,GTF3C1 (2975)
ACH-000004,-0.8798092724645509
ACH-000005,-0.6854377749555833
ACH-000007,-0.5836892328351232
ACH-000009,-0.3905116423855667
ACH-000011,-0.6884201400098355
ACH-000012,-0.7602651014740223
ACH-000013,-0.8408985979216745
ACH-000014,-0.7384649830055234
ACH-000015,-0.7868407484912203
ACH-000017,-0.6854775388066314
ACH-000018,-0.4157627286616616
ACH-000019,-0.5735003264045421
ACH-000021,-0.6519343393009636
ACH-000022,-0.535055499909336
ACH-000025,-0.6866365393369621
ACH-000028,-0.5141354574251674
ACH-000030,-0.34524145576379145
ACH-000035,-0.5130528665786942
ACH-000036,-0.592504069605287
ACH-000037,-0.6653342559740957
ACH-000039,-0.6775064446848905
ACH-000040,-0.42316338899702943
ACH-000041,-0.5965402472909855
ACH-000042,-0.4514084021116076
ACH-000045,-0.6769608649664899
ACH-000047,-0.6002483149750438
ACH-000052,-0.6864992648754685
ACH-000053,-0.5053861493199017
ACH-000054,-0.473052780905189
ACH-000055,-0.6735048574334364
ACH-000060,-0.7096487339558163
ACH-000067,-0.5992892884239726
ACH-000070,-0.6037569355384829
ACH-000075,-0.8966522835801091
ACH-000078,-0.4598469323240915
ACH-000082,-0.7079010923197977
ACH-000085,-0.5981131790184607
ACH-000086,-0.5852092993841094
ACH-000087,-0.6137161949317697
ACH-000092,-0.5748227561034281
ACH-000095,-0.5224311039189867
ACH-000097,-0.5154015257155217
ACH-000098,-0.6593975857412752
ACH-000099,-0.4860853883209699
ACH-000108,-0.4461654229277069
ACH-000113,-0.6865085474875868
ACH-000116,-0.6348169995836253
ACH-000118,-0.5951075790397266
ACH-000120,-0.5072695046438083
ACH-000123,-0.5154225876445638
ACH-000127,-0.4258829052082104
ACH-000128,-0.4058964919324807
ACH-000132,-0.6882994524123232
ACH-000133,-0.5871998881905929
ACH-000137,-0.7127220748227256
ACH-000138,-0.4466019813716531
ACH-000142,-0.5379395105963897
ACH-000143,-0.6888282847584192
ACH-000146,-0.5761038693106123
ACH-000148,-0.5959369727583921
ACH-000150,-0.4780329318889273
ACH-000152,-0.4517557028907559
ACH-000153,-0.7560575838621518
ACH-000159,-0.5611149420620097
ACH-000160,-0.11385006464156652
ACH-000163,-0.4960258324461891
ACH-000167,-0.12896455989747493
ACH-000168,-0.7742064553316346
ACH-000169,-0.6978827538892416
ACH-000178,-0.5952859007818228
