,PPM1N (147699)
ACH-000589,-0.16033478464431575
ACH-000591,-0.2752271634528808
ACH-000593,-0.1220265304633648
ACH-000600,0.023901855321058315
ACH-000601,-0.031063236663326887
ACH-000605,0.0926793782148392
ACH-000606,-0.1357393244980051
ACH-000608,-0.13939187302826134
ACH-000614,0.10948665701493578
ACH-000616,-0.10969225160925557
ACH-000618,-0.10884182605860727
ACH-000619,-0.0015699532582117554
ACH-000620,-0.09252388049809117
ACH-000621,-0.14870082033341742
ACH-000622,-0.07281759882463798
ACH-000623,-0.008384550097883784
ACH-000624,-0.10739892270332872
ACH-000627,-0.29091058203189496
ACH-000630,-0.04824076987091123
ACH-000631,-0.2793774530007925
ACH-000632,-0.061130996214176725
ACH-000633,-0.039181605647502615
ACH-000637,-0.26227024391428033
ACH-000638,-0.17915714980458294
ACH-000646,-0.07810861941069346
ACH-000647,0.03256110950609098
ACH-000648,0.12105194743229945
ACH-000649,-0.07530865073702282
ACH-000651,-0.13059794286453846
ACH-000652,-0.04751944834023709
ACH-000653,-0.1395159611674108
ACH-000657,-0.1997031566863809
ACH-000658,-0.008651699826958128
ACH-000661,-0.08682076735123062
ACH-000662,-0.1225499483815175
ACH-000663,-0.10193958014632924
ACH-000665,-0.0060426985969119365
ACH-000671,-0.05472903265721416
ACH-000672,-0.190803030284044
ACH-000673,-0.0585680107912817
ACH-000676,-0.11721290380333844
ACH-000677,-0.1099879642025164
ACH-000681,-0.0930639739710191
ACH-000683,-0.11609370660877595
ACH-000684,-0.061213305637643836
ACH-000688,-0.032170044516592805
ACH-000693,-0.12372138542521205
ACH-000694,-0.06422370204800405
ACH-000695,0.18792406354472094
ACH-000696,-0.12305990000189485
ACH-000697,-0.048578370083551266
ACH-000699,0.031959639386264116
ACH-000701,-0.1574238496616203
ACH-000706,-0.10560281748774457
ACH-000711,-0.04900644005570974
ACH-000713,-0.07243855107429638
ACH-000714,-0.047907320717744416
ACH-000718,-0.09619844326488516
ACH-000720,-0.0005004519408553887
ACH-000721,-0.041738316324534994
ACH-000724,0.020079832586594185
ACH-000725,-0.22114569733355333
ACH-000732,-0.049280919974202135
ACH-000734,-0.010602653939308088
ACH-000735,-0.1392003182680801
ACH-000736,-0.0367564141139224
ACH-000738,-0.0561683327768757
ACH-000746,-0.20585121724353395
ACH-000747,-0.0566781844570264
ACH-000748,-0.031470985981147025
ACH-000753,-0.06655625539270385
ACH-000756,-0.1715289933149443
ACH-000757,-0.2585957068423201
ACH-000758,-0.14671537113038494
ACH-000760,0.01132845978498128
ACH-000762,0.13306304108419856
ACH-000763,0.052580585622550864
ACH-000764,-0.1856347511837601
ACH-000765,-0.05698282435550101
ACH-000766,-0.11507506460622365
ACH-000767,0.01711544203425323
ACH-000768,0.002701771875162521
ACH-000769,-0.08274699732415176
ACH-000770,-0.009859808114644172
ACH-000771,0.02689065509173453
ACH-000773,-0.1672377366259404
ACH-000776,-0.2639584145315532
ACH-000777,-0.07082540857339557
ACH-000778,-0.05235739967445669
ACH-000781,-0.04826514036587221
ACH-000782,-0.060555384908395266
ACH-000783,-0.05167810651456292
ACH-000784,-0.08121305882463685
ACH-000785,-0.1269523800227696
ACH-000787,-0.14192243601399646
ACH-000788,-0.08367303342537316
ACH-000791,-0.038956328071640484
ACH-000792,-0.08579488245723907
ACH-000794,-0.12163410407991194
ACH-000796,-0.08560819977904445
ACH-000798,-0.05061222240889378
ACH-000799,0.01931202243020529
ACH-000800,0.15920372406723185
ACH-000802,-0.11972710475721655
ACH-000804,-0.21577495972449898
ACH-000805,0.09418822847787556
ACH-000809,-0.25643490860606466
ACH-000810,-0.04206385676668447
ACH-000811,-0.10769736190158084
ACH-000817,-0.08114072847823144
ACH-000819,-0.08201103482824615
ACH-000820,0.08405537862870956
ACH-000821,-0.026908881623525185
ACH-000822,-0.16848987187108785
ACH-000823,0.0293833939681183
ACH-000824,-0.2665438007881922
ACH-000827,-0.2096624674880051
ACH-000829,0.08377171444084164
ACH-000831,-0.18928009046518432
ACH-000832,-0.21461618678496194
ACH-000833,0.008977431756824009
ACH-000834,-0.012935318456741144
ACH-000835,-0.1362417502243603
ACH-000836,-0.19746367490007688
ACH-000837,-0.01394622771722346
ACH-000838,-0.19896173735870426
ACH-000839,-0.01832474004423751
ACH-000840,0.01553070169249629
ACH-000841,-0.11272419137711324
ACH-000843,-0.01333343294686364
ACH-000846,0.0062088905916125176
ACH-000847,-0.08483661064020308
ACH-000848,-0.1188625164658535
ACH-000849,-0.040128862600990516
ACH-000851,0.0473823892600294
ACH-000855,0.2168953372208126
ACH-000856,0.07024694499655915
ACH-000858,-0.16172000824303134
ACH-000859,0.007133517029805431
ACH-000861,-0.4126811968728829
ACH-000862,-0.022590366068665445
ACH-000865,-0.1710824777109413
ACH-000866,-0.03309770036095778
ACH-000867,-0.06783311172826008
ACH-000869,-0.10130065644201554
ACH-000872,-0.12973135153865595
ACH-000873,0.02839814710708963
ACH-000876,-0.06321603573681996
ACH-000878,-0.19332173815610007
ACH-000880,-0.11123575159337797
ACH-000881,-0.019105955614118958
ACH-000882,-0.17240071137163854
ACH-000884,-0.0506625659677979
ACH-000885,-0.10571393214638547
ACH-000887,-0.018612095354457042
ACH-000889,-0.09190302288669737
ACH-000896,-0.11855609827477567
ACH-000898,0.04539454763153564
ACH-000900,-0.25172757036271026
ACH-000901,-0.23516441986302586
ACH-000905,-0.040575557094917086
ACH-000906,-0.13587076272121368
ACH-000907,0.03272692089149176
ACH-000910,0.05658675647852189
ACH-000911,-0.16567887396607947
ACH-000912,-0.03202560786884395
ACH-000913,-0.1814562601026107
ACH-000915,0.2096832028011021
ACH-000916,-0.0261068916770763
ACH-000917,-0.21514051887303096
ACH-000920,0.14491027211116642
ACH-000921,0.027865803420949246
ACH-000924,-0.07328557263812381
ACH-000926,-0.07698130017990236
ACH-000928,-0.15309770865060013
ACH-000929,0.04854371789160629
ACH-000932,-0.08988841946580325
ACH-000935,0.07982311022735376
ACH-000936,-0.3163703742924081
ACH-000937,-0.03735189356565801
ACH-000938,-0.2124464220856921
ACH-000939,-0.34960700222969204
ACH-000941,-0.07384512694576173
ACH-000943,-0.100233922816121
ACH-000946,-0.16029452907451808
ACH-000947,-0.06747497074529986
ACH-000948,-0.09474968387256573
ACH-000950,0.07609298959036723
ACH-000953,-0.22772568106177615
ACH-000954,-0.18789400869842784
ACH-000957,-0.0319501950056298
ACH-000958,-0.1723002193609481
ACH-000960,-0.03048336076484985
ACH-000963,-0.2916242815341761
ACH-000968,-0.16314158490185615
ACH-000969,-0.014053589181463834
ACH-000972,-0.09858217653706863
ACH-000973,-0.03503657475900581
ACH-000974,-0.047536109856776684
ACH-000978,-0.03185438640565527
ACH-000984,-0.31164263357631244
ACH-000986,0.15817079108973708
ACH-000988,-0.004458525756150829
ACH-000993,0.017446809629488632
ACH-000994,-0.056805119363609574
ACH-000996,-0.13185956224221893
ACH-001001,-0.17478944881454395
ACH-001020,-0.12999337121025795
ACH-001028,-0.16249779509669862
ACH-001031,-0.04559697355188238
ACH-001038,-0.0469025663095611
ACH-001048,-0.2088858574700095
ACH-001050,-0.014767203954749512
ACH-001053,-0.353524209354554
ACH-001054,-0.2567235159950157
ACH-001061,0.02147902750144137
ACH-001067,-0.06428292783489332
ACH-001075,0.15791319118673186
ACH-001096,0.011299021133448908
ACH-001111,0.09739943121543304
ACH-001119,-0.31771228680343194
ACH-001128,-0.3010158948599629
ACH-001134,-0.01619711558447691
ACH-001151,-0.047417954534490464
ACH-001163,-0.2196112764680688
ACH-001164,-0.13361922109011998
ACH-001183,0.018538971462917643
ACH-001192,-0.06864241669409865
ACH-001193,-0.2321084942345001
ACH-001196,-0.0245402829037548
ACH-001197,-0.010193463176218262
ACH-001205,-0.1639513023022694
ACH-001211,-0.1730937515631861
ACH-001212,0.029968761029484082
ACH-001228,0.016271532831955017
ACH-001232,-0.06774401397945147
ACH-001239,-0.051306561265164634
ACH-001270,-0.360778817929992
ACH-001274,-0.15266708930616396
ACH-001275,-0.02883106977013455
ACH-001277,-0.4322182264144773
ACH-001278,-0.14770722587826315
ACH-001280,-0.11364371149673222
ACH-001283,-0.00785052664089024
ACH-001289,-0.09197528809303966
ACH-001300,-0.14884685353857474
ACH-001301,0.13798336063839475
ACH-001302,-0.14048552231865633
ACH-001306,-0.00015963910670522668
ACH-001318,-0.1217409520029415
ACH-001322,-0.22046812169890773
ACH-001328,-0.12099308618885382
ACH-001332,-0.3178174085114845
ACH-001336,-0.05584916043556195
ACH-001346,-0.08468129584565845
ACH-001353,-0.23220937515680404
ACH-001354,-0.007551130251374167
ACH-001367,-0.30801377664480745
ACH-001368,-0.06398708861950178
ACH-001374,-0.2828232945283425
ACH-001377,-0.0008613658687495313
ACH-001380,-0.03709497236204735
ACH-001391,-0.1518647507877184
ACH-001408,-0.07400127366357198
ACH-001430,0.23601983655997466
ACH-001431,0.05990575771226536
ACH-001450,-0.2286433709975623
ACH-001496,-0.09909857720773403
ACH-001500,-0.12541000777520633
ACH-001523,0.09144852274374284
ACH-001532,-0.017931585092401704
ACH-001550,-0.1043308626102945
ACH-001552,-0.1161798987924873
ACH-001554,-0.03707379046190027
ACH-001654,-0.09973979700358496
ACH-001735,-0.09150293542208614
ACH-001736,-0.22986607643173265
ACH-001737,-0.16406150101705955
ACH-001740,-0.041993018823868536
ACH-001745,-0.16585885961451194
ACH-001765,-0.05746634740993836
