,MGST2 (4258)
ACH-000253,-0.0498010212351835
ACH-000255,0.006437775723206268
ACH-000256,0.017851152043733592
ACH-000257,-0.022450297992303303
ACH-000258,0.018714195303504717
ACH-000259,0.0011620800828578625
ACH-000260,-0.053205907289194526
ACH-000261,-0.013204847920561185
ACH-000262,0.08702752995988337
ACH-000263,-0.2804474407813437
ACH-000264,0.06661849549963364
ACH-000265,-0.08323755654137724
ACH-000266,-0.0587722706288513
ACH-000272,0.03246984517279775
ACH-000274,-0.02836856044871313
ACH-000277,-0.11856456992213694
ACH-000278,0.0561246526290754
ACH-000279,0.05268595532358091
ACH-000280,-0.04075927031413308
ACH-000281,0.005852582280970181
ACH-000288,0.0040226313008833725
ACH-000291,-0.002839301930168095
ACH-000293,-0.04098458161137412
ACH-000294,0.17915534640448438
ACH-000295,-0.09583210637761516
ACH-000296,0.09162127366650452
ACH-000302,-0.07403292729318152
ACH-000304,0.04865544301663263
ACH-000307,0.0657592419549437
ACH-000308,-0.07320546813501608
ACH-000310,-0.015250638880545824
ACH-000311,0.06990303120044418
ACH-000312,-0.08453772808782757
ACH-000315,-0.006634791995115297
ACH-000316,-0.09796642647908496
ACH-000317,-0.13909759531566102
ACH-000318,-0.16995349959314246
ACH-000319,0.09800695878654132
ACH-000320,-0.1358770981004433
ACH-000322,0.006365664468935936
ACH-000323,-0.13362952223039806
ACH-000324,-0.11564105236653376
ACH-000329,-0.0790669143109096
ACH-000330,0.010494940261855254
ACH-000331,-0.007470869927191269
ACH-000332,0.03944788970654215
ACH-000334,-0.0647758241199405
ACH-000335,0.07610710673377011
ACH-000336,-0.18658479910858186
ACH-000337,-0.1111787634341916
ACH-000338,-0.38587288558487376
ACH-000339,-0.06557940037070356
ACH-000341,-0.11553393837748095
ACH-000348,0.12356597604863273
ACH-000350,0.03140080857767123
ACH-000352,-0.021269965836231256
ACH-000356,-0.02721239233971089
ACH-000361,-0.1782122177960129
ACH-000362,-0.06251730632985525
ACH-000363,-0.002354771501378145
ACH-000364,-0.17841352680158226
ACH-000365,-0.09668521612859417
ACH-000366,-0.0329951831483664
ACH-000368,-0.17698883416822067
ACH-000374,-0.01459297740384152
ACH-000375,-0.0637209147535513
ACH-000376,0.05645619191650001
ACH-000381,-0.043502624180454384
ACH-000383,-0.04102846677428467
ACH-000387,-0.01749985936293209
ACH-000389,0.0721719192570305
ACH-000390,-0.05269061692956027
ACH-000393,-0.02904027420580712
ACH-000395,-0.026697319482525614
ACH-000396,-0.11035517915584862
ACH-000397,-0.033730976174218205
ACH-000401,-0.06998858212399141
ACH-000402,0.07846502071863025
ACH-000403,-0.13178318114384766
ACH-000404,-0.10446743292016364
ACH-000406,-3.0600629535161514e-05
ACH-000407,-0.14075832260282
ACH-000408,-0.0051293632074245615
ACH-000410,-0.1607214723614459
ACH-000411,-0.12560131683363152
ACH-000414,-0.08312982796795547
ACH-000415,-0.0829809235997054
ACH-000416,-0.048608018642043366
ACH-000420,-0.03891081776824282
ACH-000421,0.003600128913646476
ACH-000424,-0.08066270332650516
ACH-000425,-0.017918702664379442
ACH-000426,0.18426512696397748
ACH-000427,-0.1244323784041113
ACH-000433,-0.023160618682443262
ACH-000435,0.03781089142128837
ACH-000436,0.14793086346054926
ACH-000444,-0.11462835038202915
ACH-000445,0.01397910169633635
ACH-000448,-0.08491834123566858
ACH-000450,0.054078534560532895
ACH-000452,-0.06785272386272857
ACH-000454,-0.04173417470700942
ACH-000458,-0.04584058275197502
ACH-000459,0.08662564331651583
ACH-000460,-0.033725875658351015
ACH-000461,-0.13875897393583478
ACH-000463,-0.07511929095001954
ACH-000464,-0.23714659607609034
ACH-000466,0.01231994625298356
ACH-000467,-0.0740497099624954
ACH-000468,-0.05473163175953022
ACH-000469,-0.0732785155582802
ACH-000470,0.00994699263508947
ACH-000471,-0.020272346619224738
ACH-000472,0.01976678212130112
ACH-000473,-0.0723011759466693
ACH-000475,0.0005905503047588997
ACH-000476,0.004283493191652209
ACH-000477,-0.1938872199066424
ACH-000479,-0.1465295526221185
ACH-000480,0.04126862347043751
ACH-000481,0.046712882400524236
ACH-000483,0.14139028830799882
ACH-000484,-0.20029657587859406
ACH-000485,-0.00041361459116621735
ACH-000486,-0.08406647419318816
ACH-000487,-0.2287258102867653
ACH-000488,-0.00549599166410401
ACH-000490,-0.11703673394241307
ACH-000491,-0.012948436737695714
ACH-000495,-0.11287272041089084
ACH-000496,-0.01541647316267433
ACH-000499,-0.3205446124318769
ACH-000500,-0.08876916688908898
ACH-000502,-0.0030560218359430465
ACH-000503,0.1837079154539177
ACH-000505,0.03962079420084988
ACH-000507,-0.050860013255274346
ACH-000510,-0.03930328093315515
ACH-000511,-0.02898464891477961
ACH-000512,0.05752573289086586
ACH-000516,0.057161850350689714
ACH-000517,0.01678587576353699
ACH-000518,-0.20796936868590013
ACH-000520,0.003186924648096977
ACH-000521,-0.1274615845797485
ACH-000522,0.0028501914990947982
ACH-000524,0.01989938235092939
ACH-000527,-0.02861722589261375
ACH-000528,-0.04270082574449281
ACH-000537,-0.1143682087933842
ACH-000541,0.06211291081570535
ACH-000542,-0.0391034849652368
ACH-000544,-0.13770341740298425
ACH-000545,-0.13784611554998588
ACH-000547,0.21289846100871
ACH-000548,0.0799349893737638
ACH-000549,0.018174720550359288
ACH-000550,-0.018311441665317396
ACH-000552,0.021855627352798987
ACH-000556,0.06272799279614696
ACH-000557,0.01425773178400171
ACH-000569,-0.27279719927430834
ACH-000570,-0.21025377316327776
ACH-000571,0.06949293044539198
ACH-000573,0.007639214826475106
ACH-000576,-0.05354539016539337
ACH-000579,0.17930705210726297
ACH-000580,-0.07171441531140506
ACH-000584,-0.04772936900229936
ACH-000585,0.08551452390710933
ACH-000588,-0.05786644771662215
ACH-000589,0.02962662517112442
ACH-000591,0.14433753370723024
ACH-000593,-0.0067621736645976215
ACH-000600,-0.16211348353353985
ACH-000601,-0.022510203673982397
ACH-000605,-0.14319562512323375
ACH-000606,-0.10043696523234008
ACH-000608,0.003371765604607944
ACH-000614,0.019262535502354856
ACH-000616,-0.293982350190085
ACH-000618,-0.008017169234330712
ACH-000619,-0.013680850853773002
ACH-000620,-0.07312259338023729
ACH-000621,-0.05134564189686296
ACH-000622,-0.05602513368347658
ACH-000623,-0.008078234354828672
ACH-000624,0.004413690851739465
ACH-000627,0.019433320252809944
ACH-000630,-0.003937740383597932
ACH-000631,-0.12142341532050242
ACH-000632,-0.031069925864720536
ACH-000633,-0.10006219005562664
ACH-000637,0.13760720867434245
ACH-000638,-0.026669618187569938
ACH-000646,-0.08859815256522299
ACH-000647,-0.09969716507827447
ACH-000648,-0.03150173193000963
ACH-000649,-0.0012922473847925295
ACH-000651,-0.060838093368744524
ACH-000652,0.0324742824286916
ACH-000653,0.020865259944491444
ACH-000657,-0.07901317769007217
ACH-000658,0.03026866844685248
ACH-000661,-0.07559096090728859
ACH-000662,-0.1893260617191126
ACH-000663,-0.21365892687402516
ACH-000665,0.007857568058517624
ACH-000671,0.04728366869529164
ACH-000672,-0.13539260793411048
ACH-000673,-0.04388699982330762
ACH-000676,-0.032241683988425966
ACH-000677,-0.11617174046240883
ACH-000681,-0.01330247846242504
ACH-000683,-0.02095318385133932
ACH-000684,-0.012134618154526645
ACH-000688,-0.030916552744394143
ACH-000693,-0.07313200093376496
ACH-000694,-0.17645583316789482
ACH-000695,-0.10126891200723866
ACH-000696,-0.02314315527756194
ACH-000697,-0.052602162270106764
ACH-000699,0.03358308499087425
ACH-000701,-0.11489361181850087
ACH-000706,0.017108136232762694
ACH-000711,0.010407381560539906
ACH-000713,-0.2007440730565108
ACH-000714,0.14428861031952486
ACH-000718,-0.15207836431899666
ACH-000720,0.03952351200344748
ACH-000721,0.07839434036417002
ACH-000724,0.03337104840133415
ACH-000725,0.047531203269821916
ACH-000732,-0.03721199100851514
ACH-000734,-0.018460536551525263
ACH-000735,-0.045128952858476505
ACH-000736,-0.0968724118940565
ACH-000738,-0.06405415608982776
ACH-000746,-0.006934572919303635
ACH-000747,-0.05201598415502181
ACH-000748,0.08516240383036458
ACH-000753,-0.02030878499306729
ACH-000756,0.109628251904959
ACH-000757,-0.040427818912508406
ACH-000758,0.04793810068771755
ACH-000760,-0.10794104458996956
ACH-000762,-0.030824737391887288
ACH-000763,-0.044261499424609836
ACH-000764,-0.1829498957928269
ACH-000765,-0.09323535378693744
ACH-000766,-0.1886041276765348
ACH-000767,-0.0693137309549458
ACH-000768,0.001178651439261402
ACH-000769,0.03620686093899703
ACH-000770,-0.05048604357088192
ACH-000771,-0.13380489669014034
ACH-000773,0.0595559189537782
ACH-000776,0.010942497381193194
ACH-000777,-0.08024331650097763
ACH-000778,-0.0381764544778246
ACH-000781,-0.01544927992768199
ACH-000782,-0.03579607055015128
ACH-000783,-0.1241920243568224
ACH-000784,-0.051506234243672816
ACH-000785,-0.11417117918692846
ACH-000787,-0.017681609266880952
ACH-000788,-0.06317004665436646
ACH-000791,0.07197665360077696
ACH-000792,-0.029857632824857008
ACH-000794,0.030845015097706718
ACH-000796,-0.09790254108652424
ACH-000798,-0.04247872324846684
ACH-000799,-0.2077966796747563
ACH-000800,-0.10071185501081413
ACH-000802,0.031918006668965916
ACH-000804,-0.18046211335775728
ACH-000805,-0.05213267471847728
ACH-000809,-0.042794368113722656
ACH-000810,0.04466552675529453
ACH-000811,-0.022768720060413472
ACH-000817,-0.06263387166723608
ACH-000819,0.03733647545123237
ACH-000820,0.06293797410186078
ACH-000821,0.045497737195263205
ACH-000822,0.022055409485527883
ACH-000823,0.048361811588061104
ACH-000824,0.058648775130180165
ACH-000827,-0.06898091525199357
ACH-000829,-0.001885881042153496
ACH-000831,0.021538129162922488
ACH-000832,-0.06975940175826638
ACH-000833,0.000402506281336113
ACH-000834,0.026791670278224017
ACH-000835,-0.1418774361793923
ACH-000836,-0.06292959352365897
ACH-000837,0.08148066792034475
ACH-000838,-0.23043672321469566
ACH-000839,0.03503496390978391
ACH-000840,0.14463798841324824
ACH-000841,0.08539597011859855
ACH-000843,0.00850761045131034
ACH-000846,0.0039816998819209954
ACH-000847,-0.03264399510070623
ACH-000848,0.0631083329086366
ACH-000849,-0.05886068367081615
ACH-000851,-0.23690624189481144
ACH-000855,-0.1406525678917642
ACH-000856,-0.03702652375691549
ACH-000858,-0.07041031771151836
ACH-000859,-0.04278047103725093
ACH-000861,-0.029727160796855157
ACH-000862,0.027160126876130824
ACH-000865,0.04495748746126158
ACH-000866,-0.0300020749319146
ACH-000867,-0.05282118033797315
ACH-000869,0.029520187859045238
ACH-000872,0.13894437203962065
ACH-000873,-0.03700339702311592
ACH-000876,-0.19074281325697756
ACH-000878,0.06569314349393787
ACH-000880,0.09982666610390356
ACH-000881,-0.12402281039270566
ACH-000882,-0.14204431395923645
ACH-000884,-0.04051498754714505
ACH-000885,-0.15121246152091414
ACH-000887,-0.07620953199851774
ACH-000889,0.0034710003629075605
ACH-000896,-0.01300725152498853
ACH-000898,-0.05044175774829522
ACH-000900,-0.03275115483385155
ACH-000901,0.012387684633188204
ACH-000905,0.07274236286456624
ACH-000906,-0.06562881997969765
ACH-000907,-0.02425041734595199
ACH-000910,-0.047210174163386416
ACH-000911,0.0026843640163084466
ACH-000912,0.03259468256679142
ACH-000913,0.02903083214898087
ACH-000915,-0.09005211809313825
ACH-000916,0.08633117762201951
ACH-000917,0.0001957769380616916
ACH-000920,0.057137376255082174
ACH-000921,-0.01815848755168844
ACH-000924,-0.10133437300441482
ACH-000926,0.001301385658040445
ACH-000928,-0.1202617701920581
ACH-000929,-0.15566065269720414
ACH-000932,-0.030526481789195595
ACH-000935,-0.037030466536211115
ACH-000936,-0.09623786882401776
ACH-000937,-0.04942088353613516
ACH-000938,-0.009414036877602693
ACH-000939,0.018099563831988325
ACH-000941,-0.005793963571112583
ACH-000943,-0.0280736901115906
ACH-000946,0.03255752409847968
ACH-000947,-0.06683716801290195
ACH-000948,0.052389801162479065
ACH-000950,0.024565276723022597
ACH-000953,-0.047169675956918115
ACH-000954,0.2311963874576179
ACH-000957,0.03952813886033026
ACH-000958,-0.026678187004221317
ACH-000960,-0.07677262288270469
ACH-000963,0.016800066120469713
ACH-000968,-0.029162127768006658
ACH-000969,0.036304232738163134
ACH-000972,-0.16912388872877196
ACH-000973,-0.004422096141343296
ACH-000974,-0.049957611582108936
ACH-000978,0.004828193589104643
ACH-000984,-0.0950587431284134
ACH-000986,-0.09585426247279773
ACH-000988,-0.029242760545102674
ACH-000993,-0.03287219793894414
ACH-000994,-0.013079771565209515
ACH-000996,-0.00953503449829906
ACH-001001,-0.029597517471041338
ACH-001020,0.1032881218907482
ACH-001028,-0.06556139027681962
ACH-001031,-0.055536440624894816
ACH-001038,-0.1032304750972647
ACH-001048,-0.07885867490591672
ACH-001050,-0.01053747281874878
ACH-001053,-0.08908194547973937
ACH-001054,0.047899701415270036
ACH-001061,-0.1372817276301058
ACH-001067,-0.0360660330539296
ACH-001075,-0.026453450354987515
ACH-001096,-0.0912647138220142
ACH-001111,-0.07857027103903799
ACH-001119,0.08060994177940423
ACH-001128,-0.023519020582559648
ACH-001134,0.013963399762433736
ACH-001151,-0.01303263693872475
ACH-001163,-0.014600928232660538
ACH-001164,-0.17349391416070498
ACH-001183,0.07520923159903442
ACH-001192,0.0900405822108821
ACH-001193,-0.06219861210087348
ACH-001196,-0.15926711727326304
ACH-001197,0.06377559356211872
ACH-001205,-0.2171947864755336
ACH-001211,-0.08767828526852806
ACH-001212,0.29989920429188444
ACH-001228,0.10204987033164588
ACH-001232,-0.03144107473004469
ACH-001239,-0.08075499393982685
ACH-001270,0.12163673011456926
ACH-001274,-0.010853878828904187
ACH-001275,-0.1764378570961584
ACH-001277,0.020918346574985012
ACH-001278,-0.02990276337815537
ACH-001280,0.029336813161165726
ACH-001283,-0.04556724976689943
ACH-001289,-0.20114990910520808
ACH-001300,-0.1546486513784308
ACH-001301,0.06788693521598042
ACH-001302,0.12098096180170273
ACH-001306,-0.05977496529493528
ACH-001318,-0.062319611004746964
ACH-001322,-0.048311102988970685
ACH-001328,-0.08695551862572096
ACH-001332,0.1822505570694695
ACH-001336,-0.0013842650811502026
ACH-001346,-0.045303768005949735
ACH-001353,0.06515723404463293
ACH-001354,-0.1755146210271195
ACH-001367,-0.0919197191954642
ACH-001368,-0.07387234626593177
ACH-001374,-0.10679283474380076
ACH-001377,0.040547351658377945
ACH-001380,-0.002379231648646077
ACH-001391,-0.2906451236761841
ACH-001408,-0.05960854712177259
ACH-001430,-0.11669587686155385
ACH-001431,-0.11042948178171963
ACH-001450,0.04477216320000005
ACH-001496,-0.0033984663004033183
ACH-001500,-0.1410363417654074
ACH-001523,-0.006150615750870021
ACH-001532,-0.1617932520142236
ACH-001550,-0.08868738085804986
ACH-001552,-0.008372134840361397
ACH-001554,-0.035240456673933086
ACH-001654,-0.09463190682820764
ACH-001735,0.034228158181701995
ACH-001736,-0.07959109109218522
ACH-001737,0.2759790980585282
ACH-001740,0.039849190596749566
ACH-001745,-0.09841556136908224
ACH-001765,0.00997010779422913
