,RARG (5916)
ACH-000004,-0.05446980828099909
ACH-000005,-0.029751611624838963
ACH-000007,-0.07725074829624252
ACH-000009,0.03852924158983633
ACH-000011,0.12509828955122634
ACH-000012,0.006174092319124206
ACH-000013,0.013127691352387724
ACH-000014,0.15139824444094274
ACH-000015,0.0639139381141247
ACH-000017,-0.016556803138871708
ACH-000018,-0.201087165698432
ACH-000019,0.014150849505892682
ACH-000021,0.06142774461250591
ACH-000022,-0.04703890946899245
ACH-000025,-0.05044254991552051
ACH-000028,-0.10063084823026086
ACH-000030,0.049397950402756484
ACH-000035,0.01045250216341152
ACH-000036,-0.07645452528122561
ACH-000037,-0.04165305510132344
ACH-000039,-0.11387506777628638
ACH-000040,-0.2094800860857254
ACH-000041,-0.07749316220096186
ACH-000042,0.25829808309780744
ACH-000045,-0.020845378268821897
ACH-000047,0.004042579717923444
ACH-000052,-0.11871115473513875
ACH-000053,-0.0425930015254555
ACH-000054,0.03920861400814437
ACH-000055,0.15263460064598053
ACH-000060,-0.0703381417928954
ACH-000067,-0.17928081056502584
ACH-000070,-0.1029876427847351
ACH-000075,0.0175570389240335
ACH-000078,0.15570464879843968
ACH-000082,0.10213997773695688
ACH-000085,0.005410984975299926
ACH-000086,-0.1655462819560563
ACH-000087,-0.07503246921714325
ACH-000092,0.03595579073877851
ACH-000095,0.05458415021250696
ACH-000097,0.04293712389329478
ACH-000098,-0.10580382862853968
ACH-000099,0.16101647673447644
ACH-000108,0.06673457797342214
ACH-000113,-0.10764045138934038
ACH-000116,0.052156565753634004
ACH-000118,0.023988845464944248
ACH-000120,0.05800977261648894
ACH-000123,-0.058007299560651
ACH-000127,-0.05627242878807905
ACH-000128,-0.08339363256201122
ACH-000132,0.15172087485099256
ACH-000133,-0.04464231387586562
ACH-000137,-0.18507982527072
ACH-000138,0.013400974822137276
ACH-000142,-0.4644664238791998
ACH-000143,-0.08613074446468014
ACH-000146,0.0214043506651684
ACH-000148,0.0694416117036341
ACH-000150,0.04507521049430275
ACH-000152,-0.023263365486965826
ACH-000153,-0.3772326935814745
ACH-000159,0.047851338619580186
ACH-000160,-0.2880827047768265
ACH-000163,-0.0661845048623464
ACH-000167,0.3331565841715931
ACH-000168,-0.053537768065412134
ACH-000169,0.009421994934390956
ACH-000178,-0.2278428208521065
ACH-000183,-0.019167012549844462
ACH-000188,0.24829905802737154
ACH-000189,-0.041315548487033324
ACH-000190,0.2005733317054781
ACH-000198,0.021729877505355988
ACH-000203,0.049756290641515134
ACH-000204,-0.03634760385638841
ACH-000206,-0.1347498028775849
ACH-000207,-0.0358839382646311
ACH-000208,-0.08028746131350678
ACH-000210,0.08760485953972874
ACH-000211,-0.012414547374123926
ACH-000215,-0.0939567031215129
ACH-000221,-0.05882236570196234
ACH-000222,-0.06265678045848429
ACH-000223,-0.12694551018769806
ACH-000226,-0.06398128391253137
ACH-000227,0.1276088059769673
ACH-000228,0.07979047594982934
ACH-000231,0.024520436943342192
ACH-000232,-0.02518204145769112
ACH-000233,0.18128854471245295
ACH-000234,-0.08122021419815338
ACH-000235,0.08772294097859325
ACH-000237,-0.03863999270669387
ACH-000238,-0.06633728329089161
ACH-000242,-0.2754701772025208
ACH-000243,0.010454026605760051
ACH-000244,-0.16548847046306794
ACH-000246,-0.07611859579782859
ACH-000248,0.06941470489068241
ACH-000250,0.06614474534700984
ACH-000251,-0.02436374841513913
ACH-000252,-0.006168959834493318
ACH-000253,0.047349730739691294
ACH-000255,0.1101210071513367
ACH-000256,0.0982472889014248
ACH-000257,-0.01930810208925565
ACH-000258,-0.016788181484696588
ACH-000259,-0.03812308681126438
ACH-000260,-0.017304773596455623
ACH-000261,-0.05048113738794295
ACH-000262,-0.1765165063767184
ACH-000263,0.08598820750609175
ACH-000264,-0.1580548159565794
ACH-000265,0.13092967239181244
ACH-000266,0.4789124454371104
ACH-000272,0.08796402498050533
ACH-000274,0.06776114801697894
ACH-000277,-0.049326240351264934
ACH-000278,0.0074446226732473985
ACH-000279,-0.1183928809623742
ACH-000280,-0.2126542408968085
ACH-000281,0.03941857976692089
ACH-000288,-0.16734610578654655
ACH-000291,-0.02503877856767273
ACH-000293,0.06954462266117625
ACH-000294,0.09000202868187082
ACH-000295,-0.00840099212232393
ACH-000296,-0.04383027082334477
ACH-000302,-0.03400731894810325
ACH-000304,0.03775996607749523
ACH-000307,0.15793026648695632
ACH-000308,-0.057090097513752734
ACH-000310,0.14244455438043516
ACH-000311,-0.15911278170678333
ACH-000312,-0.0355847084449548
ACH-000315,0.2276420237244243
ACH-000316,0.03671392895786117
ACH-000317,0.009536964507984476
ACH-000318,-0.15873143720512378
ACH-000319,0.01665041784038924
ACH-000320,-0.18177937082745207
ACH-000322,0.003218240090039205
ACH-000323,0.09149158731283227
ACH-000324,0.061472170658490276
ACH-000329,-0.04497005152131585
ACH-000330,0.13043127350753575
ACH-000331,0.08010608662707924
ACH-000332,-0.019495469414788618
ACH-000334,-0.013208396013853756
ACH-000335,-0.13611880380205688
ACH-000336,-0.13498808327346684
ACH-000337,-0.29027588062061943
ACH-000338,0.21714877599591426
ACH-000339,-0.04529303410191196
ACH-000341,0.09119445655506292
ACH-000348,-0.04142930146258248
ACH-000350,-0.13478552099695745
ACH-000352,0.010967457046271384
ACH-000356,-0.2059531937167424
ACH-000361,-0.03358345692007005
ACH-000362,0.013929685743478082
ACH-000363,-0.029187617396877374
ACH-000364,0.021391510355237644
ACH-000365,-0.048139017237540736
ACH-000366,-0.007847979401661145
ACH-000368,-0.0645175330157382
ACH-000374,0.06488587134518711
ACH-000375,-0.14155274710464227
ACH-000376,-0.10002314966928112
ACH-000381,0.03550567069783605
ACH-000383,0.02015118838211573
ACH-000387,-0.05277302370086513
ACH-000389,0.11048823254848572
ACH-000390,-0.3298686126404767
ACH-000393,-0.028738013340285088
ACH-000395,-0.3835986302196159
ACH-000396,0.1133857647942907
ACH-000397,0.12176963849403218
ACH-000401,0.3228232239517255
ACH-000402,-0.09119606070460974
ACH-000403,0.22183700605242992
ACH-000404,-0.07297890156466035
ACH-000406,-0.018201841093433303
ACH-000407,-0.033296362198448656
ACH-000408,-0.17230679492635415
ACH-000410,-0.01880925609692137
ACH-000411,0.11445334782200788
ACH-000414,0.004398977594481278
ACH-000415,-0.14076061600825315
ACH-000416,-0.03690386765125011
ACH-000420,-0.037727622467800516
ACH-000421,-0.2044350314379868
ACH-000424,-0.17090565172950092
ACH-000425,-0.1056585743373338
ACH-000426,0.19176809260993216
ACH-000427,-0.19110098456023805
ACH-000433,0.002395056225545662
ACH-000435,-0.24716875530227256
ACH-000436,-0.0005948624249653253
ACH-000444,-0.06841890649174398
ACH-000445,0.18080215252531653
ACH-000448,-0.1607008316756515
ACH-000450,0.09175634773318653
ACH-000452,-0.3154244807190302
ACH-000454,-0.3551807693759962
ACH-000458,-0.018520886825416725
ACH-000459,0.13208880784501836
ACH-000460,0.16212434607587858
ACH-000461,0.039396587476755056
ACH-000463,0.07472286613585158
ACH-000464,-0.024098246296595047
ACH-000466,0.3813915969558522
ACH-000467,-0.1649073088735284
ACH-000468,-0.1857214931378984
ACH-000469,-0.07229273279404731
ACH-000470,0.08457200462109217
ACH-000471,-0.02581445869090156
ACH-000472,-0.02360497117669452
ACH-000473,-0.3827504810567167
ACH-000475,-0.04091427969419421
ACH-000476,-0.02079079231661717
ACH-000477,0.15459533337585246
ACH-000479,0.23402940506884515
ACH-000480,-0.13116547017147304
ACH-000481,-0.2178973905515609
ACH-000483,-0.0961197668635532
ACH-000484,0.0035780135433660853
ACH-000485,-0.1817491839199265
ACH-000486,-0.40340732140399466
ACH-000487,0.09336115495200807
ACH-000488,-0.053635806532635215
ACH-000490,-0.562124088749544
ACH-000491,-0.00849847523394507
ACH-000495,0.03700154815359369
