,YY1AP1 (55249)
ACH-000004,-0.011122105583615576
ACH-000005,0.07299356276391565
ACH-000007,0.15333818552248266
ACH-000009,-0.08029413888225202
ACH-000011,0.011411204844624864
ACH-000012,-0.12354113010828233
ACH-000013,-0.04523019097894878
ACH-000014,-0.059104742725358025
ACH-000015,-0.042901275581937334
ACH-000017,0.20862125380374724
ACH-000018,-0.08544540694889657
ACH-000019,-0.0967217437594618
ACH-000021,-0.15048933225232244
ACH-000022,-0.0347351555781662
ACH-000025,-0.10038747221757892
ACH-000028,-0.09703533979530356
ACH-000030,-0.06321805176189714
ACH-000035,0.023053337021076575
ACH-000036,-0.0801555640058353
ACH-000037,0.022192892704704845
ACH-000039,-0.04788068712622729
ACH-000040,-0.051990120329410326
ACH-000041,-0.09591628180450854
ACH-000042,0.11121270923956386
ACH-000045,-0.023638044077090758
ACH-000047,0.013567330718412091
ACH-000052,-0.21039855650438155
ACH-000053,-0.02560710160442816
ACH-000054,0.03657535542417941
ACH-000055,-0.19975074014871166
ACH-000060,0.008062534986820701
ACH-000067,0.06707091048732329
ACH-000070,0.01622686280501991
ACH-000075,0.009296307004392237
ACH-000078,-0.1404954635002408
ACH-000082,-0.05724391859326885
ACH-000085,-0.020483160310476197
ACH-000086,-0.2482722552661705
ACH-000087,-0.038864206728356034
ACH-000092,-0.08207703154434838
ACH-000095,-0.13349113168976134
ACH-000097,0.0385649179108772
ACH-000098,-0.02252728608918065
ACH-000099,0.013384295770132056
ACH-000108,0.07195009823312555
ACH-000113,0.1134827410201706
ACH-000116,-0.0204481147688788
ACH-000118,-0.04855500565071292
ACH-000120,-0.04537684789312585
ACH-000123,-0.11763279137327047
ACH-000127,-0.06365935623378771
ACH-000128,-0.07211607632273723
ACH-000132,-0.02439679099753677
ACH-000133,-0.1239721529047718
ACH-000137,-0.030920140983293837
ACH-000138,-0.04586052639633755
ACH-000142,-0.09100665506483464
ACH-000143,-0.18001198776113342
ACH-000146,-0.03721341351462098
ACH-000148,-0.09020512282696937
ACH-000150,-0.08052981269582125
ACH-000152,-0.11753040795586983
ACH-000153,-0.2111138997837841
ACH-000159,-0.15117637260705388
ACH-000160,-0.013488648377254484
ACH-000163,-0.12001990503864594
ACH-000167,0.14927535349176901
ACH-000168,-0.09812576707235744
ACH-000169,-0.04026980965250973
ACH-000178,0.017208861882522984
ACH-000183,0.06123817977052034
ACH-000188,-0.055091953357527694
ACH-000189,0.0520395001289488
ACH-000190,-0.13709672400825826
ACH-000198,-0.0407137611395109
ACH-000203,-0.03500224945416448
ACH-000204,-0.2502373360882154
ACH-000206,0.08755090610807482
ACH-000207,0.015726132311637275
ACH-000208,-0.19806858638146188
ACH-000210,-0.3318282164893204
ACH-000211,-0.011391618036312796
ACH-000215,-0.14521934724482571
ACH-000221,-0.04506994313044091
ACH-000222,0.037434871194518785
ACH-000223,-0.06774173140202787
ACH-000226,-0.011725373654202105
ACH-000227,0.11972692368673665
ACH-000228,-0.09063839917262416
ACH-000231,-0.04524683803462606
ACH-000232,-0.15452080304670526
ACH-000233,0.04610565256710765
ACH-000234,-0.019310024739998405
ACH-000235,-0.03279235535182297
ACH-000237,-0.034291457183555335
ACH-000238,0.012255368068579802
ACH-000242,-0.04894804630883842
ACH-000243,-0.004775454625109268
ACH-000244,-0.2437596861416629
ACH-000246,-0.12432444667838753
ACH-000248,-0.16508934188426208
ACH-000250,-0.0889090360713601
ACH-000251,0.09167808135712548
ACH-000252,-0.02584563713169444
ACH-000253,0.0442931833557258
ACH-000255,-0.16182214877405507
ACH-000256,0.017369047101065904
ACH-000257,-0.2357641720615092
ACH-000258,0.019387702539253083
ACH-000259,-0.01958382193369965
ACH-000260,-0.10543418070429683
ACH-000261,-0.04344683578864363
ACH-000262,0.004138859116586094
ACH-000263,-0.17737961805357716
ACH-000264,-0.21241316305775806
ACH-000265,0.10832234474054606
ACH-000266,0.008153749256091013
ACH-000272,-0.13177143095446991
ACH-000274,0.05267854904143432
ACH-000277,0.05919215825989371
ACH-000278,-0.003323992714036952
ACH-000279,0.008710694483600161
ACH-000280,-0.003575382562281532
ACH-000281,0.16731163024293805
ACH-000288,-0.05040803354296455
ACH-000291,0.02105150539949876
ACH-000293,-0.06990821018062325
ACH-000294,-0.04148155056048771
ACH-000295,0.051972893814332594
ACH-000296,-0.012895507607011246
ACH-000302,-0.0943130479041094
ACH-000304,0.05283659579970263
ACH-000307,0.09903411925071992
ACH-000308,-0.10240341098981612
ACH-000310,-0.03790884630236403
ACH-000311,-0.05393676211582379
ACH-000312,-0.006407361068566727
ACH-000315,0.1494312957817405
ACH-000316,0.009294870413405822
ACH-000317,-0.018719597754535224
ACH-000318,-0.0992664332360912
ACH-000319,-0.15264535704398682
ACH-000320,0.008395186630072578
ACH-000322,-0.17317421512884046
ACH-000323,-0.002513403656148903
ACH-000324,-0.07887233471986192
ACH-000329,-0.05213715877107177
ACH-000330,-0.07340468782514717
ACH-000331,-0.15910791445177713
ACH-000332,-0.06767856263575743
ACH-000334,-0.1638300667326521
ACH-000335,0.15027339181155258
ACH-000336,0.08387954162885619
ACH-000337,0.01026304278026389
ACH-000338,-0.21543049489198215
ACH-000339,-0.015592511716647337
ACH-000341,0.06871247987909364
ACH-000348,-0.00759147362216722
ACH-000350,-0.11571079053949318
ACH-000352,-0.15794637715702914
ACH-000356,0.010496093933393588
ACH-000361,0.12756556711805814
ACH-000362,-0.07562392388863884
ACH-000363,0.03325217894564489
ACH-000364,-0.13549074286663146
ACH-000365,-0.02806613511905417
ACH-000366,-0.13868391215355513
ACH-000368,-0.1169646556147922
ACH-000374,-0.08611163429626204
ACH-000375,-0.06026404306748416
ACH-000376,-0.03997366009814561
ACH-000381,0.028935405992140933
ACH-000383,-0.1075489279136368
ACH-000387,-0.07996682617339403
ACH-000389,-0.0917427291193708
ACH-000390,-0.12020997721916615
ACH-000393,0.00817245081992618
ACH-000395,0.0006815418177034613
ACH-000396,-0.13501869925906235
ACH-000397,-0.07744181898642065
ACH-000401,-0.1890659230376768
ACH-000402,-0.34785376826433
ACH-000403,-0.06722469489370939
ACH-000404,0.044132942939194585
ACH-000406,-0.011606593815639395
