,PCDHA4 (56144)
ACH-000004,-0.21891105296183552
ACH-000005,-0.5691629490324784
ACH-000007,-0.3395445377093291
ACH-000009,-0.3628529536832994
ACH-000011,-0.2764887303851579
ACH-000012,-0.4208362747430391
ACH-000013,-0.258531587145032
ACH-000014,-0.3051019677160672
ACH-000015,-0.39130531490716397
ACH-000017,-0.2288837236010425
ACH-000018,-0.3028755982703979
ACH-000019,-0.0808384312276662
ACH-000021,-0.4096185062359094
ACH-000022,-0.3434540157910928
ACH-000025,-0.13576804861149966
ACH-000028,-0.2266946599202257
ACH-000030,-0.2617985992101737
ACH-000035,-0.21197621441756595
ACH-000036,-0.3980557213644373
ACH-000037,-0.3096611249713506
ACH-000039,-0.2856171137833546
ACH-000040,-0.12659342997090398
ACH-000041,-0.325987687302495
ACH-000042,-0.2638191097061752
ACH-000045,-0.2695106411788466
ACH-000047,-0.2393769597605401
ACH-000052,0.0007622526254517379
ACH-000053,-0.2733902790222665
ACH-000054,-0.4305322469192786
ACH-000055,-0.3330688069166897
ACH-000060,-0.2596906779143884
ACH-000067,-0.3934423546456895
ACH-000070,-0.31109329456368096
ACH-000075,-0.2837900578382338
ACH-000078,-0.32601425245749144
ACH-000082,-0.21288750335321066
ACH-000085,-0.15647632457971086
ACH-000086,-0.2716955440045647
ACH-000087,-0.1376390063647658
ACH-000092,-0.2685427643766401
ACH-000095,-0.36121673445537655
ACH-000097,-0.3152090716610973
ACH-000098,-0.3216437006539912
ACH-000099,-0.2653380669276452
ACH-000108,-0.3997439139493868
ACH-000113,-0.2183747554134624
ACH-000116,-0.35605119301958793
ACH-000118,-0.21694911413222925
ACH-000120,-0.4351587278639187
ACH-000123,-0.19417343158757056
ACH-000127,-0.3259557062859372
ACH-000128,-0.4591998365625233
ACH-000132,-0.3783923167292609
ACH-000133,-0.3613963095288677
ACH-000137,-0.1692652469775452
ACH-000138,-0.2977659375013175
ACH-000142,-0.2841598079190446
ACH-000143,-0.19344786987153995
ACH-000146,-0.2775276094216118
ACH-000148,-0.17177196111713858
ACH-000150,-0.4534418699366466
ACH-000152,-0.3231077725715243
ACH-000153,-0.1964737421052137
ACH-000159,-0.461871903446076
ACH-000160,-0.3312601358220356
ACH-000163,-0.2552256240062696
ACH-000167,-0.5598936298223376
