,VSNL1 (7447)
ACH-000004,0.020741351412509938
ACH-000005,0.2409084317285153
ACH-000007,-0.03640359982889799
ACH-000009,-0.1382098296124493
ACH-000011,0.15275572390427902
ACH-000012,0.01849040316100404
ACH-000013,0.1283695036071686
ACH-000014,0.020837563851662643
ACH-000015,0.02086201308019803
ACH-000017,-0.11301657166905707
ACH-000018,0.15465167285335388
ACH-000019,-0.031226373273248325
ACH-000021,0.060535087004788865
ACH-000022,-0.15585145059754105
ACH-000025,0.11384049377233453
ACH-000028,0.04917124944542933
ACH-000030,-0.09101679662811464
ACH-000035,0.055355886761512714
ACH-000036,0.05645691870596399
ACH-000037,0.10596895448755922
ACH-000039,-0.15011898327351486
ACH-000040,0.25418349416560165
ACH-000041,0.015652609253307113
ACH-000042,0.030640368672810708
ACH-000045,-0.04745830328065705
ACH-000047,-0.015692447110451358
ACH-000052,0.1744010719138356
ACH-000053,-0.1743893785695457
ACH-000054,0.0518046726215532
ACH-000055,0.03503115978530502
ACH-000060,0.09346722574819448
ACH-000067,-0.002177633453573445
ACH-000070,0.18158672252700653
ACH-000075,-0.0046206438929790065
ACH-000078,-0.22229681056891326
ACH-000082,-0.002304243191346709
ACH-000085,-0.07544759951468262
ACH-000086,-0.04393556459584124
ACH-000087,0.029794435176295514
ACH-000092,-0.22695728717088595
ACH-000095,-0.06724968134830539
ACH-000097,-0.08437981626749891
ACH-000098,-0.09620897543001287
ACH-000099,0.10695385296185236
ACH-000108,0.107255929128316
ACH-000113,-0.04328666166410678
ACH-000116,0.05474993038686249
ACH-000118,0.10077214461073852
ACH-000120,-0.0648593084373392
ACH-000123,-0.06740289074834438
ACH-000127,0.05706287919799113
ACH-000128,0.034912714504013086
ACH-000132,-0.019894473042251167
ACH-000133,0.18683380631801488
ACH-000137,0.10522533103954856
ACH-000138,0.02802995486777735
ACH-000142,-0.0037580881467339736
ACH-000143,0.03792285824630925
ACH-000146,0.01678317628282897
ACH-000148,-0.06417910324814413
ACH-000150,0.035484012322049764
ACH-000152,-0.08748564382846086
ACH-000153,0.14861564539752822
ACH-000159,-0.053422448325368806
ACH-000160,-0.10202375417814714
ACH-000163,-0.06244468556426955
ACH-000167,0.08688802071605724
ACH-000168,0.0035487875913036314
ACH-000169,0.06544635434110292
ACH-000178,0.014198240064165169
ACH-000183,-0.17436089144938466
ACH-000188,0.12992064238169812
ACH-000189,0.1010039729112647
ACH-000190,0.19788222390011406
ACH-000198,-0.02640400083233893
ACH-000203,-0.3080633313216975
ACH-000204,-0.053600842632875983
ACH-000206,0.028491328633239436
ACH-000207,0.11968178075830856
ACH-000208,0.02723085296216654
ACH-000210,0.11506093562496668
ACH-000211,0.057177823189453136
ACH-000215,-0.06265566173085768
ACH-000221,-0.06815290749317511
ACH-000222,-0.005011767112777795
ACH-000223,0.003627813419242905
ACH-000226,-0.14359190915676198
ACH-000227,-0.004454670076057279
ACH-000228,-0.060529163393849374
ACH-000231,0.013062830706246444
ACH-000232,-0.07225816744858914
ACH-000233,0.0469170788089151
ACH-000234,-0.06654495064331814
ACH-000235,0.04561984635503001
ACH-000237,0.0751959114914525
ACH-000238,-0.10828983775609634
ACH-000242,-0.018994176393598308
ACH-000243,0.12485986944818828
ACH-000244,-0.11261298128631254
ACH-000246,0.07652413412050925
ACH-000248,0.08465476054796943
ACH-000250,0.04556432830259826
ACH-000251,0.04728271682494409
ACH-000252,0.19521184662913044
ACH-000253,0.00024225601589598678
ACH-000255,-0.0019087572196164844
ACH-000256,0.05054809982222263
ACH-000257,0.2665199922227991
ACH-000258,-0.049165017243365784
ACH-000259,-0.04664634536114494
ACH-000260,-0.054490857248648564
ACH-000261,-0.036636276823684186
ACH-000262,0.12771707283915856
ACH-000263,0.15028670363028515
ACH-000264,-0.0006201248359126425
ACH-000265,0.10002644265960596
ACH-000266,0.02712078884168254
ACH-000272,-0.029281678363869638
ACH-000274,-0.10025155802396574
ACH-000277,-0.0626916330213904
ACH-000278,-0.08911682664174701
ACH-000279,0.034522588712837386
ACH-000280,0.011407934387200188
ACH-000281,0.05662758508692125
ACH-000288,-0.022430912925461483
ACH-000291,-0.042636310057028254
ACH-000293,-0.03698615074914778
ACH-000294,-0.04254149537308932
ACH-000295,-0.21079744960269645
ACH-000296,-0.13730174641408144
ACH-000302,0.022134350859095767
ACH-000304,0.058758636611753075
ACH-000307,-0.02684795186753692
ACH-000308,-0.00860745656812416
ACH-000310,-0.08242361543132709
ACH-000311,-0.014031466366485008
ACH-000312,0.08657357382979991
ACH-000315,-0.07227413468943322
ACH-000316,-0.06520051002693879
ACH-000317,0.07357295339564608
ACH-000318,0.013874360141086627
ACH-000319,-0.03344183755410461
ACH-000320,-0.05207932613247724
ACH-000322,0.045802944729452864
ACH-000323,-0.06420153874046328
ACH-000324,-0.11800211131520408
ACH-000329,0.01685924876020248
ACH-000330,0.08098725259632553
ACH-000331,-0.046434743955447735
ACH-000332,0.035042235814502075
ACH-000334,-0.21678746687569772
ACH-000335,-0.3159564883627464
ACH-000336,0.07192511753188767
ACH-000337,-0.22847656607020725
ACH-000338,-0.1264544863569166
ACH-000339,-0.12708701652571902
ACH-000341,-0.08094789249310326
ACH-000348,-0.03953984435906299
ACH-000350,-0.08750105819311142
ACH-000352,-0.011717132667770316
ACH-000356,0.09589181541076433
ACH-000361,-0.030085662614307805
ACH-000362,-0.08650678701487699
ACH-000363,-0.028246365296070608
ACH-000364,-0.1883584623420433
ACH-000365,-0.11881804391597865
ACH-000366,-0.12080601407805132
ACH-000368,-0.01951262854115941
ACH-000374,0.13939130857724305
ACH-000375,0.10147883485799312
ACH-000376,-0.029834837388568188
ACH-000381,-0.05024202755240729
ACH-000383,-0.008785125070662536
ACH-000387,0.026109011666976916
ACH-000389,-0.06377648814142052
ACH-000390,-0.025059593031960502
ACH-000393,-0.005138540375570599
ACH-000395,-0.12124093387812702
ACH-000396,-0.17255031780546046
ACH-000397,0.07712273556955039
ACH-000401,0.05300773218616036
ACH-000402,0.009599762416949265
ACH-000403,0.037688481994700034
ACH-000404,-0.09801476469965957
ACH-000406,0.06081700037255
ACH-000407,0.07694993643000687
ACH-000408,-0.14395500241918094
ACH-000410,-0.008903377209138755
ACH-000411,0.01720528399110452
ACH-000414,-0.02232794123190121
ACH-000415,0.07894940413598757
ACH-000416,-0.07610071856881198
ACH-000420,0.11742148329382238
ACH-000421,0.042361779396789125
ACH-000424,0.046111445308874094
ACH-000425,-0.00420823827016805
ACH-000426,0.06804053657904915
ACH-000427,-0.06398119439368373
ACH-000433,0.08311420638027323
ACH-000435,0.3453182994156207
ACH-000436,-0.16682510859193658
ACH-000444,-0.161638254298175
ACH-000445,0.26941335271337435
ACH-000448,-0.00851257002777029
ACH-000450,0.008539259115948324
ACH-000452,0.10642976866454763
ACH-000454,-0.07422549178549866
ACH-000458,0.10727591054159684
ACH-000459,-0.15575411768570635
ACH-000460,-0.09278130558799648
ACH-000461,-0.11381463157177454
ACH-000463,-0.012860589403194964
ACH-000464,0.03362753847997177
ACH-000466,0.016928949052124553
ACH-000467,-0.06692371140571088
ACH-000468,-0.001541215495479535
ACH-000469,0.01861403834221856
ACH-000470,-0.010482240405098956
ACH-000471,0.07219112740123124
ACH-000472,0.021663480785112342
ACH-000473,0.0867098264504043
ACH-000475,-0.08433655209763401
ACH-000476,-0.0419125312275709
ACH-000477,-0.019080527290518616
ACH-000479,-0.0528072380413957
ACH-000480,0.16184242296499848
ACH-000481,0.0543750263398841
ACH-000483,-0.06530472100241104
ACH-000484,-0.20320388295363
ACH-000485,-0.05390593317356957
ACH-000486,0.027805545001163813
ACH-000487,0.12152229207738513
ACH-000488,0.07185572562988349
ACH-000490,0.005206974980803311
ACH-000491,-0.0905856120333535
ACH-000495,-0.02560734972617517
ACH-000496,0.09705673969940794
ACH-000499,-0.020258722175576355
ACH-000500,0.21110989878628725
ACH-000502,0.00802010860789234
ACH-000503,0.0036700726088286797
ACH-000505,-0.07848217547033358
ACH-000507,-0.05191927556697384
ACH-000510,0.02586778972888457
ACH-000511,0.08736875585264273
ACH-000512,0.1979656644285229
ACH-000516,0.08082271318898622
ACH-000517,0.00668944250216818
ACH-000518,-0.0630377629365303
ACH-000520,-0.016651159223978727
ACH-000521,0.035752933454202225
ACH-000522,-0.04972391981773233
ACH-000524,-0.002646119344671
ACH-000527,0.035995790896524084
ACH-000528,0.04881267601404677
ACH-000537,-0.039093253249793264
ACH-000541,-0.10667066228850364
ACH-000542,0.046451508204546466
ACH-000544,0.04437051658814535
ACH-000545,0.0450150533343392
ACH-000547,0.14726839038052086
ACH-000548,-0.13526111961002935
ACH-000549,0.1494408140430352
ACH-000550,-0.016888546228999442
ACH-000552,-0.0676128490740934
ACH-000556,0.028838293353421564
ACH-000557,0.0520585742368823
ACH-000569,-0.09996821237790073
ACH-000570,-0.08935440196879445
ACH-000571,0.03459123729039862
ACH-000573,0.06168228756629698
ACH-000576,0.11375223286234908
ACH-000579,-0.04513686925822673
ACH-000580,0.011561960575379648
ACH-000584,0.032184884940795015
ACH-000585,0.034680666180600436
ACH-000588,0.02008536638630098
ACH-000589,0.13091389214533886
ACH-000591,0.14157872655909534
ACH-000593,-0.07907876162969465
ACH-000600,0.04137800595159584
ACH-000601,-0.005091595150859879
ACH-000605,-0.07281756936815098
ACH-000606,0.06654576895347476
ACH-000608,-0.008234235043377695
ACH-000614,0.055767556495040865
ACH-000616,-0.055138792427989886
ACH-000618,0.014226872626596797
ACH-000619,0.11215990059373523
ACH-000620,0.023813342490994482
ACH-000621,-0.02374071129841758
ACH-000622,-0.12152741541795352
ACH-000623,-0.10675263161104298
ACH-000624,-0.12362230133573955
ACH-000627,-0.0547054203462696
ACH-000630,0.015179146211546854
ACH-000631,0.18509816209019406
ACH-000632,-0.1026847998275434
ACH-000633,-0.09395251390014796
ACH-000637,0.024267684922760126
ACH-000638,0.03936720293213737
ACH-000646,0.030771792185974336
ACH-000647,0.024989200496212085
