,EFHD2 (79180)
ACH-000004,0.08947283585109031
ACH-000005,-0.0898808374260898
ACH-000007,0.03024786026943001
ACH-000009,-0.062860933203434
ACH-000011,0.04242418087074255
ACH-000012,-0.08325194772729101
ACH-000013,-0.008409798026044794
ACH-000014,0.14689480201561358
ACH-000015,-0.03759977620711735
ACH-000017,0.08013429977209803
ACH-000018,0.1257545398253993
ACH-000019,0.09646546785004806
ACH-000021,0.013370564276400126
ACH-000022,-0.08158523042122406
ACH-000025,0.011938535986406823
ACH-000028,0.08898169176832682
ACH-000030,0.045804563771639176
ACH-000035,-0.17699363282471914
ACH-000036,0.05016718468422483
ACH-000037,-0.06356807177168683
ACH-000039,-0.0539434287686902
ACH-000040,0.03313853387377808
ACH-000041,0.03020327743549413
ACH-000042,-0.00805021732217713
ACH-000045,-0.05670965457982133
ACH-000047,-0.03538723713630118
ACH-000052,0.15043365198643446
ACH-000053,-0.03740910275096609
ACH-000054,-0.012956542283262932
ACH-000055,0.10843630871738852
ACH-000060,-0.20068790814665088
ACH-000067,0.13194535609465585
ACH-000070,0.10627427117361272
ACH-000075,-0.0953011451252844
ACH-000078,-0.019462448706963453
ACH-000082,-0.031414080385925754
ACH-000085,-0.012527269606289377
ACH-000086,0.1457656698890209
ACH-000087,0.18981487936998173
ACH-000092,-0.08921820866955049
ACH-000095,-0.1350938808811432
ACH-000097,0.00395287733383545
ACH-000098,-0.10971622777938367
ACH-000099,-0.03207041528004863
ACH-000108,-0.019093688408663344
ACH-000113,-0.02903973979815895
ACH-000116,-0.07673990583437197
ACH-000118,0.030325673169572062
ACH-000120,-0.1743872899121451
ACH-000123,0.07643770936649458
ACH-000127,0.011347959741018512
ACH-000128,-0.01808658858072689
ACH-000132,0.06981871487450643
ACH-000133,0.06666849137025017
ACH-000137,-0.10017028935491397
ACH-000138,0.06500729029042601
ACH-000142,-0.0750453762242874
ACH-000143,-0.1069528814833771
ACH-000146,0.14039242434126845
ACH-000148,-0.0012500662309305813
ACH-000150,-0.05809176769181173
ACH-000152,-0.16750941987453902
ACH-000153,-0.05635225621555361
ACH-000159,-0.015824265490436168
ACH-000160,0.04051895247901152
ACH-000163,0.07128074949578646
ACH-000167,-0.16334937651654893
ACH-000168,0.2253356942362233
ACH-000169,-0.04823158890198132
ACH-000178,0.047952238660829816
ACH-000183,-0.10036429583236448
ACH-000188,0.03898009016236535
ACH-000189,-0.008565633698766176
ACH-000190,0.14652062664808466
ACH-000198,-0.0012391759499127044
ACH-000203,0.14236180383159486
ACH-000204,-0.1379648577818483
ACH-000206,0.12172168617852915
ACH-000207,0.01063983411494416
ACH-000208,-0.19550670713920484
ACH-000210,0.040194457420411285
ACH-000211,0.003665228462752503
ACH-000215,-0.09478542009121063
ACH-000221,0.1361009230692083
ACH-000222,0.1966555928874222
ACH-000223,0.03839836880340498
ACH-000226,0.04121255783465266
ACH-000227,-0.05317453431102239
ACH-000228,0.11257734103305317
ACH-000231,0.006297513884888785
ACH-000232,0.02544940269149188
ACH-000233,0.07397705001248506
ACH-000234,-0.13311509384174186
ACH-000235,0.008198602237813957
ACH-000237,-0.052829956075384564
ACH-000238,0.0156206028876003
ACH-000242,0.13772649784995056
ACH-000243,0.0002441412157804094
ACH-000244,0.015378216187381416
ACH-000246,-0.011770813205577848
