,PANK1 (53354)
ACH-000004,0.09784932150859066
ACH-000005,0.0492073368807524
ACH-000007,0.09159080774212536
ACH-000009,-0.009556704607562009
ACH-000011,0.0801877353260463
ACH-000012,-0.003969393148997989
ACH-000013,0.043704174977722006
ACH-000014,-0.17071171548906794
ACH-000015,-0.14317128850074498
ACH-000017,0.027923020941022957
ACH-000018,0.09999794095482548
ACH-000019,0.04237014632708037
ACH-000021,-0.003446835829365768
ACH-000022,-0.07183155022333695
ACH-000025,0.090797603222415
ACH-000028,-0.09753839073350408
ACH-000030,-0.02627515645344413
ACH-000035,0.04023542889827518
ACH-000036,-0.13251529486980704
ACH-000037,-0.16476547992874832
ACH-000039,-0.03147052814240728
ACH-000040,-0.021531674654411033
ACH-000041,-0.060109553883842926
ACH-000042,-0.049120343395706936
ACH-000045,0.057619154582463236
ACH-000047,-0.05532217060007839
ACH-000052,0.033067733382109894
ACH-000053,0.0008254760561531867
ACH-000054,0.035141065770567095
ACH-000055,0.1020531457527576
ACH-000060,-0.0898824765432807
ACH-000067,-0.11118182050617616
ACH-000070,-0.03822965706987673
ACH-000075,0.2566141313868477
ACH-000078,-0.08110969563775851
ACH-000082,0.1055982240850374
ACH-000085,0.007065301017790413
ACH-000086,-0.03933312371122264
ACH-000087,0.033218226524150005
ACH-000092,-0.014094417825489631
ACH-000095,-0.0632143865657333
ACH-000097,-0.06231261398149612
ACH-000098,-0.13281684630062052
ACH-000099,-0.07036780681141336
ACH-000108,0.03595038413861215
ACH-000113,-0.08844372664887623
ACH-000116,0.05847550280913496
ACH-000118,0.020634955401817926
ACH-000120,0.0972893353955176
ACH-000123,0.009526057341533131
ACH-000127,-0.014661521841173334
ACH-000128,0.12359900301665125
ACH-000132,-0.06464806441116193
ACH-000133,-0.06462445843360078
ACH-000137,0.06584878808948291
ACH-000138,0.06574009873343037
ACH-000142,-0.15971385122491746
ACH-000143,0.019054435124392657
ACH-000146,0.10832852790913218
ACH-000148,-0.0030693154600746524
ACH-000150,0.024924588768438588
ACH-000152,-0.08587480585422294
ACH-000153,0.08752392875934899
ACH-000159,-0.031710466987519184
ACH-000160,0.07593834931462612
ACH-000163,-0.07146747482273645
ACH-000167,-0.1231284897085122
ACH-000168,0.0479605762842772
ACH-000169,-0.11297428384805368
ACH-000178,-0.016355827206038218
ACH-000183,0.12871768467696842
ACH-000188,-0.02229866842828084
ACH-000189,-0.046845143961448565
ACH-000190,0.008261313492555275
ACH-000198,-0.019801357171255262
ACH-000203,0.32987562355988675
ACH-000204,-0.13706894506654688
ACH-000206,-0.058306702212231824
ACH-000207,-0.14790826839037188
ACH-000208,-0.20029786905115335
ACH-000210,-0.1536547174656787
ACH-000211,-0.08238577697698178
ACH-000215,-0.007789808138236605
ACH-000221,0.032377484430362466
ACH-000222,-0.05450719940531097
ACH-000223,-0.08917404116984566
