,CTNS (1497)
ACH-000004,0.18747435235296409
ACH-000005,0.43107744027787215
ACH-000007,0.10630221912955344
ACH-000009,-0.04994767794701258
ACH-000011,0.19804066959899028
ACH-000012,-0.016787670582134127
ACH-000013,-0.0044178889936050715
ACH-000014,0.21848446565608767
ACH-000015,-0.04628161294114363
ACH-000017,0.06813542957559804
ACH-000018,0.20692318607252808
ACH-000019,-0.016185873270463332
ACH-000021,0.09310024340202372
ACH-000022,0.035389393511941515
ACH-000025,0.10773444018463384
ACH-000028,0.11265700899983988
ACH-000030,-0.005118542048671333
ACH-000035,0.11495435757350547
ACH-000036,0.03569035928421914
ACH-000037,-0.0011171608669455222
ACH-000039,0.057414938879088426
ACH-000040,0.0251749197104607
ACH-000041,-0.0066004259231608525
ACH-000042,0.05511397543391193
ACH-000045,-0.18586751802025964
ACH-000047,-0.05613183930548096
ACH-000052,0.1999701303324516
ACH-000053,-0.060725512080523285
ACH-000054,0.2008055437889613
ACH-000055,0.19382800163008368
ACH-000060,-0.06474326282862107
ACH-000067,-0.0007842229515570362
ACH-000070,-0.033326373504721576
ACH-000075,-0.11049393054240636
ACH-000078,0.000730108862319342
ACH-000082,-0.04056326121110509
ACH-000085,0.1989231426852416
ACH-000086,0.11320005533018393
ACH-000087,-0.015126613512029218
ACH-000092,-0.05650446913078409
ACH-000095,-0.07325829007451122
ACH-000097,-0.02247501147149312
ACH-000098,-0.009393788650328905
ACH-000099,0.008761614700242252
ACH-000108,0.03934107923325559
ACH-000113,0.04883233421221952
ACH-000116,0.11571571167856197
ACH-000118,0.02964280722862228
ACH-000120,0.048911732286270215
ACH-000123,-0.13167761459468064
ACH-000127,-0.012213770779645848
ACH-000128,0.09865690262872848
ACH-000132,-0.09260080348033678
ACH-000133,-0.03559014573702097
ACH-000137,0.12329357507468792
ACH-000138,0.06787804624904567
ACH-000142,0.07114961269867158
ACH-000143,0.12625031511105336
ACH-000146,-0.04325349018374208
ACH-000148,0.08433047493428117
ACH-000150,-0.18862727322006465
ACH-000152,0.05320248962554769
ACH-000153,0.15794461663608533
ACH-000159,0.14040674359579045
ACH-000160,-0.06656781259717202
ACH-000163,-0.00948165300664594
ACH-000167,0.10427605062296873
ACH-000168,-0.15359076594050958
ACH-000169,0.006372460813068618
ACH-000178,0.036701802056185485
ACH-000183,0.013287737622891592
ACH-000188,0.14807077478598346
ACH-000189,0.2759869219414495
ACH-000190,0.17395283122647784
ACH-000198,0.07418914359217567
ACH-000203,-0.2061675516387784
ACH-000204,0.06579753730366412
ACH-000206,-0.18419578192038435
ACH-000207,-0.008397396117347277
ACH-000208,0.1565987158672834
ACH-000210,0.06811370489708324
ACH-000211,0.01702101863921308
ACH-000215,0.041090178638744736
ACH-000221,-0.003863547025026901
ACH-000222,0.12197668469068165
ACH-000223,0.06627846254984504
ACH-000226,-0.09639908370512924
ACH-000227,-0.029178574972981555
ACH-000228,-0.04703220209986478
ACH-000231,-0.03832674522848667
ACH-000232,0.04103399661901755
ACH-000233,0.020764332602514902
ACH-000234,0.027792867161366933
ACH-000235,0.06527447477118876
ACH-000237,-0.10561720192431652
ACH-000238,-0.1137216102984534
ACH-000242,0.416431297040943
ACH-000243,0.07695191460178279
ACH-000244,0.17892941566599085
ACH-000246,0.1460344732111314
ACH-000248,0.03586812988232834
ACH-000250,-0.07439010668491966
ACH-000251,0.04599010149542794
ACH-000252,-0.17686926790258786
ACH-000253,0.07752031360490479
ACH-000255,0.0674890467398831
ACH-000256,-0.13924469952980795
ACH-000257,-0.002960213678780054
ACH-000258,-0.05900820663995349
ACH-000259,0.13150179478020765
ACH-000260,0.07883977189587674
ACH-000261,0.07363341033363535
ACH-000262,0.044712844970393684
ACH-000263,0.07521896016411432
ACH-000264,-0.045368508213797766
ACH-000265,0.1466982175588785
ACH-000266,0.035254490605515665
ACH-000272,-0.07702452134166057
ACH-000274,-0.025217070000121643
ACH-000277,-0.10914135977764763
ACH-000278,-0.1146444368745928
ACH-000279,-0.03580368494998467
ACH-000280,-0.0291661448856692
ACH-000281,-0.02988622565065278
ACH-000288,-0.15965213661155894
ACH-000291,0.08985958643763832
ACH-000293,-0.0955050962305068
ACH-000294,-0.16016647905857448
ACH-000295,0.11614625217852308
ACH-000296,0.05779372111984433
ACH-000302,0.059816067754496424
ACH-000304,-0.18415583624252668
ACH-000307,0.03834491770908702
ACH-000308,0.01791087273919116
ACH-000310,-0.10427890274381388
ACH-000311,0.15000225575384374
ACH-000312,0.0069007083614678905
ACH-000315,0.16963958274880853
ACH-000316,0.032791841703237644
ACH-000317,0.2959027619465374
ACH-000318,-0.007306110525144728
ACH-000319,-0.017096437504084773
ACH-000320,-0.1575284083813119
ACH-000322,-0.11829903925819715
ACH-000323,0.02836929922001748
ACH-000324,0.03611169731488219
ACH-000329,0.006903922553801088
ACH-000330,0.03202369624810829
ACH-000331,0.056678286593923814
ACH-000332,0.0061355910890195965
ACH-000334,-0.15727912787609838
ACH-000335,0.3842767993305857
ACH-000336,-0.15345183066913473
ACH-000337,0.046678383740393535
ACH-000338,-0.15984930066318648
ACH-000339,0.051886109898301
ACH-000341,0.26132598480913205
ACH-000348,-0.006667343531580197
ACH-000350,0.07805135223537492
ACH-000352,0.11502150087779715
ACH-000356,-0.13351931488042548
ACH-000361,-0.06485880881579521
ACH-000362,-0.17299885829496753
ACH-000363,0.03348522556487237
ACH-000364,0.14283141887275558
ACH-000365,-0.15605180755354334
