,USP4 (7375)
ACH-000004,-0.2105132177660073
ACH-000005,-0.31671508928682146
ACH-000007,-0.3953469393379444
ACH-000009,-0.3218651292834621
ACH-000011,-0.11509315714794005
ACH-000012,-0.194900658111514
ACH-000013,-0.2420257389340169
ACH-000014,-0.2660096431715359
ACH-000015,-0.2218507474029107
ACH-000017,-0.2455138091004451
ACH-000018,-0.17035956317773404
ACH-000019,-0.2938140485951428
ACH-000021,-0.2211973713213201
ACH-000022,-0.3149334184007373
ACH-000025,-0.20333385396880316
ACH-000028,-0.1966681496990533
ACH-000030,-0.3647089951519614
ACH-000035,-0.2963397044515028
ACH-000036,-0.30714754469972605
ACH-000037,-0.2328438328713145
ACH-000039,-0.1163450394056129
ACH-000040,-0.3448381625401189
ACH-000041,-0.21045446082871894
ACH-000042,-0.30600567710639576
ACH-000045,-0.18762545238012676
ACH-000047,-0.21685992248309788
ACH-000052,-0.15686461240070942
ACH-000053,-0.21535563643799516
ACH-000054,-0.2684750867885305
ACH-000055,-0.1978877448960761
ACH-000060,-0.3525721816486635
ACH-000067,-0.41558997799522174
ACH-000070,-0.0786804376188596
ACH-000075,-0.26111149797608896
ACH-000078,-0.13644858197538418
ACH-000082,-0.3083835998768494
ACH-000085,-0.2270071804682789
ACH-000086,-0.22447170086762955
ACH-000087,-0.1422885890745315
ACH-000092,-0.22316716826846705
ACH-000095,-0.2829108089605232
ACH-000097,-0.1487904514141033
ACH-000098,-0.4093362940632329
ACH-000099,-0.1407486406769251
ACH-000108,-0.07485604128703251
ACH-000113,-0.14670107634483254
ACH-000116,-0.30634941282839784
ACH-000118,-0.3138867804477131
ACH-000120,0.024138049196780698
ACH-000123,-0.19110908628287285
ACH-000127,-0.15055322924910658
ACH-000128,-0.0402330340790868
ACH-000132,-0.3429454449626337
ACH-000133,-0.3739353227040433
ACH-000137,-0.26779781522181045
ACH-000138,-0.2886994368950361
ACH-000142,-0.14773287383716815
ACH-000143,-0.10092401618108196
ACH-000146,-0.29508514434199185
ACH-000148,-0.15750227824633958
ACH-000150,-0.24992008852435815
ACH-000152,-0.24911572685534555
ACH-000153,0.06672160915796806
ACH-000159,-0.2321643926229791
ACH-000160,-0.1623396868556185
ACH-000163,-0.1683719707793016
ACH-000167,-0.18781278747579996
ACH-000168,-0.1354760364340309
ACH-000169,-0.3052529387715451
ACH-000178,-0.2936512787112093
ACH-000183,-0.09193526389434016
ACH-000188,-0.20484382793884806
ACH-000189,-0.24655442337871494
ACH-000190,-0.08650027718273176
ACH-000198,-0.2411429911428692
ACH-000203,-0.08815003566785354
ACH-000204,-0.30912625682806544
ACH-000206,-0.31120245446621103
ACH-000207,-0.3618440260090777
ACH-000208,-0.3503645145988852
ACH-000210,-0.2288319882489788
ACH-000211,-0.3683016105060597
ACH-000215,-0.21307689986895384
ACH-000221,-0.3238014931006465
ACH-000222,-0.062477719534566926
ACH-000223,-0.36157561599254257
ACH-000226,-0.15534008502534846
ACH-000227,-0.4272876361165284
ACH-000228,-0.18930013960250788
ACH-000231,-0.2169437486391589
ACH-000232,-0.21931530900277446
ACH-000233,-0.2056995479331643
ACH-000234,-0.2568478415722364
ACH-000235,-0.2253397178203741
ACH-000237,-0.2442111215209757
ACH-000238,-0.3782030210434462
ACH-000242,-0.1888485045681656
ACH-000243,-0.2042193009990902
ACH-000244,-0.3061254631667886
ACH-000246,-0.2574271844236258
ACH-000248,-0.2827159624465749
ACH-000250,-0.278116574167399
ACH-000251,-0.1796194249504144
ACH-000252,-0.2887152284859513
ACH-000253,-0.1449104461012459
ACH-000255,-0.29625888258671634
ACH-000256,-0.20316826266394228
ACH-000257,-0.13052198003884136
ACH-000258,-0.2899329389321101
ACH-000259,-0.20749026361935785
ACH-000260,-0.06677827988203629
ACH-000261,-0.212682211660875
ACH-000262,-0.16649436555023814
ACH-000263,-0.3828718760692385
ACH-000264,-0.39730083769915453
ACH-000265,-0.14621875432734366
ACH-000266,-0.2320460245262787
ACH-000272,-0.306927847513778
ACH-000274,-0.30891305812618125
ACH-000277,-0.3252335689366366
ACH-000278,-0.2256695166037279
ACH-000279,-0.19950950761832212
ACH-000280,-0.35378766813549495
ACH-000281,-0.2483164021771064
ACH-000288,-0.2997896344057381
ACH-000291,-0.2408324976108898
ACH-000293,-0.1857178285492489
ACH-000294,-0.20804205462426384
ACH-000295,-0.5249019290978156
ACH-000296,-0.4739584894035651
ACH-000302,-0.2890765215103128
ACH-000304,-0.23095333462979625
ACH-000307,-0.2533835070378246
ACH-000308,-0.12862118708004586
ACH-000310,-0.2124458497403032
ACH-000311,-0.17977599280653864
ACH-000312,-0.1494455396141069
ACH-000315,0.1559143404736985
ACH-000316,-0.2201885738222999
ACH-000317,-0.2766630227104876
ACH-000318,-0.3141772285864672
ACH-000319,-0.12923123846993162
ACH-000320,-0.42718229507255145
ACH-000322,-0.12697493626192335
ACH-000323,-0.15333112888481518
ACH-000324,-0.21736019713380345
ACH-000329,-0.16623679219514814
ACH-000330,-0.3752872331057988
ACH-000331,-0.29169033954938345
ACH-000332,-0.2628835268798677
ACH-000334,-0.1506776394508615
ACH-000335,-0.3150498843210178
ACH-000336,-0.4226022082005712
ACH-000337,-0.23192416306658495
ACH-000338,-0.3723761846049394
ACH-000339,-0.20319586038451296
ACH-000341,-0.2528572449187657
ACH-000348,-0.20420208752677668
ACH-000350,-0.1683871263060181
ACH-000352,-0.3212850021718767
ACH-000356,-0.4568426568928604
ACH-000361,-0.18037225121490744
ACH-000362,-0.2223080149233565
ACH-000363,-0.31372086701547397
ACH-000364,-0.29606057364171
ACH-000365,-0.18741935241332688
ACH-000366,-0.30958030605915005
ACH-000368,-0.1089658643768568
ACH-000374,-0.0956624290673986
ACH-000375,-0.09843015851549457
ACH-000376,-0.23121020377603715
ACH-000381,-0.5287951436956009
ACH-000383,-0.2991740954981321
ACH-000387,-0.3297793971299298
ACH-000389,-0.13062933950156871
ACH-000390,-0.35341980806502743
ACH-000393,-0.1429780888864585
ACH-000395,-0.2614828968378178
ACH-000396,-0.011731583757316208
ACH-000397,-0.2302573360475057
ACH-000401,-0.4376142861900473
ACH-000402,-0.26978497352398323
ACH-000403,-0.20174549489565669
ACH-000404,-0.2662913916381022
ACH-000406,-0.1970675969071144
ACH-000407,-0.12754385990731373
ACH-000408,-0.2867682003463179
ACH-000410,-0.3891090197444601
ACH-000411,-0.2873702970804173
ACH-000414,-0.26588587653971874
ACH-000415,-0.4138684246474743
ACH-000416,-0.3294109726012349
ACH-000420,-0.4427646440051961
ACH-000421,-0.3744440572641017
ACH-000424,-0.15905722010945322
ACH-000425,-0.19914791078540464
ACH-000426,-0.29818026454306273
ACH-000427,-0.3830362438199368
ACH-000433,-0.07774806390601388
ACH-000435,-0.26976209286378666
ACH-000436,-0.2025754167868204
ACH-000444,-0.2295480152003348
ACH-000445,-0.1971746107000908
ACH-000448,-0.26996298841072325
ACH-000450,-0.10977454090483432
ACH-000452,-0.2927796636780808
ACH-000454,-0.3361698155512389
ACH-000458,-0.3910043133158471
ACH-000459,-0.22753970683663516
ACH-000460,-0.1529195836068705
ACH-000461,-0.16552659810363418
ACH-000463,-0.1795552817348877
ACH-000464,-0.2959809962123883
ACH-000466,-0.22054051294010232
ACH-000467,-0.1679211071492716
