,NOXO1 (124056)
ACH-000364,-0.019546172808287944
ACH-000365,-0.06870789948609414
ACH-000366,-0.05502549704403111
ACH-000368,-0.08618593031603383
ACH-000374,0.04805400344741387
ACH-000375,-0.14548156288417344
ACH-000376,-0.03606459697794685
ACH-000381,-0.17287205197558805
ACH-000383,-0.1107695368236865
ACH-000387,-0.17229344999066434
ACH-000389,-0.11112927244084143
ACH-000390,-0.03513302046013756
ACH-000393,-0.1025822430350554
ACH-000395,-0.1811584754727796
ACH-000396,-0.2719379927095235
ACH-000397,-0.13023681424694095
ACH-000401,-0.15901353276874858
ACH-000402,-0.20675737591247656
ACH-000403,-0.04655314256595253
ACH-000404,-0.15065512971742975
ACH-000406,-0.05595438242963376
ACH-000407,-0.1308475664765152
ACH-000408,-0.24725278407056275
ACH-000410,-0.030413390468871312
ACH-000411,-0.18856576640863468
ACH-000414,-0.02662754292698336
ACH-000415,-0.07045625469526158
ACH-000416,-0.05248833890732155
ACH-000420,-0.17396346294238554
ACH-000421,-0.008846426645075331
ACH-000424,-0.1709360954761042
ACH-000425,-0.12071318933031945
ACH-000426,-0.10164367752325243
ACH-000427,-0.07180397181198281
ACH-000433,-0.3092893652579391
ACH-000435,-0.24877243999271484
ACH-000436,-0.13111821429014953
ACH-000444,-0.15461577110712227
ACH-000445,-0.04169813198044884
ACH-000448,-0.03422941691682487
ACH-000450,-0.12855005880277098
ACH-000452,-0.17859287620593847
ACH-000454,-0.27289048159064444
ACH-000458,-0.05925347145341942
ACH-000459,-0.0410811503187291
ACH-000460,-0.08903498494302498
ACH-000461,-0.1806085539792921
ACH-000463,-0.1706192938801806
ACH-000464,-0.1610403866774172
ACH-000466,0.07894806616050963
ACH-000467,-0.060900835513000184
ACH-000468,-0.1299269099338133
ACH-000469,-0.08634654447218673
ACH-000470,-0.05173762603542326
ACH-000471,-0.1280495541347122
ACH-000472,-0.10611166192396602
ACH-000473,-0.20846238380926596
ACH-000475,-0.019781405601721282
ACH-000476,-0.09446474590593017
ACH-000477,-0.06455517329844115
ACH-000479,-0.01841165927283214
ACH-000480,-0.05855228702465284
ACH-000481,-0.005818641587461212
ACH-000483,-0.029601354337675082
ACH-000484,-0.07544375495874024
ACH-000485,-0.13847344477968354
ACH-000486,-0.05463133973335576
ACH-000487,-0.0912815926481774
ACH-000488,-0.11038340953168464
ACH-000490,-0.1438763904002484
ACH-000491,0.011614351318202444
ACH-000495,-0.19846986050251947
ACH-000496,-0.1020442405803428
ACH-000499,-0.3527743981113112
ACH-000500,0.04047998480715174
ACH-000502,-0.20693160037969396
ACH-000503,0.12446035107674625
ACH-000505,-0.17042637518704
ACH-000507,-0.11359413723346347
ACH-000510,-0.1142745511388265
ACH-000511,-0.12155686966943932
ACH-000512,0.06832167989115998
ACH-000516,-0.1213173449757134
ACH-000517,-0.10383396108474764
ACH-000518,-0.11101983807368912
ACH-000520,-0.16652095273362227
ACH-000521,-0.1825032801673949
ACH-000522,-0.19991476769127656
ACH-000524,-0.07226295376274759
ACH-000527,-0.106773020947237
ACH-000528,-0.03110382219843415
ACH-000537,-0.0363052783283629
ACH-000541,-0.10708086356450394
ACH-000542,-0.08566190451246078
ACH-000544,0.09808455860710567
ACH-000545,0.04487320678680674
ACH-000547,0.049992263342456884
ACH-000548,-0.0823413332276219
ACH-000549,-0.13509634887816294
ACH-000550,-0.07327141961122932
ACH-000552,-0.01060783548109605
ACH-000556,-0.2306741207009573
ACH-000557,-0.09404380037271837
ACH-000569,-0.06057534988158631
ACH-000570,-0.03878814715755488
ACH-000571,-0.13591491218476165
ACH-000573,0.030238493233404024
ACH-000576,0.08547576038078324
ACH-000579,0.030154226702539567
ACH-000580,-0.005468237067912152
ACH-000584,-0.12486873021877115
ACH-000585,-0.10651138805328418
ACH-000588,0.0007168120035791481
ACH-000589,-0.02422041806493324
ACH-000591,0.0007161549655589857
ACH-000593,-0.09879500714777692
ACH-000600,-0.10033043527491302
ACH-000601,-0.21186282254710306
ACH-000605,-0.01582700232392976
ACH-000606,-0.11562986991332745
ACH-000608,-0.08777084246207714
ACH-000614,-0.15620007379910394
ACH-000616,-0.17656868500184386
ACH-000618,-0.09730444690746473
ACH-000619,0.01004496158273348
ACH-000620,-0.10843602647898994
ACH-000621,-0.13550103155447954
ACH-000622,0.08717921247755715
ACH-000623,-0.10045473219785728
ACH-000624,-0.17180296151529315
ACH-000627,0.027630271728944767
ACH-000630,-0.10014111461772134
ACH-000631,-0.024365555457770374
ACH-000632,-0.12724628974816568
ACH-000633,-0.07233464153659826
ACH-000637,-0.14158708804804468
ACH-000638,-0.0610762493038193
ACH-000646,0.062133262853100786
ACH-000647,-0.03710221458236195
ACH-000648,-0.1832735515707472
ACH-000649,-0.2130452131979768
ACH-000651,-0.012683110521863493
ACH-000652,-0.046698231180656496
ACH-000653,-0.09828904306032334
ACH-000657,-0.13858194312662642
ACH-000658,0.04523351044950297
ACH-000661,-0.1747699731312326
ACH-000662,-0.07439998727841048
ACH-000663,0.03636861282536175
ACH-000665,-0.06641287562415839
ACH-000671,-0.17678996605912853
ACH-000672,-0.3865844943421489
ACH-000673,-0.17995783036820162
ACH-000676,-0.024279620323728362
ACH-000677,-0.08091417030808798
ACH-000681,-0.07567534255115893
ACH-000683,-0.10083587166952852
ACH-000684,-0.2997612043953537
ACH-000688,-0.21845985204511106
ACH-000693,0.008310626471867196
ACH-000694,-0.03240912923231428
ACH-000695,-0.27538048084754563
ACH-000696,-0.06582351862005352
ACH-000697,0.09277377732828176
ACH-000699,-0.1814131651553713
ACH-000701,0.012212789585011643
ACH-000706,0.010143851916405345
ACH-000711,-0.09314070895961137
ACH-000713,-0.05576175993434255
ACH-000714,-0.18175893820786745
ACH-000718,-0.1684898542960326
ACH-000720,0.00876832471153905
ACH-000721,-0.18105040210978304
ACH-000724,-0.03647431849325484
ACH-000725,-0.12859268194438436
ACH-000732,-0.12354233697196194
ACH-000734,-0.15038363994160522
ACH-000735,-0.019624302418061627
ACH-000736,0.009476216837825194
ACH-000738,-0.04493153269068455
ACH-000746,-0.11358481632515323
ACH-000747,-0.16801198603735534
ACH-000748,-0.04043042673325624
ACH-000753,-0.011715949948665205
ACH-000756,-0.25083030097512643
ACH-000757,0.1429816831659229
ACH-000758,-0.1804459950479566
ACH-000760,-0.0245345901469513
ACH-000762,0.0042581458419372565
ACH-000763,-0.029363679115820832
ACH-000764,-0.1107593902823141
ACH-000765,-0.13269398984045092
ACH-000766,-0.1315573452052676
ACH-000767,-0.051112537362948005
ACH-000768,-0.10160199686106793
ACH-000769,-0.07656738042146638
ACH-000770,-0.10762755695259787
ACH-000771,0.03283609441153985
ACH-000773,0.013815709867827888
ACH-000776,-0.1730864491880797
ACH-000777,0.012449419988477536
ACH-000778,-0.15222335300034803
ACH-000781,-0.04994853485451836
ACH-000782,-0.12911046833454778
ACH-000783,-0.2724199826991751
ACH-000784,0.005179741024289365
ACH-000785,0.08090790340218226
ACH-000787,-0.08639499171516994
ACH-000788,-0.1958788608487796
ACH-000791,-0.08880877086954073
ACH-000792,-0.009915564238134998
ACH-000794,-0.04936645076040429
ACH-000796,-0.04020418821650066
ACH-000798,-0.3186598116039826
ACH-000799,-0.1493858471607122
ACH-000800,0.030092931610440226
ACH-000802,-0.22013116540692199
ACH-000804,-0.19917317348398267
ACH-000805,0.024104719813999854
ACH-000809,-0.10063965408029728
ACH-000810,-0.20761884104097328
ACH-000811,-0.1190788175692809
ACH-000817,-0.0012032521755260975
ACH-000819,-0.1745812619014595
ACH-000820,-0.319343513582176
ACH-000821,-0.06956789453192326
ACH-000822,-0.15556649029772618
ACH-000823,0.009537515626336377
ACH-000824,-0.052859482721723014
ACH-000827,-0.08523274184668653
ACH-000829,-0.266663835531943
ACH-000831,-0.26459066817863325
ACH-000832,-0.07789791969896814
ACH-000833,-0.1798690741259573
ACH-000834,-0.165980786131829
ACH-000835,-0.0509936578633828
ACH-000836,-0.0030444831050751423
ACH-000837,-0.03322122935545162
ACH-000838,-0.03514710745742125
ACH-000839,-0.05677268692669404
ACH-000840,-0.06260634055729955
ACH-000841,-0.13785849071123096
ACH-000843,0.1284344290767975
ACH-000846,-0.048028840962271536
ACH-000847,0.06504620040073669
ACH-000848,-0.01364555457264138
ACH-000849,0.015556563172303247
ACH-000851,-0.34505742172102594
ACH-000855,0.0603721532948781
ACH-000856,-0.07795520708514575
ACH-000858,0.10044823394665107
ACH-000859,0.1409364512421624
ACH-000861,-0.1840506211033585
ACH-000862,-0.027484654476334157
ACH-000865,-0.048219906893894486
ACH-000866,-0.016312486400162182
ACH-000867,-0.055309500578827185
ACH-000869,-0.07744744780198258
ACH-000872,-0.07831927632877103
ACH-000873,0.02846077724482957
ACH-000876,-0.08698670636659453
ACH-000878,-0.04966019065685815
ACH-000880,-0.0241696924795893
ACH-000881,-0.06520235117875164
ACH-000882,-0.03479175993387116
ACH-000884,-0.12360751425851405
ACH-000885,0.10204326163570368
ACH-000887,-0.05275950482861316
ACH-000889,0.04143479886438381
ACH-000896,-0.12485871118216127
ACH-000898,-0.1632966271866278
ACH-000900,-0.26154854981673803
ACH-000901,-0.2415553412230221
ACH-000905,-0.08375035083338232
ACH-000906,-0.01362681521226745
ACH-000907,-0.1684017639615001
ACH-000910,-0.01615406613849006
ACH-000911,-0.12274815262785642
ACH-000912,-0.10002515559243633
ACH-000913,-0.11767960175897355
ACH-000915,0.12473791481041158
ACH-000916,-0.11666861427975116
ACH-000917,-0.018212563888532173
ACH-000920,0.005866242788199421
ACH-000921,-0.12682591710767815
ACH-000924,0.026511536055506456
ACH-000926,-0.16092969065178084
ACH-000928,-0.06898789823455517
ACH-000929,-0.3108940244256249
ACH-000932,-0.1080818280900164
ACH-000935,-0.0737954797013093
ACH-000936,-0.1089006174962114
ACH-000937,-0.060648041443160175
ACH-000938,0.10049954137749363
ACH-000939,-0.14585220870551402
ACH-000941,-0.12057133396791535
ACH-000943,-0.08201561488825543
ACH-000946,0.0395882641621013
ACH-000947,-0.0904905366207238
ACH-000948,-0.1004457761825167
ACH-000950,-0.09376768592419757
ACH-000953,-0.054580994058424856
ACH-000954,-0.15105340375673842
ACH-000957,-0.06526557201254035
ACH-000958,-0.19943357048050453
ACH-000960,-0.08338827312485525
ACH-000963,-0.04035791641526528
ACH-000968,0.044183967969218536
ACH-000969,-0.013819504302235854
ACH-000972,-0.18948304911312167
ACH-000973,-0.08521210903795541
ACH-000974,-0.05455820565096865
ACH-000978,0.23283976805622195
ACH-000984,-0.08384531749427923
ACH-000986,-0.18584195739797668
ACH-000988,0.11923700144635785
ACH-000993,-0.3860835873949397
ACH-000994,-0.02542071796234764
ACH-000996,-0.1570842514979919
ACH-001001,0.03123422823383477
ACH-001020,-0.2772347096456324
ACH-001028,-0.07565950990957222
ACH-001031,0.034080425968076346
ACH-001038,-0.02201298446303792
ACH-001048,-0.058116359340268216
ACH-001050,-0.14213854815149576
ACH-001053,-0.08993629998797842
ACH-001054,-0.2398019255295563
ACH-001061,-0.12665231750010414
ACH-001067,-0.22558579788589786
ACH-001075,0.03739242137878633
ACH-001096,-0.054662781253402584
ACH-001111,-0.09569068189071064
ACH-001119,-0.08997215219928094
ACH-001128,-0.0587405048908799
ACH-001134,-0.14374080387937307
ACH-001151,-0.14000712005083826
ACH-001163,-0.040998806831658616
ACH-001164,0.14616535923723176
ACH-001183,-0.15235332683671998
ACH-001192,-0.14660071801495642
ACH-001193,-0.3482794527518994
ACH-001196,0.015856265822299882
ACH-001197,-0.14566615776045158
ACH-001205,-0.008614912128904341
ACH-001211,-0.2336354174693411
ACH-001212,-0.1726179197097689
ACH-001228,-0.18971072605613767
ACH-001232,-0.011337431588092256
ACH-001239,-0.2404029620608749
ACH-001270,-0.12976867170293946
ACH-001274,-0.14568444008591727
ACH-001275,-0.137038175809249
ACH-001277,-0.03508678430692247
ACH-001278,-0.029942440206426838
ACH-001280,-0.15338762602914907
ACH-001283,-0.12415463778084895
ACH-001289,-0.19642665302526904
ACH-001300,-0.05281575121702497
ACH-001301,-0.05176840328371977
ACH-001302,-0.15325518074270586
ACH-001306,0.04756849392207665
ACH-001318,-0.10866377729458324
ACH-001322,-0.14121558037617515
ACH-001328,-0.14155075351961646
ACH-001332,0.09991751084273448
ACH-001336,-0.14837018560564288
ACH-001346,-0.018912425436145738
ACH-001353,-0.13716879985494002
ACH-001354,-0.024536767505255568
ACH-001367,0.1421565470399172
ACH-001368,-0.2133003486032269
ACH-001374,-0.2844180619738736
ACH-001377,-0.2347823369417038
ACH-001380,-0.06512120426364064
ACH-001391,-0.09907633281817517
ACH-001408,-0.02895361868744898
ACH-001430,-0.1807143640659078
ACH-001431,-0.2252701092529369
ACH-001450,0.01731549550493466
ACH-001496,-0.00538475073696237
ACH-001500,-0.11353439065366627
ACH-001523,-0.09489509748600712
ACH-001532,-0.12295458804861098
ACH-001550,-0.04090204687449021
ACH-001552,-0.03512646129806246
ACH-001554,-0.16826028475380425
ACH-001654,-0.12837491947316346
ACH-001735,-0.058672895059967825
ACH-001736,-0.08370676605063672
ACH-001737,0.017285859449197697
ACH-001740,-0.1222338155551138
ACH-001745,-0.13746960215469844
ACH-001765,-0.17374510771205762
