,ZNF780B (163131)
ACH-000004,-0.09187824009082447
ACH-000005,0.04028552012682154
ACH-000007,-0.16507991003915526
ACH-000009,-0.13690270546124786
ACH-000011,-0.07380387564826757
ACH-000012,-0.10374599524357654
ACH-000013,-0.7409566452256715
ACH-000014,-0.07186554325443839
ACH-000015,-0.2748284938140384
ACH-000017,-0.12632210821694606
ACH-000018,-0.1437951676728903
ACH-000019,-0.2022012409051189
ACH-000021,-0.2091639418644858
ACH-000022,-0.1029322585705408
ACH-000025,-0.048481772329186136
ACH-000028,-0.22640499368313502
ACH-000030,-0.1968648257679978
ACH-000035,-0.051908915799699536
ACH-000036,-0.11220621041986667
ACH-000037,-0.22329531109015496
ACH-000039,-0.13160452452270985
ACH-000040,-0.11132349413960377
ACH-000041,-0.08413002103888849
ACH-000042,-0.033990416326590465
ACH-000045,-0.02430427647632101
ACH-000047,-0.18241283535440725
ACH-000052,-0.10471091182405716
ACH-000053,-0.22016375069667152
ACH-000054,-0.28783761030613125
ACH-000055,-0.10303469644465846
ACH-000060,-0.11466199692029624
ACH-000067,-0.22322416964493935
ACH-000070,-0.0493168043917346
ACH-000075,-0.3753502771635137
ACH-000078,-0.2617511147590077
ACH-000082,-0.16917876795878986
ACH-000085,-0.28439562576530336
ACH-000086,-0.15572347050663715
ACH-000087,-0.2674053006333683
ACH-000092,-0.15764500094064288
ACH-000095,-0.14774986320919142
ACH-000097,-0.2354651298641339
ACH-000098,-0.1974599621813592
ACH-000099,-0.28945721343944336
ACH-000108,-0.08894458125061393
ACH-000113,-0.03976745511015582
ACH-000116,-0.14081202338889892
ACH-000118,-0.11355536054920673
ACH-000120,-0.18237440020025653
ACH-000123,-0.22029670784552108
ACH-000127,-0.14954127895788127
ACH-000128,-0.004496588024892061
ACH-000132,-0.19190496422105907
ACH-000133,-0.20361535559256025
ACH-000137,-0.1433778820167617
ACH-000138,-0.13447419425463927
ACH-000142,-0.26992400655156257
ACH-000143,-0.2231230661682459
ACH-000146,-0.22433440823596493
ACH-000148,-0.10764138883910704
ACH-000150,-0.1935685550527551
ACH-000152,-0.16716584673479773
ACH-000153,-0.3209598473303488
ACH-000159,-0.19958255583981746
ACH-000160,-0.12153146371150772
ACH-000163,-0.2501897644970945
ACH-000167,-0.4160954057916584
ACH-000168,-0.08324683857708866
ACH-000169,-0.20193824003430724
ACH-000178,-0.18018778894977835
ACH-000183,-0.15112754042567786
ACH-000188,-0.15633579380521948
ACH-000189,-0.324503402480702
ACH-000190,-0.4090794565740268
ACH-000198,-0.15014338464483976
ACH-000203,0.4350132165754047
ACH-000204,-0.22760493101209975
