,PER1 (5187)
ACH-000004,0.2499619375375447
ACH-000005,0.27343746673035996
ACH-000007,0.2953422187660528
ACH-000009,0.24315010167866855
ACH-000011,0.2872340613550108
ACH-000012,0.3674443344653953
ACH-000013,0.22985523960369705
ACH-000014,0.2884135201642562
ACH-000015,0.2596767612275994
ACH-000017,0.28324338120367565
ACH-000018,0.3027877575403103
ACH-000019,0.3865848450295509
ACH-000021,0.28944452038037244
ACH-000022,0.2557396884366743
ACH-000025,0.20486076900255765
ACH-000028,0.3013411545564559
ACH-000030,0.293027998317273
ACH-000035,0.20608975164327634
ACH-000036,0.17404977192447835
ACH-000037,0.2433101177543718
ACH-000039,0.3416937634418956
ACH-000040,0.2250051457148926
ACH-000041,0.1860432918040968
ACH-000042,0.17602132365343448
ACH-000045,0.2095942381332124
ACH-000047,0.33121522342187304
ACH-000052,0.24142876651154074
ACH-000053,0.3100993107425738
ACH-000054,0.28547452973263393
ACH-000055,0.15833108663547318
ACH-000060,0.04751423336938066
ACH-000067,0.16398339567260592
ACH-000070,0.21894070457705211
ACH-000075,0.27105476114185323
ACH-000078,0.2744517241306231
ACH-000082,0.11879363133560435
ACH-000085,0.2503345150387582
ACH-000086,0.32308711057470035
ACH-000087,0.17371473214302674
ACH-000092,0.2570321659375108
ACH-000095,0.20454892917996725
ACH-000097,0.32555056283211353
ACH-000098,0.21809193262652213
ACH-000099,0.272349289659968
ACH-000108,0.197202536577411
ACH-000113,0.18265199342943167
ACH-000116,0.11446323962894052
ACH-000118,0.2088174364907244
ACH-000120,0.2566904498778982
ACH-000123,0.25377763712652124
ACH-000127,0.2424049937811492
ACH-000128,0.1942196529306859
ACH-000132,0.29232546502407736
ACH-000133,0.09684223777636984
ACH-000137,0.4260559903760491
ACH-000138,0.15291877551401428
ACH-000142,0.07100123991283014
ACH-000143,0.09146981631020426
ACH-000146,0.2264741562892085
ACH-000148,0.3416776826979685
ACH-000150,0.24433111179479997
ACH-000152,0.3131756682286752
ACH-000153,0.4267776596862537
ACH-000159,0.2348983588637774
ACH-000160,0.5071246704527156
ACH-000163,0.2586757217383349
ACH-000167,0.8870110252795073
ACH-000168,0.09788676810355312
ACH-000169,0.2815395654120016
ACH-000178,0.31130252381590684
ACH-000183,0.27692762934457377
ACH-000188,0.1850193795894912
ACH-000189,0.13683580813691473
ACH-000190,0.4610581352020602
ACH-000198,0.2945246746220297
ACH-000203,0.3547562662317859
ACH-000204,0.3378134548366793
ACH-000206,0.22010146053789134
ACH-000207,0.2759455877810066
ACH-000208,0.1860029160829466
ACH-000210,-0.010395373336586834
ACH-000211,0.3292241480319022
ACH-000215,0.27152415230364896
ACH-000221,0.22408597941178304
ACH-000222,0.3575230498548472
ACH-000223,0.2661939369224087
ACH-000226,0.1946473434193152
ACH-000227,0.1864165301357351
ACH-000228,0.2697751079403233
ACH-000231,0.195990654624952
ACH-000232,0.21374744363046386
ACH-000233,0.2534504566101785
ACH-000234,0.17503433574653565
ACH-000235,0.22416442805941425
ACH-000237,0.20103342275271294
ACH-000238,0.20058422394890105
ACH-000242,0.20380103635077598
ACH-000243,0.15995533134239973
ACH-000244,0.12033674630094313
ACH-000246,0.26945274772264016
ACH-000248,0.12325934414843916
ACH-000250,0.1923482219191068
ACH-000251,0.4727652226446193
ACH-000252,0.4097577933770041
ACH-000253,0.2614705539171241
ACH-000255,0.33890740470538666
ACH-000256,0.12241669384471808
ACH-000257,0.2900389565850901
ACH-000258,0.1160522252863042
ACH-000259,0.3333244435454608
ACH-000260,0.26888738789002603
ACH-000261,0.3150910416771039
ACH-000262,0.1868305254674481
ACH-000263,0.2671139031745963
ACH-000264,0.2681971008060064
ACH-000265,0.22030326229242456
ACH-000266,0.2302129880290451
ACH-000272,0.2510720017726291
ACH-000274,0.1368789809262253
ACH-000277,0.20976873416503933
ACH-000278,0.2751262369755785
ACH-000279,0.22039823678160805
ACH-000280,0.20329999906470664
ACH-000281,0.1792382483939489
ACH-000288,0.058905728735593535
ACH-000291,0.22038743517742668
ACH-000293,0.17360956231648414
ACH-000294,0.1216473197715088
ACH-000295,0.3202791418443737
ACH-000296,0.22218974814602174
ACH-000302,0.24417635813705596
ACH-000304,0.2838112388902911
ACH-000307,0.2878234990548108
ACH-000308,0.24701921131929394
ACH-000310,0.2485100695493433
ACH-000311,0.14416192681484946
ACH-000312,0.2715541547151704
ACH-000315,0.06014705481041908
ACH-000316,0.1870633811721466
ACH-000317,0.4426032788329184
ACH-000318,0.24462574455860836
ACH-000319,0.24379083064667945
ACH-000320,0.2322291854119648
ACH-000322,0.2347605276358414
ACH-000323,0.12345103656780056
ACH-000324,0.24837656158096924
ACH-000329,0.2955195394953217
ACH-000330,0.23117943648220854
ACH-000331,0.1684636560540647
ACH-000332,0.21414914752023048
ACH-000334,0.20284169233162566
ACH-000335,0.035755795547600416
ACH-000336,0.23752832441588898
ACH-000337,0.3805144552076464
ACH-000338,-0.39437543902361655
ACH-000339,0.17985595695295029
ACH-000341,0.31612687087224944
ACH-000348,0.23172248023352396
ACH-000350,0.24721576955666885
ACH-000352,0.25952261842459834
ACH-000356,0.13232798409951768
ACH-000361,0.12027732007149745
