,ACOT12 (134526)
ACH-000004,-0.3003240117130526
ACH-000005,-0.3387663999121306
ACH-000007,-0.3379818002658855
ACH-000009,-0.37729478567561103
ACH-000011,-0.4926117256797609
ACH-000012,-0.2592922174456669
ACH-000013,-0.3775620473265491
ACH-000014,-0.2816486080815181
ACH-000015,-0.4758130623103359
ACH-000017,-0.32970591507779096
ACH-000018,-0.33508468181481305
ACH-000019,-0.2857712532849201
ACH-000021,-0.3719916759915266
ACH-000022,-0.3068842309555251
ACH-000025,-0.4201976092786911
ACH-000028,-0.38194138966211616
ACH-000030,-0.3745273057436456
ACH-000035,-0.3311508589555138
ACH-000036,-0.30703847492969016
ACH-000037,-0.4295423296612217
ACH-000039,-0.1952402566695699
ACH-000040,-0.4548250937124578
ACH-000041,-0.31052595639776925
ACH-000042,-0.48860059209261897
ACH-000045,-0.2439809897251576
ACH-000047,-0.3638624724761016
ACH-000052,-0.4301813971334894
ACH-000053,-0.4525749194888478
ACH-000054,-0.4772845398560843
ACH-000055,-0.3358039802262784
ACH-000060,-0.3565639352177757
ACH-000067,-0.3925831469689268
ACH-000070,-0.2920871059424452
ACH-000075,-0.4023177691513116
ACH-000078,-0.30227332379739025
ACH-000082,-0.4840941572600131
ACH-000085,-0.4658534649740597
ACH-000086,-0.4858303428457515
ACH-000087,-0.5781195822592712
ACH-000092,-0.6182703117651489
ACH-000095,-0.22175964228623327
ACH-000097,-0.6352337447518924
ACH-000098,-0.3891839180876333
ACH-000099,-0.4563663564102241
ACH-000108,-0.39453715637199055
ACH-000113,-0.4248358329415956
ACH-000116,-0.5289169853145087
ACH-000118,-0.2698970754468209
ACH-000120,-0.28193557722378754
ACH-000123,-0.18833346666632
ACH-000127,-0.5451337689661021
ACH-000128,-0.3772788147135741
ACH-000132,-0.3459105222515803
ACH-000133,-0.380363463433184
ACH-000137,-0.7059705079495608
ACH-000138,-0.29440912280309645
ACH-000142,-0.3931858834168095
ACH-000143,-0.5344051298114073
ACH-000146,-0.2397567039318911
ACH-000148,-0.4418490242475338
ACH-000150,-0.4960943179383625
ACH-000152,-0.3923138186803082
ACH-000153,-0.5550272190851835
ACH-000159,-0.5670451214792396
ACH-000160,-0.3306466181933884
ACH-000163,-0.4333327489725081
ACH-000167,-0.4696548168527372
ACH-000168,-0.3766155638394328
ACH-000169,-0.5048331042080451
ACH-000178,-0.2934611094037695
ACH-000183,-0.389070148513519
ACH-000188,-0.2655853216422929
ACH-000189,-0.7571780171862451
ACH-000190,-0.7569837922861556
ACH-000198,-0.40794471405652205
ACH-000203,-0.4208549821979693
ACH-000204,-0.3569925280557807
ACH-000206,-0.5478473659862125
ACH-000207,-0.1938671976026779
ACH-000208,-0.4896133725017609
ACH-000210,-0.18456829868449676
ACH-000211,-0.5788611373403769
ACH-000215,-0.5433309256157264
ACH-000221,-0.3479506781358914
ACH-000222,-0.40640308047259865
ACH-000223,-0.22030895342328466
ACH-000226,-0.2234754813684461
ACH-000227,-0.4594892463321091
ACH-000228,-0.4412734248048623
ACH-000231,-0.3765530014846317
ACH-000232,-0.4529005419685104
ACH-000233,-0.5133225674369336
ACH-000234,-0.2283016840677901
ACH-000235,-0.3576042565996944
ACH-000237,-0.3920219256361415
ACH-000238,-0.3495513972555505
ACH-000242,-0.7109398229851811
ACH-000243,-0.5430852478186405
ACH-000244,-0.3977016267933153
ACH-000246,-0.5144204669156274
ACH-000248,-0.3821284535657849
ACH-000250,-0.5338272001399789
ACH-000251,-0.4202135563857415
ACH-000252,-0.25928561112681625
ACH-000253,-0.33016465389643834
ACH-000255,-0.4113671979916116
ACH-000256,-0.11873497164050878
ACH-000257,-0.29112347694918994
ACH-000258,-0.3948913657509295
ACH-000259,-0.20377368006838556
ACH-000260,-0.2333609479681809
ACH-000261,-0.4545470226888184
ACH-000262,-0.4779307617378114
ACH-000263,-0.31673625390708143
ACH-000264,-0.4795114427681121
ACH-000265,-0.39658865816608413
ACH-000266,-0.4337924950331784
ACH-000272,-0.3994727909807166
ACH-000274,-0.4353341255309737
ACH-000277,-0.31129758234542265
ACH-000278,-0.3775640750058025
ACH-000279,-0.3531666798885945
ACH-000280,-0.3866453463213744
ACH-000281,-0.3578099751991217
ACH-000288,-0.4072678423522081
ACH-000291,-0.34594179664742203
ACH-000293,-0.4274759968195629
ACH-000294,-0.2679054522039657
ACH-000295,-0.5574955629583089
ACH-000296,-0.2543517299213674
ACH-000302,-0.2511507574686644
ACH-000304,-0.4151999761172943
ACH-000307,-0.2608129376943702
ACH-000308,-0.4203346436741937
ACH-000310,-0.3360483130364306
ACH-000311,-0.4338098585269813
