,LOXL3 (84695)
ACH-000223,-0.1330559307054751
ACH-000226,-0.06835183316115857
ACH-000227,-0.2653298991740775
ACH-000228,-0.234407444205073
ACH-000231,-0.1383131995265347
ACH-000232,-0.1279734494098478
ACH-000233,-0.18863438330064453
ACH-000234,-0.3332531271248297
ACH-000235,-0.1736446139983047
ACH-000237,-0.11934305954042808
ACH-000238,-0.33695817201461753
ACH-000242,-0.3335760833858018
ACH-000243,-0.1873130604005245
ACH-000244,-0.17030213531636518
ACH-000246,-0.21835650883535332
ACH-000248,-0.16654251618574606
ACH-000250,-0.14046241670064413
ACH-000251,-0.30150931734799025
ACH-000252,-0.2382528681731711
ACH-000253,-0.17660957453526674
ACH-000255,-0.056135274797403364
ACH-000256,-0.1426802599390222
ACH-000257,0.0656810682527667
ACH-000258,-0.1170446581677395
ACH-000259,-0.13718882288787254
ACH-000260,-0.2544256030255932
ACH-000261,-0.1954820731931217
ACH-000262,-0.03899203776830864
ACH-000263,0.24541400792391885
ACH-000264,-0.15894486236184016
ACH-000265,-0.19713220629193104
ACH-000266,-0.13019959831039116
ACH-000272,-0.3702489168974377
ACH-000274,-0.12336761599548728
ACH-000277,-0.17665403387295175
ACH-000278,-0.16983648757211478
ACH-000279,-0.2482298054657543
ACH-000280,-0.07633619686221002
ACH-000281,-0.13728787967703115
ACH-000288,-0.2807138435882208
ACH-000291,-0.21081818281951112
ACH-000293,-0.35655773401863955
ACH-000294,-0.12783666695416826
ACH-000295,-0.06582001184141484
ACH-000296,-0.10519404675790606
ACH-000302,-0.1371246467882194
ACH-000304,-0.1562785245735594
ACH-000307,-0.12477264191416268
ACH-000308,-0.17375236595769286
ACH-000310,-0.16947379175469907
ACH-000311,-0.24636448335230934
ACH-000312,-0.021384842761245373
ACH-000315,-0.4186370036240065
ACH-000316,-0.10124380614932862
ACH-000317,-0.28298004440380203
ACH-000318,-0.1797301658694065
ACH-000319,-0.1834317379464708
ACH-000320,-0.1324989234620861
ACH-000322,-0.0262670537077346
ACH-000323,0.044053443233872995
ACH-000324,-0.11434775060162995
ACH-000329,-0.05832630177260955
ACH-000330,-0.2614383481309712
ACH-000331,-0.14631420131082518
ACH-000332,-0.17298696864036855
ACH-000334,-0.10511075119748818
ACH-000335,0.004366746579165496
ACH-000336,-0.0558113778725251
ACH-000337,-0.11909267949269126
ACH-000338,-0.17797503147381447
ACH-000339,-0.07340949948919813
ACH-000341,-0.12859368817811076
ACH-000348,-0.2350841831272697
ACH-000350,-0.0729306426268962
ACH-000352,-0.1730021089550872
ACH-000356,-0.37205531570408057
ACH-000361,-0.20261156832539107
ACH-000362,-0.18017121959622948
ACH-000363,-0.20119642031504267
ACH-000364,-0.2880172899878439
ACH-000365,-0.1799342446309372
ACH-000366,-0.1813591698225596
ACH-000368,-0.1284147454576235
ACH-000374,-0.16891683604427918
ACH-000375,-0.2288599292984116
ACH-000376,-0.25939817799358106
ACH-000381,-0.3397683740673546
ACH-000383,-0.16645878140891135
ACH-000387,-0.22418669164617056
ACH-000389,-0.4743558139558507
ACH-000390,-0.3046154329965135
ACH-000393,-0.2973354539700344
ACH-000395,-0.032886679710198666
ACH-000396,0.15362830263895474
ACH-000397,-0.15605506203368427
ACH-000401,-0.021728426151921842
ACH-000402,-0.18955200138332787
ACH-000403,-0.14651387844324687
ACH-000404,-0.05633258894138701
ACH-000406,-0.08737394709682149
ACH-000407,-0.24138499142893596
ACH-000408,-0.241111426574148
ACH-000410,-0.284423916807296
ACH-000411,-0.2427024751222042
ACH-000414,-0.12633835552406314
ACH-000415,-0.31278791212835616
ACH-000416,-0.1469669709057925
ACH-000420,-0.20599105219330105
ACH-000421,-0.19890629536191784
ACH-000424,-0.14797650934156698
ACH-000425,-0.20748285901029154
ACH-000426,-0.011310323504959464
ACH-000427,-0.1763941037305133
ACH-000433,-0.09575865809814307
ACH-000435,-0.32278238309944635
ACH-000436,-0.14562835842418562
ACH-000444,-0.08075928090178637
ACH-000445,-0.2157352758897939
ACH-000448,-0.10356407655263604
ACH-000450,-0.09982097330499892
ACH-000452,-0.2219314633355244
ACH-000454,-0.2349912792493718
ACH-000458,-0.07288577521501942
ACH-000459,-0.1993005560509089
ACH-000460,-0.16435174780415204
ACH-000461,-0.2946140863635401
ACH-000463,-0.05083976664262353
ACH-000464,-0.3146480351955763
ACH-000466,-0.4182558508553162
ACH-000467,-0.047603909262850616
ACH-000468,-0.13331613280455964
ACH-000469,-0.1776230043046997
ACH-000470,-0.11799241541819225
ACH-000471,-0.16629432559024362
ACH-000472,-0.15428386160530688
ACH-000473,-0.35113412451882536
ACH-000475,-0.1193609301636306
ACH-000476,-0.11732882932038605
ACH-000477,-0.12390738013634765
ACH-000479,-0.012732399731497543
ACH-000480,-0.29977485512760593
ACH-000481,-0.16583826561693607
ACH-000483,-0.12495063266479588
ACH-000484,-0.41519110177245017
ACH-000485,-0.197147276369582
ACH-000486,-0.2654261486198747
ACH-000487,-0.0620233197514784
ACH-000488,-0.21992294543097007
ACH-000490,-0.2678956520277639
ACH-000491,-0.16300788770125868
ACH-000495,-0.3639779497773777
ACH-000496,-0.19625462899137644
ACH-000499,-0.4724693391338408
ACH-000500,-0.07051342774550512
ACH-000502,-0.2209936291117493
ACH-000503,-0.3006860241508695
ACH-000505,-0.19069136664639635
ACH-000507,-0.03804429862715706
ACH-000510,-0.2206407870117639
ACH-000511,-0.16850378913489494
ACH-000512,-0.36337853716755386
ACH-000516,-0.103453649171049
ACH-000517,-0.15693779087688073
ACH-000518,-0.14734749762303614
ACH-000520,-0.10205987398663448
ACH-000521,-0.2279455095293539
ACH-000522,-0.17079456711564142
ACH-000524,-0.20829684769535636
ACH-000527,-0.1891885141966026
ACH-000528,-0.10227639348047186
ACH-000537,0.040506683263167934
ACH-000541,-0.11012778886596708
ACH-000542,-0.12382065867249767
ACH-000544,-0.2698043444729107
ACH-000545,-0.21099252024956944
ACH-000547,-0.11612207780274827
ACH-000548,-0.1241376607318199
ACH-000549,-0.33293465082834883
ACH-000550,-0.031895317683589115
ACH-000552,-0.14809303137577945
ACH-000556,-0.2197053446767164
ACH-000557,-0.11566736724317365
ACH-000569,-0.052896131968365984
ACH-000570,-0.23643201687784496
ACH-000571,-0.10906242900468707
ACH-000573,-0.2815934256518622
ACH-000576,-0.09336520302371834
ACH-000579,-0.2667617505283005
ACH-000580,-0.09244307609801634
ACH-000584,-0.2008521165199865
ACH-000585,-0.2544827773164945
ACH-000588,-0.20912274343825335
ACH-000589,-0.065017934520373
ACH-000591,-0.26139150840787
ACH-000593,-0.24273354352561305
ACH-000600,-0.194018694073695
ACH-000601,-0.1885045016790128
ACH-000605,-0.22919344325673865
ACH-000606,-0.2746144008582108
ACH-000608,-0.12444100576041832
ACH-000614,-0.15178492786754313
ACH-000616,-0.11859105387459115
ACH-000618,-0.2693215760022812
ACH-000619,-0.23700626582255035
ACH-000620,-0.13412866521433006
ACH-000621,-0.10785516782961813
ACH-000622,-0.14390619524794082
ACH-000623,-0.15906297668103228
ACH-000624,-0.19885057478110899
ACH-000627,-0.14257311470069034
ACH-000630,-0.2421196950083997
ACH-000631,-0.008291296437355919
ACH-000632,-0.18291088584381346
ACH-000633,-0.3040929624647713
ACH-000637,-0.19432834374104305
ACH-000638,-0.3320198384754875
ACH-000646,-0.14391656992621452
ACH-000647,-0.16033723252015805
ACH-000648,-0.06557967726971288
ACH-000649,-0.19047001326058807
ACH-000651,-0.2851697357536451
ACH-000652,0.07886836980419053
ACH-000653,-0.2252076412024424
ACH-000657,-0.1216779750733228
ACH-000658,-0.13583108915299572
ACH-000661,-0.100606098655176
ACH-000662,-0.10676139784350892
ACH-000663,-0.0015585320648191805
ACH-000665,-0.32579885686611826
ACH-000671,-0.09653724624277576
ACH-000672,-0.3012624580319357
ACH-000673,-0.2042721545822289
ACH-000676,-0.12654024725410473
ACH-000677,-0.05417822758292155
ACH-000681,-0.08191161646810619
ACH-000683,-0.25436699162184395
ACH-000684,-0.21897995952618712
ACH-000688,-0.03476686791786166
ACH-000693,-0.20452984902043167
ACH-000694,-0.203543764877924
ACH-000695,-0.13279939118483575
ACH-000696,-0.2245512597939191
ACH-000697,-0.09404517999197118
ACH-000699,-0.1109672552370572
ACH-000701,-0.2997015318026797
ACH-000706,-0.017927343700128055
ACH-000711,-0.2222079375320684
ACH-000713,-0.14714681782602668
ACH-000714,-0.2875646361541257
ACH-000718,-0.10939039268882636
ACH-000720,-0.0528786608137875
ACH-000721,-0.24064840389919645
ACH-000724,-0.3222408008853577
ACH-000725,-0.3183609847140758
ACH-000732,-0.3278898165531362
ACH-000734,-0.1708911810817785
ACH-000735,-0.2527288768417814
ACH-000736,-0.20685926265646226
ACH-000738,-0.17332786663635938
ACH-000746,-0.093278923622819
ACH-000747,-0.16580605237696955
ACH-000748,-0.38455179022794506
ACH-000753,-0.2388724631982173
ACH-000756,-0.05943307201446321
ACH-000757,-0.1348495383290427
ACH-000758,-0.199437587069696
ACH-000760,-0.1282968312841077
ACH-000762,-0.15940985261397828
ACH-000763,-0.03499322549588668
ACH-000764,-0.14286618468891554
ACH-000765,0.01846275356937459
ACH-000766,-0.12753531113463892
ACH-000767,-0.12787511642553834
ACH-000768,-0.12292626202058475
ACH-000769,-0.30869863306068984
ACH-000770,-0.1968176278298752
ACH-000771,-0.19755941694048249
ACH-000773,-0.07983762190752587
ACH-000776,-0.14782762686218515
ACH-000777,-0.19525986054267733
ACH-000778,-0.2712470188770148
ACH-000781,-0.14201331677775542
ACH-000782,-0.3852503749985605
ACH-000783,-0.17821033843222167
ACH-000784,-0.2029746940348913
ACH-000785,-0.15970263532302995
ACH-000787,-0.29797109645769915
ACH-000788,-0.1605707991723451
ACH-000791,-0.1979846337070608
ACH-000792,-0.2112583281004198
ACH-000794,-0.4402363760675436
ACH-000796,-0.2977486040271793
ACH-000798,-0.17856977572437707
ACH-000799,-0.21887361412271428
ACH-000800,-0.17450724379409244
ACH-000802,-0.21845025486929492
ACH-000804,-0.323450590718377
ACH-000805,-0.1521983455350584
ACH-000809,-0.16958264606581938
ACH-000810,-0.26573514505975226
ACH-000811,-0.19339591305828413
ACH-000817,-0.022804899340493425
ACH-000819,-0.1004695222684214
ACH-000820,-0.104131077647977
ACH-000821,-0.16441315321033814
ACH-000822,-0.1661131095622177
ACH-000823,-0.18918804788500165
ACH-000824,-0.10652816610128683
ACH-000827,-0.11528879732795327
ACH-000829,0.0068887010183569285
ACH-000831,-0.14556908734625598
ACH-000832,-0.2429564113229437
ACH-000833,-0.1192349358613388
ACH-000834,-0.3454999734148847
ACH-000835,-0.24718618144647406
ACH-000836,-0.2506310980239925
ACH-000837,-0.24062602405811845
ACH-000838,-0.2611632749547612
ACH-000839,-0.3921572176942241
ACH-000840,0.005937066771809833
ACH-000841,-0.2782261879927741
ACH-000843,-0.21686193338442705
ACH-000846,-0.296008328609695
ACH-000847,-0.10884703855431696
ACH-000848,-0.16100769974135842
ACH-000849,-0.11233536684424654
ACH-000851,-0.15889933909007925
ACH-000855,-0.2396877613651741
ACH-000856,-0.11457100703150187
ACH-000858,-0.3939411598536734
ACH-000859,-0.1512962423495076
ACH-000861,-0.20919717952727734
ACH-000862,-0.1158413187358317
ACH-000865,-0.14597259412376853
ACH-000866,-0.12671426257666593
ACH-000867,-0.23715436100633566
ACH-000869,-0.18813321721834506
ACH-000872,-0.22587080941615165
ACH-000873,-0.2942695141538141
ACH-000876,-0.1391635165403859
ACH-000878,-0.014576526271172813
ACH-000880,-0.16386992152076224
ACH-000881,-0.08087911072807755
ACH-000882,-0.3955901663913659
ACH-000884,-0.14357257947313198
ACH-000885,-0.16875946280237342
ACH-000887,-0.15096071372513242
ACH-000889,-0.21121033098365125
ACH-000896,-0.3171163335869565
ACH-000898,-0.2154026443671928
ACH-000900,-0.22664764610285776
ACH-000901,-0.11801894011504073
ACH-000905,-0.27306726648154583
ACH-000906,-0.1997243103835326
ACH-000907,-0.029582548664697637
ACH-000910,-0.18975072626495715
ACH-000911,-0.27548729838639074
ACH-000912,-0.14110357461400738
ACH-000913,-0.2952722061704249
ACH-000915,-0.1970403543647971
ACH-000916,0.1295948842463376
ACH-000917,-0.07846521071283326
ACH-000920,-0.04471504586261308
ACH-000921,-0.3756642241474154
ACH-000924,-0.19593073425807972
ACH-000926,-0.16439870185017594
ACH-000928,0.02384219197016257
ACH-000929,-0.2439713007573881
ACH-000932,-0.1711399261486828
ACH-000935,-0.16448255567306375
ACH-000936,-0.15685300871409105
ACH-000937,-0.2791531652312887
ACH-000938,-0.25811695289020004
ACH-000939,-0.21901064078475094
ACH-000941,-0.20306910558874228
ACH-000943,-0.12242596404465378
ACH-000946,-0.3043257819068459
ACH-000947,-0.08445924496420278
ACH-000948,-0.13647645811073414
ACH-000950,-0.07145199204302252
ACH-000953,-0.3222784606155154
ACH-000954,-0.26306258360334456
ACH-000957,-0.18603998109230735
ACH-000958,0.12519498470595067
ACH-000960,-0.16266825769045115
ACH-000963,-0.4447514095474831
ACH-000968,-0.02222183656520121
ACH-000969,-0.2757471437867397
ACH-000972,-0.5319015739786094
ACH-000973,-0.11873449947797725
ACH-000974,-0.09508521188476828
ACH-000978,-0.11028284326912566
ACH-000984,-0.21644895273121245
ACH-000986,-0.14650802215961542
ACH-000988,-0.1275343392563417
ACH-000993,-0.13835235028652246
ACH-000994,-0.4789169051249258
ACH-000996,-0.3174696016877013
ACH-001001,-0.2028417333233112
ACH-001020,-0.1841909898092468
ACH-001028,-0.15504750128958938
ACH-001031,-0.22157397325405975
ACH-001038,-0.20341072513171896
ACH-001048,-0.1507330752750478
ACH-001050,-0.033552746381183815
ACH-001053,-0.3631054910819779
ACH-001054,-0.20005762799596594
ACH-001061,-0.24269057263584615
ACH-001067,-0.3228038648307853
ACH-001075,-0.08130193544512374
ACH-001096,-0.15055836045504112
ACH-001111,-0.02241560823101264
ACH-001119,-0.23782112726357155
ACH-001128,-0.1455300207327065
ACH-001134,-0.16174681092437934
ACH-001151,-0.2153051701365544
ACH-001163,-0.2057780035725664
ACH-001164,-0.5077227477454791
ACH-001183,-0.2774555132007547
ACH-001192,-0.22431861526607536
ACH-001193,-0.6658822957578991
ACH-001196,-0.10884061665045837
ACH-001197,0.005666462392864846
ACH-001205,-0.2043564794112488
ACH-001211,-0.20944269651587352
ACH-001212,-0.08574832582409217
ACH-001228,-0.1435965470181447
ACH-001232,-0.13405188344194574
ACH-001239,-0.11377886594133545
ACH-001270,-0.1908205037614366
ACH-001274,-0.2777484291051581
ACH-001275,-0.11320658818792055
ACH-001277,-0.0454187957721818
ACH-001278,-0.07544132443450226
ACH-001280,-0.3618228968246984
ACH-001283,-0.17784679232419304
ACH-001289,-0.27014756365585035
ACH-001300,-0.2069375284240497
ACH-001301,-0.06831126878041867
ACH-001302,-0.15522480785753134
ACH-001306,-0.20146752081224284
ACH-001318,-0.08101188428817806
ACH-001322,-0.08135801903892087
ACH-001328,-0.23211126551816014
ACH-001332,-0.12601723080690544
ACH-001336,-0.19773343104104674
ACH-001346,-0.08018590544235306
ACH-001353,-0.24115145207542635
ACH-001354,-0.353513798163188
ACH-001367,-0.3268197790830865
ACH-001368,-0.1874014382319112
ACH-001374,-0.0914669275581343
ACH-001377,-0.13217883260448435
ACH-001380,-0.1849481260993151
ACH-001391,-0.03855787597024088
ACH-001408,-0.14933296431446294
ACH-001430,-0.24061743755337114
ACH-001431,-0.21902563394287008
ACH-001450,-0.2782520590007476
ACH-001496,-0.2400796290113588
ACH-001500,-0.20679729883412376
ACH-001523,-0.19306677935613709
ACH-001532,-0.1199739117152837
ACH-001550,-0.29532830159341505
ACH-001552,-0.17349453383869146
ACH-001554,-0.1459748868199816
ACH-001654,-0.1583598532496531
ACH-001735,-0.15439894504572568
ACH-001736,-0.10779081874456306
ACH-001737,-0.2068438398882367
ACH-001740,-0.11885108243172207
ACH-001745,-0.2350646930816944
ACH-001765,-0.06741632382243201
