,GRP (2922)
ACH-000153,-0.19874156778292384
ACH-000159,-0.20654671233497449
ACH-000160,-0.06185380596498403
ACH-000163,-0.13024603264520354
ACH-000167,0.16998998591867387
ACH-000168,0.1326527539852446
ACH-000169,-0.10648735617306436
ACH-000178,-0.0802283541643083
ACH-000183,-0.0945979790222414
ACH-000188,-0.12064102321818125
ACH-000189,-0.29930738438459625
ACH-000190,-0.2600902271683298
ACH-000198,-0.00134023808038994
ACH-000203,-0.002238019066380602
ACH-000204,-0.1835473627895491
ACH-000206,-0.0458525637858615
ACH-000207,-0.14557241390761358
ACH-000208,0.11631562315147988
ACH-000210,-0.18569765054787804
ACH-000211,-0.08264803187691036
ACH-000215,-0.002365611666002597
ACH-000221,-0.13932186378163458
ACH-000222,0.02495711562023265
ACH-000223,-0.1983144753779286
ACH-000226,-0.07084569867297354
ACH-000227,-0.2111186275823128
ACH-000228,-0.16726842368760214
ACH-000231,-0.03466613612511376
ACH-000232,-0.17320244358219988
ACH-000233,-0.022184177980737886
ACH-000234,-0.2378148466845765
ACH-000235,-0.06056993217573721
ACH-000237,-0.018441454661797828
ACH-000238,-0.055866279601248715
ACH-000242,0.10584165918859097
ACH-000243,-0.08641738610861482
ACH-000244,-0.31938858872715475
ACH-000246,-0.1764737408309001
ACH-000248,-0.12121977516887035
ACH-000250,-0.0744106262572601
ACH-000251,0.2579143994875653
ACH-000252,-0.2102663994257789
ACH-000253,-0.193254284815174
ACH-000255,-0.014466016763323824
ACH-000256,-0.25214439639202524
ACH-000257,-0.15103571055982554
ACH-000258,0.07844499349752511
ACH-000259,-0.15238143108337687
ACH-000260,-0.03843274046747505
ACH-000261,-0.12029761296201698
ACH-000262,-0.2204773223690476
ACH-000263,-0.004188692016364386
ACH-000264,-0.06418316971668946
ACH-000265,-0.12406344713799665
ACH-000266,-0.06325104446231626
ACH-000272,-0.03394142237794176
ACH-000274,-0.09532974513923508
ACH-000277,-0.12663148834636395
ACH-000278,0.018748363447784886
ACH-000279,-0.12027279472682954
ACH-000280,-0.1063088873826286
ACH-000281,-0.10792705095141876
ACH-000288,-0.0569630133172813
ACH-000291,-0.0402144728854617
ACH-000293,0.11992930178396075
ACH-000294,-0.0006907393822256478
ACH-000295,-0.01826309333085756
ACH-000296,-0.0078035177056508045
ACH-000302,0.006723720099300039
ACH-000304,-0.044130735926080834
ACH-000307,-0.06182432413682985
ACH-000308,-0.15175068561811625
ACH-000310,-0.2576375957268733
ACH-000311,-0.14222521672503055
ACH-000312,-0.0015864574055107087
ACH-000315,-0.0973185043536338
ACH-000316,-0.12730780587402224
ACH-000317,0.06058920637160891
ACH-000318,-0.13108839268871425
ACH-000319,-0.030486957678758607
ACH-000320,0.10620735332407856
ACH-000322,-0.2738741643340349
ACH-000323,0.04905328009356173
ACH-000324,-0.06290619059901886
ACH-000329,-0.02983889186031332
ACH-000330,-0.008256150482677044
ACH-000331,-0.08176730729417359
ACH-000332,-0.0979492662938308
ACH-000334,0.007366152772523034
ACH-000335,0.030722393455342813
ACH-000336,-0.0948418820121335
ACH-000337,-0.18989973147837225
ACH-000338,-0.08574060476927893
ACH-000339,0.03222994664745267
ACH-000341,-0.2153496430555376
ACH-000348,-0.0930015072402591
ACH-000350,-0.06927702374487008
ACH-000352,-0.15068837605230687
ACH-000356,-0.2580730378478536
ACH-000361,-0.016049903987383766
ACH-000362,0.012905078857081528
ACH-000363,-0.10675287946391512
ACH-000364,-0.229924381122327
ACH-000365,-0.08748690999542348
ACH-000366,-0.0665767883412493
ACH-000368,-0.028087094593007626
ACH-000374,-0.1339751653837157
ACH-000375,-0.050079938522254765
ACH-000376,0.0003422945276106516
ACH-000381,-0.16250071410661188
ACH-000383,-0.04415242174161947
ACH-000387,-0.09512188879241952
ACH-000389,-0.15608554771421948
ACH-000390,-0.15375195427150118
ACH-000393,-0.08281623950330691
ACH-000395,0.041151205603280866
ACH-000396,-0.006435114716422551
ACH-000397,-0.06855401549267831
ACH-000401,-0.09409897960331344
ACH-000402,0.014793955503760453
ACH-000403,-0.16756504197060673
ACH-000404,0.024610296257481117
ACH-000406,-0.13451567217291036
ACH-000407,-0.10996625056327494
ACH-000408,-0.1181321172331298
ACH-000410,-0.052606597756361465
ACH-000411,0.036205798788899235
ACH-000414,-0.08224981669027505
ACH-000415,-0.13913962697306514
ACH-000416,-0.08606733582303054
ACH-000420,-0.11273809128084494
ACH-000421,-0.04359424519410962
ACH-000424,-0.10513654819487997
ACH-000425,-0.13207633646314504
ACH-000426,-0.009794618416227462
ACH-000427,0.08719556297839623
ACH-000433,-0.22421319646219345
ACH-000435,-0.17803595170401465
ACH-000436,-0.1530246101470709
ACH-000444,0.13779300190012256
ACH-000445,-0.04069920284538709
ACH-000448,-0.1242254110762529
ACH-000450,0.06142859781080085
ACH-000452,-0.15524825262325614
ACH-000454,-0.1484879977772699
ACH-000458,-0.13793485260272276
ACH-000459,-0.2771118044159042
ACH-000460,-0.09308574434737092
ACH-000461,0.13532965385100448
ACH-000463,-0.22675173989221534
ACH-000464,-0.029351924032294356
ACH-000466,-0.010605680053441936
ACH-000467,-0.0012769841608004295
ACH-000468,-0.08364762877721216
ACH-000469,-0.07248058107291745
ACH-000470,-0.2043156941992593
ACH-000471,0.0058883366429302395
ACH-000472,-0.13795776041542715
ACH-000473,-0.15849647446872414
ACH-000475,-0.2416365591515307
ACH-000476,-0.08749459719060762
ACH-000477,-0.2727219202228825
ACH-000479,0.05738425051232188
ACH-000480,-0.1391100870688432
ACH-000481,-0.12231340735738755
ACH-000483,0.061331049889803015
ACH-000484,-0.028498973880218187
ACH-000485,-0.06042015326503724
ACH-000486,-0.042461085530641485
ACH-000487,0.051615351038391384
ACH-000488,-0.0721979591977367
ACH-000490,-0.023905942964581674
ACH-000491,-0.06143834155683539
ACH-000495,-0.13681471256144173
ACH-000496,-0.205658513476258
ACH-000499,0.20450741148962268
ACH-000500,-0.4675340540513028
ACH-000502,-0.18638218158670586
ACH-000503,-0.2540716857040013
ACH-000505,-0.07733211022572592
ACH-000507,-0.09895413763668692
ACH-000510,-0.0027599134393346252
ACH-000511,-0.08446826819346992
ACH-000512,-0.16912649579887384
ACH-000516,0.0806443831849152
ACH-000517,-0.06124596256570406
ACH-000518,0.06952307613512541
ACH-000520,0.1633982186761348
ACH-000521,0.004048835441152843
ACH-000522,-0.15260530976975922
ACH-000524,-0.2069240782060632
ACH-000527,-0.060865204154554764
ACH-000528,-0.0015164688256186162
ACH-000537,-0.11699911589111285
ACH-000541,-0.17846761840869008
ACH-000542,-0.16170861062928535
ACH-000544,0.08007211962668435
ACH-000545,-0.20862578381898347
ACH-000547,-0.057088400886753876
ACH-000548,-0.2586501908950125
ACH-000549,-0.06058038964075443
ACH-000550,-0.07498470018069338
ACH-000552,0.08188395613761443
ACH-000556,-0.07083971141912522
ACH-000557,0.007595972662181645
ACH-000569,-0.2755485902466183
ACH-000570,-0.013141488607721956
ACH-000571,-0.06294863114218123
ACH-000573,-0.134204346731063
ACH-000576,-0.05586501933580596
ACH-000579,0.05913451805777178
ACH-000580,-0.04418939110544975
ACH-000584,0.000979301304667452
ACH-000585,-0.1019267131265201
ACH-000588,0.027546920961505426
ACH-000589,-0.037491834942585255
ACH-000591,-0.03192904064813222
ACH-000593,-0.19480529232762048
ACH-000600,0.013682843731281008
ACH-000601,-0.02088406027775502
ACH-000605,-0.24473244571096564
ACH-000606,-0.21515028578077133
ACH-000608,-0.056358029768209625
ACH-000614,0.0705118468276798
ACH-000616,-0.1118183890680041
ACH-000618,0.02020924282500056
ACH-000619,-0.16950697293745234
ACH-000620,-0.1497323927860598
ACH-000621,-0.06872814436259418
ACH-000622,0.7323733264924195
ACH-000623,-0.008611204499345404
ACH-000624,-0.1840580762275068
ACH-000627,-0.07230067199442303
ACH-000630,-0.060474218982853725
ACH-000631,0.4033738138382924
ACH-000632,0.04804583565964162
ACH-000633,-0.06971672482677584
ACH-000637,-0.12947522889771335
ACH-000638,-0.2571371673580828
ACH-000646,-0.23973685452154686
ACH-000647,-0.0949401630091389
ACH-000648,-0.0818547948913054
ACH-000649,-0.09002175848915492
ACH-000651,-0.10438889027882976
ACH-000652,-0.14648987190382853
ACH-000653,-0.022445427562023102
ACH-000657,-0.12754798984471336
ACH-000658,-0.1391641482352716
ACH-000661,-0.0398859118732628
ACH-000662,-0.3113726081328004
ACH-000663,-0.14784139791927367
ACH-000665,-0.07650385247248205
ACH-000671,0.04194337543487035
ACH-000672,-0.2627318371224123
ACH-000673,-0.1686836861969205
ACH-000676,0.018797137594863227
ACH-000677,-0.08386460436087452
ACH-000681,-0.07882814704526132
ACH-000683,-0.15143944543208554
ACH-000684,0.06713832319925983
ACH-000688,-0.0953689022023096
ACH-000693,-0.055992405380585385
ACH-000694,-0.14349463726965608
ACH-000695,-0.31539350565853635
ACH-000696,-0.08001012630017154
ACH-000697,-0.21578755589885928
ACH-000699,-0.20206650604097395
ACH-000701,-0.10398111221348763
ACH-000706,-0.18524365181341226
ACH-000711,-0.1057036722338218
ACH-000713,0.0687174183732841
ACH-000714,0.04634772511146158
ACH-000718,-0.19536880980774535
ACH-000720,-0.14095936231437442
ACH-000721,-0.01563324535519988
ACH-000724,0.10575137458127493
ACH-000725,-0.20626642607349327
ACH-000732,-0.19928357526217394
ACH-000734,-0.14361202676753726
ACH-000735,-0.12848867781650272
ACH-000736,-0.0893398137923647
ACH-000738,0.011021244146920682
ACH-000746,-0.025833980859574727
ACH-000747,-0.0935825784462803
ACH-000748,-0.2534928106398878
ACH-000753,-0.03950427056461435
ACH-000756,0.08241955652365475
ACH-000757,-0.06270388226053165
ACH-000758,-0.29962976332276586
ACH-000760,-0.04064562789245341
ACH-000762,0.14631479154744587
ACH-000763,0.011255500279377035
ACH-000764,-0.22059840750251405
ACH-000765,-0.021797246175650032
ACH-000766,-0.06693977109569094
ACH-000767,0.0455665649543338
ACH-000768,0.02202989707614812
ACH-000769,-0.06785230305390053
ACH-000770,-0.059236317394587075
ACH-000771,-0.012749478739482928
ACH-000773,-0.10260177259409192
ACH-000776,-0.11436081051385333
ACH-000777,0.07577748860208967
ACH-000778,-0.2293755806959035
ACH-000781,-0.12810176408700205
ACH-000782,0.04744229483072879
ACH-000783,-0.060134311044955625
ACH-000784,-0.08681668615971201
ACH-000785,-0.20275754222125
ACH-000787,-0.07514987017846733
ACH-000788,-0.11144628124503454
ACH-000791,-0.017099325781054837
ACH-000792,-0.09752298515681587
ACH-000794,-0.2388479794503809
ACH-000796,-0.09985112978046293
ACH-000798,0.23116360245614545
ACH-000799,-0.05300292130491435
ACH-000800,-0.395370037637732
ACH-000802,-0.11156885728760264
ACH-000804,-0.009398212395685295
ACH-000805,-0.3414750493534696
ACH-000809,-0.08596867538361629
ACH-000810,-0.17314444919399544
ACH-000811,-0.03722394263397775
ACH-000817,-0.016482288144854904
ACH-000819,-0.01000069226436506
ACH-000820,0.2837560615239618
ACH-000821,-0.14782490878624688
ACH-000822,-0.09888720044644644
ACH-000823,-0.14631188915390253
ACH-000824,-0.13419905874923924
ACH-000827,-0.030402642345880238
ACH-000829,0.05676211697906285
ACH-000831,-0.10491242634776184
ACH-000832,-0.02220485659108529
ACH-000833,-0.1497822218015984
ACH-000834,-0.0944279686688816
ACH-000835,-0.12068981929713432
ACH-000836,-0.07827999783222515
ACH-000837,-0.06902118298970562
ACH-000838,0.010996007455499435
ACH-000839,-0.07209179522903786
ACH-000840,-0.034219360819455535
ACH-000841,-0.2372394296247257
ACH-000843,-0.10984953618923707
ACH-000846,-0.5598995007033866
ACH-000847,-0.096544966674874
ACH-000848,-0.14646948517697508
ACH-000849,0.01763616318875136
ACH-000851,-0.09482990826652428
ACH-000855,-0.3832649106645332
ACH-000856,-0.09913501880039953
ACH-000858,-0.1294834691011315
ACH-000859,-0.16802754670251502
ACH-000861,-0.09060577919301184
ACH-000862,-0.0061898723425186045
ACH-000865,-0.03142593188312513
ACH-000866,-0.03840750669157405
ACH-000867,-0.09421336508419503
ACH-000869,-0.1584165603424632
ACH-000872,0.0931312927666028
ACH-000873,-0.3031312464955054
ACH-000876,-0.04456102606139827
ACH-000878,0.013502134208361093
ACH-000880,0.041788641700614665
ACH-000881,-0.09475435981364587
ACH-000882,-0.0581451524313306
ACH-000884,-0.10599781895213052
ACH-000885,-0.13454603286221514
ACH-000887,-0.14442825748275734
ACH-000889,0.032556178442957294
ACH-000896,-0.14593762673300248
ACH-000898,-0.07710978873816418
ACH-000900,-0.03964755853790639
ACH-000901,-0.05960289267764453
ACH-000905,-0.14233046840062996
ACH-000906,-0.15674339070647048
ACH-000907,-0.07693249292836264
ACH-000910,-0.08487344907969639
ACH-000911,-0.21129586775694084
ACH-000912,-0.06542302418109362
ACH-000913,-0.15466927846742018
ACH-000915,-0.17104538723497234
ACH-000916,-0.06304261077021159
ACH-000917,-0.1721562769430983
ACH-000920,-0.2999974672932401
ACH-000921,-0.10700482095104763
ACH-000924,-0.057770632702240074
ACH-000926,-0.13687031031384927
ACH-000928,0.05975898754386435
ACH-000929,0.002083201267304952
ACH-000932,-0.11572874996937342
ACH-000935,-0.007183730776508459
ACH-000936,-0.12611928789954638
ACH-000937,-0.08889410926473558
ACH-000938,-0.03898315673796333
ACH-000939,0.1092978135834595
ACH-000941,-0.01696018528679192
ACH-000943,-0.11594956899633818
ACH-000946,-0.027914699676521104
ACH-000947,-0.07777087952768304
ACH-000948,-0.2125719247580379
ACH-000950,-0.42695861076938013
ACH-000953,0.05229603265681227
ACH-000954,0.07612580900362596
ACH-000957,-0.2004352686704526
ACH-000958,-0.06517107117525882
ACH-000960,-0.16849700377244314
ACH-000963,-0.032313236267881816
ACH-000968,-0.21317930710418212
ACH-000969,-0.07271774383241666
ACH-000972,-0.19754595437852104
ACH-000973,-0.18121122520758431
ACH-000974,-0.09892792662951354
ACH-000978,0.20331799860963148
ACH-000984,-0.019290916763628763
ACH-000986,-0.14332945727761556
ACH-000988,-0.03768468947245328
ACH-000993,-0.0939306644699098
ACH-000994,-0.14939084866293492
ACH-000996,-0.2529335009132549
ACH-001001,-0.0856270210077615
ACH-001020,0.10396673197812556
ACH-001028,-0.1055803524309712
ACH-001031,-0.2139882385736309
ACH-001038,-0.16656378536035074
ACH-001048,-0.19024469252046336
ACH-001050,0.057931013559776576
ACH-001053,-0.1139845876403944
ACH-001054,-0.18088254912465696
ACH-001061,-0.14284505401969502
ACH-001067,0.011198338488800998
ACH-001075,-0.07403372995226476
ACH-001096,0.012473025009071536
ACH-001111,-0.10716353465946617
ACH-001119,0.05765953653371249
ACH-001128,-0.4630183012590289
ACH-001134,-0.35784283499284386
ACH-001151,-0.16744330337682345
ACH-001163,-0.09729347529485108
ACH-001164,-0.1925213192894233
ACH-001183,-0.058257645605231625
ACH-001192,-0.17270018853217178
ACH-001193,-0.04332659444581469
ACH-001196,-0.030705998208666013
ACH-001197,0.01800219726684923
ACH-001205,-0.4276994114082762
ACH-001211,-0.1362332855068258
ACH-001212,-0.07680785939360023
ACH-001228,-0.10797689399384973
ACH-001232,-0.1011313935754037
ACH-001239,-0.1422247096001346
ACH-001270,0.01812588370627697
ACH-001274,-0.09815544463612436
ACH-001275,-0.030075668054381593
ACH-001277,-0.31248124419053885
ACH-001278,-0.10754971036199837
ACH-001280,-0.2278772809589757
ACH-001283,-0.05907642472181366
ACH-001289,0.0158624753571094
ACH-001300,-0.05638148552119101
ACH-001301,-0.2363023661134698
ACH-001302,-0.19028476222884988
ACH-001306,0.1124869325459813
ACH-001318,0.08021320566045853
ACH-001322,0.1612290387313874
ACH-001328,-0.026426910825005524
ACH-001332,-0.1612064820717202
ACH-001336,-0.027229928466382617
ACH-001346,-0.007085183207828719
ACH-001353,-0.307382353093487
ACH-001354,-0.1605016651736804
ACH-001367,-0.08703091904649868
ACH-001368,-0.11513300380579265
ACH-001374,-0.04246434990713111
ACH-001377,-0.18714899155697426
ACH-001380,-0.09956540877943544
ACH-001391,-0.2746074108930264
ACH-001408,-0.1569683013719158
ACH-001430,-0.16870033655169805
ACH-001431,-0.0860997328928498
ACH-001450,-0.050672671227726285
ACH-001496,0.12151606626223405
ACH-001500,-0.08049940351867063
ACH-001523,-0.2452046945251644
ACH-001532,-0.1629651317990371
ACH-001550,-0.1351302707804067
ACH-001552,-0.015216397879174238
ACH-001554,-0.12880707500384705
ACH-001654,-0.10845867029864642
ACH-001735,-0.10010928712030913
ACH-001736,-0.22307974634216635
ACH-001737,-0.08076342635797898
ACH-001740,-0.047391961243960425
ACH-001745,0.10103859828366127
ACH-001765,-0.1718079473033139
