,AP1S1 (1174)
ACH-000004,-0.04586524146692386
ACH-000005,-0.3478366015298904
ACH-000007,-0.2895880380376265
ACH-000009,-0.15581954556320832
ACH-000011,-0.35428768012365996
ACH-000012,-0.14296817698777334
ACH-000013,-0.3245873223166422
ACH-000014,0.0038477254173132735
ACH-000015,-0.02906144903918905
ACH-000017,-0.33994370469156115
ACH-000018,-0.013199677083830215
ACH-000019,-0.33457411940251697
ACH-000021,-0.2706167669651661
ACH-000022,-0.1836889400712516
ACH-000025,-0.16171674807383446
ACH-000028,-0.10201192440444354
ACH-000030,-0.09810883132181608
ACH-000035,-0.4023782223931681
ACH-000036,-0.11129104640427563
ACH-000037,-0.20011530857432488
ACH-000039,-0.07961548069884898
ACH-000040,-0.3251722390751081
ACH-000041,-0.09314798934700301
ACH-000042,-0.09858534300064886
ACH-000045,-0.17195133982240746
ACH-000047,-0.1591363256072879
ACH-000052,0.01591204253853148
ACH-000053,-0.17662154742395256
ACH-000054,-0.17281212130888435
ACH-000055,-0.0412860545320135
ACH-000060,-0.291228820848469
ACH-000067,-0.1092134459895939
ACH-000070,-0.08462641117986583
ACH-000075,-0.09824021353686843
ACH-000078,-0.14319710313227813
ACH-000082,-0.2174131590532867
ACH-000085,-0.28151614284808835
ACH-000086,-0.011759045407635572
ACH-000087,-0.12900523036818362
ACH-000092,-0.17625577561971745
ACH-000095,-0.10658295952880874
ACH-000097,-0.3880261315256108
ACH-000098,-0.20013613128795185
ACH-000099,-0.12540642701556465
ACH-000108,-0.202112873300439
ACH-000113,-0.1686103588961671
ACH-000116,-0.3795252071485048
ACH-000118,-0.17428478008496046
ACH-000120,-0.08356438965920182
ACH-000123,-0.08718239326560243
ACH-000127,-0.07033734660979905
ACH-000128,-0.06892519791632445
ACH-000132,-0.20011607747801446
ACH-000133,-0.16118178837364966
ACH-000137,-0.17259850437431173
ACH-000138,-0.19155313146596736
ACH-000142,-0.17742522915479333
ACH-000143,-0.029240803707065124
ACH-000146,-0.22381167082204834
ACH-000148,-0.12449224079990545
ACH-000150,-0.12280101625247965
ACH-000152,-0.14739544512575414
ACH-000153,-0.0921364503016202
ACH-000159,-0.1142039851162934
ACH-000160,-0.2386747832093611
ACH-000163,-0.12346563806088105
ACH-000167,-0.18621410190712773
ACH-000168,-0.1470105928714917
ACH-000169,-0.09593337891551527
ACH-000178,-0.2032968442195526
ACH-000183,0.135098981637438
ACH-000188,-0.23855398267266095
ACH-000189,-0.17338136096087942
ACH-000190,-0.18950158792305885
ACH-000198,-0.18012998678078204
ACH-000203,-0.27084004496577635
ACH-000204,-0.1698095769914039
ACH-000206,-0.04870238071943148
ACH-000207,-0.06729244983582343
ACH-000208,0.029493423510599987
ACH-000210,-0.10328900927774848
ACH-000211,-0.1571458872553985
ACH-000215,-0.14527051276559738
ACH-000221,-0.13374034084344533
ACH-000222,0.00836879785428608
ACH-000223,-0.2379596871270288
ACH-000226,-0.22148992290247832
ACH-000227,0.0231617877381973
ACH-000228,-0.06054883131592335
ACH-000231,-0.2058481849483417
ACH-000232,-0.18258400531116806
ACH-000233,-0.11713065453867265
ACH-000234,-0.13964027272165935
ACH-000235,-0.2480188949738816
ACH-000237,-0.21128717082211887
ACH-000238,-0.3062729044523602
ACH-000242,0.04377770510615058
ACH-000243,-0.2003882709116788
ACH-000244,-0.35401514252791194
ACH-000246,-0.22640117711932614
ACH-000248,-0.09711788502804156
ACH-000250,-0.24464116388904855
ACH-000251,0.2280683593507113
ACH-000252,-0.18334837932916948
ACH-000253,-0.10023256930767564
ACH-000255,-0.0993698737173063
ACH-000256,-0.15227343910281366
ACH-000257,-0.035258274111662116
ACH-000258,-0.19286161649148992
ACH-000259,-0.1157037796430058
ACH-000260,-0.10922469547402244
ACH-000261,-0.09574796172172632
ACH-000262,0.05279472456801392
ACH-000263,-0.7640261423601187
ACH-000264,-0.16190922722676485
ACH-000265,0.01087234951295662
ACH-000266,-0.18816397288366488
ACH-000272,-0.16423016456963765
ACH-000274,-0.2796306970085387
ACH-000277,-0.488182234795313
ACH-000278,-0.17987056632870935
ACH-000279,-0.14850874528315272
ACH-000280,0.04283300081382646
