,PFKFB4 (5210)
ACH-000477,-0.12551964505867022
ACH-000479,0.01690457051448975
ACH-000480,-0.13232882196630652
ACH-000481,-0.216035010531844
ACH-000483,-0.08610756861734098
ACH-000484,-0.3243449791995817
ACH-000485,-0.14457556466619986
ACH-000486,-0.5441144105734947
ACH-000487,-0.021485662279785843
ACH-000488,-0.08667694399781607
ACH-000490,-0.2841855089150921
ACH-000491,-0.20396771695431926
ACH-000495,-0.2677815461171179
ACH-000496,-0.2851751865892167
ACH-000499,-0.12917437738683793
ACH-000500,-0.17572572364347042
ACH-000502,-0.21011537038685266
ACH-000503,0.18471647886558146
ACH-000505,-0.21188875089095127
ACH-000507,-0.060416472069585565
ACH-000510,-0.3836086871101176
ACH-000511,-0.1381085895479745
ACH-000512,-0.0240757821634266
ACH-000516,-0.1650451401467232
ACH-000517,-0.2108267154768367
ACH-000518,-0.029258729040706064
ACH-000520,-0.27952596309716593
ACH-000521,-0.1454843163863245
ACH-000522,-0.24694033990118375
ACH-000524,-0.19075724035195452
ACH-000527,-0.20251345929124426
ACH-000528,-0.24341897243764865
ACH-000537,-0.12253350748638447
ACH-000541,-0.24828293363782694
ACH-000542,-0.18187355972973004
ACH-000544,-0.17986323828674036
ACH-000545,-0.21623666905217112
ACH-000547,-0.2964151473259326
ACH-000548,-0.2544056387165519
ACH-000549,-0.28858991038052983
ACH-000550,-0.3719079473838933
ACH-000552,-0.15025949034003724
ACH-000556,-0.1755735356953932
ACH-000557,0.09185951631664543
ACH-000569,-0.12957928860253165
ACH-000570,-0.23668405321151398
ACH-000571,-0.2881654083061028
ACH-000573,-0.1731957583278574
ACH-000576,-0.19229836380767756
ACH-000579,-0.2002539125488425
ACH-000580,-0.2275445517117736
ACH-000584,-0.2490079185475915
ACH-000585,-0.12935265893560738
ACH-000588,-0.18440797451061625
ACH-000589,-0.18423256761856055
ACH-000591,-0.17161436001504707
ACH-000593,-0.13882090669718933
ACH-000600,-0.13658221121504166
ACH-000601,-0.2342521501829788
ACH-000605,-0.2011680432678547
ACH-000606,-0.07423087949791927
ACH-000608,-0.2777620643859209
ACH-000614,-0.2489929474117008
ACH-000616,-0.16008763907802664
ACH-000618,-0.2122963828875867
ACH-000619,-0.293364972675044
ACH-000620,-0.30127758282169964
ACH-000621,-0.15078669298107442
ACH-000622,-0.24009519853746955
ACH-000623,-0.04469842092436094
ACH-000624,-0.1894667326472701
ACH-000627,-0.21631606601474654
ACH-000630,-0.28325979489938563
ACH-000631,-0.20698235017824052
ACH-000632,-0.29588765030807235
ACH-000633,-0.4080973593463909
ACH-000637,-0.2131848977379926
ACH-000638,-0.15596647779402587
ACH-000646,-0.19526455382281765
ACH-000647,-0.1393504213281699
ACH-000648,-0.4095592839562772
ACH-000649,-0.2462805007807676
ACH-000651,-0.20926728520951865
ACH-000652,-0.5234744358446629
ACH-000653,-0.15074146998032711
ACH-000657,-0.32856955482478784
ACH-000658,-0.17225554399980028
ACH-000661,-0.4095342692969308
ACH-000662,-0.5533150219411884
ACH-000663,-0.11420127931280374
ACH-000665,-0.20718062612896884
ACH-000671,-0.2584589304671667
ACH-000672,-0.3676516245851748
ACH-000673,-0.3158099364027873
ACH-000676,-0.14662635054871906
ACH-000677,-0.2790790940193633
ACH-000681,-0.17441683848794354
ACH-000683,-0.22382422452107967
ACH-000684,-0.07332391486776871
ACH-000688,-0.21386049339319652
ACH-000693,-0.19040415161199853
ACH-000694,-0.21326232210442692
ACH-000695,-0.029744185405369692
ACH-000696,-0.2664297829921066
ACH-000697,-0.2890072016324261
ACH-000699,-0.3954435822668221
ACH-000701,-0.3373905243789509
ACH-000706,-0.2305287030452329
ACH-000711,-0.2177313616707144
ACH-000713,-0.13443316496141644
ACH-000714,-0.07885139054471002
ACH-000718,-0.28017802601906866
ACH-000720,-0.2542498190423659
ACH-000721,-0.23663098115973755
ACH-000724,-0.429207909203436
ACH-000725,-0.08519285629168866
ACH-000732,-0.13039072505543678
ACH-000734,-0.2261905396460544
ACH-000735,-0.1724731499489931
ACH-000736,-0.2753131913084824
ACH-000738,-0.2935522509334978
ACH-000746,-0.1927369104399098
ACH-000747,-0.18386574713159612
ACH-000748,-0.20635527550742225
ACH-000753,-0.14860806746456778
ACH-000756,-0.13309188491727247
ACH-000757,-0.12949193598897618
ACH-000758,-0.08952451481468983
ACH-000760,-0.2021657561735424
ACH-000762,-0.2672927358023414
ACH-000763,-0.14362404372749493
ACH-000764,-0.13766036611865476
ACH-000765,-0.2884552648158993
ACH-000766,-0.2194845961663131
ACH-000767,-0.1515691352573839
ACH-000768,-0.2983368369748049
ACH-000769,-0.22690639920513
ACH-000770,-0.2415476411311413
ACH-000771,-0.1583719207542022
ACH-000773,-0.2592994957072107
ACH-000776,-0.32359492837836706
ACH-000777,-0.15308871749893796
ACH-000778,-0.33911784084036345
ACH-000781,-0.16087860780328458
ACH-000782,-0.33544010759711995
ACH-000783,-0.19866046479688826
ACH-000784,-0.2389812320696863
ACH-000785,-0.22282641226299946
ACH-000787,-0.2798573290597477
ACH-000788,-0.2385501172883956
ACH-000791,-0.2316738933888272
ACH-000792,-0.15618814843169018
ACH-000794,-0.24971140901957595
ACH-000796,-0.32300663233444005
ACH-000798,-0.10530209477556383
ACH-000799,-0.2946120320968699
ACH-000800,-0.07121237212134678
ACH-000802,-0.23431678579514464
ACH-000804,-0.3630019825158439
ACH-000805,-0.5003413949459183
ACH-000809,-0.11990866671834133
ACH-000810,-0.4279182364230922
ACH-000811,-0.28885857087556244
ACH-000817,-0.2496226007561194
ACH-000819,-0.20891234349420235
ACH-000820,0.12888424356323086
ACH-000821,-0.22668220048674045
ACH-000822,-0.4629941608518286
ACH-000823,-0.2659058514775769
ACH-000824,-0.19678726303351146
ACH-000827,-0.2420957608341185
ACH-000829,-0.3383328484942396
ACH-000831,-0.15077659388105635
ACH-000832,-0.1519283309679105
ACH-000833,-0.28375947907634513
ACH-000834,-0.1853926634196432
ACH-000835,-0.16474412268156918
ACH-000836,-0.20548532518534904
ACH-000837,-0.18956870562783645
ACH-000838,-0.14198586363041651
ACH-000839,-0.3137287402247864
ACH-000840,-0.12860159777377986
ACH-000841,-0.3169397179253243
ACH-000843,-0.30986402269372304
ACH-000846,-0.10728725857452756
ACH-000847,-0.026477805483567925
ACH-000848,-0.19896375973161584
ACH-000849,-0.20096971877162595
ACH-000851,-0.2315640537294245
ACH-000855,-0.10856707033670268
ACH-000856,-0.2425548645955329
ACH-000858,-0.24545678899681184
ACH-000859,-0.17230108719334689
ACH-000861,-0.2059564663848472
ACH-000862,-0.1875610764451688
ACH-000865,-0.15685535342017376
ACH-000866,-0.1487501980142174
ACH-000867,-0.14503454995349996
ACH-000869,-0.37632293673290457
ACH-000872,-0.2306214920978137
ACH-000873,-0.33139236263728783
ACH-000876,-0.2366265470782293
ACH-000878,-0.3372020124090318
ACH-000880,-0.19875233780751936
ACH-000881,-0.44835650816452255
ACH-000882,-0.12501190484344085
ACH-000884,-0.12926983338284548
ACH-000885,-0.2791727100939723
ACH-000887,-0.2321562225227739
ACH-000889,-0.10250709749440884
ACH-000896,-0.191555651157814
ACH-000898,-0.20465101396024166
ACH-000900,-0.2308716456043489
ACH-000901,-0.2846916456906639
ACH-000905,-0.21244776117647424
ACH-000906,-0.22915086695725995
ACH-000907,-0.17715643671598594
ACH-000910,-0.2833162380538694
ACH-000911,-0.1905537888763
ACH-000912,-0.1280387499660018
ACH-000913,-0.2195621719260996
ACH-000915,-0.17402980772605486
ACH-000916,0.17703896590821838
ACH-000917,-0.2616743114639385
ACH-000920,-0.29547485328516665
ACH-000921,-0.28640832215442763
ACH-000924,-0.2986433875059815
ACH-000926,-0.2777091040111528
ACH-000928,0.14250916246898318
ACH-000929,-0.1232468002682507
ACH-000932,-0.2889372589210591
ACH-000935,-0.2929767864148617
ACH-000936,-0.19942082469186814
ACH-000937,-0.285240143608782
ACH-000938,-0.10339487869578216
ACH-000939,-0.17978162400418826
ACH-000941,-0.2791909435596557
ACH-000943,-0.23734305592634364
ACH-000946,-0.20238688387983944
ACH-000947,-0.1959738241942322
ACH-000948,-0.018405409835573254
ACH-000950,-0.21052094988568396
ACH-000953,-0.2621864270581698
ACH-000954,-0.3684049245156093
ACH-000957,-0.15332407607163429
ACH-000958,-0.15725976253179108
ACH-000960,-0.22949686418814666
ACH-000963,-0.3462863322941916
ACH-000968,-0.31751247156239903
ACH-000969,-0.1267657613853596
ACH-000972,-0.20160099697091816
ACH-000973,-0.2473522388283317
ACH-000974,-0.2445704137210633
ACH-000978,-0.4886468855403617
ACH-000984,-0.1684887434505722
ACH-000986,-0.2448408321190192
ACH-000988,-0.2490511796720579
ACH-000993,-0.2688760175124902
ACH-000994,-0.19886406527764824
ACH-000996,-0.2453589144927778
ACH-001001,-0.1846022849469007
ACH-001020,-0.31625771901094346
ACH-001028,-0.16918477525574346
ACH-001031,-0.3463271163732325
ACH-001038,-0.24306286174486985
ACH-001048,-0.1816096111770862
ACH-001050,-0.1297088260960324
ACH-001053,-0.10090636794023174
ACH-001054,-0.17356372925109845
ACH-001061,-0.20607753746244376
ACH-001067,-0.14578695299333547
ACH-001075,-0.10181359353697683
ACH-001096,-0.3251984373881746
ACH-001111,-0.26745308448521565
ACH-001119,-0.211651728486018
ACH-001128,-0.4424560301146484
ACH-001134,-0.11243639606519004
ACH-001151,-0.21659109851698208
ACH-001163,-0.30917418796895496
ACH-001164,-0.10062147044458143
ACH-001183,-0.020629224979386875
ACH-001192,-0.1062382612904976
ACH-001193,-0.17099615298692875
ACH-001196,-0.21818189530862234
ACH-001197,-0.1131335362675962
ACH-001205,-0.24753615975376825
ACH-001211,-0.061891332895162625
ACH-001212,-0.22821156629148626
ACH-001228,-0.16502209835218232
ACH-001232,-0.1911385514282892
ACH-001239,-0.27736026282383386
ACH-001270,-0.3068897446421007
ACH-001274,-0.4329789040468513
ACH-001275,-0.016347349245586368
ACH-001277,-0.05023732582513815
ACH-001278,-0.1762814192975923
ACH-001280,0.09892394999374576
ACH-001283,-0.16317341577182426
ACH-001289,-0.3740108110448976
ACH-001300,-0.2683548439333473
ACH-001301,-0.26030677898037485
ACH-001302,-0.24809400199697504
ACH-001306,-0.16996212207193614
ACH-001318,-0.10005465311292422
ACH-001322,-0.2792115153186369
ACH-001328,-0.2573540425062055
ACH-001332,-0.16662529439411256
ACH-001336,-0.2051694298883786
ACH-001346,-0.15806737072935728
ACH-001353,-0.3403055003586794
ACH-001354,-0.11164524072767586
ACH-001367,-0.25691135488107586
ACH-001368,-0.30353847438926024
ACH-001374,-0.2692739398970737
ACH-001377,-0.14355564545102056
ACH-001380,-0.2477640592627432
ACH-001391,-0.2464410208667185
ACH-001408,-0.3146627969809487
ACH-001430,-0.14326167484841668
ACH-001431,-0.295619493728652
ACH-001450,-0.3634407185300122
ACH-001496,-0.23554386212932535
ACH-001500,-0.257990047812836
ACH-001523,-0.16505778156266326
ACH-001532,-0.17427356399331273
ACH-001550,-0.2550445094487144
ACH-001552,-0.2470132047023909
ACH-001554,-0.27391569853506503
ACH-001654,-0.17544212212079516
ACH-001735,-0.22135797588725692
ACH-001736,-0.21896833148396405
ACH-001737,-0.038026995914848566
ACH-001740,-0.24811622402065345
ACH-001745,-0.2453228054603501
ACH-001765,-0.10448534882749563
