,UBTD1 (80019)
ACH-000004,0.21214627157047508
ACH-000005,0.10180119284557416
ACH-000007,0.12127829736894885
ACH-000009,0.09972822714530437
ACH-000011,0.16147181016652998
ACH-000012,0.1130163507886444
ACH-000013,0.13447846406206662
ACH-000014,0.10171203418910207
ACH-000015,0.12605986167100566
ACH-000017,0.0943037261123849
ACH-000018,-0.0560756300137049
ACH-000019,0.25411376666147245
ACH-000021,0.18994022531066854
ACH-000022,0.09254183794939018
ACH-000025,0.06346906017275332
ACH-000028,0.17453662775217546
ACH-000030,0.10293295122356674
ACH-000035,0.1484311271469539
ACH-000036,0.1579545775003053
ACH-000037,0.18107215816944636
ACH-000039,0.3329058009355023
ACH-000040,0.05396226994722565
ACH-000041,0.2497482451981585
ACH-000042,0.10333560467534232
ACH-000045,0.20273331498042746
ACH-000047,0.061386415511784274
ACH-000052,0.1451236662783585
ACH-000053,0.10629590338048177
ACH-000054,0.13605057686905253
ACH-000055,0.28070295389599903
ACH-000060,0.08712935378663103
ACH-000067,0.0065144629148913185
ACH-000070,-0.018988329956774158
ACH-000075,0.3315942466697468
ACH-000078,0.1413447326416628
ACH-000082,0.20719027670978601
ACH-000085,0.20813241500881696
ACH-000086,0.2925683901667832
ACH-000087,0.04708088080712952
ACH-000092,0.056344142270452625
ACH-000095,0.13520072940253042
ACH-000097,0.21793106093479586
ACH-000098,0.05447810325118976
ACH-000099,0.20012881147575468
ACH-000108,0.03263903002500137
ACH-000113,0.11925416952274885
ACH-000116,0.08446572399395097
ACH-000118,0.03307042980251111
ACH-000120,0.2576349861011721
ACH-000123,0.14679964997497988
ACH-000127,0.0815399225383487
ACH-000128,0.230720414292462
ACH-000132,0.1139496994833792
ACH-000133,0.05483399615658472
ACH-000137,0.10524445613547444
ACH-000138,0.16140492348909974
ACH-000142,0.15176229525672252
ACH-000143,-0.0967995622902255
ACH-000146,0.18400648943906012
ACH-000148,0.09510366198466977
ACH-000150,0.195485529684528
ACH-000152,0.11556050232133165
ACH-000153,0.2978752418299045
ACH-000159,0.06985486571355211
ACH-000160,0.14086896503672716
ACH-000163,-0.024635709961861714
ACH-000167,0.03240784977181064
ACH-000168,0.1364644433727349
ACH-000169,0.0998387474477711
ACH-000178,0.05552348893490956
ACH-000183,0.16322903745980433
ACH-000188,0.07172377804149416
ACH-000189,0.0463624432527691
ACH-000190,0.25572622390208616
ACH-000198,0.0733648727128726
ACH-000203,-0.2972055000329777
ACH-000204,9.468944949263155e-05
ACH-000206,0.14104316322125296
ACH-000207,0.038245332723307504
ACH-000208,0.11438526913228556
ACH-000210,0.2315381336563932
ACH-000211,0.05722279541307329
ACH-000215,0.07083642945371264
ACH-000221,0.15585076236760578
ACH-000222,0.10622401584543653
ACH-000223,0.09066342942441342
ACH-000226,0.16544885471047396
ACH-000227,0.0981434349359508
ACH-000228,0.1580438660726357
ACH-000231,0.15507646404414333
ACH-000232,0.1601789582576995
ACH-000233,0.0592541410973258
ACH-000234,0.06592791857101728
ACH-000235,0.10994715821121608
ACH-000237,0.11262563004144882
ACH-000238,0.10535754346159464
ACH-000242,0.172525619767481
ACH-000243,0.09381357313629926
ACH-000244,-0.12482454895012712
ACH-000246,0.11160487986397112
ACH-000248,0.3333390423580372
ACH-000250,0.14487026041200665
ACH-000251,0.2430310831754161
ACH-000252,0.1154606610625528
ACH-000253,0.1590502512110805
ACH-000255,0.027868949651405447
ACH-000256,0.08479170397087367
ACH-000257,0.12069652968767824
ACH-000258,-0.09528130728966544
ACH-000259,-0.05607575082375329
ACH-000260,0.17963466046241044
ACH-000261,0.08856395429373509
ACH-000262,0.13522936047818054
ACH-000263,-0.0233010219737373
ACH-000264,0.07098474612919281
ACH-000265,0.06838047698794318
ACH-000266,0.15616480753768558
ACH-000272,0.10279281599820504
ACH-000274,0.253237490032426
ACH-000277,0.026270103460685486
ACH-000278,0.17019656682041984
ACH-000279,0.1416010745773357
ACH-000280,0.1243853354599261
ACH-000281,0.03154350284576587
ACH-000288,0.0586908202508133
ACH-000291,0.09330927375175307
ACH-000293,0.14247128482967902
ACH-000294,-0.01653148412099976
ACH-000295,0.17224026225425765
ACH-000296,0.1095855321299713
ACH-000302,0.17889571899330953
ACH-000304,0.12556782088524845
ACH-000307,0.1286047350079768
ACH-000308,0.10564125159861376
ACH-000310,0.2546007500309665
ACH-000311,0.11403030607354815
ACH-000312,0.06302109828463924
ACH-000315,0.17662110502446668
ACH-000316,0.07750159433701632
ACH-000317,0.056364626010301976
ACH-000318,0.05298709885007853
ACH-000319,0.11584614706105445
ACH-000320,-0.13318340436056084
ACH-000322,0.2379576500304247
ACH-000323,0.14562861929441362
ACH-000324,0.16305605578341414
ACH-000329,0.130257638118316
ACH-000330,0.15935920032307566
ACH-000331,0.19641878194637047
ACH-000332,0.11622155154206094
ACH-000334,0.09279492661465236
ACH-000335,0.20630099585651013
ACH-000336,0.4626538576439786
ACH-000337,0.3557594997927431
ACH-000338,0.12071910205403873
ACH-000339,0.0977591684520514
ACH-000341,-0.17692880240309888
ACH-000348,0.15314225073269716
ACH-000350,0.13259584050793294
ACH-000352,0.17464113786779673
ACH-000356,0.1915845855392649
ACH-000361,0.02828106775216295
ACH-000362,0.17698485443873507
ACH-000363,0.07522976581438663
ACH-000364,0.23148673844183776
ACH-000365,0.1839650099287936
ACH-000366,0.07281680982887515
ACH-000368,0.07866456224094104
ACH-000374,0.1182978422143654
ACH-000375,0.0217371296906191
ACH-000376,0.017187470850535597
ACH-000381,0.1072360755167617
ACH-000383,0.02196120528019357
ACH-000387,0.15522777170798274
ACH-000389,0.14789010912134848
ACH-000390,0.06269377418173941
ACH-000393,0.1276944761529014
ACH-000395,-0.037724428023521835
ACH-000396,0.14709579739632214
ACH-000397,0.16374964407909812
ACH-000401,0.08204201328419243
ACH-000402,0.0569431758777642
ACH-000403,0.09444947479208517
ACH-000404,-0.08736042953570543
ACH-000406,0.11710314667938213
ACH-000407,0.1603320346587518
ACH-000408,0.005038690540040522
ACH-000410,0.046355423571714696
ACH-000411,0.2591116104507274
ACH-000414,0.09457253029214656
ACH-000415,0.030944431485135163
