,CDC20 (991)
ACH-000004,-1.1825350566538435
ACH-000005,-0.9549498679413788
ACH-000007,-1.2822645125799648
ACH-000009,-1.196362970996143
ACH-000011,-1.4986024310953032
ACH-000012,-1.0086227216648511
ACH-000013,-1.3849016968782664
ACH-000014,-1.2308217343798746
ACH-000015,-1.2583615330072395
ACH-000017,-1.3555505706490705
ACH-000018,-1.0102590624160857
ACH-000019,-1.1787552486869681
ACH-000021,-1.2188780707149365
ACH-000022,-1.2250284741862496
ACH-000025,-1.1581994678647305
ACH-000028,-1.2486568850984494
ACH-000030,-1.3232237666980802
ACH-000035,-1.0801704101060905
ACH-000036,-1.1086670570799133
ACH-000037,-1.040129818329148
ACH-000039,-1.3177104641874386
ACH-000040,-1.1454847151239929
ACH-000041,-1.0367016993346767
ACH-000042,-1.150754721670484
ACH-000045,-1.1708738102544345
ACH-000047,-1.2127571419318424
ACH-000052,-0.9178600112359074
ACH-000053,-1.3091425042165803
ACH-000054,-0.9731005258340474
ACH-000055,-1.2457048525327432
ACH-000060,-1.4133732592943642
ACH-000067,-1.39780217518382
ACH-000070,-1.130335443108944
ACH-000075,-1.2675678050494146
ACH-000078,-1.044532373626667
ACH-000082,-1.1907283414391878
ACH-000085,-1.1933090206738584
ACH-000086,-1.147596322030353
ACH-000087,-1.4586084791721785
ACH-000092,-1.1551007571403915
ACH-000095,-1.229414186520002
ACH-000097,-1.5347981697515682
ACH-000098,-1.2811593379390025
ACH-000099,-1.0701846210725474
ACH-000108,-1.2611966393017957
ACH-000113,-1.2336448246807892
ACH-000116,-1.2882969481144804
ACH-000118,-1.249043585954705
ACH-000120,-1.3574662878811576
ACH-000123,-1.317408091173324
ACH-000127,-1.2352397815660885
ACH-000128,-1.0944547402117062
ACH-000132,-1.1689506786843995
ACH-000133,-1.2094851136298788
ACH-000137,-1.2963442058815768
ACH-000138,-1.193032877044671
ACH-000142,-1.2118240746835491
ACH-000143,-1.4826476902045749
ACH-000146,-1.196622947408725
ACH-000148,-1.29195936383679
ACH-000150,-1.2739910332915283
ACH-000152,-1.342285206241726
ACH-000153,-1.3764224353977939
ACH-000159,-0.9840496594189554
ACH-000160,-1.4517118685317985
ACH-000163,-1.2427453138382245
ACH-000167,-2.227481213237671
ACH-000168,-1.1392642319298971
ACH-000169,-1.1887891722285178
ACH-000178,-1.0987052143745044
ACH-000183,-1.149268675139134
ACH-000188,-1.3337940965361583
ACH-000189,-1.5814702734160553
ACH-000190,-1.0438094915526708
ACH-000198,-1.2151415411296842
ACH-000203,-0.9174729951513404
ACH-000204,-0.8990133752145327
ACH-000206,-1.2663365792464407
ACH-000207,-1.7565640189311835
ACH-000208,-1.4441927309256437
ACH-000210,-1.4887165782241676
ACH-000211,-1.0710825631912289
ACH-000215,-1.2202124702639008
ACH-000221,-1.192426875144628
ACH-000222,-1.2812944591344306
ACH-000223,-1.2240723500679238
ACH-000226,-1.3812008427093272
ACH-000227,-1.6306090170863092
ACH-000228,-1.5866790952825234
ACH-000231,-1.2229194557195957
ACH-000232,-1.4018105464474582
ACH-000233,-1.3032819875927164
ACH-000234,-1.25859469299555
ACH-000235,-1.26519833251834
ACH-000237,-1.1005075072839885
ACH-000238,-1.0708558971107611
ACH-000242,-0.7631907338442355
ACH-000243,-1.3177902083756508
ACH-000244,-1.2656557148937126
ACH-000246,-1.2747829521972855
ACH-000248,-1.2322770604559077
ACH-000250,-1.1621549025072488
ACH-000251,-1.5096064645119789
ACH-000252,-1.2733501364101565
ACH-000253,-1.2023631768814436
ACH-000255,-1.0862985830499892
ACH-000256,-1.1727361422902876
ACH-000257,-0.9205593309726496
ACH-000258,-1.2644784137082556
ACH-000259,-1.246855737530103
ACH-000260,-1.2974030407424828
ACH-000261,-1.2820257898138523
ACH-000262,-1.1587405251051492
ACH-000263,-1.1235472994916091
ACH-000264,-1.4020913473852412
ACH-000265,-1.1273341642195622
ACH-000266,-1.0801187884068493
ACH-000272,-1.259866093831906
ACH-000274,-1.081816498402387
ACH-000277,-1.3269460823672323
ACH-000278,-1.2528322426627154
ACH-000279,-1.1307269785596838
ACH-000280,-1.2519280524837009
ACH-000281,-0.8316527699463624
ACH-000288,-0.9872177897850256
ACH-000291,-1.2147467562200411
ACH-000293,-1.5423207893973525
ACH-000294,-1.696759206392081
ACH-000295,-1.1570062726279262
ACH-000296,-1.0623017375923054
ACH-000302,-1.255667891543267
ACH-000304,-1.3978310287194635
ACH-000307,-1.4123113259909361
ACH-000308,-1.21140494653891
ACH-000310,-1.3574485672091512
ACH-000311,-1.2167666223597486
ACH-000312,-1.1479680616990848
ACH-000315,-1.0753043435629681
ACH-000316,-1.2252035308808602
ACH-000317,-1.1785144675510555
ACH-000318,-1.4349726308731527
ACH-000319,-1.3411394614479843
ACH-000320,-0.8880838531996259
ACH-000322,-1.1644302278715348
ACH-000323,-1.1084965532926223
ACH-000324,-1.2440212786080918
ACH-000329,-1.0755861542566336
ACH-000330,-1.156991139903912
ACH-000331,-1.273565750214254
ACH-000332,-1.1743204174417463
ACH-000334,-1.1197905260793768
ACH-000335,-1.240242780914248
ACH-000336,-1.2467574702777429
ACH-000337,-1.0617514930538283
ACH-000338,-0.9372589730204008
ACH-000339,-1.1192573427158412
ACH-000341,-1.2349674059765183
ACH-000348,-1.3328552596964638
ACH-000350,-1.2922369210843223
ACH-000352,-1.33976584107319
ACH-000356,-1.0994856336763927
ACH-000361,-0.980436309613111
ACH-000362,-1.2091336496053262
ACH-000363,-1.2773069289487904
ACH-000364,-1.37741023857279
ACH-000365,-1.0593354496197789
ACH-000366,-1.2281239824386878
ACH-000368,-1.077297632959851
ACH-000374,-1.1486094687343316
ACH-000375,-1.2297207808679995
ACH-000376,-1.2179067444282081
ACH-000381,-1.3696385518937724
ACH-000383,-1.1711092945145454
ACH-000387,-1.117655693553108
ACH-000389,-1.4171786181257606
ACH-000390,-1.2883953224330216
ACH-000393,-1.1447011245778551
ACH-000395,-1.0446809693120458
ACH-000396,-1.2482084595971104
ACH-000397,-1.3413366877032176
ACH-000401,-1.1322351487550202
ACH-000402,-1.1692777930016984
ACH-000403,-1.4874984827338515
ACH-000404,-1.0228755711785205
ACH-000406,-1.2753492771651962
ACH-000407,-1.1149837093542176
ACH-000408,-1.2563396571049414
ACH-000410,-1.4309183718178404
ACH-000411,-1.293308648165925
ACH-000414,-1.3281136859465972
ACH-000415,-1.2691871426844372
ACH-000416,-1.2453865040156096
ACH-000420,-1.1055029578829223
ACH-000421,-1.2613552734470492
ACH-000424,-0.9826225914562916
ACH-000425,-1.0732731119265386
ACH-000426,-1.907883358620504
ACH-000427,-1.419860533842184
ACH-000433,-1.2277442005281791
ACH-000435,-1.4700592182059509
ACH-000436,-1.4884676018881726
ACH-000444,-1.2233041216044471
ACH-000445,-1.1376376284837777
ACH-000448,-1.0154767393431765
ACH-000450,-1.1315499615960942
ACH-000452,-1.2027125194331556
ACH-000454,-1.111120118651042
ACH-000458,-1.4118797701603791
ACH-000459,-1.4048233700660913
ACH-000460,-1.1328149620750343
ACH-000461,-1.3592692960299997
ACH-000463,-1.0991708717118174
ACH-000464,-1.0758444246968115
ACH-000466,-1.2373046467635185
ACH-000467,-1.2899079319353892
ACH-000468,-1.1126443939575328
ACH-000469,-1.2172485326926732
ACH-000470,-0.7105579986253344
ACH-000471,-1.1651318058081224
ACH-000472,-1.2497398590545532
ACH-000473,-1.4372823939901809
ACH-000475,-1.2163135545385977
ACH-000476,-1.156025471519782
ACH-000477,-1.4738012202702928
ACH-000479,-1.1348417829547075
ACH-000480,-1.2020484089151573
ACH-000481,-1.4993965110514031
ACH-000483,-1.5158883720067826
ACH-000484,-1.145133883842697
ACH-000485,-1.211425850176508
ACH-000486,-1.0703040472280856
ACH-000487,-1.2472631625808694
ACH-000488,-1.1169752347731683
ACH-000490,-1.1517447049352254
ACH-000491,-1.4317682173059691
ACH-000495,-1.227286102907526
ACH-000496,-1.1587297031966564
ACH-000499,-1.1620978551192649
ACH-000500,-1.3030294662394561
ACH-000502,-1.3628809641416897
ACH-000503,-1.1601134363601115
ACH-000505,-1.0545578613583677
