,MDM2 (4193)
ACH-000256,-0.12889036567452947
ACH-000257,-0.17150911444609812
ACH-000258,-0.3812597783962637
ACH-000259,-0.5230345526890914
ACH-000260,-0.16493246487433605
ACH-000261,-0.3386219140378829
ACH-000262,-1.015991733798438
ACH-000263,-0.19535682168629045
ACH-000264,-0.29758776338522824
ACH-000265,0.021882800599016945
ACH-000266,-0.31517582739716155
ACH-000272,-1.2252766516561595
ACH-000274,-1.445233184544065
ACH-000277,-0.20945497868107946
ACH-000278,-0.21684830500571506
ACH-000279,-0.08542759037411497
ACH-000280,-0.4083770273903348
ACH-000281,0.026631650160111712
ACH-000288,-0.21315097891490176
ACH-000291,-0.19508461535797827
ACH-000293,-0.13545141848968112
ACH-000294,-0.022133429199679408
ACH-000295,-0.01664651554205301
ACH-000296,-0.28758350819074185
ACH-000302,-0.2895934061171093
ACH-000304,-1.2492850445997414
ACH-000307,-0.15960263806707572
ACH-000308,-0.3041281992297551
ACH-000310,-0.38008503273654026
ACH-000311,-0.6158895280475537
ACH-000312,0.027170205536820227
ACH-000315,0.06583664330763105
ACH-000316,-0.2447269038992569
ACH-000317,-1.014879398245664
ACH-000318,-0.17480619756052013
ACH-000319,-0.3230794983407964
ACH-000320,-0.1597481736612682
ACH-000322,-0.5391638238579133
ACH-000323,-0.17591142867600307
ACH-000324,-0.6808481439642414
ACH-000329,-0.4740025581181551
ACH-000330,-0.1781225703692691
ACH-000331,-0.14609344454779216
ACH-000332,-0.19505210653717528
ACH-000334,-0.2389420782728605
ACH-000335,-0.7427463480672571
ACH-000336,-0.4141161486211003
ACH-000337,-0.08744389088872237
ACH-000338,0.061902983560339214
ACH-000339,-0.22630496640089545
ACH-000341,-0.2633897805313544
ACH-000348,-0.3816653829003721
ACH-000350,-0.859645553368642
ACH-000352,-0.210330628091704
ACH-000356,-0.51914074787697
ACH-000361,-0.7629093729268663
ACH-000362,-0.7274890219991373
ACH-000363,-0.25672056478745986
ACH-000364,-0.8197859318096083
ACH-000365,-0.5944484930271827
ACH-000366,-0.13473861093710346
ACH-000368,-0.2299158512720569
ACH-000374,-0.125280026760089
ACH-000375,-0.6466058351309316
ACH-000376,-0.15794742268958994
ACH-000381,0.07724124641484742
ACH-000383,-0.2855003895093156
ACH-000387,-0.08913098837780409
ACH-000389,-0.7085157758695481
ACH-000390,-0.17910890714193334
ACH-000393,-0.08953304149100026
ACH-000395,0.00017850899101747494
ACH-000396,-0.4378718318121399
ACH-000397,-0.09724050324494936
ACH-000401,-0.08296893116694923
ACH-000402,-0.14774487976087902
ACH-000403,-0.14198224419152322
ACH-000404,-1.018570833676502
ACH-000406,-0.16060865429859614
ACH-000407,-0.10665393368151464
ACH-000408,0.06874863167757903
ACH-000410,-0.259242033752325
ACH-000411,-0.7621294533394044
ACH-000414,-0.7761221715976189
ACH-000415,0.01573227946355649
ACH-000416,-0.18906319861495874
ACH-000420,-0.2570671656434503
ACH-000421,-0.2254234832588379
ACH-000424,-0.27770549216919016
ACH-000425,-1.2318570800991724
ACH-000426,0.03330394783033695
ACH-000427,-0.21959403325734425
ACH-000433,-0.9600618202135248
ACH-000435,0.1369135769448629
ACH-000436,-0.9178147835359648
ACH-000444,-0.8986578528843566
ACH-000445,-0.21038555661071207
ACH-000448,-1.0309874217404111
ACH-000450,-0.9476078654539996
ACH-000452,-0.2460412086842217
ACH-000454,-0.06924087173187962
ACH-000458,-0.15551056385430986
ACH-000459,-1.5675123069542816
ACH-000460,-0.2716934611569478
ACH-000461,-0.24934436552470446
ACH-000463,-0.7984760870842214
ACH-000464,-0.3270522147685039
ACH-000466,0.05046243390680958
ACH-000467,-0.3007190665537497
ACH-000468,-0.2467004575043233
ACH-000469,-0.21434446432839088
ACH-000470,-0.13874871632461766
ACH-000471,-0.2723115340506111
ACH-000472,-0.2915511081576478
ACH-000473,-0.3941329355200838
ACH-000475,-0.18945986607317591
ACH-000476,-0.16695923040474175
ACH-000477,-1.5361922404870538
ACH-000479,-0.630238131600614
ACH-000480,-0.2227045624140211
ACH-000481,-0.2613475686943317
ACH-000483,-0.2839274297712437
ACH-000484,-0.34169717997605764
ACH-000485,-0.9432178306974982
ACH-000486,-0.8430734478231106
ACH-000487,0.11646129828515615
ACH-000488,-0.17261249488140626
ACH-000490,-0.2842228182670695
ACH-000491,-0.14665598365241556
ACH-000495,-1.2273113573524104
ACH-000496,-0.3275883136966992
ACH-000499,-0.14075778498891414
ACH-000500,-0.023931895088418885
ACH-000502,-0.15085713803900988
ACH-000503,0.07274334737159882
ACH-000505,-0.2536927437869312
ACH-000507,-0.1339628879652036
ACH-000510,-0.2002464777070572
ACH-000511,-0.2711227169783215
ACH-000512,0.10777819069178476
ACH-000516,-0.3744153127991398
ACH-000517,-0.2766260207654251
ACH-000518,-0.07414090315868302
ACH-000520,-0.2734088059922759
ACH-000521,-0.07695840963375622
ACH-000522,-0.12775689347860938
ACH-000524,-0.3199831133463857
ACH-000527,-1.1303794791522062
ACH-000528,-0.15616204520096458
ACH-000537,-0.2546065953645912
ACH-000541,0.10803481006809668
ACH-000542,-0.9335583485551006
ACH-000544,-0.0713890110198757
ACH-000545,-0.0983577718691106
ACH-000547,-0.7881099711792262
ACH-000548,-0.2308279331078501
ACH-000549,-0.1270906324207727
ACH-000550,-0.360371447174064
ACH-000552,-0.1331112473354761
ACH-000556,-0.2783790507569188
ACH-000557,-0.17663375418313312
ACH-000569,-0.7716988905322869
ACH-000570,-0.11613226841520292
ACH-000571,-0.2303069890591501
ACH-000573,-0.21208035269095696
ACH-000576,-0.045917935330671136
ACH-000579,-1.255622611652095
ACH-000580,-1.238357986832445
ACH-000584,-0.2919132151874431
ACH-000585,-0.1402499585201772
ACH-000588,-0.0679466189137494
ACH-000589,-0.2027471846428257
ACH-000591,-0.2632556542284544
ACH-000593,-0.2622011597617454
ACH-000600,-1.2760419198262307
ACH-000601,-0.1163838130205114
ACH-000605,-0.2075592282803301
ACH-000606,-0.10249615438315972
ACH-000608,-0.3892441726342506
ACH-000614,-1.402467719773367
ACH-000616,-0.369046427900332
ACH-000618,-0.13295181143907506
ACH-000619,0.03919703997481105
ACH-000620,-1.1843232569002649
ACH-000621,-0.29667326632294405
ACH-000622,-0.07702560463490837
ACH-000623,-0.30193169556988725
ACH-000624,-0.19769651126784107
ACH-000627,-0.36835838096157575
ACH-000630,-0.17963759788665176
ACH-000631,-0.6007113866015587
ACH-000632,-0.3125846850235692
ACH-000633,-0.07215117443098852
ACH-000637,-0.15522554391030371
ACH-000638,-0.009538551493872885
ACH-000646,-0.8864640573058713
ACH-000647,-0.3132196936640537
ACH-000648,-0.8325295621252737
ACH-000649,-0.7803907503389033
ACH-000651,0.01311887341467078
ACH-000652,-0.07648157064972022
ACH-000653,-0.09446523348662088
ACH-000657,-0.5360964890204166
ACH-000658,0.022372939925504997
ACH-000661,-1.1238901963557903
ACH-000662,-0.16605460587074436
ACH-000663,-1.0526539262263834
ACH-000665,-0.2971792854922065
ACH-000671,-0.2615573697494427
ACH-000672,-0.0855698888938603
ACH-000673,-0.3019147928454162
ACH-000676,-0.3131257937424384
ACH-000677,-1.425853023173271
ACH-000681,-0.7559683144267313
ACH-000683,-0.08503477743684025
ACH-000684,-0.6436762985916955
ACH-000688,-0.4030818025291441
ACH-000693,-0.14809206303464656
ACH-000694,-0.10986916424262297
ACH-000695,0.010417268305698406
ACH-000696,-0.21342034504739707
ACH-000697,-0.6285024024980002
ACH-000699,-0.23174398340296665
ACH-000701,-0.7521093719171499
ACH-000706,-0.19566445384721556
ACH-000711,-0.1926328750420235
ACH-000713,0.15774364519511186
ACH-000714,0.03991861835357436
ACH-000718,-0.33883316821226256
ACH-000720,-0.2647425051873279
ACH-000721,-0.17276567814108554
ACH-000724,-0.2042821317210398
ACH-000725,-0.11844845359255275
ACH-000732,-0.017891819262002
ACH-000734,-0.20845524816648908
ACH-000735,-0.16850055802224942
ACH-000736,-0.041807912551723225
ACH-000738,-0.13377137559042204
ACH-000746,0.00968260042053063
ACH-000747,-0.06331636137244306
ACH-000748,-0.5597627076612244
ACH-000753,-0.18092249871827368
ACH-000756,-0.17157260719945125
ACH-000757,-0.6544829680480887
ACH-000758,-0.10347594153798223
ACH-000760,-0.2408848831823567
ACH-000762,-0.2661507760703326
ACH-000763,-0.9203990668062928
ACH-000764,-0.13855801100526013
ACH-000765,-0.2069576729638877
ACH-000766,-0.15375348952530415
ACH-000767,-0.11306448034797892
ACH-000768,-0.10904553792285304
ACH-000769,-0.026306171762492676
ACH-000770,-0.05908711070541005
ACH-000771,-0.17088060074441247
ACH-000773,-0.8496859121178598
ACH-000776,-0.6922833307103149
ACH-000777,-0.06705154250811166
ACH-000778,-0.006940242198299195
ACH-000781,-0.20145531406527606
ACH-000782,0.09210541055203404
ACH-000783,-0.20355452693112006
ACH-000784,-0.22824617401090802
ACH-000785,-0.21557022428812456
ACH-000787,-0.13801652088498662
ACH-000788,-0.1938162727785915
ACH-000791,-0.1280611035162358
ACH-000792,-0.2432655668281053
ACH-000794,-0.1217671151568786
ACH-000796,-0.19306903604376452
ACH-000798,-0.1999634465326506
ACH-000799,-0.6764520788121879
ACH-000800,-0.14093307359907373
ACH-000802,-0.1570643121285674
ACH-000804,-0.32258232641367235
ACH-000805,-0.9692287931480256
ACH-000809,-0.24944074825276025
ACH-000810,-0.2662694160751897
ACH-000811,-0.2818926431780494
ACH-000817,0.12469482738328153
ACH-000819,-0.1238126314206774
ACH-000820,-0.14447384861585438
ACH-000821,-0.022584000348423675
ACH-000822,-0.38473284329280216
ACH-000823,-0.11138360336010758
ACH-000824,-0.07964172825747555
ACH-000827,-1.0659529168013049
ACH-000829,-0.8647832195139865
ACH-000831,0.008122233406957183
ACH-000832,-0.07604722618032979
ACH-000833,-0.30964679924905714
ACH-000834,-0.08072441764308358
ACH-000835,-0.07249999933024348
ACH-000836,-0.10229673353675656
ACH-000837,-0.11922537784086976
ACH-000838,-1.1345920463654608
ACH-000839,-0.31009849964620195
ACH-000840,-0.12836916485670408
ACH-000841,-0.155235984676425
ACH-000843,-0.04752210019705395
ACH-000846,-0.1254359735646385
ACH-000847,-0.07087641779963419
ACH-000848,-0.14879652518522546
ACH-000849,-0.26491380070229004
ACH-000851,0.058995949663070486
ACH-000855,-0.17804983877247071
ACH-000856,-0.7280317094369022
ACH-000858,-0.26517220855165285
ACH-000859,-0.29205167021680056
ACH-000861,-0.15669486589750714
ACH-000862,-0.29194838669073336
ACH-000865,-0.14423965525650528
ACH-000866,-0.1906472200971096
ACH-000867,-0.1939090940841972
ACH-000869,-0.08259215820670318
ACH-000872,-0.008128094261520417
ACH-000873,0.1387287592906828
ACH-000876,-0.19438230822910124
ACH-000878,0.13432796557758092
ACH-000880,-0.8395583013391912
ACH-000881,-1.0229248280546634
ACH-000882,-0.7053623981900742
ACH-000884,-0.062140585229596784
ACH-000885,-0.8495163811881813
ACH-000887,-0.3237182815804909
ACH-000889,-0.05973040561082759
ACH-000896,-0.18885807707586025
ACH-000898,-1.0581826914499184
ACH-000900,-0.2447742600080696
ACH-000901,-0.316478378606599
ACH-000905,-0.02121983748217121
ACH-000906,-0.274536826696045
ACH-000907,-0.4615606264182103
ACH-000910,-0.1205286127069156
ACH-000911,-0.17608107196676606
ACH-000912,-0.014918967464209131
ACH-000913,-0.09956225298029156
ACH-000915,-0.3736106961380437
ACH-000916,-0.04491999701847802
ACH-000917,-0.1555565254696831
ACH-000920,-0.4390051674272982
ACH-000921,-0.08090964907254615
ACH-000924,-0.09120228260487276
ACH-000926,-0.15593312010551622
ACH-000928,-0.11874287159505102
ACH-000929,-0.1896643300461481
ACH-000932,-0.8333543459234253
ACH-000935,-1.1993649306578529
ACH-000936,0.04898929672178902
ACH-000937,-0.09223743953399707
ACH-000938,-0.9276686365636904
ACH-000939,0.09970699826088388
ACH-000941,-0.22414849406633824
ACH-000943,-0.6239821390519245
ACH-000946,-0.7548583300492482
ACH-000947,-0.8223373037142863
ACH-000948,-0.7534457009595453
ACH-000950,-0.5090724011346326
ACH-000953,0.016830067638943902
ACH-000954,-0.12568767945299755
ACH-000957,-0.6783568237085689
ACH-000958,-0.4344333078448012
ACH-000960,-1.0426549931935527
ACH-000963,-0.4001851193161989
ACH-000968,-1.0753537108773594
ACH-000969,0.08912297521492664
ACH-000972,-0.6960172534410358
ACH-000973,-0.2055839974734502
ACH-000974,-0.8266434425159398
ACH-000978,0.15872081881647238
ACH-000984,-0.5483640859521487
ACH-000986,-0.004160231042928399
ACH-000988,-0.1848462400918191
ACH-000993,-0.8337115927318015
ACH-000994,0.04062949782520809
ACH-000996,-0.054881591279953686
ACH-001001,-0.23114250028387126
ACH-001020,-0.4254692870874192
ACH-001028,-0.22333575413956705
ACH-001031,-0.7585223485722364
ACH-001038,-0.1820427133746007
ACH-001048,-0.18367518507237168
ACH-001050,-1.0903025123951364
ACH-001053,-0.2715732911948462
ACH-001054,-0.7457841719892784
ACH-001061,-0.15439193142063373
ACH-001067,-0.8604726250801047
ACH-001075,-0.6792886543661767
ACH-001096,-1.2082399578709566
ACH-001111,0.1925520878954977
ACH-001119,-0.5306633458076647
ACH-001128,-0.44857205854599663
ACH-001134,-0.9268963039393471
ACH-001151,-0.2758638452020506
ACH-001163,-0.09375802691180814
ACH-001164,-0.852364513541258
ACH-001183,-0.5309015553147745
ACH-001192,0.05868013018317405
ACH-001193,-0.1715404655959489
ACH-001196,0.4594422824750946
ACH-001197,0.05429681246742121
ACH-001205,-0.5337317398714354
ACH-001211,-0.7071431263497328
ACH-001212,-0.5395919912062564
ACH-001228,-0.2315306525630489
ACH-001232,-0.3419822477883653
ACH-001239,-1.1822630287478575
ACH-001270,-0.014289701374180772
ACH-001274,-0.8715186382103971
ACH-001275,-0.5853556869323363
ACH-001277,-0.09711575994036788
ACH-001278,-0.7935230295976734
ACH-001280,-0.4824539710917397
ACH-001283,-0.4212240364173989
ACH-001289,-0.9234681057728331
ACH-001300,-0.6021722926995743
ACH-001301,-0.6039906809042498
ACH-001302,-0.5460061307640105
ACH-001306,-0.2933926301675948
ACH-001318,-0.02228827607451415
ACH-001322,-0.05727905227288178
ACH-001328,-0.14492016048047113
ACH-001332,0.1933507414339541
ACH-001336,-0.15996623466697554
ACH-001346,-0.12555833336670813
ACH-001353,-0.26173878678381834
ACH-001354,0.12616863892783287
ACH-001367,0.1739570155121303
ACH-001368,-0.13890139487803932
ACH-001374,-0.5364357655400263
ACH-001377,-0.9287919266084734
ACH-001380,-0.1023757681565245
ACH-001391,-0.3304823414791043
ACH-001408,-0.06152467954212695
ACH-001430,-0.5592477081300455
ACH-001431,-0.7255760137871475
ACH-001450,-0.03951703034872499
ACH-001496,-0.17739022140931993
ACH-001500,-0.07731013272876364
ACH-001523,-0.11538185380849265
ACH-001532,-0.8799952531303219
ACH-001550,-0.13098486040166915
ACH-001552,-0.2363910940008639
ACH-001554,-0.6005718078590611
ACH-001654,-0.054982391078480616
ACH-001735,-0.0656273342446648
ACH-001736,-0.24006527815146916
ACH-001737,0.29550835273385256
ACH-001740,-0.4151919965442227
ACH-001745,-0.4028197090013606
ACH-001765,-0.2421421983669659
