,HIVEP3 (59269)
ACH-000004,-0.21491781215886693
ACH-000005,-0.4155242203903636
ACH-000007,-0.17304563306335347
ACH-000009,-0.11048592459607884
ACH-000011,-0.06840123196435102
ACH-000012,-0.10312092548183573
ACH-000013,-0.1824864942442968
ACH-000014,-0.040120468182384135
ACH-000015,-0.06015089339767146
ACH-000017,-0.1637191966124264
ACH-000018,0.09464042858646006
ACH-000019,0.012810496384627805
ACH-000021,-0.08799908614646637
ACH-000022,-0.08872501863824275
ACH-000025,-0.07885420757890592
ACH-000028,-0.10981887672750702
ACH-000030,-0.07069265807091095
ACH-000035,-0.2490422120560091
ACH-000036,-0.07785448945179911
ACH-000037,-0.029120747627000638
ACH-000039,-0.019597939956480973
ACH-000040,-0.1384587986520279
ACH-000041,-0.1885345950751561
ACH-000042,-0.05097247517508404
ACH-000045,-0.048166618551766384
ACH-000047,-0.05985524058569741
ACH-000052,0.015323639008720712
ACH-000053,-0.1571776551881041
ACH-000054,-0.06087421066182337
ACH-000055,-0.03757108852180063
ACH-000060,-0.20679426493858186
ACH-000067,0.0032477474607551363
ACH-000070,-0.03370573941861992
ACH-000075,-0.06883413528712387
ACH-000078,-0.183970471858804
ACH-000082,-0.1014313443893037
ACH-000085,-0.14681667254416134
ACH-000086,-0.1304575574331886
ACH-000087,-0.007871404559459328
ACH-000092,-0.20298052945675135
ACH-000095,-0.08433329443868126
ACH-000097,-0.050969672922146825
ACH-000098,-0.0386791572984232
ACH-000099,-0.0724044776392368
ACH-000108,-0.12292113884633447
ACH-000113,0.009281980518633786
ACH-000116,-0.2040708242313692
ACH-000118,-0.06069184723010632
ACH-000120,-0.017205875043140376
ACH-000123,-0.1509751402523258
ACH-000127,-0.022056574306842675
ACH-000128,-0.15204573634813834
ACH-000132,-0.16650372185573498
ACH-000133,-0.02716137943818881
ACH-000137,-0.13906438242729086
ACH-000138,0.024295587249011867
ACH-000142,-0.3435183070342706
ACH-000143,-0.07137929171012397
ACH-000146,-0.21371713493227107
ACH-000148,-0.15588449500798685
ACH-000150,-0.17721125750156352
ACH-000152,-0.1425887564821495
ACH-000153,0.060773647346426325
ACH-000159,-0.08135304470479869
ACH-000160,-0.045310005692101765
ACH-000163,0.0188847461346056
ACH-000167,-0.016798156067714294
ACH-000168,-0.015541693193806862
ACH-000169,-0.10061192739921164
ACH-000178,-0.03151270216328031
ACH-000183,-0.08191567208898556
ACH-000188,-0.16474327286318852
ACH-000189,0.0984850159140489
ACH-000190,-0.10648497904447364
ACH-000198,-0.0006961061540576014
ACH-000203,-0.10414788561848304
ACH-000204,-0.08631958605361127
ACH-000206,-0.07758932092545784
ACH-000207,-0.10537703866850696
ACH-000208,0.07221690867820481
ACH-000210,-0.0686812617791936
ACH-000211,-0.05272871430467476
ACH-000215,-0.08034957555675698
ACH-000221,0.0013291697339657413
ACH-000222,0.12583547733567144
ACH-000223,-0.06227262632331443
ACH-000226,-0.08707876807792203
ACH-000227,-0.17924836792229418
ACH-000228,-0.1851133871591493
ACH-000231,-0.03418456703067255
ACH-000232,0.01155586890141555
ACH-000233,0.013433376022977514
ACH-000234,-0.02052134554482989
ACH-000235,-0.14051833238688125
ACH-000237,-0.1173832965232026
ACH-000238,-0.17636780639453006
ACH-000242,-0.20265294211250573
ACH-000243,-0.02332065221080206
ACH-000244,0.0857521800308127
ACH-000246,-0.07953645763463135
ACH-000248,0.08508001596167995
ACH-000250,-0.0845815702617696
ACH-000251,-0.08450590178835979
ACH-000252,-0.18385652177466144
ACH-000253,0.013278014993374741
ACH-000255,-0.1505687237417509
ACH-000256,-0.1146661112973514
ACH-000257,0.07223379899615992
ACH-000258,-0.1414654348085626
ACH-000259,-0.023082702055769483
ACH-000260,-0.0588944912395965
ACH-000261,-0.06804648192752237
ACH-000262,-0.09483244047527176
ACH-000263,-0.1757025317496021
ACH-000264,-0.07334672617106948
ACH-000265,-0.015092947300422287
ACH-000266,-0.015135712008719382
ACH-000272,-0.18775880380394905
ACH-000274,-0.15713870835171026
ACH-000277,-0.15960853558037194
ACH-000278,-0.10043881294233233
ACH-000279,-0.046345524608365316
ACH-000280,0.010414228701202205
ACH-000281,-0.031661399264239644
ACH-000288,-0.1259648708155592
ACH-000291,-0.09011738303632026
ACH-000293,-0.0645832363966033
ACH-000294,-0.10736165006268823
ACH-000295,-0.1377389317461356
ACH-000296,-0.12724953979524198
ACH-000302,-0.11487910897599216
ACH-000304,-0.045886980400687116
ACH-000307,-0.16153823167489104
ACH-000308,0.03868690532486471
ACH-000310,-0.24705297908652066
ACH-000311,-0.06307567689493866
ACH-000312,-0.1559098842033381
ACH-000315,-0.2602725519867101
ACH-000316,-0.016599150527042673
ACH-000317,-0.18040258687164604
ACH-000318,-0.1793342988552298
ACH-000319,0.000457082030018523
ACH-000320,-0.12225119638972352
ACH-000322,0.1251800674071889
ACH-000323,-0.056341434302425525
ACH-000324,-0.2622303557216193
ACH-000329,-0.12307401101084825
ACH-000330,0.04639382076610722
ACH-000331,-0.034764385635311514
ACH-000332,-0.17920668469470008
ACH-000334,0.016198038351231684
ACH-000335,0.10158210216146916
ACH-000336,-0.11526402703893801
ACH-000337,-0.059144877329533926
ACH-000338,-0.2148076605966862
ACH-000339,-0.04979860419377895
ACH-000341,-0.01912368707074526
ACH-000348,-0.13643093181983698
ACH-000350,-0.02199559047497336
ACH-000352,-0.14594279629112408
ACH-000356,-0.0388095921368154
ACH-000361,-0.18190611187617747
ACH-000362,-0.11166549496579406
ACH-000363,-0.09344824339398757
ACH-000364,-0.4107804011825906
ACH-000365,-0.08584468216170639
ACH-000366,-0.1454007942379176
ACH-000368,-0.16913942760138645
ACH-000374,-0.19962815595289515
ACH-000375,0.014818789612934537
ACH-000376,-0.04209773884958089
ACH-000381,-0.20973195504302952
ACH-000383,-0.07073184885694776
ACH-000387,-0.18772873736277432
ACH-000389,-0.1902775579324572
ACH-000390,-0.04223200142173021
ACH-000393,-0.1024938742301974
ACH-000395,-0.032244889139168294
ACH-000396,-0.026536198069098304
ACH-000397,-0.004820872403295081
ACH-000401,-0.11549179686766388
ACH-000402,0.07816216038337752
ACH-000403,-0.020258463720523208
ACH-000404,-0.12980001200515873
ACH-000406,-0.10511461895523701
ACH-000407,-0.2409421098836124
ACH-000408,-0.19363573691192168
ACH-000410,-0.1296374535906362
ACH-000411,-0.12997190119534868
ACH-000414,-0.023709866299673088
ACH-000415,-0.16660516490348054
ACH-000416,-0.06150892153019484
ACH-000420,-0.03136793434708132
ACH-000421,-0.11839808968653348
ACH-000424,-0.1123438664915886
ACH-000425,-0.08571207760695172
ACH-000426,-0.10993481203726456
ACH-000427,-0.17325694394379149
ACH-000433,0.10212367788179327
ACH-000435,-0.07039784975691445
ACH-000436,-0.21570474526292188
ACH-000444,0.02499288917565876
ACH-000445,-0.3853524380943809
ACH-000448,-0.1721602680023587
ACH-000450,-0.2352433449471297
ACH-000452,-0.011583563116257618
ACH-000454,-0.2724875911488981
ACH-000458,-0.10389473631890532
ACH-000459,-0.16305088876481344
ACH-000460,-0.04360670899819827
ACH-000461,-0.27559261721322664
ACH-000463,-0.06413950505514754
ACH-000464,-0.045457051774614655
ACH-000466,-0.1311391719552446
ACH-000467,-0.12191641128345475
ACH-000468,-0.05139915504922543
ACH-000469,-0.11012306981007874
ACH-000470,0.05584961542689161
ACH-000471,-0.0007891149181687546
ACH-000472,-0.07701028438907229
ACH-000473,-0.0045184555084406145
ACH-000475,-0.13333466457401424
ACH-000476,-0.21863213400033066
ACH-000477,-0.024081983947740877
ACH-000479,-0.12505292527566855
ACH-000480,-0.06404002075261164
ACH-000481,-0.15651440745785208
ACH-000483,-0.10353087099245004
ACH-000484,-0.0833696519689137
ACH-000485,-0.06312542390347144
ACH-000486,-0.023703270320324675
ACH-000487,-0.18110544494380088
ACH-000488,-0.17702752694516913
ACH-000490,-0.1773724418851621
ACH-000491,-0.0896907297718927
ACH-000495,-0.01803776039478224
ACH-000496,-0.1052084239456952
ACH-000499,-0.0513904312597925
ACH-000500,0.1313535471775053
ACH-000502,-0.0994429961280649
ACH-000503,0.005101797094584062
ACH-000505,-0.041777147397473714
ACH-000507,-0.18343094334709106
ACH-000510,-0.12914022429533056
ACH-000511,-0.03749467670548643
ACH-000512,-0.3927411662372219
ACH-000516,-0.06797114871045012
ACH-000517,-0.02852340112903147
ACH-000518,0.02373199427590321
ACH-000520,-0.12894298400919232
ACH-000521,-0.057903010326639776
ACH-000522,-0.2344544379838162
ACH-000524,-0.06492830710267533
ACH-000527,-0.021131910505230927
ACH-000528,-0.13577808327238736
ACH-000537,-0.0002504034249594772
ACH-000541,-0.1985479159490628
ACH-000542,-0.03045407013899918
ACH-000544,-0.13407050689938926
ACH-000545,0.014879064234467056
ACH-000547,0.014056538405947634
ACH-000548,0.03723645972277116
ACH-000549,0.036768403438751325
ACH-000550,-0.250529810393512
ACH-000552,-0.08360399997931316
ACH-000556,-0.1031651339257988
ACH-000557,-0.03081639647343493
ACH-000569,-0.0739517174113519
ACH-000570,-0.0231082795934528
ACH-000571,-0.1120524996291972
ACH-000573,-0.08442326301520449
ACH-000576,-0.22170557580979167
ACH-000579,0.052356301927119854
ACH-000580,0.09834277418944228
ACH-000584,0.02019939212218232
ACH-000585,-0.15492214360324474
ACH-000588,-0.06053856902970608
ACH-000589,-0.0608712516728422
ACH-000591,-0.10083774844388986
ACH-000593,-0.21334713941863395
ACH-000600,-0.26896007002932626
ACH-000601,-0.11818123516802255
ACH-000605,-0.1415277307104984
ACH-000606,-0.1944665247324683
ACH-000608,-0.07164170052887664
ACH-000614,-0.07713053760978948
ACH-000616,-0.06302781074705216
ACH-000618,-0.08841171216476644
ACH-000619,-0.09348262482440957
ACH-000620,-0.06547465911995302
ACH-000621,-0.1915129928794128
ACH-000622,-0.02118700092297162
ACH-000623,-0.07683463159236921
ACH-000624,-0.09606162098399314
ACH-000627,-0.1506230064955533
ACH-000630,-0.3448731381111683
ACH-000631,-0.3007778532600705
ACH-000632,-0.2036737675585184
ACH-000633,-0.08754369489526469
ACH-000637,-0.07500782870306166
ACH-000638,-0.0891904275717292
ACH-000646,-0.12872967152599482
ACH-000647,-0.0808190704320228
ACH-000648,-0.12396787068056606
ACH-000649,-0.08083153797551118
ACH-000651,-0.21508460664495133
ACH-000652,-0.036490508241452266
ACH-000653,0.07639984275983107
ACH-000657,-0.10831381139019433
ACH-000658,-0.034896931620921084
ACH-000661,-0.11681902154516635
ACH-000662,-0.12313055413534885
ACH-000663,-0.026907359236499645
ACH-000665,-0.09809491839018727
ACH-000671,-0.09969207683375893
ACH-000672,-0.4592644459655157
ACH-000673,-0.08946551257773461
ACH-000676,-0.1639456138099063
ACH-000677,-0.022824067556830842
ACH-000681,0.012822715980461972
ACH-000683,-0.25341284955755355
ACH-000684,0.11485925443650273
ACH-000688,-0.19720666549602664
ACH-000693,-0.26622222340014856
ACH-000694,-0.07974159570235098
ACH-000695,-0.15004887996088032
ACH-000696,-0.14703669277932693
ACH-000697,-0.12784016523328606
ACH-000699,-0.10772365777396772
ACH-000701,-0.1850586763627833
ACH-000706,-0.05538820742047385
ACH-000711,-0.13248917630832344
ACH-000713,-0.30945237744545523
ACH-000714,-0.19855540732591004
ACH-000718,0.02664062506084631
ACH-000720,-0.17444718838593073
ACH-000721,-0.04285062994461387
ACH-000724,-0.10343484951499532
ACH-000725,-0.20574372399357932
ACH-000732,0.023370457491879576
ACH-000734,-0.11152172069488568
ACH-000735,-0.20421224440503424
ACH-000736,0.0019622901962656467
ACH-000738,-0.07609673910556695
ACH-000746,-0.0783462342540081
ACH-000747,-0.18608311249576914
ACH-000748,-0.06653506827454515
ACH-000753,-0.12330002199424725
ACH-000756,-0.010576332068872978
ACH-000757,-0.0574597304645873
ACH-000758,-0.31675324772640234
ACH-000760,-0.03831640544204155
ACH-000762,0.08836295399371268
ACH-000763,-0.0620230862514915
ACH-000764,-0.08229032247604118
ACH-000765,-0.10681635183608297
ACH-000766,0.004356842805330496
ACH-000767,-0.11312018857345225
ACH-000768,0.1180839045833119
ACH-000769,-0.018096005140578696
ACH-000770,-0.09554334560478003
ACH-000771,-0.08271230874973076
