,TUBGCP3 (10426)
ACH-000004,-0.9147063711875796
ACH-000005,-0.4821062817512606
ACH-000007,-0.491600901919468
ACH-000009,-0.8041987979849183
ACH-000011,-0.7241777189628826
ACH-000012,-0.5997485940630798
ACH-000013,-0.933219110926478
ACH-000014,-0.7359559535220133
ACH-000015,-0.9545274982710432
ACH-000017,-0.6194534475929588
ACH-000018,-0.7615785573240695
ACH-000019,-0.9085983882826798
ACH-000021,-0.9057358219892307
ACH-000022,-0.6108268946700739
ACH-000025,-0.7628329614908259
ACH-000028,-0.9793040808068691
ACH-000030,-0.7799924555824902
ACH-000035,-0.8628746745963785
ACH-000036,-0.6214826718473485
ACH-000037,-0.6846235874780094
ACH-000039,-0.563844322633086
ACH-000040,-1.1368736002344857
ACH-000041,-0.6935909913860374
ACH-000042,-0.9326997395876708
ACH-000045,-0.7793955803225807
ACH-000047,-0.8614312982456258
ACH-000052,-0.8707630916497828
ACH-000053,-0.6559514346092848
ACH-000054,-0.8135253350072887
ACH-000055,-0.8124974540044432
ACH-000060,-0.8963231498418511
ACH-000067,-0.8423257880205991
ACH-000070,-0.7646856470478626
ACH-000075,-0.7668947132961148
ACH-000078,-0.5839858681324214
ACH-000082,-0.8006503451465499
ACH-000085,-0.7326875758331168
ACH-000086,-1.25934702028001
ACH-000087,-0.6143216582108261
ACH-000092,-0.7754505436340663
ACH-000095,-0.9041929563779508
ACH-000097,-0.840767311916803
ACH-000098,-0.7811473196149534
ACH-000099,-0.7434981009631949
ACH-000108,-0.8019599527056108
ACH-000113,-0.6949671026161697
ACH-000116,-0.6538264775163697
ACH-000118,-0.7442452088440372
ACH-000120,-1.020701433789593
ACH-000123,-0.5971365783392691
ACH-000127,-0.679654429940142
ACH-000128,-0.7074410442770582
ACH-000132,-1.2165817961354843
ACH-000133,-0.7734346590678496
ACH-000137,-0.5340457154779185
ACH-000138,-0.963129100583232
ACH-000142,-0.7582630226621491
ACH-000143,-1.1570626881353845
ACH-000146,-0.7204364999155032
ACH-000148,-0.8618769450866028
ACH-000150,-0.6885956809383064
ACH-000152,-0.8113500598576151
ACH-000153,-0.4475511635272906
ACH-000159,-0.6840580680268457
