,AIG1 (51390)
ACH-000004,-0.1579944909103868
ACH-000005,-0.24474193965499744
ACH-000007,0.0942981040186842
ACH-000009,-0.11563551298668395
ACH-000011,0.03435321636801722
ACH-000012,-0.14042687316243352
ACH-000013,0.007680763366806411
ACH-000014,-0.20478350220910546
ACH-000015,-0.0007351639043296814
ACH-000017,-0.1070226098437466
ACH-000018,0.017189189889714438
ACH-000019,0.011234921210483868
ACH-000021,-0.13619489896075893
ACH-000022,-0.07878038624617517
ACH-000025,-0.0684125291314483
ACH-000028,-0.04487948316070009
ACH-000030,-0.05572911844089192
ACH-000035,0.03391362734611448
ACH-000036,-0.03186012755088942
ACH-000037,-0.06396604001188491
ACH-000039,0.01396742823628478
ACH-000040,-0.08326955291964172
ACH-000041,-0.010109592146341904
ACH-000042,-0.08045963321414856
ACH-000045,0.060677080049842964
ACH-000047,-0.022988652497655398
ACH-000052,-0.15633186248025854
ACH-000053,0.029906898729492662
ACH-000054,-0.06806445162625369
ACH-000055,-0.1726921779174822
ACH-000060,-0.2601234989066217
ACH-000067,-0.09194283214540257
ACH-000070,-0.12649008110550425
ACH-000075,0.09544612925385043
ACH-000078,-0.09612988406508176
ACH-000082,-0.05213759555100803
ACH-000085,-0.3493278262799764
ACH-000086,-0.010624814168461307
ACH-000087,-0.21565826392147303
ACH-000092,-0.05794321489555921
ACH-000095,0.042530943883647115
ACH-000097,0.028518586711753762
ACH-000098,0.08831098339911746
ACH-000099,-0.13037838406279956
ACH-000108,0.01846035795770088
ACH-000113,-0.0734362874204208
ACH-000116,-0.09851373278319284
ACH-000118,-0.006416500117419436
ACH-000120,-0.12030360158425453
ACH-000123,-0.05390965642966596
ACH-000127,-0.046685202806843164
ACH-000128,-0.15244942630314426
ACH-000132,-0.19917987417629346
ACH-000133,-0.1668604228940114
ACH-000137,-0.05247285942224547
ACH-000138,-0.04234759048931972
ACH-000142,0.06005472041373376
ACH-000143,0.010144527604111058
ACH-000146,-0.09065638587843024
ACH-000148,0.1140249452183766
ACH-000150,-0.2512994088060964
ACH-000152,-0.2043935666368135
ACH-000153,-0.03051533108406104
ACH-000159,-0.11339309589004032
ACH-000160,0.025285852577134855
ACH-000163,0.023134705990463567
ACH-000167,-0.12549656414699548
ACH-000168,0.09143287011360628
ACH-000169,-0.06433707625803045
ACH-000178,0.06445444809203534
ACH-000183,-0.07496322599356055
ACH-000188,-0.06350512051027228
ACH-000189,-0.042981522937780264
ACH-000190,0.1515873113737459
ACH-000198,0.002339864597822329
ACH-000203,0.4910270188441532
ACH-000204,-0.02003425463858597
ACH-000206,0.10117037587875474
ACH-000207,0.05046786094017937
ACH-000208,0.2322095195957297
ACH-000210,0.06878172787115718
ACH-000211,0.05023314166882776
ACH-000215,-0.12157943367808652
ACH-000221,0.0794055605064615
ACH-000222,-0.023707029882393763
ACH-000223,-0.2917758599451073
ACH-000226,-0.009456227201589276
ACH-000227,-0.08785558553378499
ACH-000228,-0.09505275062229374
ACH-000231,-0.13348301729606954
ACH-000232,-0.08247674285053695
ACH-000233,-0.039332538270014636
ACH-000234,-0.08910263165644815
ACH-000235,-0.06495116203353603
ACH-000237,0.008711663401806848
ACH-000238,0.005547195111655365
ACH-000242,-0.2381559470323893
ACH-000243,-0.12039216162815178
ACH-000244,0.09618718426841164
ACH-000246,-0.2006060200791644
ACH-000248,-0.13328198713392525
ACH-000250,-0.19348268752559145
ACH-000251,-0.08042626868049586
ACH-000252,0.005900962935895484
ACH-000253,-0.0646050320630984
ACH-000255,-0.05531614652464574
ACH-000256,-0.05190159516144995
ACH-000257,-0.05110898727903567
ACH-000258,-0.24663177865920916
ACH-000259,0.04054483929257987
ACH-000260,-0.06934625854451658
ACH-000261,-0.02603571926544817
ACH-000262,-0.14853601429846894
ACH-000263,0.056051707018371255
ACH-000264,-0.052853716343445836
ACH-000265,0.05727350917478291
ACH-000266,-0.14521414137335426
ACH-000272,-0.037036833584705636
ACH-000274,-0.1235468473512828
ACH-000277,-0.031885067701736214
ACH-000278,0.07931530459637984
ACH-000279,-0.14192403439211054
ACH-000280,-0.009119733930102649
ACH-000281,0.03422570311011481
ACH-000288,-0.04223513429965256
ACH-000291,-0.12985036181289236
ACH-000293,0.04456493681762117
ACH-000294,-0.12793601406974986
ACH-000295,-0.15359593907762895
ACH-000296,-0.08322656434496016
ACH-000302,-0.09261830152835683
ACH-000304,0.09042789456937006
ACH-000307,-0.08010643256582685
ACH-000308,-0.0058131825399538855
ACH-000310,-0.15076263247092375
ACH-000311,-0.014315884064588369
ACH-000312,-0.02564367263820877
ACH-000315,0.06893255271736423
ACH-000316,-0.24507772810705405
ACH-000317,0.006360763264034165
ACH-000318,0.0815931946907769
ACH-000319,-0.07801249228591846
ACH-000320,-0.07417980941687452
ACH-000322,-0.10724432631730904
ACH-000323,-0.10052980196885997
ACH-000324,-0.047691878534667435
ACH-000329,0.034424356705163583
ACH-000330,0.06114946463671048
ACH-000331,-0.1297064132025978
ACH-000332,-0.03102250591295175
ACH-000334,-0.10102569703652396
ACH-000335,-0.059171982804381185
ACH-000336,-0.17356026566649066
ACH-000337,0.05983285225356344
ACH-000338,-0.248729727408618
ACH-000339,-0.08874674910016339
ACH-000341,0.0049825521037160855
ACH-000348,-0.07374076129221109
ACH-000350,-0.09557679436547332
ACH-000352,0.04585185425724953
ACH-000356,-0.013396173071813377
ACH-000361,-0.0682731379183984
ACH-000362,-0.03601373870701316
ACH-000363,-0.05368465070933416
ACH-000364,-0.08245230327114075
ACH-000365,-0.03675941242177741
ACH-000366,0.0425655297418403
ACH-000368,-0.19382622608100156
ACH-000374,0.033003368840474216
ACH-000375,-0.16576918658904435
ACH-000376,-0.06621822858852927
ACH-000381,-0.11090951527096723
ACH-000383,-0.014311662298235456
ACH-000387,-0.05550826859085616
ACH-000389,-0.025870961275859725
ACH-000390,-0.13129777668300074
ACH-000393,0.02629318418014238
ACH-000395,-0.04101883769091977
ACH-000396,0.08371466810639164
ACH-000397,-0.06942448104881735
ACH-000401,-0.1384057548553856
ACH-000402,0.13199116981453213
ACH-000403,-0.03261145801438466
ACH-000404,-0.15150746344203275
ACH-000406,-0.017827935862138142
ACH-000407,-0.2325216974837197
ACH-000408,-0.11636953420045555
ACH-000410,-0.2810950749408269
ACH-000411,-0.08097840580127308
ACH-000414,-0.04184460907704215
ACH-000415,-0.14196370431927754
ACH-000416,-0.0588687675365363
ACH-000420,0.013540117560369215
ACH-000421,0.033907029678553136
ACH-000424,-0.04257890148815163
ACH-000425,-0.04136462474407943
ACH-000426,-0.1934206920599536
ACH-000427,-0.1163748211635
ACH-000433,-0.1305121755131828
ACH-000435,0.21545444284903428
ACH-000436,-0.14143880434769698
ACH-000444,-0.09511150113195273
ACH-000445,-0.12415213805072553
ACH-000448,-0.13560945276794106
ACH-000450,-0.0949409712596298
ACH-000452,0.05175339285940479
ACH-000454,-0.03864004173125607
ACH-000458,0.027474686561482317
ACH-000459,-0.03778763845357298
ACH-000460,-0.11219079497914768
ACH-000461,-0.2169324470124089
ACH-000463,-0.06164404519688391
ACH-000464,-0.1767202085628802
ACH-000466,-0.053380292431522286
ACH-000467,-0.08234245253313634
ACH-000468,0.01921495496636084
ACH-000469,-0.120511933909175
ACH-000470,-0.24431953147028965
ACH-000471,-0.08635535543140843
ACH-000472,-0.059734412212780766
ACH-000473,-0.0637234014176583
ACH-000475,-0.11454300064222846
ACH-000476,-0.08631562163295511
ACH-000477,-0.09314803420294099
ACH-000479,-0.3274019706092203
ACH-000480,0.1389346960578972
ACH-000481,-0.10978642400277933
ACH-000483,-0.1952535479784956
ACH-000484,0.05367858142650233
ACH-000485,-0.050216229159598016
ACH-000486,-0.07076644731793715
ACH-000487,0.047868752083399496
ACH-000488,-0.034783545194810264
ACH-000490,-0.10854080094662684
ACH-000491,0.13340127734378304
ACH-000495,-0.044598444707067135
ACH-000496,-0.08164185834141609
ACH-000499,0.06509391613202219
ACH-000500,-0.20636561460913427
ACH-000502,0.13363504142970709
ACH-000503,-0.08301450916426954
ACH-000505,-0.05680894973280647
ACH-000507,0.00047159102685294835
ACH-000510,-0.058676585492089414
ACH-000511,0.09548625471701418
ACH-000512,0.01167185641700708
ACH-000516,-0.005967353986259975
ACH-000517,-0.050383903455215984
ACH-000518,0.05074721875530733
ACH-000520,-0.014017952764972473
ACH-000521,-0.0931088602055115
ACH-000522,-0.005622629845355168
ACH-000524,0.0009967970081080893
ACH-000527,-0.021449034265160986
ACH-000528,-0.05403187268953175
ACH-000537,0.16820292528112318
ACH-000541,-0.2719374700549537
ACH-000542,-0.0050160522258540395
ACH-000544,-0.07534787668470314
ACH-000545,-0.1111341811460501
ACH-000547,-0.19347084294645173
ACH-000548,-0.07092332260398501
ACH-000549,-0.118335679684198
ACH-000550,-0.013408943622334805
ACH-000552,-0.13290673258973826
ACH-000556,-0.04659453963376616
ACH-000557,-0.021835165862197744
ACH-000569,-0.4008325139054748
ACH-000570,-0.15025972864813028
ACH-000571,0.023243621967803392
ACH-000573,-0.08571158916894904
ACH-000576,0.001995408803006332
ACH-000579,-0.13439619564994926
ACH-000580,-0.2152626653951141
ACH-000584,-0.13108865832869945
ACH-000585,0.04792335538643843
ACH-000588,0.10709878881650738
ACH-000589,-0.07605169771702873
ACH-000591,-0.01257472555592982
ACH-000593,-0.065494863825646
ACH-000600,-0.11300125807998725
ACH-000601,-0.06719245920326576
ACH-000605,0.05602445568891571
ACH-000606,-0.03649311916528332
ACH-000608,-0.10488685077544348
ACH-000614,-0.09741614090398057
ACH-000616,-0.214780882923548
ACH-000618,-0.0043110800808310425
ACH-000619,-0.11529950182460638
ACH-000620,-0.05684660722298573
ACH-000621,-0.028522976169918977
ACH-000622,-0.1866922575632187
ACH-000623,-0.14963084039651706
ACH-000624,-0.07422349535864822
ACH-000627,-0.04494544995732635
ACH-000630,-0.09898019117401426
ACH-000631,-0.3045317507900984
ACH-000632,-0.12107582421884534
ACH-000633,-0.06513194874097061
ACH-000637,0.030911329793947926
ACH-000638,0.042208073938194535
ACH-000646,-0.10517756549183263
ACH-000647,0.02458776500311856
ACH-000648,0.0018029953138442626
ACH-000649,-0.12172471548505208
ACH-000651,-0.07906328045187487
ACH-000652,-0.08644454765373323
ACH-000653,0.023424242840983454
ACH-000657,0.07304500984817874
ACH-000658,0.0927454582789299
ACH-000661,-0.0380269280035361
ACH-000662,-0.2095213370031542
ACH-000663,0.00982000651441898
ACH-000665,-0.07815417497394098
ACH-000671,0.030381552702626862
ACH-000672,-0.4082039924901801
ACH-000673,0.008988767851602266
ACH-000676,-0.049409667245669184
ACH-000677,0.0822664132675219
ACH-000681,-0.12284469801126488
ACH-000683,-0.02273076388058496
ACH-000684,-0.13338373151837635
ACH-000688,-0.09401847153019703
ACH-000693,0.002427744541566505
ACH-000694,-0.012783541767040102
ACH-000695,-0.18016049937954265
ACH-000696,-0.062168068156990636
ACH-000697,-0.012355180983356676
ACH-000699,-0.003956535019479993
ACH-000701,-0.02680017720748881
ACH-000706,0.08286505864777235
ACH-000711,0.027510419269027496
ACH-000713,0.03660401653374668
ACH-000714,0.011681482059829652
ACH-000718,-0.23704523870309785
ACH-000720,-0.08689007507647338
ACH-000721,-0.07983718025809781
ACH-000724,-0.20185660226253094
ACH-000725,-0.13669598705693978
ACH-000732,0.14044869328234094
ACH-000734,-0.03837793116009625
ACH-000735,-0.10604225851707873
ACH-000736,-0.04676259463637119
ACH-000738,-0.0731646362956974
ACH-000746,0.0574158714538559
ACH-000747,0.08418852687613215
ACH-000748,-0.022176117317613958
ACH-000753,0.031848277450282875
ACH-000756,0.01425083963768766
ACH-000757,-0.07954755477790586
ACH-000758,0.04786300967538647
ACH-000760,-0.03898025585057608
ACH-000762,-0.09311754251667194
ACH-000763,-0.09260494008472588
ACH-000764,-0.2097123724885034
ACH-000765,-0.08807023210616703
ACH-000766,-0.04725000054389592
ACH-000767,-0.034105743623413565
ACH-000768,-0.18021773844092948
ACH-000769,-0.006510640411233366
ACH-000770,-0.11463203325413605
ACH-000771,0.08434159433789674
ACH-000773,0.036129467408919085
ACH-000776,0.04883530695425242
ACH-000777,0.055754277416602965
ACH-000778,-0.016468119631321318
ACH-000781,0.01744603448024181
ACH-000782,-0.044924008485205946
ACH-000783,-0.08118248054075837
ACH-000784,0.05227360912377909
ACH-000785,-0.08244393935298351
ACH-000787,-0.1327416769475333
ACH-000788,0.0040363121888758536
ACH-000791,-0.16460204175851426
ACH-000792,0.02377346881565741
ACH-000794,-0.0042439962702169355
ACH-000796,0.03732664606471408
ACH-000798,-0.037429700311498934
ACH-000799,-0.019179736965810767
ACH-000800,0.13231194261118087
ACH-000802,-0.06688038633027217
ACH-000804,-0.036735165036119184
ACH-000805,-0.18045966226755
ACH-000809,-0.030154411469783208
ACH-000810,-0.1913505977145892
ACH-000811,0.0604560632095307
ACH-000817,-0.14022041469032892
ACH-000819,-0.00993206356639035
ACH-000820,-0.5330254916174932
ACH-000821,-0.10102488325218653
ACH-000822,-0.16030472978363638
ACH-000823,-0.08579802816415796
ACH-000824,0.042481817641705534
ACH-000827,-0.015271339373290681
ACH-000829,-0.05201144490468133
ACH-000831,-0.015101793654900957
ACH-000832,-0.2516227821628445
ACH-000833,0.3774287426839735
ACH-000834,-0.09231134596195896
ACH-000835,0.030058122436557626
ACH-000836,-0.0743607949011462
ACH-000837,-0.047975533121912065
ACH-000838,-0.12489800612743923
ACH-000839,-0.0845458327481677
ACH-000840,0.038163597323737794
ACH-000841,-0.04541861146723895
ACH-000843,-0.05972542905051682
ACH-000846,-0.10080495036575003
ACH-000847,-0.07092750577000903
ACH-000848,0.08940886489676933
ACH-000849,-0.08148685293800109
ACH-000851,0.018475575144032263
ACH-000855,0.03125461772046008
ACH-000856,-0.10670585491226328
ACH-000858,-0.13265732898503002
ACH-000859,-0.2748081694882644
ACH-000861,0.018514232778541043
ACH-000862,-0.04186019985430919
ACH-000865,-0.0862665342289711
ACH-000866,-0.055137579105782375
ACH-000867,-0.024574417830695017
ACH-000869,-0.1173142321904546
ACH-000872,0.032542289831056184
ACH-000873,-0.038159881300619536
ACH-000876,-0.21386302350155614
ACH-000878,-0.18276807273658754
ACH-000880,0.049641701650950575
ACH-000881,-0.08903969471808093
ACH-000882,0.030565802450634037
ACH-000884,-0.016067575630604684
ACH-000885,-0.10472443139276907
ACH-000887,-0.03858764575352543
ACH-000889,-0.08868683610145396
ACH-000896,-0.023657594921451083
ACH-000898,-0.05159264522510201
ACH-000900,0.06693542710373315
ACH-000901,-0.09407052782161142
ACH-000905,0.08072492995769014
ACH-000906,-0.029858538662116463
ACH-000907,0.06307880674744941
ACH-000910,-0.09877468942161444
ACH-000911,-0.151557052833602
ACH-000912,0.019589193525636057
ACH-000913,-0.18501085262723144
ACH-000915,0.011170560448435056
ACH-000916,-0.3979591382843145
ACH-000917,0.0883592039798826
ACH-000920,0.1644578481817074
ACH-000921,0.08133051441382297
ACH-000924,-0.016689858065116376
ACH-000926,-0.07063468058922938
ACH-000928,0.10754686504981767
ACH-000929,0.024843086861834347
ACH-000932,0.04510425704238332
ACH-000935,-0.2184511837094277
ACH-000936,-0.08366652907760737
ACH-000937,-0.02496582094569601
ACH-000938,-0.07434494260322749
ACH-000939,0.20343729561723345
ACH-000941,-0.0765774067852615
ACH-000943,-0.06676120116599192
ACH-000946,-0.20794177027802105
ACH-000947,0.0007029032236109858
ACH-000948,-0.11067174569062617
ACH-000950,-0.020438867468310192
ACH-000953,-0.11405419108957625
ACH-000954,-0.003677104686977339
ACH-000957,0.0265015534960173
ACH-000958,0.18119431902043176
ACH-000960,-0.11563309561199238
ACH-000963,0.2096559009449603
ACH-000968,-0.033223979277308704
ACH-000969,0.01594974956048133
ACH-000972,-0.16764761011637075
ACH-000973,-0.09334617793349123
ACH-000974,-0.08715914201650787
ACH-000978,-0.11253090406144116
ACH-000984,0.11216146466461814
ACH-000986,0.06155212287830422
ACH-000988,0.13319481657906962
ACH-000993,0.09316966831290556
ACH-000994,-0.1826105771015526
ACH-000996,0.07183950474499895
ACH-001001,-0.12438956417289306
ACH-001020,-0.2801247712006846
ACH-001028,0.005611818285345344
ACH-001031,-0.15825984594855813
ACH-001038,-0.09762133726509954
ACH-001048,0.06615231230061297
ACH-001050,-0.15391938918952905
ACH-001053,-0.2672913417983453
ACH-001054,0.06250102122672642
ACH-001061,0.008926378045804399
ACH-001067,-0.021040560083240616
ACH-001075,0.01625714346424861
ACH-001096,-0.07072706374802915
ACH-001111,0.029316944304142292
ACH-001119,-0.02819194641905873
ACH-001128,0.1912410273024268
ACH-001134,0.10377274427908216
ACH-001151,-0.04649206914664509
ACH-001163,-0.0010689575179583936
ACH-001164,0.12444778185432903
ACH-001183,0.13331023266586484
ACH-001192,0.034982032844749635
ACH-001193,0.3116385740950852
ACH-001196,-0.1431237547206565
ACH-001197,-0.2396755783567777
ACH-001205,-0.28861687133199826
ACH-001211,-0.21864187236892088
ACH-001212,-0.14864844001513652
ACH-001228,-0.003687598468124533
ACH-001232,-0.16529889616110127
ACH-001239,-0.1565518906630477
ACH-001270,0.1317416378068758
ACH-001274,-0.12759249174145648
ACH-001275,-0.002279143681847362
ACH-001277,0.0442286673638622
ACH-001278,0.04991504133451702
ACH-001280,0.0922525390144493
ACH-001283,-0.07887695162463397
ACH-001289,-0.12375435048137168
ACH-001300,-0.06766606887264509
ACH-001301,-0.2042413308269937
ACH-001302,-0.07443734037064371
ACH-001306,-0.06519411443476551
ACH-001318,0.030197042736998143
ACH-001322,-0.003535229631943553
ACH-001328,-0.05573897269951175
ACH-001332,0.03241401663601159
ACH-001336,0.004569740783442593
ACH-001346,-0.0015525119813396126
ACH-001353,-0.19440308800034534
ACH-001354,0.09525213797541254
ACH-001367,-0.08504214764069339
ACH-001368,0.01316323282177648
ACH-001374,-0.1550667942407779
ACH-001377,-0.10163785480751072
ACH-001380,-0.08411134727230284
ACH-001391,-0.0058188788632045395
ACH-001408,0.012341105729327121
ACH-001430,0.046161002869383135
ACH-001431,-0.07131054485600621
ACH-001450,0.2584305297906452
ACH-001496,-0.12807140191523653
ACH-001500,-0.06350313285268486
ACH-001523,0.016586151496952986
ACH-001532,-0.16425261070379205
ACH-001550,0.031539276608441316
ACH-001552,0.0676037987758456
ACH-001554,-0.0939490387737142
ACH-001654,-0.1154664630139766
ACH-001735,-0.05523076413349515
ACH-001736,0.015202092563729331
ACH-001737,-0.13413696864023109
ACH-001740,-0.0368228121960008
ACH-001745,0.0013921486318939215
ACH-001765,-0.09276591030139107
