,GJD3 (125111)
ACH-000396,-0.32324867783072697
ACH-000397,-0.13742521981514866
ACH-000401,-0.2330083613981528
ACH-000402,-0.06679799679872994
ACH-000403,-0.3658924295733198
ACH-000404,0.21866436818729185
ACH-000406,-0.14189078512043746
ACH-000407,-0.05961198180853066
ACH-000408,-0.2647663641871253
ACH-000410,-0.19045922354009948
ACH-000411,-0.17249177427515586
ACH-000414,-0.14952019851040887
ACH-000415,-0.3365889771543221
ACH-000416,-0.2064288363666548
ACH-000420,-0.06397010626565583
ACH-000421,-0.146595765339934
ACH-000424,-0.3958750261339231
ACH-000425,-0.17162687843015714
ACH-000426,-0.07953405327445615
ACH-000427,-0.41435156105696896
ACH-000433,-0.22898710734881425
ACH-000435,0.06590543585310947
ACH-000436,-0.12419019611913858
ACH-000444,-0.16922368855656833
ACH-000445,0.0075503965759504965
ACH-000448,-0.0686385539222345
ACH-000450,-0.016254144549042702
ACH-000452,-0.2361371861138848
ACH-000454,0.09891778292309034
ACH-000458,-0.4024876023616401
ACH-000459,-0.1217598271203859
ACH-000460,-0.12807044935336334
ACH-000461,-0.15627193588938432
ACH-000463,-0.1353550457221417
ACH-000464,-0.1767063762432018
ACH-000466,-0.2935375404326712
ACH-000467,-0.14337853080480076
ACH-000468,-0.11629681389821606
ACH-000469,-0.1944406328455757
ACH-000470,-0.13680712661350306
ACH-000471,-0.2164476764694068
ACH-000472,-0.10127990327547676
ACH-000473,-0.15618524740859674
ACH-000475,-0.10283060168744804
ACH-000476,-0.2284700554822435
ACH-000477,-0.2920696949449846
ACH-000479,-0.14141117460025798
ACH-000480,-0.277336754964862
ACH-000481,-0.2374055379649109
ACH-000483,-0.035308516651234204
ACH-000484,-0.14508133055276262
ACH-000485,-0.26737185138519803
ACH-000486,-0.2095107840148475
ACH-000487,-0.0650354441055515
ACH-000488,-0.3954458844644481
ACH-000490,-0.21964057485097246
ACH-000491,-0.3303026587455684
ACH-000495,-0.10335435833708054
ACH-000496,-0.06300801586163313
ACH-000499,-0.23346412567869174
ACH-000500,-0.24138811344418185
ACH-000502,-0.2040236027621765
ACH-000503,-0.2039339123076708
ACH-000505,-0.0916496586552878
ACH-000507,-0.059045515343358
ACH-000510,-0.022926318300832728
ACH-000511,-0.09981665743958827
ACH-000512,-0.1525296609108381
ACH-000516,-0.1653611674887576
ACH-000517,-0.17766899296551242
ACH-000518,-0.10576111965691444
ACH-000520,0.017778390062912444
ACH-000521,-0.3655702480374952
ACH-000522,-0.2578151812470622
ACH-000524,-0.14177159431855793
ACH-000527,-0.1571483691242623
ACH-000528,-0.1191774659929368
ACH-000537,-0.15258656463442755
ACH-000541,0.1857758077272645
ACH-000542,-0.08983854786878173
ACH-000544,-0.3774959560990087
ACH-000545,-0.23328070382926974
ACH-000547,-0.12732627581706596
ACH-000548,-0.1000378811736092
ACH-000549,-0.2403330809968976
ACH-000550,-0.11085318988921487
ACH-000552,-0.27932033191839845
ACH-000556,-0.18271769458418066
ACH-000557,-0.06880337035012958
ACH-000569,-0.16210006714289768
ACH-000570,-0.13220909531907793
ACH-000571,-0.11564896135515618
ACH-000573,-0.14030103616414116
ACH-000576,-0.07863337138672674
ACH-000579,-0.11499362301119932
ACH-000580,-0.30514469805758393
ACH-000584,-0.16580057904206558
ACH-000585,-0.20147226727308026
ACH-000588,-0.2345430941079641
ACH-000589,-0.05280574668439655
ACH-000591,-0.13625974319085665
ACH-000593,-0.2457031369690393
ACH-000600,-0.18297005636914784
ACH-000601,-0.1426349795514048
ACH-000605,-0.07996558269583941
ACH-000606,-0.2530602454184252
ACH-000608,-0.13804820602894774
ACH-000614,-0.15123162353937494
ACH-000616,-0.25145240056931445
ACH-000618,-0.2256425534189745
ACH-000619,-0.29588881705118825
ACH-000620,-0.1735979678144589
ACH-000621,-0.18848968911194955
ACH-000622,-0.11514791303394124
ACH-000623,-0.14684190823866294
ACH-000624,-0.23725511485919645
ACH-000627,-0.13016346160722014
ACH-000630,-0.12698522826688002
ACH-000631,0.28056294537508303
ACH-000632,-0.17370344735709295
ACH-000633,-0.12294646901253975
ACH-000637,-0.327944647919101
ACH-000638,0.04019425770366533
ACH-000646,-0.15441982319884145
ACH-000647,-0.2343363357409475
ACH-000648,-0.07786674211210144
ACH-000649,-0.16596804968497025
ACH-000651,-0.2161372433259113
ACH-000652,-0.06331817143639427
ACH-000653,-0.15056628973150718
ACH-000657,-0.21445797015466395
ACH-000658,-0.1205109966052932
ACH-000661,-0.2728908650250827
ACH-000662,-0.3424462716714867
ACH-000663,-0.13444646189885193
ACH-000665,-0.0818999637829872
ACH-000671,0.051406727474950085
ACH-000672,0.1012292420385258
ACH-000673,-0.2261985772587141
ACH-000676,-0.18459169838914227
ACH-000677,-0.037402158931019364
ACH-000681,-0.08614999629031254
ACH-000683,-0.09322852241345894
ACH-000684,-0.2941868115948836
ACH-000688,-0.2895451757349549
ACH-000693,-0.21492520037944385
ACH-000694,-0.25919552849305005
ACH-000695,-0.2700347083307077
ACH-000696,-0.19957158718683216
ACH-000697,0.07220004075536716
ACH-000699,-0.2373752456620759
ACH-000701,-0.2416573627086384
ACH-000706,-0.2352820746165281
ACH-000711,-0.30485236200341104
ACH-000713,-0.10715054563523696
ACH-000714,-0.2929182452915607
ACH-000718,-0.4176995130442967
ACH-000720,-0.19814898942244952
ACH-000721,-0.1360125274057821
ACH-000724,-0.2668553480542984
ACH-000725,-0.12036268064740115
ACH-000732,-0.3348474123082729
ACH-000734,-0.07390671554144175
ACH-000735,-0.3055727547948825
ACH-000736,-0.4242519996272103
ACH-000738,-0.11777655780744922
ACH-000746,-0.07092489853284001
ACH-000747,-0.22883949123337186
ACH-000748,-0.0788251124889356
ACH-000753,-0.15496856342025386
ACH-000756,-0.0057785918801058715
ACH-000757,0.05353007003380505
ACH-000758,-0.10436407710735196
ACH-000760,-0.18302399961718532
ACH-000762,-0.24407881279543386
ACH-000763,-0.24191008927510185
ACH-000764,0.09523149206037368
ACH-000765,-0.08479512465436688
ACH-000766,-0.19585869280593748
ACH-000767,-0.23421974887216
ACH-000768,-0.18809350935172453
ACH-000769,-0.17562168305807035
ACH-000770,-0.3040311573922236
ACH-000771,-0.290370002698065
ACH-000773,-0.001971132712797436
ACH-000776,-0.11774905383341172
ACH-000777,0.022614108038201908
ACH-000778,-0.2646029157830003
ACH-000781,-0.010565658178212664
ACH-000782,-0.21304876701690809
ACH-000783,-0.1366622229841139
ACH-000784,-0.3230052758232941
ACH-000785,-0.19649766469467966
ACH-000787,-0.08861805090143653
ACH-000788,-0.2337170874954348
ACH-000791,-0.16127591251750087
ACH-000792,-0.1686108479917569
ACH-000794,-0.3074910983210796
ACH-000796,-0.2434430314848437
ACH-000798,-0.4090386833069384
ACH-000799,-0.07462319439761786
ACH-000800,-0.1945419155912691
ACH-000802,-0.27248621440735044
ACH-000804,-0.2303017075936055
ACH-000805,-0.13705548983834942
ACH-000809,-0.2205655278567145
ACH-000810,-0.40526353432441453
ACH-000811,-0.3202740106358369
ACH-000817,-0.3583937442304714
ACH-000819,-0.17371307561976845
ACH-000820,0.16286152027717496
ACH-000821,-0.13988139623371024
ACH-000822,-0.2164683915659602
ACH-000823,-0.14324193371542004
ACH-000824,-0.2362232905584313
ACH-000827,-0.2811478539186036
ACH-000829,-0.3875206844196976
ACH-000831,-0.12272206153807988
ACH-000832,-0.3745906806411284
ACH-000833,-0.1870327383796553
ACH-000834,-0.0957895539660586
ACH-000835,-0.05541591374177657
ACH-000836,-0.2061214990833875
ACH-000837,-0.17080444122497734
ACH-000838,-0.2535056818485893
ACH-000839,-0.137528615436619
ACH-000840,-0.6048689743901751
ACH-000841,-0.1772197853822865
ACH-000843,-0.2613475323061879
ACH-000846,-0.23946255596940036
ACH-000847,-0.025852138236248268
ACH-000848,-0.08303084943620806
ACH-000849,-0.2037806729349496
ACH-000851,-0.12924875097937158
ACH-000855,-0.2788258504576032
ACH-000856,-0.18109284876145065
ACH-000858,-0.12694608770735302
ACH-000859,-0.2466310667339354
ACH-000861,-0.10610936148111244
ACH-000862,-0.11885169228275415
ACH-000865,-0.14349816761848408
ACH-000866,-0.1895321462299705
ACH-000867,-0.17897269592143406
ACH-000869,-0.0028690955779257904
ACH-000872,-0.2915053315362435
ACH-000873,-0.08605669337479477
ACH-000876,-0.14269413904757294
ACH-000878,-0.2996970509677099
ACH-000880,-0.028697811484215317
ACH-000881,-0.12232766955214695
ACH-000882,0.03371658430404874
ACH-000884,-0.11195687024616696
ACH-000885,0.07783848355171631
ACH-000887,-0.16908585668971793
ACH-000889,-0.0788026739796203
ACH-000896,-0.14064156945025755
ACH-000898,-0.19430143536010927
ACH-000900,-0.3505541393418876
ACH-000901,-0.17451691971418162
ACH-000905,-0.12272457785953365
ACH-000906,-0.1182982363329106
ACH-000907,-0.1465477928623542
ACH-000910,0.015074046425014637
ACH-000911,-0.2513103415990286
ACH-000912,0.009348824626981115
ACH-000913,-0.16486291770638895
ACH-000915,-0.026728944724341203
ACH-000916,-0.3872726629562768
ACH-000917,-0.212879512636909
ACH-000920,-0.3591896145779713
ACH-000921,-0.2855088059290608
ACH-000924,-0.18112353720726632
ACH-000926,-0.13184947832949798
ACH-000928,-0.1840622539200837
ACH-000929,-0.1977859269638231
ACH-000932,-0.2829120209350515
ACH-000935,-0.2074769128449303
ACH-000936,-0.13328692950778942
ACH-000937,-0.34604710775695513
ACH-000938,-0.2297631060948088
ACH-000939,-0.4143766637708435
ACH-000941,-0.08952168532358576
ACH-000943,-0.12561385450012022
ACH-000946,-0.2775230412326605
ACH-000947,-0.12574162871446182
ACH-000948,-0.1539876381939134
ACH-000950,-0.1497184055873641
ACH-000953,-0.3131058451311599
ACH-000954,0.0587388188132564
ACH-000957,-0.3513059361212245
ACH-000958,-0.09211082454060016
ACH-000960,-0.2561380152335882
ACH-000963,-0.1909532027317156
ACH-000968,-0.2063065331815696
ACH-000969,-0.24587988902750896
ACH-000972,-0.2516362212835806
ACH-000973,-0.18187741123474085
ACH-000974,-0.2557246288925108
ACH-000978,-0.3106767072523133
ACH-000984,-0.21363489889511625
ACH-000986,-0.4761727122562048
ACH-000988,-0.21095232752336776
ACH-000993,-0.1109449775038491
ACH-000994,-0.20760686424619024
ACH-000996,-0.297485129827904
ACH-001001,-0.32319720467508684
ACH-001020,-0.10206029354275152
ACH-001028,-0.1262557099762696
ACH-001031,-0.06064424167631855
ACH-001038,-0.2812223563020177
ACH-001048,-0.015630984922548413
ACH-001050,-0.14153673615871476
ACH-001053,-0.3439882706565951
ACH-001054,-0.07512303702116417
ACH-001061,-0.3263290140308282
ACH-001067,0.059494692649670264
ACH-001075,-0.17909836744838872
ACH-001096,-0.14144030049435327
ACH-001111,-0.11445864288894568
ACH-001119,-0.15827739450299952
ACH-001128,-0.09077143920300022
ACH-001134,-0.11887898605182623
ACH-001151,-0.15383736229678505
ACH-001163,-0.08459016840220761
ACH-001164,-0.062345749401847776
ACH-001183,-0.2039303789000343
ACH-001192,-0.13246557013041832
ACH-001193,-0.0665894862294842
ACH-001196,-0.13517037603448298
ACH-001197,-0.19509893271701365
ACH-001205,0.030287538155544812
ACH-001211,0.07080973656700051
ACH-001212,0.22068034067863024
ACH-001228,-0.06363845266618932
ACH-001232,-0.09661032164176628
ACH-001239,-0.3183447894293074
ACH-001270,-0.11573312064069766
ACH-001274,-0.2025315148577068
ACH-001275,-0.20093478106076385
ACH-001277,-0.2673708609407756
ACH-001278,0.12225697617231696
ACH-001280,-0.18155171709343304
ACH-001283,-0.13134706661372006
ACH-001289,-0.141141769423139
ACH-001300,-0.2892455511517844
ACH-001301,-0.346355457859495
ACH-001302,-0.3899701290629112
ACH-001306,-0.09309343784828747
ACH-001318,-0.06368546490537952
ACH-001322,-0.08784613594843843
ACH-001328,-0.14636612855762612
ACH-001332,-0.3914029031788374
ACH-001336,-0.022327914775809785
ACH-001346,-0.3304886641376468
ACH-001353,-0.1195978319040104
ACH-001354,-0.2893515837299035
ACH-001367,-0.30729597853481105
ACH-001368,-0.2294381552125508
ACH-001374,-0.2578902776877384
ACH-001377,-0.08112208162631558
ACH-001380,-0.1600084515905794
ACH-001391,-0.14984423899213214
ACH-001408,-0.16831611023248347
ACH-001430,-0.36535234151587465
ACH-001431,-0.2660928199707926
ACH-001450,-0.3244572751380923
ACH-001496,-0.04826796058785698
ACH-001500,-0.09554706376568764
ACH-001523,-0.3048262112338724
ACH-001532,-0.16442353704454868
ACH-001550,-0.31264483537402515
ACH-001552,0.056083804709429655
ACH-001554,-0.07970952990562673
ACH-001654,-0.15505758617021845
ACH-001735,-0.08745189623323159
ACH-001736,-0.19127686624790352
ACH-001737,-0.7976973447356724
ACH-001740,-0.049425367641586684
ACH-001745,-0.20243463269857176
ACH-001765,-0.14809248311873394
