,OR2J3 (442186)
ACH-000004,0.05311877255336235
ACH-000005,0.2255811731598481
ACH-000007,-0.00828283576100527
ACH-000009,-0.07274539936987802
ACH-000011,0.08333312936203457
ACH-000012,-0.00847478830763303
ACH-000013,0.025991402314880282
ACH-000014,-0.16701456138597812
ACH-000015,-0.00836821508890285
ACH-000017,-0.03460194785417112
ACH-000018,-0.14270011186759268
ACH-000019,-0.1213179696280497
ACH-000021,-0.018890297938110697
ACH-000022,-0.04118215163721355
ACH-000025,0.10247787593078464
ACH-000028,-0.05286991547046095
ACH-000030,-0.03453851387598686
ACH-000035,0.10929289705482634
ACH-000036,-0.013985378300062041
ACH-000037,0.009493261776694208
ACH-000039,-0.030162207337696662
ACH-000040,-0.10181699733592962
ACH-000041,0.03565661558879952
ACH-000042,0.01872546054666364
ACH-000045,-0.21985379002109146
ACH-000047,-0.08841721188240367
ACH-000052,-0.08986361653011535
ACH-000053,-0.04847262588981506
ACH-000054,-0.05475524508817102
ACH-000055,0.07027524950090844
ACH-000060,-0.006423221876901874
ACH-000067,-0.11868667796347318
ACH-000070,-0.03635016928204668
ACH-000075,-0.07102033080173648
ACH-000078,-0.3002221540265381
ACH-000082,-0.008833892784701798
ACH-000085,-0.06086278891551086
ACH-000086,0.054903500674279834
ACH-000087,0.113461224330566
ACH-000092,0.07912931073061352
ACH-000095,-0.1909489043583385
ACH-000097,-0.04338765694914875
ACH-000098,-0.08605242222042453
ACH-000099,-0.09732309811947966
ACH-000108,-0.04572809739264063
ACH-000113,-0.14776452096774112
ACH-000116,0.0023283850065609125
ACH-000118,0.006426117038019354
ACH-000120,-0.034577100730133904
ACH-000123,-0.13126300807789051
ACH-000127,-0.14337668206204646
ACH-000128,-0.1496244687249515
ACH-000132,-0.035160528087584755
ACH-000133,0.08593904569462983
ACH-000137,-0.06793721537472618
ACH-000138,-0.09464245154978633
ACH-000142,-0.04554228699527328
ACH-000143,0.06281922637006886
ACH-000146,-0.03398915701359183
ACH-000148,0.03947474313063006
ACH-000150,0.024433544049552898
ACH-000152,-0.048271760267166036
ACH-000153,-0.17514017027049525
ACH-000159,-0.13920660525220516
ACH-000160,0.03530102313186111
ACH-000163,-0.029045312318119413
ACH-000167,-0.3850452611283209
ACH-000168,-0.10855829159163972
ACH-000169,-0.14826404475833654
ACH-000178,-0.07668131347011609
ACH-000183,0.12564158918922114
ACH-000188,0.04457355918912316
ACH-000189,-0.04281681035372042
ACH-000190,-0.08725310738255677
ACH-000198,-0.21074608552184773
ACH-000203,-0.1455872428449104
ACH-000204,-0.07340350344165812
ACH-000206,0.0024473139488895967
ACH-000207,-0.07127482224932474
ACH-000208,0.06011678599160032
ACH-000210,0.1695672066360719
ACH-000211,0.03566814581158336
ACH-000215,-0.10774747058340144
ACH-000221,0.006285529046136254
ACH-000222,-0.2276269740354816
ACH-000223,-0.08773822800601241
ACH-000226,0.08686142760191556
ACH-000227,0.004931353902792977
ACH-000228,-0.008906257592683606
ACH-000231,-0.03545311984053506
ACH-000232,-0.08364188802866541
ACH-000233,-0.18258399372866335
ACH-000234,-0.01965184879023284
ACH-000235,-0.08300755564164176
ACH-000237,-0.039433206176969764
ACH-000238,-0.032666851703883774
ACH-000242,-0.28742688005192985
ACH-000243,-0.02265335185215823
ACH-000244,-0.03173191336694365
ACH-000246,-0.1286864046269334
ACH-000248,-0.033682026636407215
ACH-000250,-0.1460224742990472
ACH-000251,-0.2024071699328219
ACH-000252,-0.14804325222706582
ACH-000253,-0.16535686806190658
ACH-000255,-0.0037232105123948733
ACH-000256,-0.014266692652745203
ACH-000257,0.00229772332391652
ACH-000258,-0.24612245572460398
ACH-000259,-0.044081876227742234
ACH-000260,-0.09878327143230717
ACH-000261,-0.03455495952728292
ACH-000262,-0.19919200533005368
ACH-000263,-0.02860790340640117
ACH-000264,-0.05196788788819482
ACH-000265,0.11901153351890904
ACH-000266,-0.020937330918418533
ACH-000272,-0.089039030038113
ACH-000274,-0.04430755913496096
ACH-000277,-0.12242470915220766
ACH-000278,-0.03514341814907667
ACH-000279,-0.13889434693097796
ACH-000280,-0.08518481538802569
ACH-000281,-0.08083538114169435
ACH-000288,-0.055645980209755086
ACH-000291,-0.044154684566990315
ACH-000293,-0.08885094727097638
ACH-000294,-0.10020824383323597
ACH-000295,-0.3161818665795268
ACH-000296,0.03264928287274465
ACH-000302,-0.0002872123985818386
ACH-000304,-0.16199689385462726
ACH-000307,-0.1789273972755777
ACH-000308,-0.04416013954858932
ACH-000310,-0.21801565281340007
ACH-000311,-0.028322565466868226
ACH-000312,-0.06034631314933701
ACH-000315,0.20889365176927716
ACH-000316,0.05545945319358829
ACH-000317,-0.1700401724361942
ACH-000318,0.03459121827081582
ACH-000319,0.0010278570375199922
ACH-000320,0.004481818299732711
ACH-000322,0.0865960749533916
ACH-000323,-0.06963476823295812
ACH-000324,-0.2879129496142319
ACH-000329,-0.14527575164900253
ACH-000330,-0.1111200583818828
ACH-000331,-0.05147651356541905
ACH-000332,-0.06996741497129125
ACH-000334,-0.011355535162834588
ACH-000335,-0.08748592610436139
ACH-000336,-0.0008347467403330918
ACH-000337,-0.2606764294328213
ACH-000338,-0.10812822668749084
ACH-000339,-0.0850701009409669
ACH-000341,0.006686306741602672
ACH-000348,0.011080797758358784
ACH-000350,-0.1229487521247089
ACH-000352,-0.11563853342919428
ACH-000356,-0.016031623957211097
ACH-000361,-0.15200542700347894
ACH-000362,-0.21636951859972212
ACH-000363,-0.04469329821477085
ACH-000364,0.06566176019420883
ACH-000365,0.011256525635061552
ACH-000366,0.029153995335730574
ACH-000368,-0.1946126105219757
ACH-000374,-0.3112654605706298
ACH-000375,-0.07114775303875825
ACH-000376,-0.048698106825334514
ACH-000381,-0.10755055647210582
ACH-000383,-0.020768013351255128
ACH-000387,-0.028191627985074137
ACH-000389,-0.028003295007446725
ACH-000390,-0.14524916823205364
ACH-000393,-0.017992840962620837
ACH-000395,-0.043810909630364124
ACH-000396,0.0374953022008889
ACH-000397,-0.06272554639269047
ACH-000401,0.02259524361829713
ACH-000402,-0.2439418165651036
ACH-000403,-0.07349632488055922
ACH-000404,0.015407783214763403
ACH-000406,-0.09771414460627358
ACH-000407,-0.0748500665743464
ACH-000408,0.18175568859201288
ACH-000410,0.03937969730199137
ACH-000411,-0.1591496491174717
ACH-000414,-0.10023488193927092
ACH-000415,0.01525950030318279
ACH-000416,0.07130430796389836
ACH-000420,-0.22358602122125645
ACH-000421,0.00815314387574595
ACH-000424,-0.022807952258287374
ACH-000425,0.04171889662660612
ACH-000426,-0.21707218741309894
ACH-000427,-0.0014770590736539106
ACH-000433,-0.034604796857357324
ACH-000435,-0.16478460008268214
ACH-000436,-0.16714017003433915
ACH-000444,-0.13675128341703827
ACH-000445,0.0038845679628817533
ACH-000448,-0.04591329622365434
ACH-000450,-0.19560734219272508
ACH-000452,-0.04572103792164326
ACH-000454,-0.056179433938075084
ACH-000458,-0.01102292943228322
ACH-000459,-0.05007688083092501
ACH-000460,-0.04778670022962908
ACH-000461,0.014806508386009885
ACH-000463,-0.0810898076451393
ACH-000464,-0.017185810029791467
ACH-000466,-0.16949882913478853
ACH-000467,-0.03799676186499082
ACH-000468,-0.06639072691842345
ACH-000469,-0.04811590957592217
ACH-000470,-0.10638485377989253
ACH-000471,-0.06169653009122776
ACH-000472,-0.023369223498319918
ACH-000473,-0.03181211499211456
ACH-000475,-0.005344398167228737
ACH-000476,-0.06778268727618028
ACH-000477,-0.09268936858762714
ACH-000479,-0.3113345614222014
ACH-000480,-0.012279469265067984
ACH-000481,-0.045355979641166534
ACH-000483,0.09395366354463744
ACH-000484,-0.06182312596311869
ACH-000485,0.008274841565091545
ACH-000486,0.024852408225748992
ACH-000487,-0.10564997164019872
ACH-000488,0.0036547054331630244
ACH-000490,0.04902526337566139
ACH-000491,-0.09024262104020553
ACH-000495,-0.2304089528867165
ACH-000496,-0.14016794790889586
ACH-000499,-0.21934288209324468
ACH-000500,-0.08575804585411771
ACH-000502,-0.05587001543492634
ACH-000503,0.36973257889675537
ACH-000505,-0.0992412783334419
ACH-000507,-0.025516567877746036
ACH-000510,0.06748617622301799
ACH-000511,-0.05382732275167237
ACH-000512,-0.0940443725643373
ACH-000516,-0.19936614824984333
ACH-000517,-0.0972041676991266
ACH-000518,0.007884979778830762
ACH-000520,0.017163311479183357
ACH-000521,-0.010893388338131622
ACH-000522,-0.07716497654525456
ACH-000524,-0.19897796419930872
ACH-000527,-0.10091242071184477
ACH-000528,-0.02314236097276037
ACH-000537,-0.10506842275865276
ACH-000541,-0.0957908344670304
ACH-000542,-0.07966083253866077
ACH-000544,-0.0482861811377257
ACH-000545,-0.013788658162020654
ACH-000547,-0.1077626793397874
ACH-000548,-0.12992714512923412
ACH-000549,-0.07105229068003589
ACH-000550,-0.13971050398407092
ACH-000552,-0.09613222022803164
ACH-000556,0.07305430373829917
ACH-000557,-0.001023455769675396
ACH-000569,-0.20965302767395494
ACH-000570,-0.14129369023489202
ACH-000571,-0.08757869428410295
ACH-000573,0.002504245134561704
ACH-000576,0.00362068935608301
ACH-000579,-0.4184631271557517
ACH-000580,-0.12559357047880845
ACH-000584,-0.12032052316715895
ACH-000585,-0.15183711415812914
ACH-000588,0.06271990310127723
ACH-000589,-0.04346590351430586
ACH-000591,-0.1616712826117681
ACH-000593,0.0066541222829551135
ACH-000600,-0.1653606451069876
ACH-000601,-0.0002802470849062924
ACH-000605,-0.09156846570138837
ACH-000606,0.11779887551254375
ACH-000608,-0.10466464075218253
ACH-000614,-0.05111595461310186
ACH-000616,0.0811461441934401
ACH-000618,-0.045246210161572896
ACH-000619,-0.3162679816324331
ACH-000620,-0.028904073483032724
ACH-000621,-0.03873620107173754
ACH-000622,-0.02853922613568056
ACH-000623,-0.10554215678617293
ACH-000624,-0.1065740627447532
ACH-000627,-0.20424212553572066
ACH-000630,-0.16036842147556846
ACH-000631,0.1263976062707235
ACH-000632,-0.07900834149212002
ACH-000633,-0.02899166676050336
ACH-000637,-0.1930751952137346
ACH-000638,0.11764064641261472
ACH-000646,-0.16740224139705345
ACH-000647,-0.04849547817000773
ACH-000648,-0.022363645460896014
ACH-000649,-0.11519318377154175
ACH-000651,0.061402749380316125
ACH-000652,-0.2542452807649012
ACH-000653,-0.13533974378368
ACH-000657,-0.12452962933436525
ACH-000658,-0.018295806715107246
ACH-000661,-0.021727637644842764
ACH-000662,-0.1965138615536279
ACH-000663,-0.037222778065583086
ACH-000665,-0.0875320041901592
ACH-000671,-0.1582679409818042
ACH-000672,0.060852123136871925
ACH-000673,-0.07159392022828269
ACH-000676,-0.052834362385047184
ACH-000677,-0.08543436529384622
ACH-000681,-0.07859834592861761
ACH-000683,-0.02958027429788752
ACH-000684,-0.12370378636238348
ACH-000688,-0.20069585574578935
ACH-000693,0.08831099595250479
ACH-000694,-0.026708465123198404
ACH-000695,0.12582360940949658
ACH-000696,-0.13593408772934487
ACH-000697,0.05063030450939588
ACH-000699,-0.042638807967602665
ACH-000701,-0.08109421661774575
ACH-000706,-0.03996069282449263
ACH-000711,-0.07836316050969938
ACH-000713,-0.09752524094204287
ACH-000714,0.1815783051964433
ACH-000718,0.034111198957068774
ACH-000720,-0.17558303938123948
ACH-000721,-0.07753062144149872
ACH-000724,-0.3291416274224062
ACH-000725,0.08252749088233689
ACH-000732,0.16249242342291798
ACH-000734,-0.033087802854894814
ACH-000735,0.13136182198323648
ACH-000736,-0.014746952484844162
ACH-000738,-0.0020091268851490265
ACH-000746,-0.18157913797331696
ACH-000747,0.17075517417118755
ACH-000748,-0.0995734367650381
ACH-000753,-0.048075687449114266
ACH-000756,-0.2762017958965774
ACH-000757,-0.023998991329454503
ACH-000758,-0.0342188765777187
ACH-000760,-0.031907715833075834
ACH-000762,-0.16258879478834926
ACH-000763,-0.08031088252876141
ACH-000764,-0.4417205665682013
ACH-000765,0.03692891491013627
ACH-000766,0.07390002099105837
ACH-000767,-0.06934252530466563
ACH-000768,-0.03838698781284738
ACH-000769,-0.1760937271085854
ACH-000770,-0.1514837551901417
ACH-000771,-0.034151933757240134
ACH-000773,-0.06846338605103758
ACH-000776,0.010382423092097515
ACH-000777,-0.1504904966645803
ACH-000778,-0.055967843155659364
ACH-000781,-0.052440264031673255
ACH-000782,0.024086563404048328
ACH-000783,-0.361382134326195
ACH-000784,-0.017792544281502766
ACH-000785,-0.07595996679724086
ACH-000787,-0.04808022212148439
ACH-000788,-0.08552910482099141
ACH-000791,0.03340882357958833
ACH-000792,-0.10162034303160876
ACH-000794,0.06846035928081373
ACH-000796,-0.08525593462628832
ACH-000798,-0.15722965463708874
ACH-000799,0.0040428526069291185
ACH-000800,-0.15079695669318138
ACH-000802,-0.02334242720818008
ACH-000804,0.028935816200085313
ACH-000805,-0.15346014503841146
ACH-000809,-0.15359513004182618
ACH-000810,0.07289559053345161
ACH-000811,-0.08388983666606076
ACH-000817,-0.1316223377247794
ACH-000819,-0.07519667959450274
ACH-000820,-0.019415946128378055
ACH-000821,-0.07787195430602616
ACH-000822,-0.0478162148185573
ACH-000823,0.11095070365268914
ACH-000824,-0.07148151903811605
ACH-000827,-0.11525920005679448
ACH-000829,-0.05460193620636418
ACH-000831,0.06515885099538342
ACH-000832,-0.05860484325745927
ACH-000833,-0.06363165473793178
ACH-000834,-0.10549436493864284
ACH-000835,0.014200506048217246
ACH-000836,0.035059868363252714
ACH-000837,0.04262535007105768
ACH-000838,-0.09612795477746323
ACH-000839,0.03812329823234585
ACH-000840,-0.2036227783154618
ACH-000841,-0.07229491943057233
ACH-000843,-0.0493971135777173
ACH-000846,0.03352200805067363
ACH-000847,-0.06194279737028835
ACH-000848,-0.021330335980556562
ACH-000849,-0.043827113349703406
ACH-000851,-0.14975291913340802
ACH-000855,-0.05423947980229666
ACH-000856,-0.07549094133641758
ACH-000858,-0.049420184591364866
ACH-000859,-0.049879737082363165
ACH-000861,-0.07985662055208201
ACH-000862,-0.14429697478195638
ACH-000865,0.01000306442604987
ACH-000866,-0.01334492648395242
ACH-000867,-0.1148541802009149
ACH-000869,0.018029772863992592
ACH-000872,0.04661811775754916
ACH-000873,-0.10372382319940987
ACH-000876,-0.05348995500283338
ACH-000878,-0.1757115902090807
ACH-000880,-0.00516868915948138
ACH-000881,-0.1203342821113609
ACH-000882,-0.21762260263699096
ACH-000884,0.00881164256706954
ACH-000885,-0.035669030367950036
ACH-000887,-0.011557871109063336
ACH-000889,-0.4007961798109756
ACH-000896,-0.038413309925468465
ACH-000898,0.049263852351706036
ACH-000900,0.00019379256129715917
ACH-000901,-0.059696444441416315
ACH-000905,-0.06377580349648276
ACH-000906,-0.06740349930917715
ACH-000907,-0.0951963002123552
ACH-000910,0.008624115376912848
ACH-000911,0.07279826089721284
ACH-000912,0.022563878487228347
ACH-000913,-0.04077045230689639
ACH-000915,0.030317051098200706
ACH-000916,0.234770835837564
ACH-000917,0.05128313566652578
ACH-000920,-0.03499739236113497
ACH-000921,0.03868023457936976
ACH-000924,0.050530568978376586
ACH-000926,-0.17595665360339313
ACH-000928,0.08369210108192847
ACH-000929,0.03121806493408133
ACH-000932,-0.16084165016301638
ACH-000935,0.011066763691930236
ACH-000936,0.02976848572370655
ACH-000937,0.0008821568619010334
ACH-000938,-0.0716189122619458
ACH-000939,0.1299113127071916
ACH-000941,-0.12957660397091114
ACH-000943,-0.01818585528690141
ACH-000946,0.000985803040815208
ACH-000947,-0.010420080501717045
ACH-000948,0.02603828676975
ACH-000950,0.00857378407116488
ACH-000953,-0.0676961964289787
ACH-000954,0.09249887714307584
ACH-000957,-0.061926541052993486
ACH-000958,0.07200950906291229
ACH-000960,-0.08520681476793335
ACH-000963,0.22405563349162064
ACH-000968,-0.2544477951337177
ACH-000969,0.10414760057490266
ACH-000972,-0.04292858257127606
ACH-000973,-0.12036662002462245
ACH-000974,0.09709625362490996
ACH-000978,-0.09616960930234827
ACH-000984,0.03266868584634195
ACH-000986,-0.06358663275746236
ACH-000988,0.033913089476477865
ACH-000993,-0.019528120051300026
ACH-000994,0.08879638871944225
ACH-000996,-0.08598012470751154
ACH-001001,-0.11675630932810115
ACH-001020,0.1774268600345773
ACH-001028,-0.004811369771476026
ACH-001031,-0.07518881812587226
ACH-001038,-0.05126911308271027
ACH-001048,-0.03408566861618314
ACH-001050,-0.058861032366442176
ACH-001053,-0.1248765104374111
ACH-001054,-0.08299306927776368
ACH-001061,-0.03456456112061966
ACH-001067,0.056704287480220925
ACH-001075,-0.15352276646348434
ACH-001096,-0.0007323715122947193
ACH-001111,-0.3274257646447404
ACH-001119,-0.06627922149603814
ACH-001128,0.14367701542053726
ACH-001134,-0.0358994205355363
ACH-001151,-0.047653564717345116
ACH-001163,0.032735642657543335
ACH-001164,-0.12793492342192075
ACH-001183,-0.07710943876288462
ACH-001192,-0.1920877098463884
ACH-001193,-0.039975365714376036
ACH-001196,-0.08187535860289094
ACH-001197,0.12671854382606212
ACH-001205,-0.14873939270542608
ACH-001211,-0.006129352646781605
ACH-001212,0.09221699714901553
ACH-001228,-0.05450776634844921
ACH-001232,-0.09445478461715803
ACH-001239,-0.004834385972113339
ACH-001270,-0.14144126873929042
ACH-001274,-0.02365469498806991
ACH-001275,0.020334345867642455
ACH-001277,0.18325346051435545
ACH-001278,-0.10615627076831756
ACH-001280,-0.06357884409258244
ACH-001283,0.0002987868321932417
ACH-001289,0.10244632010295247
ACH-001300,-0.13377297882421066
ACH-001301,-0.1481132499455153
ACH-001302,-0.1810163175519305
ACH-001306,-0.03908110708913022
ACH-001318,-0.03370385821042335
ACH-001322,-0.1371836156500218
ACH-001328,-0.07022806643826822
ACH-001332,0.020682745688192925
ACH-001336,0.008252495683281298
ACH-001346,0.01182960374838974
ACH-001353,-0.13724928000802072
ACH-001354,-0.05396789532697484
ACH-001367,0.06107722257687567
ACH-001368,-0.06861227694629962
ACH-001374,-0.014803849575945056
ACH-001377,-0.13682146615275806
ACH-001380,-0.01114207086015684
ACH-001391,0.08977644498900335
ACH-001408,0.08051762248351806
ACH-001430,-0.08802280175457641
ACH-001431,-0.054492146210209085
ACH-001450,0.20244732537082666
ACH-001496,-0.005318285550213133
ACH-001500,-0.2168910155549985
ACH-001523,-0.04505313504860348
ACH-001532,-0.09320085388823114
ACH-001550,-0.000427131166942998
ACH-001552,-0.1568949053253412
ACH-001554,-0.11243765540797196
ACH-001654,0.06563760474336436
ACH-001735,-0.10543676858923484
ACH-001736,-0.1208371187343856
ACH-001737,-0.11761381709033042
ACH-001740,-0.02424439739568868
