,NUP155 (9631)
ACH-000004,-0.7226307477731303
ACH-000005,-0.7255631289507268
ACH-000007,-0.5859210017448808
ACH-000009,-0.6700387058902693
ACH-000011,-0.4898277435122269
ACH-000012,-0.5741469282923054
ACH-000013,-0.7254241750632712
ACH-000014,-0.8689479275739008
ACH-000015,-0.4682803792473375
ACH-000017,-0.6685362151070662
ACH-000018,-0.6330909225898079
ACH-000019,-0.9302581506948716
ACH-000021,-0.7610407467196412
ACH-000022,-0.3927928736795069
ACH-000025,-0.3900673635779395
ACH-000028,-0.4527725457419375
ACH-000030,-0.3414601981110943
ACH-000035,-0.6147853960951991
ACH-000036,-0.7569346729141723
ACH-000037,-0.5350879387732712
ACH-000039,-0.6957581936519645
ACH-000040,-0.8005344414089656
ACH-000041,-0.5482191269552584
ACH-000042,-0.8282905151028845
ACH-000045,-0.548454157466584
ACH-000047,-0.7938657823370155
ACH-000052,-0.8170542072758203
ACH-000053,-0.6652688501513839
ACH-000054,-0.6994090069189983
ACH-000055,-0.5849155173761476
ACH-000060,-0.5787901592371173
ACH-000067,-0.8869794336328888
ACH-000070,-0.7037946664418009
ACH-000075,-0.7133527371998069
ACH-000078,-0.5642741632155351
ACH-000082,-0.8200875050496422
ACH-000085,-0.6788662294731034
ACH-000086,-0.6538442605255698
ACH-000087,-0.675341653198802
ACH-000092,-0.597720919670975
ACH-000095,-0.6615843823921524
ACH-000097,-0.7333026497698288
ACH-000098,-0.6710775754975167
ACH-000099,-0.5353195981232477
ACH-000108,-0.790811704037848
ACH-000113,-0.6172619871692067
ACH-000116,-0.6639032074232064
ACH-000118,-0.6634146387519929
ACH-000120,-0.6822445336753507
ACH-000123,-0.571935936465726
ACH-000127,-0.4617799514148788
ACH-000128,-0.6570686245342796
ACH-000132,-0.7361336558247036
ACH-000133,-0.4932731472875767
ACH-000137,-0.6933283958557039
ACH-000138,-0.7207683328042198
ACH-000142,-0.6205571509440199
ACH-000143,-0.7994574716969993
ACH-000146,-0.7099525130731741
ACH-000148,-0.6382970650713609
ACH-000150,-0.5444293150499934
ACH-000152,-0.7201056141208304
ACH-000153,-0.4708966834666559
ACH-000159,-0.5423964522207421
ACH-000160,-0.6706100984571742
ACH-000163,-0.7013697372695447
ACH-000167,-0.7114237101190608
ACH-000168,-0.4281561809807098
ACH-000169,-0.6724253304322021
ACH-000178,-0.6018540062171899
ACH-000183,-0.6830711359392726
ACH-000188,-0.6060832648254674
ACH-000189,-0.3567152911257176
ACH-000190,-0.6089701778490731
ACH-000198,-0.6636700822484477
ACH-000203,-0.6528797801338522
ACH-000204,-0.5742681308382164
ACH-000206,-0.5450442459529613
ACH-000207,-0.8222593489475212
ACH-000208,-0.5534520472803849
ACH-000210,-0.5659611947948865
ACH-000211,-0.6805761745017995
ACH-000215,-0.7291479096450497
ACH-000221,-0.6117772687033919
ACH-000222,-0.6269643363273267
ACH-000223,-0.5923832371756823
ACH-000226,-0.3272020881210486
ACH-000227,-0.5036695867279373
ACH-000228,-1.1101070805693072
ACH-000231,-0.5399819992446409
ACH-000232,-0.6102361676216314
ACH-000233,-0.4998805407047433
ACH-000234,-0.6723791964552164
ACH-000235,-0.6067621763876773
