,HLA-DQA2 (3118)
ACH-000004,0.02132381337862136
ACH-000005,-0.16000771100154654
ACH-000007,-0.046447398438957836
ACH-000009,0.0011315816476575214
ACH-000011,0.02473073816783732
ACH-000012,0.05069889420117005
ACH-000013,-0.07777365618501816
ACH-000014,0.08197723934739938
ACH-000015,0.12670236614755154
ACH-000017,-0.07949776018887098
ACH-000018,0.00817232047842355
ACH-000019,0.1713640155753994
ACH-000021,0.09129319225424984
ACH-000022,0.05602209843506293
ACH-000025,0.15668366951713916
ACH-000028,0.03301882504208503
ACH-000030,0.02676262239920756
ACH-000035,0.060677307129064835
ACH-000036,0.02389897153285491
ACH-000037,0.022384865963381854
ACH-000039,-0.00408144328852163
ACH-000040,-0.02805452080937539
ACH-000041,0.08382177422464457
ACH-000042,0.12037366260217144
ACH-000045,0.14296856472807146
ACH-000047,-0.01139166470183177
ACH-000052,-0.14053587625706795
ACH-000053,0.059649979470388664
ACH-000054,-0.004246066177344324
ACH-000055,0.17553039250883906
ACH-000060,0.028910187404917895
ACH-000067,0.09919173012894444
ACH-000070,-0.057344340857925336
ACH-000075,0.1983951985754608
ACH-000078,-0.03449320685342027
ACH-000082,0.06201904894500404
ACH-000085,0.1516970675633856
ACH-000086,0.0925890263061605
ACH-000087,-0.04524775271298129
ACH-000092,0.06118808931125067
ACH-000095,-0.009707134924536351
ACH-000097,0.05136660519729877
ACH-000098,0.06608063521246837
ACH-000099,-0.0052227899125662815
ACH-000108,0.044445889575876564
ACH-000113,-0.04980301977727565
ACH-000116,0.09057474093819537
ACH-000118,0.049829955801053184
ACH-000120,0.12599071005970494
ACH-000123,0.11034011195013987
ACH-000127,0.06874359536689832
ACH-000128,0.17042256085080676
ACH-000132,0.1399459387875256
ACH-000133,0.060302166886390486
ACH-000137,0.0899452825651595
ACH-000138,-0.00960285088094182
ACH-000142,0.048357008984886186
ACH-000143,0.06562995616636035
ACH-000146,0.05350078762721228
ACH-000148,0.11923989461514325
ACH-000150,0.0421722579769268
ACH-000152,-0.08739534150250898
ACH-000153,-0.008331686661251088
ACH-000159,0.060186414295066985
ACH-000160,-0.005948919301772968
ACH-000163,-0.033470805986006234
ACH-000167,-0.06547731280737662
ACH-000168,0.041609568206743885
ACH-000169,-0.10028384639313744
ACH-000178,0.13895602365141327
ACH-000183,0.10172664507042896
ACH-000188,-0.04461020326773595
ACH-000189,-0.025663173554474863
ACH-000190,0.034612793343665335
ACH-000198,0.02145587674178201
ACH-000203,0.22321218521444586
ACH-000204,0.02586648858403844
ACH-000206,-0.12570226056176428
ACH-000207,-0.09801788355746642
ACH-000208,-0.07390280600015907
ACH-000210,0.051463772029153886
ACH-000211,0.10220046833793593
ACH-000215,0.041804095511198736
ACH-000221,0.05754380245905787
ACH-000222,-0.04516469172622109
ACH-000223,-0.06480154750662367
ACH-000226,0.033141966993364316
ACH-000227,0.07219197818818053
ACH-000228,-0.08120772919125438
ACH-000231,-0.013882434057202195
ACH-000232,0.10063452181592213
ACH-000233,0.05811272953218615
ACH-000234,0.17039133472659834
ACH-000235,0.038772596341939934
ACH-000237,0.12297997653939816
ACH-000238,0.02001247352158304
ACH-000242,-0.3396101884348602
ACH-000243,0.020868025952209813
ACH-000244,0.09803007487277464
ACH-000246,0.09110364891990358
ACH-000248,-0.04371814143277738
ACH-000250,0.017391987744352726
ACH-000251,0.04818855041435816
ACH-000252,0.01814819447407001
ACH-000253,0.06937214403197167
ACH-000255,0.003602145744806165
ACH-000256,-0.055429091113400816
ACH-000257,0.10085737975953653
ACH-000258,-0.18872225816676397
ACH-000259,0.03544120489716356
ACH-000260,0.038474280853086434
ACH-000261,0.019508996409507075
ACH-000262,-0.026094026420283425
ACH-000263,0.24550438736043498
ACH-000264,-0.012969446671208687
ACH-000265,0.016774410897939882
ACH-000266,0.016605356036737108
ACH-000272,0.14729379022212932
ACH-000274,0.05252593725906781
ACH-000277,0.13809991140054528
ACH-000278,-0.011992088448256857
ACH-000279,-0.011307366503792134
ACH-000280,0.14357286433931646
ACH-000281,0.06810739804713102
ACH-000288,0.009429874740010807
ACH-000291,0.102239821237292
ACH-000293,0.09676529583025352
ACH-000294,0.02595394851954519
ACH-000295,-0.005619071395821916
ACH-000296,-0.07155620046815436
ACH-000302,0.07729069237281462
ACH-000304,0.1582147745405963
ACH-000307,-0.02781340288983292
ACH-000308,0.072540523977942
ACH-000310,0.2141546942609123
ACH-000311,0.17088693330194313
ACH-000312,0.12276509748663175
ACH-000315,0.0382187722691414
ACH-000316,0.060346165638783686
ACH-000317,0.03550548892793695
ACH-000318,-0.019808149511928625
ACH-000319,0.029739020053389537
ACH-000320,0.1366914697120148
ACH-000322,0.06819485835233052
ACH-000323,0.14459363667924335
ACH-000324,0.0617670446123061
ACH-000329,-0.09270775874620364
ACH-000330,-0.041299663883669166
ACH-000331,0.03739384955490003
ACH-000332,0.01489580373437198
ACH-000334,-0.10606101735268177
ACH-000335,0.03461043446395901
ACH-000336,0.2370574735742741
ACH-000337,0.014282876056639068
ACH-000338,-0.2507686309845746
ACH-000339,0.0038816775244767242
ACH-000341,-0.10121632810241893
ACH-000348,0.08093703965239381
ACH-000350,0.1158918126373728
ACH-000352,-0.12398397737809234
ACH-000356,0.208284817838252
ACH-000361,-0.02121551769666868
ACH-000362,-0.033426922222229316
ACH-000363,-0.05632706347742261
ACH-000364,0.1073792493366929
ACH-000365,0.04278317423760803
ACH-000366,0.0065042174095100045
ACH-000368,0.07296162732317918
ACH-000374,-0.2377825461656079
ACH-000375,0.34058090564012145
ACH-000376,0.05407630540447375
ACH-000381,0.11615661215886465
ACH-000383,0.07426392848643437
ACH-000387,0.07477476887023235
ACH-000389,0.12916031603355765
ACH-000390,0.0327031731471697
ACH-000393,0.028243139904127832
ACH-000395,0.12027014773580046
ACH-000396,0.03206329660712643
ACH-000397,0.026710395400216358
ACH-000401,0.042477945109825936
ACH-000402,0.10015160757716199
ACH-000403,0.01408332946528679
ACH-000404,0.28536505612609553
ACH-000406,0.0632585752683823
ACH-000407,0.06456219754897695
ACH-000408,-0.059779902157055725
ACH-000410,0.07043744874254086
ACH-000411,0.07476283635013363
ACH-000414,-0.005097711407830195
ACH-000415,0.11581491574143675
ACH-000416,0.08203917328666399
ACH-000420,0.12307551716085248
ACH-000421,0.048846011197749714
ACH-000424,0.23165144137889535
ACH-000425,0.021851827933390702
ACH-000426,0.04813853112438827
ACH-000427,0.11762090742620518
ACH-000433,-0.013810931464856806
ACH-000435,-0.03430214837751505
ACH-000436,0.11957752028287152
ACH-000444,0.05194250600997747
ACH-000445,0.028900585465764968
ACH-000448,0.04957778414176737
ACH-000450,-0.0246379105341796
ACH-000452,0.022727045404506246
ACH-000454,-0.049611263043298486
ACH-000458,0.010384003735673391
ACH-000459,-0.13847852611103814
ACH-000460,0.0542230289743481
ACH-000461,0.05183192661694415
ACH-000463,0.12688813657021544
ACH-000464,0.13028094366305984
ACH-000466,0.11509669053221508
ACH-000467,0.05458969476491005
ACH-000468,0.021430076665851703
ACH-000469,0.021793597254528882
ACH-000470,-0.02743843246258186
ACH-000471,-0.04651996483186965
ACH-000472,0.07663954572395539
ACH-000473,0.035983080474120945
ACH-000475,0.04481770012499679
ACH-000476,0.05343390881993786
ACH-000477,0.08071770572537322
ACH-000479,0.04916099389634287
