,MAG (4099)
ACH-000198,-0.022470722511518045
ACH-000203,0.05504844170703802
ACH-000204,-0.24285036163861945
ACH-000206,-0.15079275665639535
ACH-000207,-0.2553170421542799
ACH-000208,-0.2330372201612079
ACH-000210,-0.17861484053947124
ACH-000211,-0.1272716756481239
ACH-000215,-0.1898697587548497
ACH-000221,-0.39658078593894575
ACH-000222,-0.16338212634785618
ACH-000223,-0.10495295193889363
ACH-000226,-0.16093011981140526
ACH-000227,-0.2986391967948031
ACH-000228,-0.2508257488316981
ACH-000231,-0.00952157935667913
ACH-000232,-0.21799947330098288
ACH-000233,-0.15909138806972412
ACH-000234,-0.2011392355517047
ACH-000235,-0.1837797223525322
ACH-000237,-0.13935990446051186
ACH-000238,-0.11890298068165862
ACH-000242,-0.21070607067432195
ACH-000243,-0.0981661085459816
ACH-000244,-0.1289308552697011
ACH-000246,-0.17261985655300402
ACH-000248,-0.24396487375396694
ACH-000250,-0.1360999948875205
ACH-000251,-0.44525939137356974
ACH-000252,-0.14032754177826734
ACH-000253,-0.2075817116855507
ACH-000255,-0.2529664725556897
ACH-000256,-0.3586821384886733
ACH-000257,-0.2249332302761155
ACH-000258,-0.16196289683148696
ACH-000259,-0.14054968551651936
ACH-000260,-0.21007653344567312
ACH-000261,-0.2632336940517813
ACH-000262,-0.25639416465538284
ACH-000263,-0.21885138615432065
ACH-000264,-0.09633741347762884
ACH-000265,-0.26672696369259496
ACH-000266,-0.21748860517507493
ACH-000272,-0.1380353471192881
ACH-000274,-0.08124000198689643
ACH-000277,-0.07251884247018836
ACH-000278,-0.22918933641722136
ACH-000279,-0.06866105406225839
ACH-000280,-0.5009017580656611
ACH-000281,-0.06796538591751287
ACH-000288,0.02156382282663471
ACH-000291,-0.18277748407955927
ACH-000293,-0.5971598687313504
ACH-000294,-0.27232230868041146
ACH-000295,-0.25231705443914026
ACH-000296,-0.06889449534894966
ACH-000302,-0.4656680221408677
ACH-000304,-0.15178716009999318
ACH-000307,-0.0884829264545755
ACH-000308,-0.14055843437142218
ACH-000310,-0.1662621126140828
ACH-000311,-0.17600734797544482
ACH-000312,-0.09684003521607833
ACH-000315,-0.013477684855674604
ACH-000316,0.027333990414094147
ACH-000317,-0.01892307254778684
ACH-000318,-0.18954979637450967
ACH-000319,-0.2711926955982217
ACH-000320,-0.12667363890080816
ACH-000322,0.035817628072913096
ACH-000323,-0.22181332842178275
ACH-000324,-0.3050999510346698
ACH-000329,-0.16888486518610707
ACH-000330,-0.33793106728226424
ACH-000331,-0.072572842471821
ACH-000332,-0.16181713778296372
ACH-000334,-0.13108666228754587
ACH-000335,-0.2958268129068933
ACH-000336,-0.03618606519649984
ACH-000337,-0.15559567862047566
ACH-000338,-0.1789530966879514
ACH-000339,-0.1798138181188302
ACH-000341,-0.22727878648931324
ACH-000348,-0.11723832021234502
ACH-000350,-0.21402146033593292
ACH-000352,-0.13351610280404294
ACH-000356,-0.4848311844100868
ACH-000361,-0.3968069701718644
ACH-000362,-0.2969679109612113
ACH-000363,-0.10065070005721916
ACH-000364,-0.32178315935886953
ACH-000365,-0.2023496693511362
ACH-000366,-0.3120120541461725
ACH-000368,-0.112509273835189
ACH-000374,0.057680887122626125
ACH-000375,-0.1098629659006156
ACH-000376,-0.09082557713983448
ACH-000381,-0.15436020797982486
ACH-000383,-0.2584350666614341
ACH-000387,-0.2476488803044688
ACH-000389,-0.2703386131341928
ACH-000390,-0.23229789483436375
ACH-000393,-0.1930197314307504
ACH-000395,-0.18643153989569375
ACH-000396,-0.4441278329442495
ACH-000397,-0.2764013210057275
ACH-000401,-0.4571320822135906
ACH-000402,-0.3195611766815931
ACH-000403,-0.1700523744996975
ACH-000404,-0.05142446621800593
ACH-000406,-0.1676231468903811
ACH-000407,-0.2314093101274959
ACH-000408,-0.3675640997855333
ACH-000410,-0.14932774035298246
ACH-000411,0.0746804161717524
ACH-000414,-0.3389403795337717
ACH-000415,-0.2885613888361962
ACH-000416,-0.12468108561659487
ACH-000420,-0.2451096843471
ACH-000421,-0.12777949139712488
ACH-000424,-0.1415172390874903
ACH-000425,-0.06810301891799192
ACH-000426,0.06674367640272456
ACH-000427,-0.29352350557404044
ACH-000433,-0.1831728216306436
ACH-000435,-0.11844467825992275
ACH-000436,-0.039212027376394766
ACH-000444,-0.21094157444320388
ACH-000445,-0.2370924553183465
ACH-000448,-0.10148355154303604
ACH-000450,-0.16633363468869528
ACH-000452,-0.07402482876047294
ACH-000454,-0.2771575558704381
ACH-000458,-0.17197951850958468
ACH-000459,-0.26500227528483816
ACH-000460,-0.17508464997865333
ACH-000461,-0.19473720573001607
ACH-000463,-0.1318718241584437
ACH-000464,-0.17639166905519446
ACH-000466,-0.3736638073728429
ACH-000467,-0.09317835187599673
ACH-000468,-0.3655065584693625
ACH-000469,-0.2266430108370393
ACH-000470,-0.2997105409156897
ACH-000471,-0.31345768232078464
ACH-000472,-0.3034081303664005
ACH-000473,-0.26723422022661963
ACH-000475,-0.29758757194613433
ACH-000476,-0.22438700935911415
ACH-000477,-0.2695525275425678
ACH-000479,-0.0965190933464938
ACH-000480,-0.16475971528740255
ACH-000481,-0.13511228265599962
ACH-000483,0.008033829063961453
ACH-000484,-0.18782117729237244
ACH-000485,-0.10780402932755287
ACH-000486,-0.4029421351582113
ACH-000487,-0.22318199163375696
ACH-000488,-0.1263751050003697
ACH-000490,-0.2961296785599883
ACH-000491,-0.23388166170044644
ACH-000495,-0.0945607499570208
ACH-000496,-0.26808228181643984
ACH-000499,-0.4482793815115476
ACH-000500,0.04005448887371985
ACH-000502,-0.3559230307546577
ACH-000503,0.06982604389161581
ACH-000505,-0.2486812421912611
ACH-000507,-0.1403843178085464
ACH-000510,-0.4579347841753605
ACH-000511,-0.1117414063498068
ACH-000512,-0.24111004605013736
ACH-000516,-0.2700515990604166
ACH-000517,-0.26322477599981325
ACH-000518,-0.2525248046171772
ACH-000520,-0.15976119802190866
ACH-000521,-0.2486516326140307
ACH-000522,-0.1754027013069736
ACH-000524,-0.26391577451018944
ACH-000527,-0.264235461946184
ACH-000528,-0.09634409366834217
ACH-000537,-0.13993490037854578
ACH-000541,-0.20599670103558887
ACH-000542,-0.24186688757957886
ACH-000544,-0.14862834448917636
ACH-000545,-0.1439042799151316
ACH-000547,-0.1366608563407375
ACH-000548,-0.19898667679744567
ACH-000549,-0.13809354739784796
ACH-000550,-0.1172988979938188
ACH-000552,-0.13788593908940386
ACH-000556,-0.2841743212451429
ACH-000557,-0.19204130454618654
ACH-000569,-0.2168921743276315
ACH-000570,-0.20601020049830987
ACH-000571,-0.25600235740601185
ACH-000573,-0.18166608047635696
ACH-000576,0.03865584613182056
ACH-000579,0.0052011098275228885
ACH-000580,-0.0376085981077942
ACH-000584,-0.3124018916114867
ACH-000585,-0.2242430718058118
ACH-000588,-0.12221540400479194
ACH-000589,-0.243026333542146
ACH-000591,-0.21397846050870714
ACH-000593,-0.19826942962266386
ACH-000600,-0.11862860318710886
ACH-000601,-0.14855824388007896
ACH-000605,-0.3277835302881002
ACH-000606,-0.2806025843171132
ACH-000608,-0.2413531357878568
ACH-000614,-0.03612535174744575
ACH-000616,-0.2710758067099424
ACH-000618,-0.174044927521858
ACH-000619,0.023799435533449945
ACH-000620,-0.1453418253684705
ACH-000621,-0.27569997541878793
ACH-000622,-0.11585317079402123
ACH-000623,-0.1662877612067373
ACH-000624,-0.1854911484967096
ACH-000627,-0.23524152730535045
ACH-000630,-0.13140788034012313
ACH-000631,-0.04579685505991591
ACH-000632,-0.1518360982048678
ACH-000633,-0.225732896068122
ACH-000637,-0.20096670185946205
ACH-000638,-0.18828844714445347
ACH-000646,-0.2718520348103685
ACH-000647,-0.02651409638215833
ACH-000648,-0.19057659251568154
ACH-000649,-0.16442419883222664
ACH-000651,-0.16038297189044387
ACH-000652,-0.15316333448089658
ACH-000653,-0.08988202351650451
ACH-000657,-0.24814720123521575
ACH-000658,-0.16597192300726787
ACH-000661,-0.11271565505315966
ACH-000662,-0.3785364013476067
ACH-000663,-0.2542836831804041
ACH-000665,-0.053477313629626315
ACH-000671,-0.11914763757244695
ACH-000672,-0.11051134168454538
ACH-000673,-0.11282435880401065
ACH-000676,-0.2225936600575006
ACH-000677,-0.265182131656136
ACH-000681,-0.22242592773211545
ACH-000683,-0.1149138621386
ACH-000684,0.008630128493583557
ACH-000688,-0.3069053142435588
ACH-000693,-0.18048024783238056
ACH-000694,-0.19219956016005196
ACH-000695,-0.18193790479593727
ACH-000696,-0.19442140533592198
ACH-000697,-0.30415696826308897
ACH-000699,-0.16436590508081889
ACH-000701,-0.20283403512487425
ACH-000706,-0.1663915615920728
ACH-000711,-0.2390500977535191
ACH-000713,-0.2453962615272453
ACH-000714,-0.14001261869692122
ACH-000718,-0.08064707573060383
ACH-000720,-0.20086322405769744
ACH-000721,-0.15783705831438752
ACH-000724,-0.4565328790224678
ACH-000725,-0.2916851975339292
ACH-000732,-0.1448312449800986
ACH-000734,-0.2291562270779814
ACH-000735,-0.2546407277536833
ACH-000736,-0.30076789356669364
ACH-000738,-0.11090656230636577
ACH-000746,-0.17267327002720834
ACH-000747,-0.18067234462839832
ACH-000748,-0.2383645185948453
ACH-000753,-0.13034346572095695
ACH-000756,-0.4716931764240542
ACH-000757,-0.35840356735513634
ACH-000758,-0.1645272812349829
ACH-000760,-0.2271068679503433
ACH-000762,-0.36928296659343307
ACH-000763,-0.1990321757358192
ACH-000764,-0.3769747311914019
ACH-000765,-0.28852414908062723
ACH-000766,-0.12529362107869935
ACH-000767,-0.21745433507104364
ACH-000768,-0.07904826076010818
ACH-000769,-0.20125648458949796
ACH-000770,-0.12199156478588888
ACH-000771,-0.0962185912832098
ACH-000773,-0.2544075537026638
ACH-000776,-0.3589909690111151
ACH-000777,-0.2420958777511972
ACH-000778,-0.11310473216240258
ACH-000781,-0.1552587998451498
ACH-000782,-0.13851361067924706
ACH-000783,-0.0769428749771615
ACH-000784,-0.1928324190248162
ACH-000785,-0.02658325465868969
ACH-000787,-0.2497470250975496
ACH-000788,-0.21879799695031565
ACH-000791,-0.20687578366753065
ACH-000792,-0.2267349479793513
ACH-000794,-0.22349492975144292
ACH-000796,-0.2420073256999284
ACH-000798,-0.3571625326574209
ACH-000799,-0.0604510774828065
ACH-000800,-0.08759792251717173
ACH-000802,-0.2151190099089736
ACH-000804,0.04876702734975909
ACH-000805,-0.136334068659381
ACH-000809,-0.21889930881231795
ACH-000810,-0.3863484766742663
ACH-000811,-0.1632309930538677
ACH-000817,-0.06737919952328426
ACH-000819,-0.3741806634399486
ACH-000820,0.07554939140064462
ACH-000821,0.01850170132726646
ACH-000822,-0.23139808062916095
ACH-000823,-0.3516270613465545
ACH-000824,-0.4643884825696665
ACH-000827,-0.10930085820455006
ACH-000829,-0.2291839949193217
ACH-000831,-0.4162938157988196
ACH-000832,-0.09044422476435213
ACH-000833,-0.05485262768103175
ACH-000834,-0.1388464127313671
ACH-000835,-0.17091239591914048
ACH-000836,-0.21763443419551656
ACH-000837,-0.2961078157367236
ACH-000838,-0.2643231386086933
ACH-000839,-0.045728668201884086
ACH-000840,-0.17684886901895172
ACH-000841,-0.2723116631383141
ACH-000843,-0.21483587748249275
ACH-000846,-0.03538841545582005
ACH-000847,-0.3827170238301701
ACH-000848,-0.2771046947597857
ACH-000849,-0.08481810040075867
ACH-000851,-0.13239200956401947
ACH-000855,-0.06093216048034876
ACH-000856,-0.16836584349702732
ACH-000858,-0.25256006211394044
ACH-000859,0.0017660672785443324
ACH-000861,-0.3793535257591524
ACH-000862,-0.18613205388033416
ACH-000865,-0.2027922494131055
ACH-000866,-0.15650822034587455
ACH-000867,-0.20714454620628975
ACH-000869,-0.12706604603954302
ACH-000872,-0.3778555879077957
ACH-000873,-0.2463699918162211
ACH-000876,-0.2842620421613015
ACH-000878,-0.03920359052946826
ACH-000880,-0.3093166045063496
ACH-000881,-0.14149815117949047
ACH-000882,-0.1472179320746995
ACH-000884,-0.1857906903456825
ACH-000885,-0.09246562251500508
ACH-000887,-0.1975261289135606
ACH-000889,-0.23835453449753424
ACH-000896,-0.27859282948108754
ACH-000898,-0.3418959454349841
ACH-000900,-0.2653280785701222
ACH-000901,-0.3171239756984049
ACH-000905,-0.13686878169500424
ACH-000906,-0.2325340292779001
ACH-000907,-0.07269745564308397
ACH-000910,-0.08737793130009333
ACH-000911,-0.2906053589559005
ACH-000912,-0.4875384673499107
ACH-000913,-0.06915953071286722
ACH-000915,-0.2159246735176673
ACH-000916,-0.18311377630620204
ACH-000917,-0.3753087979466732
ACH-000920,-0.24772999632949505
ACH-000921,-0.06551399231345746
ACH-000924,-0.15359979752909253
ACH-000926,-0.11285827563688652
ACH-000928,-0.28474119443209805
ACH-000929,-0.07113445333315085
ACH-000932,-0.120984892012726
ACH-000935,-0.23070862570083694
ACH-000936,-0.24202976420443306
ACH-000937,-0.02325392112888486
ACH-000938,-0.2354488578511104
ACH-000939,-0.30781814219833004
ACH-000941,-0.26726923603163194
ACH-000943,-0.2855609285931588
ACH-000946,-0.08420276833390287
ACH-000947,-0.13269787851542433
ACH-000948,-0.09965669660846373
ACH-000950,-0.09589209809355584
ACH-000953,-0.21782112781676016
ACH-000954,-0.295504633703703
ACH-000957,-0.17825375847191924
ACH-000958,-0.12622212124277707
ACH-000960,-0.14372130143496084
ACH-000963,-0.10900175241793353
ACH-000968,-0.242425972015032
ACH-000969,-0.2084090277958134
ACH-000972,-0.1186450607195072
ACH-000973,-0.1504559667957565
ACH-000974,-0.08089306779540573
ACH-000978,-0.15439418240375494
ACH-000984,-0.17676265735257282
ACH-000986,-0.011674904425543387
ACH-000988,-0.16850425245919126
ACH-000993,-0.14657193960543347
ACH-000994,-0.19795134474792828
ACH-000996,-0.17115222426397805
ACH-001001,-0.2847329605733195
ACH-001020,-0.08737098594255871
ACH-001028,-0.11467531527704446
ACH-001031,-0.29527056760611026
ACH-001038,-0.1917599587056613
ACH-001048,-0.3928127005062143
ACH-001050,-0.2798868179654631
ACH-001053,-0.1815556870438828
ACH-001054,-0.104158601881626
ACH-001061,-0.18466534623826567
ACH-001067,-0.2263144283229386
ACH-001075,-0.15640042308830904
ACH-001096,-0.22808620583000186
ACH-001111,-0.2347884546883344
ACH-001119,-0.1910184857329849
ACH-001128,-0.3167766267825442
ACH-001134,-0.20028644378257607
ACH-001151,-0.17307940499076252
ACH-001163,-0.3013458143992514
ACH-001164,-0.09372077352930328
ACH-001183,-0.2943667872309772
ACH-001192,-0.14316267845380148
ACH-001193,-0.128751251128092
ACH-001196,-0.15572424394948906
ACH-001197,0.08548964053822056
ACH-001205,-0.2516137410221003
ACH-001211,-0.255621423085149
ACH-001212,-0.364970506180564
ACH-001228,-0.2334646802657339
ACH-001232,-0.1650909763461354
ACH-001239,-0.06447435998668984
ACH-001270,0.06914130841691854
ACH-001274,-0.2523488151694578
ACH-001275,-0.12469880637751145
ACH-001277,-0.09095991867418578
ACH-001278,-0.2616694086374788
ACH-001280,-0.22134513958576454
ACH-001283,-0.2150425313858627
ACH-001289,-0.14636256430159436
ACH-001300,-0.1695945448716955
ACH-001301,-0.11339381768428725
ACH-001302,-0.18220415333719325
ACH-001306,-0.09386261364586783
ACH-001318,-0.0913114112344648
ACH-001322,-0.1400627282563078
ACH-001328,-0.2621997488775961
ACH-001332,-0.4359296862062825
ACH-001336,-0.0842319191642814
ACH-001346,-0.16592299664514673
ACH-001353,-0.30307547721798506
ACH-001354,-0.21999581201670312
ACH-001367,0.02615838555236404
ACH-001368,-0.13990612662794094
ACH-001374,-0.14581938328312552
ACH-001377,-0.11172728024054172
ACH-001380,-0.1635963863018061
ACH-001391,-0.02910079209814903
ACH-001408,-0.1764407912236003
ACH-001430,-0.4633932054560215
ACH-001431,-0.12985364688506826
ACH-001450,0.05021618816907759
ACH-001496,-0.12801864557993206
ACH-001500,-0.4505636010259184
ACH-001523,-0.13696656731338408
ACH-001532,-0.10896418668721687
ACH-001550,-0.07843975319862118
ACH-001552,-0.20275758198062266
ACH-001554,-0.2140025191622026
ACH-001654,-0.2557154508736302
ACH-001735,-0.1531377769010224
ACH-001736,-0.24881091495765034
ACH-001737,-0.2041744830730172
ACH-001740,-0.23963950392904634
ACH-001745,-0.3369923126625349
ACH-001765,-0.13305313698734433
