,NFX1 (4799)
ACH-000263,-0.11910391911665427
ACH-000264,-0.05874956241874986
ACH-000265,-0.030326119975280407
ACH-000266,-0.06734117877716524
ACH-000272,-0.021547981451150833
ACH-000274,-0.13012528290692732
ACH-000277,0.020656017319601424
ACH-000278,-0.04804894717106414
ACH-000279,-0.09888010062935064
ACH-000280,-0.11257880553484677
ACH-000281,0.09983199293725813
ACH-000288,-0.05791532027216445
ACH-000291,-0.13679992622217324
ACH-000293,-0.15755785333573427
ACH-000294,-0.019253213740573025
ACH-000295,0.0007972584761631343
ACH-000296,-0.15330920483359758
ACH-000302,0.0019279958447397747
ACH-000304,-0.04949019855309465
ACH-000307,-0.050292053300649085
ACH-000308,-0.04773266305599058
ACH-000310,-0.03114390405584512
ACH-000311,0.07904879213519175
ACH-000312,0.05848234827932078
ACH-000315,0.12583745869323293
ACH-000316,-0.1802484018746208
ACH-000317,-0.10966321934953356
ACH-000318,-0.05068257260150326
ACH-000319,0.0838487565477793
ACH-000320,0.008540661444061856
ACH-000322,-0.3159030229668539
ACH-000323,-0.049475638989926025
ACH-000324,0.04482121407307365
ACH-000329,0.059519072129863675
ACH-000330,-0.1053247701670841
ACH-000331,-0.10598577235444444
ACH-000332,-0.08424682724911656
ACH-000334,-0.09340753070920883
ACH-000335,0.02454292752390095
ACH-000336,-0.08419641705738108
ACH-000337,-0.21524168219161674
ACH-000338,-0.06426691016686183
ACH-000339,-0.07401715234763456
ACH-000341,0.2019577226331434
ACH-000348,-0.07881996584194212
ACH-000350,-0.038392867073225916
ACH-000352,-0.11005562911101892
ACH-000356,-0.09166574622864664
ACH-000361,-0.03190971857436549
ACH-000362,-0.0731863100288046
ACH-000363,0.015927486416001606
ACH-000364,-0.12475185812520015
ACH-000365,-0.08114375282712205
ACH-000366,-0.1179216381906372
ACH-000368,0.09452529966765877
ACH-000374,-0.2161187517685718
ACH-000375,0.18460117234227671
ACH-000376,0.011037330041232184
ACH-000381,-0.2041163741759088
ACH-000383,-0.048498736962015926
ACH-000387,-0.03936528650260434
ACH-000389,-0.14939795770630146
ACH-000390,-0.13894129545827286
ACH-000393,-0.1470136417044301
ACH-000395,-0.05204225866197831
ACH-000396,-0.11703520469568132
ACH-000397,-0.07062859879829124
ACH-000401,0.06690383254439299
ACH-000402,0.12860156303581174
ACH-000403,0.08499578555539149
ACH-000404,-0.27310168763000536
ACH-000406,-0.034949522790820434
ACH-000407,0.0478018615733088
ACH-000408,0.15131140018308126
ACH-000410,-0.230642609079146
ACH-000411,-0.05573340320907149
ACH-000414,0.07006098110345325
ACH-000415,0.042536487910299986
ACH-000416,-0.04770815313359
ACH-000420,-0.0045457704592412225
ACH-000421,0.07547117913838859
ACH-000424,-0.13271270884892755
ACH-000425,-0.0509285342061534
ACH-000426,0.044955437405709744
ACH-000427,-0.05276126991647569
ACH-000433,-0.08036879243053488
ACH-000435,0.24275383266625136
ACH-000436,0.03039554151901946
ACH-000444,0.06416476228711014
ACH-000445,0.003434894172505036
ACH-000448,-0.01899018573261627
ACH-000450,0.053952940966589966
ACH-000452,-0.06961110506394018
ACH-000454,0.027422475357423624
ACH-000458,0.005946608885886251
ACH-000459,0.050734913387860466
ACH-000460,0.015338361274416025
ACH-000461,0.004513424618141194
ACH-000463,-0.08821698801779056
ACH-000464,-0.08547266069451523
ACH-000466,-0.14231206885891906
ACH-000467,0.08071420780769421
ACH-000468,-0.010703263253615248
ACH-000469,-0.10214141934146896
ACH-000470,-0.06972735547122091
ACH-000471,-0.011505140225882005
ACH-000472,-0.021091600388097355
ACH-000473,0.02613094042299484
ACH-000475,-0.07746580173153339
ACH-000476,0.02000370191542672
ACH-000477,-0.06813655795046351
ACH-000479,-0.1711605634520621
ACH-000480,0.09037879693222556
ACH-000481,-0.12454628089855145
ACH-000483,-0.028038899494706247
ACH-000484,-0.0470796158980399
ACH-000485,0.06543010903293217
ACH-000486,0.04737393397703202
ACH-000487,-0.06731515610490509
ACH-000488,0.0009902159272512606
ACH-000490,-0.11800936943079485
ACH-000491,-0.13858636938637278
ACH-000495,-0.004155918851298571
ACH-000496,0.0907979980046518
ACH-000499,-0.08187157922639073
ACH-000500,-2.0787841994671532e-05
ACH-000502,-0.05604710813322825
ACH-000503,-0.12927814828070364
ACH-000505,-0.009211845559643956
ACH-000507,0.0780141692182022
ACH-000510,-0.07012709419613254
ACH-000511,-0.09725700685676243
ACH-000512,-0.2117153374776466
ACH-000516,0.03208550599201185
ACH-000517,-0.12464314301716435
ACH-000518,-0.07155736291414462
ACH-000520,-0.005825889891270247
ACH-000521,-0.008599129306949449
ACH-000522,0.06501869847892873
ACH-000524,-0.05544717383306992
ACH-000527,0.028786580768730613
ACH-000528,-0.043979824311548114
ACH-000537,0.08159206676992516
ACH-000541,-0.05373172766820022
ACH-000542,0.000942017865664722
ACH-000544,0.149837050814892
ACH-000545,-0.012892516508784752
ACH-000547,-0.1557941624436074
ACH-000548,-0.0037704712804631697
ACH-000549,-0.18807423394332293
ACH-000550,-0.050752823102812185
ACH-000552,0.004427378702883428
ACH-000556,-0.11399285020854938
ACH-000557,-0.07541028113300903
ACH-000569,-0.05313971132919457
ACH-000570,-0.049702949345951035
ACH-000571,-0.00017204276124640187
ACH-000573,-0.03936396114773864
ACH-000576,-0.01219433775546639
ACH-000579,-0.11224491364784744
ACH-000580,0.02758558031311121
ACH-000584,0.029316032651258588
ACH-000585,0.026207396380945918
ACH-000588,0.027892916041343755
ACH-000589,-0.08081245783060625
ACH-000591,-0.1886941108727265
ACH-000593,-0.007831743707343497
ACH-000600,-0.05569210969958886
ACH-000601,-0.09128708525267973
ACH-000605,-0.0015611040594490065
ACH-000606,-0.07669260718164254
ACH-000608,-0.12609224236422736
ACH-000614,-0.04432159552470853
ACH-000616,0.0097348690497689
ACH-000618,0.13844743619082353
ACH-000619,-0.10129796076559236
ACH-000620,0.05746642573538128
ACH-000621,-0.05774751969183663
ACH-000622,-0.019855177912909847
ACH-000623,-0.01674192182164965
ACH-000624,-0.02535933663938614
ACH-000627,-0.1621996263385688
ACH-000630,-0.3547993011224627
ACH-000631,-0.02950179904826257
ACH-000632,0.05511940278353438
ACH-000633,-0.06889130994602534
ACH-000637,-0.022970951865776832
ACH-000638,-0.05577297696688382
ACH-000646,-0.12986926871779328
ACH-000647,-0.05042417862346234
ACH-000648,-0.1644695728637331
ACH-000649,-0.12751545199496062
ACH-000651,-0.1517018323058541
ACH-000652,0.2157259625214176
ACH-000653,-0.15682086350986527
ACH-000657,0.02415327029301328
ACH-000658,-0.060247270010421974
ACH-000661,-0.10512716600800144
ACH-000662,-0.5040086822419394
ACH-000663,0.02367235974567065
ACH-000665,0.009605985986209122
ACH-000671,-0.07661285043392364
ACH-000672,-0.2907013419686884
ACH-000673,0.03773270610681489
ACH-000676,-0.13748414503593967
ACH-000677,-0.032050942617981346
ACH-000681,-0.15632458016174938
ACH-000683,-0.003451545066676009
ACH-000684,-0.1162997620898702
ACH-000688,-0.05531659913369867
ACH-000693,-0.035088482649319214
ACH-000694,-0.055714861717623486
ACH-000695,-0.2353938570518325
ACH-000696,0.0020010083782368627
ACH-000697,-0.08877259213804116
ACH-000699,-0.06023038793376745
ACH-000701,-0.014541420538455831
ACH-000706,-0.06535958771942843
ACH-000711,0.009420493121619578
ACH-000713,0.04869966509257193
ACH-000714,-0.14631442633208458
ACH-000718,0.1801302354173345
ACH-000720,0.07667348642231543
ACH-000721,-0.07301398153924522
ACH-000724,-0.004971823478567254
ACH-000725,-0.14993162131486099
ACH-000732,-0.3088087061395841
ACH-000734,-0.007525905155423102
ACH-000735,0.029034527292708917
ACH-000736,0.07875531276639464
ACH-000738,-0.10914143767097907
ACH-000746,0.027150619770122883
ACH-000747,-0.1256850817346478
ACH-000748,-0.148608390407692
ACH-000753,0.08873593272030357
ACH-000756,0.05625675281806766
ACH-000757,-0.10848456913368597
ACH-000758,-0.040019711903171176
ACH-000760,-0.04346661520185215
ACH-000762,-0.11057022900830536
ACH-000763,-0.1517991737767686
ACH-000764,-0.10550106580079237
ACH-000765,-0.1191387902948454
ACH-000766,-0.039488960392742564
ACH-000767,0.008802299185719585
ACH-000768,-0.05780039120424904
ACH-000769,0.08153627312699156
ACH-000770,-0.05313996240902591
ACH-000771,-0.17738792407598095
ACH-000773,0.012939636075021452
ACH-000776,-0.07487844199900777
ACH-000777,-0.1492551047639067
ACH-000778,0.03353903299991068
ACH-000781,-0.07954039276556435
ACH-000782,-0.09381638557695332
ACH-000783,-0.05397282768537258
ACH-000784,-0.11037543785138614
ACH-000785,0.003553799648448819
ACH-000787,-0.011174544669623651
ACH-000788,-0.127764465041763
ACH-000791,-0.06475785348716749
ACH-000792,0.0568247667741449
ACH-000794,0.02878761574873185
ACH-000796,-0.059464744203291474
ACH-000798,-0.2546447833490401
ACH-000799,-0.1635771941217404
ACH-000800,0.1782126619808705
ACH-000802,-0.02768437575074429
ACH-000804,-0.13505641400210458
ACH-000805,0.11495568196053653
ACH-000809,-0.05631281599053601
ACH-000810,-0.07787120960781338
ACH-000811,-0.1062717345558808
ACH-000817,0.02939668453776487
ACH-000819,0.08949459435969634
ACH-000820,0.041348178749659854
ACH-000821,-0.18068335515340725
ACH-000822,-0.006547171455836726
ACH-000823,-0.09058238522471886
ACH-000824,-0.0017208794610237199
ACH-000827,-0.08988694606420079
ACH-000829,0.08490972233718735
ACH-000831,-0.08257931260088526
ACH-000832,-0.0023106327462810603
ACH-000833,0.09317699621882516
ACH-000834,-0.015046594602253174
ACH-000835,-0.12773685523411624
ACH-000836,0.20007286607401248
ACH-000837,0.07479058119576093
ACH-000838,-0.0008114197746560728
ACH-000839,-0.058513767093142585
ACH-000840,-0.2270948178899417
ACH-000841,-0.10677537025257564
ACH-000843,-0.0155890721444739
ACH-000846,-0.05774595498880206
ACH-000847,-0.016353133280193614
ACH-000848,-0.013504041296884857
ACH-000849,-0.0906693181540667
ACH-000851,-0.23738098244854897
ACH-000855,-0.01520552397425973
ACH-000856,-0.18355647775904504
ACH-000858,0.03497546235698959
ACH-000859,-0.043416580970901134
ACH-000861,0.043860053299839566
ACH-000862,0.09323911087213536
ACH-000865,-0.036271149128718365
ACH-000866,-0.02291015522373034
ACH-000867,-0.03901799681448044
ACH-000869,0.04315892004767222
ACH-000872,-0.014774421822706324
ACH-000873,-0.06690562183648366
ACH-000876,-0.11251443542680373
ACH-000878,-0.3218205844352924
ACH-000880,-0.013666300438468542
ACH-000881,-0.005570597520167178
ACH-000882,-0.04718602483137487
ACH-000884,-0.06653537478618919
ACH-000885,-0.04131228482311622
ACH-000887,0.00024324742640553936
ACH-000889,-0.06009674338569004
ACH-000896,-0.07255572648321165
ACH-000898,-0.09201690273203923
ACH-000900,-0.1646234293938213
ACH-000901,-0.04300567870112888
ACH-000905,0.04272170938304006
ACH-000906,-0.0374876720805418
ACH-000907,-0.1798840324680733
ACH-000910,0.0837992100801454
ACH-000911,-0.10548351141798556
ACH-000912,-0.04397373491520895
ACH-000913,-0.05984830496196625
ACH-000915,-0.1052816990405735
ACH-000916,0.01552419457931499
ACH-000917,-0.14957186689428031
ACH-000920,-0.1645900306375932
ACH-000921,-0.06130440289761373
ACH-000924,0.09152821209936793
ACH-000926,-0.09843067466530292
ACH-000928,-0.29415295071432107
ACH-000929,-0.07103030129132586
ACH-000932,-0.0634526957657018
ACH-000935,0.012974351203926515
ACH-000936,-0.2266149128219071
ACH-000937,-0.07344739950116858
ACH-000938,-0.08090404756022149
ACH-000939,0.35293781156387083
ACH-000941,-0.04996307548126129
ACH-000943,0.10516809043692102
ACH-000946,-0.029045741668405244
ACH-000947,0.04218302332138805
ACH-000948,-0.13629325970095169
ACH-000950,-0.32648767140186635
ACH-000953,-0.14305287155761642
ACH-000954,0.09385064200662252
ACH-000957,-0.012378405810748895
ACH-000958,-0.28250733500005243
ACH-000960,-0.01598533490548366
ACH-000963,-0.09932287085593114
ACH-000968,0.058828928373137225
ACH-000969,-0.02781561739337604
ACH-000972,0.0654100554606247
ACH-000973,-0.07333151108124396
ACH-000974,0.02398394301706944
ACH-000978,0.02975653652270532
ACH-000984,-0.10435871736560948
ACH-000986,-0.06745573519669601
ACH-000988,0.07558502041583735
ACH-000993,-0.013870627873527462
ACH-000994,-0.07844320915251768
ACH-000996,0.08654974679733285
ACH-001001,-0.020654040361540824
ACH-001020,0.38640084003815817
ACH-001028,0.027738493662411497
ACH-001031,-0.4052620646205637
ACH-001038,-0.09486458317314546
ACH-001048,-0.017679627786856826
ACH-001050,-0.01458077266779879
ACH-001053,-0.08514496158604534
ACH-001054,-0.08592755646747181
ACH-001061,-0.13908041982384672
ACH-001067,-0.24108775258768206
ACH-001075,-0.18733131869298056
ACH-001096,-0.2764210309786197
ACH-001111,0.03934499572923825
ACH-001119,-0.07908036566513728
ACH-001128,0.9400989177730574
ACH-001134,-0.027656899951832462
ACH-001151,-0.0018038561871617374
ACH-001163,0.02833304005199934
ACH-001164,-0.057631100898263524
ACH-001183,-0.15723330098324634
ACH-001192,-0.22119456597484
ACH-001193,0.10537560896745847
ACH-001196,0.03538683971201748
ACH-001197,-0.0915987413075962
ACH-001205,-0.2227206091530684
ACH-001211,0.18276031146431687
ACH-001212,-0.2601861528546238
ACH-001228,0.03696643179858268
ACH-001232,-0.0259500663196937
ACH-001239,-0.06338403410381263
ACH-001270,-0.04571878813070996
ACH-001274,-0.0913685013418278
ACH-001275,-0.07159940212448397
ACH-001277,-0.044800222186341714
ACH-001278,-0.2999827722543007
ACH-001280,0.0077932576657016184
ACH-001283,-0.08589082987053354
ACH-001289,-0.06059723334476241
ACH-001300,-0.06893217259460649
ACH-001301,-0.05047827461063156
ACH-001302,0.09264622518400913
ACH-001306,-0.06230007658375807
ACH-001318,-0.1629755682007614
ACH-001322,-0.10610357701767667
ACH-001328,-0.21203877078219
ACH-001332,-0.08150333959392456
ACH-001336,0.15489281949088687
ACH-001346,-0.1546126859016261
ACH-001353,-0.15594486313219014
ACH-001354,-0.11099941381204737
ACH-001367,0.07946183181065164
ACH-001368,-0.09921382991203397
ACH-001374,-0.18661232584537274
ACH-001377,0.06552162643675923
ACH-001380,-0.08612966539224579
ACH-001391,-0.2090624785419896
ACH-001408,-0.014388613100887819
ACH-001430,0.021656853658474425
ACH-001431,-0.047549730881964285
ACH-001450,-0.0033530291278329786
ACH-001496,0.1123967362802465
ACH-001500,0.160242017515234
ACH-001523,-0.027589228649345883
ACH-001532,-0.006118855938971679
ACH-001550,0.16797039798418414
ACH-001552,-0.2156884136360923
ACH-001554,-0.02851539904600538
ACH-001654,-0.033375549888241554
ACH-001735,-0.16415688435785272
ACH-001736,-0.2135195619162138
ACH-001737,-0.10519860371932364
ACH-001740,0.17352538273334325
ACH-001745,0.021016579813519145
ACH-001765,0.041345182101706464
