,MSH2 (4436)
ACH-000295,-0.1823831207833957
ACH-000296,-0.08661877351329995
ACH-000302,-0.08683262937590339
ACH-000304,-0.07416296117102521
ACH-000307,-0.10562584815078792
ACH-000308,-0.26070243583181896
ACH-000310,-0.2141911890940559
ACH-000311,-0.03913304765008563
ACH-000312,-0.2983611404352442
ACH-000315,-0.1227145594451263
ACH-000316,-0.10546263179587942
ACH-000317,-0.2998804543156188
ACH-000318,-0.21355444194842865
ACH-000319,-0.17158766332094605
ACH-000320,-0.1312691110072526
ACH-000322,-0.4459170199920153
ACH-000323,-0.2064169853351432
ACH-000324,-0.14095275944132346
ACH-000329,-0.23459375812141545
ACH-000330,-0.06221902790480655
ACH-000331,-0.15907345452666408
ACH-000332,-0.18979035646794898
ACH-000334,-0.20206840349836347
ACH-000335,-0.13653678534180164
ACH-000336,-0.1331510980985004
ACH-000337,-0.14669794949483242
ACH-000338,0.34365703364429745
ACH-000339,-0.048258558534355706
ACH-000341,-0.10667412210179597
ACH-000348,-0.18523588203923874
ACH-000350,-0.17125097670019868
ACH-000352,-0.16517879973042987
ACH-000356,-0.13983486469555506
ACH-000361,-0.19060461473903706
ACH-000362,-0.09073707887373876
ACH-000363,-0.02566361353239049
ACH-000364,-0.34647788007666835
ACH-000365,-0.1949198568359977
ACH-000366,-0.24280165183026706
ACH-000368,-0.3947918700794351
ACH-000374,-0.1264290216676241
ACH-000375,-0.14693760917328402
ACH-000376,-0.21617527177928106
ACH-000381,-0.21644814102922055
ACH-000383,-0.17056442656005047
ACH-000387,-0.10098026564044082
ACH-000389,-0.44378300176103935
ACH-000390,-0.24051298556636586
ACH-000393,-0.1972046971935783
ACH-000395,-0.2626502101490905
ACH-000396,-0.2535921480967065
ACH-000397,-0.18109074401428826
ACH-000401,-0.08725480742971392
ACH-000402,-0.010719815561781249
ACH-000403,-0.20625019602493086
ACH-000404,-0.33848052625877634
ACH-000406,-0.19507275014954967
ACH-000407,-0.17857969690635095
ACH-000408,-0.1366116400201007
ACH-000410,-0.2597755437289013
ACH-000411,-0.35661200574688107
ACH-000414,-0.10528071296218802
ACH-000415,-0.1762615745013496
ACH-000416,-0.14672791845569486
ACH-000420,-0.13477053944739165
ACH-000421,-0.2812855192116315
ACH-000424,-0.13222032798681313
ACH-000425,-0.17909706129395908
ACH-000426,-0.12923729575618234
ACH-000427,-0.1946558284348062
ACH-000433,-0.3643103381017511
ACH-000435,-0.3246899283076967
ACH-000436,-0.16799517933276406
ACH-000444,-0.11253007044991614
ACH-000445,-0.19683334718105586
ACH-000448,-0.23052805320907996
ACH-000450,-0.20164741023115815
ACH-000452,-0.14747101325312054
ACH-000454,-0.3255490479275204
ACH-000458,-0.006775612239717722
ACH-000459,-0.030148205405085983
ACH-000460,-0.3020942515384902
ACH-000461,-0.2989634042405472
ACH-000463,-0.13814433643215693
ACH-000464,-0.1531242065780303
ACH-000466,-0.19644697392201785
ACH-000467,-0.2733109816773544
ACH-000468,-0.1244109400872524
ACH-000469,-0.21270595516472493
ACH-000470,-0.15601930682455906
ACH-000471,-0.2083260596355864
ACH-000472,-0.1565740510826798
ACH-000473,-0.15079886336381831
ACH-000475,-0.1773003641225849
ACH-000476,-0.16008961729466778
ACH-000477,-0.05707912410782823
ACH-000479,0.02826799511911988
ACH-000480,-0.2338818371500997
ACH-000481,-0.32614113211094736
ACH-000483,-0.02307816221797696
ACH-000484,-0.2877644260752217
ACH-000485,-0.201815421548171
ACH-000486,-0.225657588913144
ACH-000487,-0.2990528853878106
ACH-000488,-0.11931533546046595
ACH-000490,-0.255616828702646
ACH-000491,-0.2809091587688222
ACH-000495,-0.17605751144923654
ACH-000496,-0.051165576616940885
ACH-000499,-0.2035458810977112
ACH-000500,-0.6142581956145459
ACH-000502,-0.08657855684833192
ACH-000503,-0.2663317716361265
ACH-000505,-0.2163835959230934
ACH-000507,-0.2655605532249861
ACH-000510,-0.04189201315744543
ACH-000511,-0.165472628611309
ACH-000512,-0.049108837659140266
ACH-000516,-0.18529327581960892
ACH-000517,-0.18552312654479985
ACH-000518,-0.18985272996976016
ACH-000520,-0.26908258197916485
ACH-000521,-0.17355624826699742
ACH-000522,-0.19636091729309935
ACH-000524,-0.20375465671931947
ACH-000527,-0.2523897611453629
ACH-000528,-0.1097894653025195
ACH-000537,-0.2588677051688137
ACH-000541,-0.07472000713767156
ACH-000542,-0.1817711077632681
ACH-000544,-0.05554914247758985
ACH-000545,-0.29830048415528604
ACH-000547,-0.08971335065532209
ACH-000548,-0.24306344798637497
ACH-000549,-0.1912910342804409
ACH-000550,-0.0893727972243697
ACH-000552,-0.1931742314152002
ACH-000556,-0.1608062122482646
ACH-000557,-0.20328139849491145
ACH-000569,-0.3282763436529624
ACH-000570,-0.2463483158099081
ACH-000571,-0.22091541259965475
ACH-000573,-0.03687256427438992
ACH-000576,-0.2397366082066978
ACH-000579,-0.1506831108675542
ACH-000580,-0.27176929917152104
ACH-000584,-0.13571248787122187
ACH-000585,-0.254878052448186
ACH-000588,-0.08020261776920452
ACH-000589,-0.04741361881091441
ACH-000591,-0.3031020244081429
ACH-000593,-0.20247286047740745
ACH-000600,-0.14033248148893968
ACH-000601,-0.1884800361617252
ACH-000605,-0.035185276894930534
ACH-000606,-0.25853999163409874
ACH-000608,-0.2045547660723709
ACH-000614,-0.2237017710775005
ACH-000616,-0.29889291909323273
ACH-000618,-0.2228844315588152
ACH-000619,-0.2925119787797281
ACH-000620,-0.1970853783322295
ACH-000621,-0.1990618783722201
ACH-000622,-0.09603287453644054
ACH-000623,-0.2442313025833876
ACH-000624,-0.2487270730414096
ACH-000627,-0.2450612316086397
ACH-000630,-0.22901639396563425
ACH-000631,-0.17871874390462553
ACH-000632,-0.26576385996747026
ACH-000633,-0.2857944508986921
ACH-000637,-0.21580059336925547
ACH-000638,-0.22467777204708236
ACH-000646,-0.32466532610534354
ACH-000647,-0.1469572879143894
ACH-000648,-0.08376966894490304
ACH-000649,-0.27399524231869604
ACH-000651,-0.16565876102656388
ACH-000652,-0.14596434054280213
ACH-000653,-0.06367665369443047
ACH-000657,-0.17498286281654418
ACH-000658,-0.21385283074126304
ACH-000661,-0.10611325791281384
ACH-000662,-0.2482830282138983
ACH-000663,-0.2060647869617688
ACH-000665,-0.17520192924103792
ACH-000671,-0.13604075879319066
ACH-000672,-0.32370611814286226
ACH-000673,-0.21840929803248305
ACH-000676,-0.09043692736762164
ACH-000677,0.002754121489141049
ACH-000681,-0.20013105054449312
ACH-000683,-0.14720710448388544
ACH-000684,-0.252050695204085
ACH-000688,-0.11575576358472588
ACH-000693,-0.2948941279806124
ACH-000694,-0.13331813797597689
ACH-000695,-0.052345376769772384
ACH-000696,-0.2296145555395165
ACH-000697,-0.21979724958164187
ACH-000699,-0.2494947467518368
ACH-000701,-0.3651029238842509
ACH-000706,-0.14988937924582504
ACH-000711,-0.2796600667819946
ACH-000713,-0.1288006633722618
ACH-000714,-0.2561806860522643
ACH-000718,-0.31703083680392624
ACH-000720,-0.17389594487791646
ACH-000721,-0.2001083495565793
ACH-000724,-0.13287375542513266
ACH-000725,-0.318470764977449
ACH-000732,-0.027832852570836557
ACH-000734,-0.10438066362696298
ACH-000735,-0.2012470057667512
ACH-000736,-0.21878659760428545
ACH-000738,-0.060876118963706566
ACH-000746,-0.275002658985375
ACH-000747,-0.3211235715693902
ACH-000748,-0.15907926542002152
ACH-000753,-0.23157934282987594
ACH-000756,-0.06513506844160141
ACH-000757,0.01538169870120691
ACH-000758,-0.05516121348906708
ACH-000760,-0.17498601114564225
ACH-000762,-0.1870540710030517
ACH-000763,-0.16216952627906062
ACH-000764,-0.09465144984911264
ACH-000765,-0.053004017166700085
ACH-000766,-0.2406050919841121
ACH-000767,-0.18998832062199975
ACH-000768,-0.12223129574384292
ACH-000769,-0.3965290650578808
ACH-000770,-0.1956767892005572
ACH-000771,-0.16072523226015722
ACH-000773,-0.027482415711205344
ACH-000776,-0.148329833165557
ACH-000777,-0.1814037750797875
ACH-000778,-0.171978671031313
ACH-000781,-0.18260971068149867
ACH-000782,-0.2017566254885678
ACH-000783,-0.2711241946198757
ACH-000784,-0.12058637804350075
ACH-000785,-0.14583522968967227
ACH-000787,-0.18795100143586294
ACH-000788,-0.09552025694891488
ACH-000791,-0.1493442726318011
ACH-000792,-0.3444524918793643
ACH-000794,-0.3445288904370917
ACH-000796,-0.21636338617905707
ACH-000798,-0.18289682008958694
ACH-000799,-0.3563861322453135
ACH-000800,-0.19626055912011706
ACH-000802,0.003189183673425197
ACH-000804,-0.17751915491144388
ACH-000805,-0.3082206816050984
ACH-000809,-0.2290050835200771
ACH-000810,-0.11601875812180905
ACH-000811,-0.12432634576398285
ACH-000817,-0.30963928124566226
ACH-000819,-0.11244673035725536
ACH-000820,-0.28134184958339026
ACH-000821,0.0062595023028900595
ACH-000822,-0.22501642798312768
ACH-000823,-0.24409401986883875
ACH-000824,-0.11868155375803258
ACH-000827,-0.06814111087175477
ACH-000829,-0.12093100432349947
ACH-000831,-0.4617623045304711
ACH-000832,-0.2600867458730631
ACH-000833,-0.14238271259433755
ACH-000834,-0.06272999196699176
ACH-000835,-0.2336798822890581
ACH-000836,-0.2632080284068386
ACH-000837,-0.10526676441796627
ACH-000838,-0.1828060707747794
ACH-000839,-0.1480861910834113
ACH-000840,0.051061344479550484
ACH-000841,-0.12740153464010476
ACH-000843,-0.2296366356246127
ACH-000846,-0.21372659876248368
ACH-000847,-0.27314275701526297
ACH-000848,-0.1783905496130851
ACH-000849,-0.09068982888490824
ACH-000851,-0.06446356485998317
ACH-000855,-0.19231692623806776
ACH-000856,-0.18806742808975305
ACH-000858,-0.10357408745404427
ACH-000859,-0.23831040340840684
ACH-000861,-0.10253069535119494
ACH-000862,-0.1415421868408367
ACH-000865,-0.2181358310512667
ACH-000866,-0.059871111023134235
ACH-000867,-0.1740593329076759
ACH-000869,-0.1998857127116748
ACH-000872,-0.17778866303191224
ACH-000873,-0.13531863528539612
ACH-000876,-0.1465331407996121
ACH-000878,-0.04784550271861058
ACH-000880,-0.11062769675130683
ACH-000881,-0.22919252098617035
ACH-000882,-0.12611785837037465
ACH-000884,-0.1403623571562263
ACH-000885,-0.19774026104582226
ACH-000887,-0.14944120797836222
ACH-000889,-0.18660715881126647
ACH-000896,-0.2510420395954313
ACH-000898,-0.06217409540298007
ACH-000900,-0.4384648315020125
ACH-000901,-0.19729724162705875
ACH-000905,-0.24279377327812315
ACH-000906,-0.20423930873530652
ACH-000907,-0.12308897857608972
ACH-000910,-0.1990074317867701
ACH-000911,-0.14849399204992447
ACH-000912,-0.03562386661887917
ACH-000913,-0.3322907286875192
ACH-000915,-0.18909895829541676
ACH-000916,-0.08394870202578432
ACH-000917,-0.18600227604539268
ACH-000920,-0.13224300641134104
ACH-000921,-0.01181988410742406
ACH-000924,-0.21405480534340912
ACH-000926,-0.1754643381331862
ACH-000928,-0.11814313754946534
ACH-000929,-0.17042360294053474
ACH-000932,-0.17270826623002666
ACH-000935,-0.17460481278834292
ACH-000936,-0.17008264006448562
ACH-000937,-0.11158431530538372
ACH-000938,-0.178104709060129
ACH-000939,-0.16237988596137196
ACH-000941,-0.10828368997086142
ACH-000943,-0.12782697064379314
ACH-000946,-0.16576884535854725
ACH-000947,-0.16929849531790628
ACH-000948,-0.01932767017250848
ACH-000950,-0.06327998241577774
ACH-000953,-0.22196409333838416
ACH-000954,-0.17244425686289624
ACH-000957,-0.14545794000173634
ACH-000958,-0.2224672243724988
ACH-000960,-0.1830885643878589
ACH-000963,-0.1966129401665017
ACH-000968,-0.2287929066896704
ACH-000969,-0.18939988465387075
ACH-000972,-0.2572546156608663
ACH-000973,-0.2452990605774221
ACH-000974,-0.10425735451146023
ACH-000978,-0.14130970782990526
ACH-000984,-0.21589659397679706
ACH-000986,-0.4573214746278759
ACH-000988,-0.13618465582527467
ACH-000993,-0.4434877741190383
ACH-000994,-0.29246736961891623
ACH-000996,-0.4705037360971235
ACH-001001,-0.1570688444971798
ACH-001020,-0.2548950537521053
ACH-001028,-0.05844900504997602
ACH-001031,-0.13094987497973254
ACH-001038,-0.13341729567108854
ACH-001048,-0.15040754335098794
ACH-001050,-0.17077593641318434
ACH-001053,-0.1674227376528239
ACH-001054,-0.31282925275854806
ACH-001061,-0.21883489681313506
ACH-001067,-0.2081762862514472
ACH-001075,-0.3553189904726735
ACH-001096,-0.17046576046468054
ACH-001111,-0.026505020383980917
ACH-001119,-0.1202763805460824
ACH-001128,-0.4595142207272348
ACH-001134,-0.22736711222203965
ACH-001151,-0.17736836141267182
ACH-001163,-0.2739021856274726
ACH-001164,-0.026831062751270614
ACH-001183,-0.17731989222222252
ACH-001192,-0.07280528454322117
ACH-001193,-0.11590934295790625
ACH-001196,-0.041569139732803566
ACH-001197,-0.4541755629871298
ACH-001205,-0.28540123601333434
ACH-001211,-0.2749988211977106
ACH-001212,-0.17537824374177294
ACH-001228,-0.29490058450516393
ACH-001232,-0.08522255958298684
ACH-001239,-0.20029910381205385
ACH-001270,-0.26985640876079336
ACH-001274,-0.16718743654763174
ACH-001275,-0.0037911852959897968
ACH-001277,-0.17657824492634686
ACH-001278,-0.14189956015591387
ACH-001280,-0.2960893386520999
ACH-001283,-0.029397679034374964
ACH-001289,-0.022321853415876752
ACH-001300,-0.2395268669526885
ACH-001301,-0.10559055759990132
ACH-001302,-0.17616518310316034
ACH-001306,-0.2364702983993086
ACH-001318,-0.15691363040622952
ACH-001322,-0.3395427328486772
ACH-001328,-0.28841934860046786
ACH-001332,-0.3327233670046678
ACH-001336,-0.28606431440653257
ACH-001346,-0.15817608237925404
ACH-001353,-0.132991721931927
ACH-001354,-0.08258621811364604
ACH-001367,-0.2588871658612759
ACH-001368,-0.1983825595224909
ACH-001374,-0.38494319887343065
ACH-001377,-0.2767652963331158
ACH-001380,-0.272201328593406
ACH-001391,-0.19424039923116687
ACH-001408,-0.3017001022422104
ACH-001430,-0.15167034780014654
ACH-001431,-0.2492893094235145
ACH-001450,-0.2424365273633435
ACH-001496,-0.1803331487457093
ACH-001500,-0.2423590071865185
ACH-001523,-0.17971836924552262
ACH-001532,-0.04154808726355011
ACH-001550,-0.17947207503816334
ACH-001552,-0.20237533732456967
ACH-001554,-0.3183547824155285
ACH-001654,-0.17631076863049738
ACH-001735,-0.15362409353100712
ACH-001736,-0.0769660437029894
ACH-001737,0.12961803791045595
ACH-001740,-0.2575258603007001
ACH-001745,-0.18167502850312106
ACH-001765,-0.4066183778891712
