,OLFML3 (56944)
ACH-000445,-0.5822399176006652
ACH-000448,-0.3946083895306263
ACH-000450,-0.4858083618065873
ACH-000452,-0.533067943625573
ACH-000454,-0.530495749940084
ACH-000458,-0.4779147796795249
ACH-000459,-0.7349901885886265
ACH-000460,-0.567992823867697
ACH-000461,-0.5879265062319364
ACH-000463,-0.4697669715720116
ACH-000464,-0.5084401070192138
ACH-000466,-0.4225700648418787
ACH-000467,-0.3907625715214974
ACH-000468,-0.488249337119791
ACH-000469,-0.4953130150009377
ACH-000470,-0.3846694903385852
ACH-000471,-0.5440324732924295
ACH-000472,-0.3840074581438152
ACH-000473,-0.584482777616989
ACH-000475,-0.3934535722839376
ACH-000476,-0.424127626643893
ACH-000477,-0.38696385621571777
ACH-000479,-0.8446886188576438
ACH-000480,-0.2785797286317384
ACH-000481,-0.4108960905790167
ACH-000483,-0.2681914063119627
ACH-000484,-0.4310095970940115
ACH-000485,-0.5085942883653303
ACH-000486,-0.4587989591497308
ACH-000487,-0.6234257117142529
ACH-000488,-0.4504933311777035
ACH-000490,-0.47105584315589705
ACH-000491,-0.6403135482281757
ACH-000495,-0.4825535018654802
ACH-000496,-0.4597058165736478
ACH-000499,-0.8541144746724784
ACH-000500,-0.5738051639562014
ACH-000502,-0.6401435335843424
ACH-000503,-0.6041547225330077
ACH-000505,-0.4939747264641456
ACH-000507,-0.4245349285949887
ACH-000510,-0.29794976687691904
ACH-000511,-0.4334770301142647
ACH-000512,-0.5731642943150751
ACH-000516,-0.4742031067513357
ACH-000517,-0.4672609331873572
ACH-000518,-0.4182179751246299
ACH-000520,-0.4343162700197991
ACH-000521,-0.4945119178438474
ACH-000522,-0.6014222952267791
ACH-000524,-0.3468840890129761
ACH-000527,-0.3250203150734657
ACH-000528,-0.367183318748984
ACH-000537,-0.5209316936890203
ACH-000541,-0.5301106025849344
ACH-000542,-0.575038192166659
ACH-000544,-0.5027503543258045
ACH-000545,-0.5758874154312366
ACH-000547,-0.4770277333474705
ACH-000548,-0.43423037788178015
ACH-000549,-0.3815763786417565
ACH-000550,-0.3804615052990231
ACH-000552,-0.4440520647902005
ACH-000556,-0.4499938249424293
ACH-000557,-0.5095823972978175
ACH-000569,-0.8127787289600757
ACH-000570,-0.4388037427207698
ACH-000571,-0.4581915627122364
ACH-000573,-0.5007503032378392
ACH-000576,-0.5844411037185077
ACH-000579,-0.340042527126036
ACH-000580,-0.7111701911510324
ACH-000584,-0.5299978676901246
ACH-000585,-0.3403938986214339
ACH-000588,-0.4028106628817412
ACH-000589,-0.4420660197086371
ACH-000591,-0.4877357441777403
ACH-000593,-0.4814670202760034
ACH-000600,-0.4344260422865512
ACH-000601,-0.43983124467604656
ACH-000605,-0.6755823458627965
ACH-000606,-0.3635325665899029
ACH-000608,-0.4129894745538472
ACH-000614,-0.5987762278004279
ACH-000616,-0.4535978620806065
ACH-000618,-0.23738758729174814
ACH-000619,-0.4699032765105845
ACH-000620,-0.5354909178360947
ACH-000621,-0.4327570364888326
ACH-000622,-0.6116496595072008
ACH-000623,-0.5908996716509763
ACH-000624,-0.4718637485683882
ACH-000627,-0.4305376129787535
ACH-000630,-0.4553846463702107
ACH-000631,-0.4600205802384254
ACH-000632,-0.4870450762905991
ACH-000633,-0.5194694636604357
ACH-000637,-0.5385256861087836
ACH-000638,-0.5260244386113729
ACH-000646,-0.507781455821994
ACH-000647,-0.4008140281805537
ACH-000648,-0.606312539599381
ACH-000649,-0.5254624562834702
ACH-000651,-0.629340114901538
ACH-000652,-0.6151144579708863
ACH-000653,-0.3803911253862228
ACH-000657,-0.6149318160889894
ACH-000658,-0.5816873737450647
ACH-000661,-0.48069539466528205
ACH-000662,-0.5980149880355897
ACH-000663,-0.23384110996550614
ACH-000665,-0.4969947976753346
ACH-000671,-0.5476697898213941
ACH-000672,-0.20351292021841966
ACH-000673,-0.4725174723087792
ACH-000676,-0.5127310673590829
ACH-000677,-0.3948562797377607
ACH-000681,-0.4130252971822989
ACH-000683,-0.4943360930371198
ACH-000684,-0.6369784483779611
ACH-000688,-0.6139960573617339
ACH-000693,-0.5330402879758771
ACH-000694,-0.3597418657982985
ACH-000695,-0.5114319367138512
ACH-000696,-0.41918272540150703
ACH-000697,-0.26207227852701004
ACH-000699,-0.2901971879101544
ACH-000701,-0.30985483582904066
ACH-000706,-0.5285332300807875
ACH-000711,-0.3666856686613789
ACH-000713,-0.4670137168701454
ACH-000714,-0.40528223394142004
ACH-000718,-0.4550973164002395
ACH-000720,-0.3570681661452832
ACH-000721,-0.4980650266636286
ACH-000724,-0.2777620776470832
ACH-000725,-0.44828103547817455
ACH-000732,-0.4819965624329711
ACH-000734,-0.4084680366147781
ACH-000735,-0.60665870386224
ACH-000736,-0.6131268059091832
ACH-000738,-0.4532296701627841
ACH-000746,-0.21015208368316035
ACH-000747,-0.4334356556867992
ACH-000748,-0.4025114248015693
ACH-000753,-0.4375698352378891
ACH-000756,-0.3897677713207263
ACH-000757,-0.5011859589583589
ACH-000758,-0.3570952998041649
ACH-000760,-0.4049623012563528
ACH-000762,-0.5762447030585226
ACH-000763,-0.4461382712767257
ACH-000764,-0.6645777942868119
ACH-000765,-0.6588579750723522
ACH-000766,-0.5898325509704874
ACH-000767,-0.6544779167283359
ACH-000768,-0.5775173995675352
ACH-000769,-0.267119147332095
ACH-000770,-0.5907318418980785
ACH-000771,-0.597610177337994
ACH-000773,-0.4694688139571549
ACH-000776,-0.5459024840979427
ACH-000777,-0.532792541628303
ACH-000778,-0.6013692369286306
ACH-000781,-0.4579470098315994
ACH-000782,-0.21061472450600996
ACH-000783,-0.6572197530264803
ACH-000784,-0.5259891694821239
ACH-000785,-0.5358885403161207
ACH-000787,-0.4398238971005268
ACH-000788,-0.5259241669572534
ACH-000791,-0.6181552851154867
ACH-000792,-0.4593241415205398
ACH-000794,-0.7163023391292253
ACH-000796,-0.4530336619228426
ACH-000798,-0.5452424684999714
ACH-000799,-0.3841184060655109
ACH-000800,-0.32430640157131946
ACH-000802,-0.1947386758166318
ACH-000804,-0.4341470341718072
ACH-000805,-0.3624043890976922
ACH-000809,-0.3615333399183205
ACH-000810,-0.5900641611737515
ACH-000811,-0.4485761256189909
ACH-000817,-0.5405147706956124
ACH-000819,-0.4466592189814968
ACH-000820,-0.8708202869436633
ACH-000821,-0.5469913574898785
ACH-000822,-0.34250695349734483
ACH-000823,-0.5575984741202709
ACH-000824,-0.5456616074824029
ACH-000827,-0.4810640726887219
ACH-000829,-0.4207027786601453
ACH-000831,-0.4125426417162541
ACH-000832,-0.518073888168568
ACH-000833,-0.2595987204405884
ACH-000834,-0.5569029412973275
ACH-000835,-0.5031462486248611
ACH-000836,-0.4550299887459588
ACH-000837,-0.4787240109863896
ACH-000838,0.012340017351229348
ACH-000839,-0.4864541192710106
ACH-000840,-0.549471905790008
ACH-000841,-0.3731689429961536
ACH-000843,-0.4851702570253487
ACH-000846,-0.5645822163709362
ACH-000847,-0.5681867448786593
ACH-000848,-0.4731416826507491
ACH-000849,-0.6689337952360803
ACH-000851,-0.5796451791059428
ACH-000855,-0.43750928096597735
ACH-000856,-0.4308922118093062
ACH-000858,-0.5843624814371906
ACH-000859,-0.5781854290328508
ACH-000861,-0.3871235874504857
ACH-000862,-0.6121163961229154
ACH-000865,-0.4052911794602035
ACH-000866,-0.4994716974139026
ACH-000867,-0.5204097288334446
ACH-000869,-0.45382966591526
ACH-000872,-0.5493914817584685
ACH-000873,-0.4737748123827536
ACH-000876,-0.5638671524099296
ACH-000878,-0.3410457771577465
ACH-000880,-0.5371044445155612
ACH-000881,-0.493572473404949
ACH-000882,-0.5329590139214814
ACH-000884,-0.40970564974236734
ACH-000885,-0.4435524011091133
ACH-000887,-0.6026353924562659
ACH-000889,-0.4121453848038427
ACH-000896,-0.5123636591693426
ACH-000898,-0.3839986417498121
ACH-000900,-0.16498228786194855
ACH-000901,-0.4382711621996891
ACH-000905,-0.6176492860650901
ACH-000906,-0.5033850927118086
ACH-000907,-0.4740263820972302
ACH-000910,-0.4600167913316846
ACH-000911,-0.6570298938677613
ACH-000912,-0.5245386693871695
ACH-000913,-0.4688266882464375
ACH-000915,-0.3902567093034829
ACH-000916,-0.24453780521876334
ACH-000917,-0.4308481643028571
ACH-000920,-0.940122710653404
ACH-000921,-0.5269271513841347
ACH-000924,-0.3890970053332091
ACH-000926,-0.3455970018252046
ACH-000928,-0.39580618121037103
ACH-000929,-0.2463105925915648
ACH-000932,-0.3870893673849684
ACH-000935,-0.28537003585546616
ACH-000936,-0.3876640661142438
ACH-000937,-0.5642071512488975
ACH-000938,-0.4495895581564477
ACH-000939,-0.4025932076537809
ACH-000941,-0.3523629587141649
ACH-000943,-0.4313957074043573
ACH-000946,-0.5559823217829902
ACH-000947,-0.4465060218994858
ACH-000948,-0.2723017397091416
ACH-000950,-0.4211826376971639
ACH-000953,-0.528238849051849
ACH-000954,-0.4031221976421848
ACH-000957,-0.5165636020147141
ACH-000958,-0.3635216789509413
ACH-000960,-0.5236305026902129
ACH-000963,-0.4460285147027861
ACH-000968,-0.4144962278394432
ACH-000969,-0.5145997850865778
ACH-000972,-0.2994918205068217
ACH-000973,-0.4375804677798278
ACH-000974,-0.5502227075383994
ACH-000978,-0.5732038480945618
ACH-000984,-0.37704542147900616
ACH-000986,-0.4884234806057026
ACH-000988,-0.3499167291716093
ACH-000993,-0.45466446043162
ACH-000994,-0.4750610562244632
ACH-000996,-0.4000146826160759
ACH-001001,-0.5817757748256013
ACH-001020,-0.5587241341800089
ACH-001028,-0.5898523701700484
ACH-001031,-0.3990662226163639
ACH-001038,-0.4747495262837189
ACH-001048,-0.5330458197479225
ACH-001050,-0.5713349282006107
ACH-001053,-0.5076529170050229
ACH-001054,-0.5564913582299926
ACH-001061,-0.4039830999979721
ACH-001067,-0.4531592025874451
ACH-001075,-0.3540483431322116
ACH-001096,-0.5297568889404193
ACH-001111,-0.551377280213913
ACH-001119,-0.2763918812365764
ACH-001128,-0.5171132717522844
ACH-001134,-0.5159444816996227
ACH-001151,-0.6009024693982552
ACH-001163,-0.4006068072077272
ACH-001164,-0.35191936873513885
ACH-001183,-0.6301166938248635
ACH-001192,-0.6817344596143142
ACH-001193,-0.6854201780515428
ACH-001196,-0.5072441949517905
ACH-001197,-0.5042235322744618
ACH-001205,-0.5781985585979617
ACH-001211,-0.3919354361844586
ACH-001212,-0.4920116436723146
ACH-001228,-0.4379537083200517
ACH-001232,-0.5724086893341015
ACH-001239,-0.5946915626764809
ACH-001270,-0.3452609279148107
ACH-001274,-0.5275295854068389
ACH-001275,-0.4747167990306366
ACH-001277,-0.4821258192065034
ACH-001278,-0.4604471842129666
ACH-001280,-0.4326340799560223
ACH-001283,-0.5162883591566956
ACH-001289,-0.31025404640633003
ACH-001300,-0.502576589269113
ACH-001301,-0.4773284411543525
ACH-001302,-0.7536216736625749
ACH-001306,-0.6105132251065881
ACH-001318,-0.4477738666716395
ACH-001322,-0.7294413608455435
ACH-001328,-0.4394711230750121
ACH-001332,-0.6366332353838929
ACH-001336,-0.3664343303626147
ACH-001346,-0.5585450032252083
ACH-001353,-0.3453747030848269
ACH-001354,-0.7003169877818192
ACH-001367,-0.4357434018411352
ACH-001368,-0.4504408010370765
ACH-001374,-0.7447405485837981
ACH-001377,-0.4610687754499885
ACH-001380,-0.5708725417564872
ACH-001391,-0.3671210823190656
ACH-001408,-0.4750815747182947
ACH-001430,-0.4844335295584826
ACH-001431,-0.5870113076363546
ACH-001450,-0.3880165075802776
ACH-001496,-0.3391828396422415
ACH-001500,-0.4406880963276054
ACH-001523,-0.6054739625662539
ACH-001532,-0.5955148401549379
ACH-001550,-0.3211551935139414
ACH-001552,-0.634291762456465
ACH-001554,-0.6049108750959798
ACH-001654,-0.4804917642465492
ACH-001735,-0.40439518009442255
ACH-001736,-0.4696538983330269
ACH-001737,-1.0022764004256994
ACH-001740,-0.6272780595274446
ACH-001745,-0.5074198076204014
ACH-001765,-0.3826550005128445
