,CBWD5 (220869)
ACH-000004,-0.30028966698798776
ACH-000005,-0.329704882451052
ACH-000007,-0.3513781923534599
ACH-000009,-0.4833223485123675
ACH-000011,-0.5772684523293651
ACH-000012,-0.3198307130431505
ACH-000013,-0.5289837619990603
ACH-000014,-0.3809501900791722
ACH-000015,-0.4066828382792186
ACH-000017,-0.34240391402627235
ACH-000018,-0.4273058396540363
ACH-000019,-0.434747386253475
ACH-000021,-0.3591242072730661
ACH-000022,-0.4803040394465204
ACH-000025,-0.2466606642136937
ACH-000028,-0.353975305746729
ACH-000030,-0.5270171746563445
ACH-000035,-0.3733381258280836
ACH-000036,-0.6845251717860653
ACH-000037,-0.5122831564461473
ACH-000039,-0.5233031715009119
ACH-000040,-0.550476837109393
ACH-000041,-0.4219963455852023
ACH-000042,-0.3737396320847675
ACH-000045,-0.4501602577290214
ACH-000047,-0.4144111307264766
ACH-000052,-0.4515253328890782
ACH-000053,-0.4893419340131673
ACH-000054,-0.3849112555086576
ACH-000055,-0.3997867577177237
ACH-000060,-0.34127429976918305
ACH-000067,-0.47996842581546395
ACH-000070,-0.3828234355132053
ACH-000075,-0.6860444465039729
ACH-000078,-0.6367625330828065
ACH-000082,-0.5484734225799329
ACH-000085,-0.5730921450049465
ACH-000086,-0.4298348285975054
ACH-000087,-0.19651738937588284
ACH-000092,-0.5907851905210577
ACH-000095,-0.5933782972516939
ACH-000097,-0.5298728997837671
ACH-000098,-0.4589098755271161
ACH-000099,-0.4873380003680538
ACH-000108,-0.4939254502046582
ACH-000113,-0.353874254288451
ACH-000116,-0.4459925524142264
ACH-000118,-0.36490001726002064
ACH-000120,-0.44316462964215947
ACH-000123,-0.3778409073590184
ACH-000127,-0.4619414203118394
ACH-000128,-0.3818876597877699
ACH-000132,-0.4986365194745317
ACH-000133,-0.6104573274901758
ACH-000137,-0.4622372547833906
ACH-000138,-0.4151043476209177
ACH-000142,-0.4486696558129582
ACH-000143,-0.4744317671548104
ACH-000146,-0.4052487328216012
ACH-000148,-0.4039724074343488
ACH-000150,-0.3141378574105632
ACH-000152,-0.276070310892066
ACH-000153,-0.5051400962807798
ACH-000159,-0.3564625261976883
ACH-000160,-0.4905426371353428
ACH-000163,-0.6846964193775557
ACH-000167,-0.4843753711790304
ACH-000168,-0.12215305751547301
ACH-000169,-0.3863220800937269
ACH-000178,-0.5349728885069653
ACH-000183,-0.4683881719092302
ACH-000188,-0.5618733546389361
ACH-000189,-0.5317928757094539
ACH-000190,-0.3180973397248529
ACH-000198,-0.3645599673461088
ACH-000203,-0.6538032457307775
ACH-000204,-0.4116290149568249
ACH-000206,-0.14844941687832194
ACH-000207,-0.3265934486407179
ACH-000208,-0.3851076167012952
ACH-000210,-0.4621727282080942
ACH-000211,-0.5605442321653659
ACH-000215,-0.4951970670899605
ACH-000221,-0.3847822444850485
