,EPN2 (22905)
ACH-000004,0.16155066219738665
ACH-000005,-0.0894810883156203
ACH-000007,-0.0075532957508302545
ACH-000009,-0.10121686389815268
ACH-000011,0.013305461913684835
ACH-000012,-0.1266330278193528
ACH-000013,-0.04829738151740191
ACH-000014,-0.040357494733487084
ACH-000015,-0.1075701015380431
ACH-000017,-0.07453380683743452
ACH-000018,-0.0946594559417242
ACH-000019,-0.06399468146557652
ACH-000021,-0.06274793436330695
ACH-000022,-0.1766092382162541
ACH-000025,0.050441034150784485
ACH-000028,0.023899625737177143
ACH-000030,-0.00802294990005974
ACH-000035,-0.2272476086944643
ACH-000036,-0.14237337895533972
ACH-000037,-0.0019659751147002046
ACH-000039,0.12088802114616125
ACH-000040,0.01731783893119001
ACH-000041,-0.012492644925006204
ACH-000042,-0.11002992873442616
ACH-000045,0.00033244819804230803
ACH-000047,-0.1057873680704278
ACH-000052,0.07614475897130829
ACH-000053,0.006343540321372485
ACH-000054,-0.04201537042504472
ACH-000055,-0.2170417635800863
ACH-000060,-0.09371148880761747
ACH-000067,0.00019983738754710264
ACH-000070,0.12064493457188714
ACH-000075,0.18486618515368586
ACH-000078,0.19425927490202574
ACH-000082,-0.029355478986875762
ACH-000085,0.12525804346440286
ACH-000086,0.0758859662656515
ACH-000087,0.3555560963902371
ACH-000092,-0.0313197226384671
ACH-000095,-0.02786541744320568
ACH-000097,-0.04917526665815068
ACH-000098,-0.06565878013100394
ACH-000099,0.029524826907971955
ACH-000108,-0.04673954397780216
ACH-000113,0.11992033403122458
ACH-000116,0.008726572547641576
ACH-000118,0.047923043085461935
ACH-000120,0.07757935852190688
ACH-000123,0.05695679875269264
ACH-000127,-0.10757015163888646
ACH-000128,0.05932916682878817
ACH-000132,-0.07964884448865803
ACH-000133,0.12352708720204413
ACH-000137,-0.13887452808281958
ACH-000138,-0.06620039480379941
ACH-000142,0.04388325568598804
ACH-000143,0.0001947132145186785
ACH-000146,-0.09963546089139293
ACH-000148,-0.03989632882593177
ACH-000150,0.07093350534079718
ACH-000152,-0.03974502183705534
ACH-000153,-0.14145234233504347
ACH-000159,0.06528015172064441
ACH-000160,-0.07243527858223402
ACH-000163,0.23976101614622766
ACH-000167,0.260531112420376
ACH-000168,0.17277379211064378
ACH-000169,0.10651997881256828
ACH-000178,-0.05552728524258988
ACH-000183,-0.09722724272834947
ACH-000188,-0.0026023054030778568
ACH-000189,0.12470483471466882
ACH-000190,-0.011180091032366259
ACH-000198,0.021652176063960776
ACH-000203,-0.6033901597111845
ACH-000204,-0.17173452725373653
ACH-000206,0.014254672743370809
ACH-000207,-0.029381891951934136
ACH-000208,-0.15100162773850848
ACH-000210,-0.04440724612364639
ACH-000211,0.05411242001987195
ACH-000215,-0.0002950486754965128
ACH-000221,-0.16828946045320298
ACH-000222,-0.28864604030443675
ACH-000223,0.026694206300089767
ACH-000226,0.060173393253812074
ACH-000227,-0.019031507532481232
ACH-000228,0.0030018947628170124
ACH-000231,-0.019052165433822404
ACH-000232,0.019388505897889045
ACH-000233,0.06152777280083965
ACH-000234,-0.17103869468828928
ACH-000235,-0.04565183869008722
ACH-000237,0.17715031601160675
ACH-000238,-0.0007281412243305378
ACH-000242,0.2301939582547156
ACH-000243,-0.026220238811020063
ACH-000244,0.26523856580593924
ACH-000246,0.05142840485464848
ACH-000248,0.0067578894072893
ACH-000250,-0.22464205926778824
ACH-000251,-0.2479185844770663
ACH-000252,0.11955344158122658
ACH-000253,-0.012761967632708754
ACH-000255,0.050849675075901934
ACH-000256,-0.06238927014659172
ACH-000257,0.1081797378190884
ACH-000258,-0.16850692048930888
ACH-000259,-0.07586257051165217
ACH-000260,-0.08478459565005361
ACH-000261,0.038668567796880736
ACH-000262,0.06242698062475479
ACH-000263,0.201090577792756
ACH-000264,0.029134145800227575
ACH-000265,0.02052002287047075
ACH-000266,-0.08492234692534534
ACH-000272,-0.1169497024062935
ACH-000274,-0.09386944164485404
ACH-000277,0.13675453167031426
ACH-000278,0.04228386802122302
ACH-000279,-0.005986287345421815
ACH-000280,0.12162115654685927
ACH-000281,-0.09057277872353857
ACH-000288,-0.06642980240435352
ACH-000291,0.014902370887108591
ACH-000293,-0.1154922827991531
ACH-000294,0.17168563216955066
ACH-000295,0.18185912193014525
ACH-000296,-0.028166380687580726
ACH-000302,-0.08120895135637213
ACH-000304,0.1464001700587075
ACH-000307,0.04771779063353335
ACH-000308,0.046063103083824636
ACH-000310,0.2557262007176193
ACH-000311,0.109746997300735
ACH-000312,0.042420506141613495
ACH-000315,0.0741210778269321
ACH-000316,-0.04110952042002655
ACH-000317,0.0385029759602072
ACH-000318,-0.24669446861827565
ACH-000319,-0.08214361259197127
ACH-000320,0.03048677817757255
ACH-000322,0.040197369781767515
ACH-000323,0.0066593008243414145
ACH-000324,-0.0856154210274308
ACH-000329,0.031199560454090967
ACH-000330,0.06118827302065934
ACH-000331,0.07273917414297339
ACH-000332,-0.08516446087337956
ACH-000334,-0.03525868133714888
ACH-000335,0.246169678286637
ACH-000336,-0.0893713724671304
ACH-000337,0.02435680424756422
ACH-000338,-0.051634953900559305
ACH-000339,-0.016980437236015687
ACH-000341,0.3396757097926383
ACH-000348,-0.10062921952337182
ACH-000350,-0.1274728439440483
ACH-000352,0.07804644538747693
ACH-000356,-0.25614113861165305
ACH-000361,-0.12560167249118628
ACH-000362,0.06805704633177756
ACH-000363,-0.014147787502385075
ACH-000364,-0.2859085883527953
ACH-000365,0.018311302436798245
ACH-000366,0.0034443791215730004
ACH-000368,0.20285466408736585
ACH-000374,-4.341725275515825e-05
ACH-000375,-0.24499458890626266
ACH-000376,0.014460764806096362
ACH-000381,0.13216082051547276
ACH-000383,0.0072755567364406375
ACH-000387,-0.060678992820472996
ACH-000389,0.08801174962543369
ACH-000390,0.07814424914632756
ACH-000393,-0.10796944005910626
ACH-000395,0.1156765198123282
ACH-000396,0.18561225033482026
ACH-000397,-0.13512659978692107
