,AIPL1 (23746)
ACH-000004,-0.05386274626444247
ACH-000005,-0.21585726709485314
ACH-000007,-0.007161789869268134
ACH-000009,-0.0748427490164493
ACH-000011,-0.08456880389660652
ACH-000012,-0.11091046461933296
ACH-000013,-0.08567218925287938
ACH-000014,-0.0008645897253091999
ACH-000015,-0.19151982538123605
ACH-000017,-0.0934572572338176
ACH-000018,-0.1561032497686212
ACH-000019,0.05329764506559488
ACH-000021,0.006855128590330375
ACH-000022,-0.014363374892433087
ACH-000025,-0.18380344096140624
ACH-000028,-0.08416193016450027
ACH-000030,-0.0453565949540406
ACH-000035,-0.0006889965371861607
ACH-000036,-0.11023862858821074
ACH-000037,-0.13226620913303655
ACH-000039,0.03599099066153948
ACH-000040,-0.14990975487872074
ACH-000041,-0.14281972176808608
ACH-000042,-0.12041060807247167
ACH-000045,-0.2667613347619923
ACH-000047,-0.11638967093245632
ACH-000052,0.13446877800687154
ACH-000053,-0.04747855917569215
ACH-000054,0.0331274533941799
ACH-000055,0.022134676869148214
ACH-000060,-0.18426472322826154
ACH-000067,-0.11197701849050216
ACH-000070,-0.02363236160233889
ACH-000075,-0.1945859378153293
ACH-000078,-0.05177971804670118
ACH-000082,-0.08441451541286805
ACH-000085,-0.07165026204439473
ACH-000086,-0.038767668456960634
ACH-000087,-0.19922235837086225
ACH-000092,0.10072578536159754
ACH-000095,0.018560325024404103
ACH-000097,-0.034216631846360424
ACH-000098,-0.05664803898267672
ACH-000099,-0.03779408106764953
ACH-000108,-0.024274505059792697
ACH-000113,-0.05293960948091883
ACH-000116,-0.040456727798144715
ACH-000118,-0.0550219635428593
ACH-000120,-0.06438511266675957
ACH-000123,-0.09197806822183917
ACH-000127,-0.11029423407431437
ACH-000128,-0.06716155723890113
ACH-000132,0.02680690994549661
ACH-000133,-0.12169555087869614
ACH-000137,-0.03981996285550006
ACH-000138,-0.033051923336410674
ACH-000142,-0.045902660447680134
ACH-000143,-0.03089770749173395
ACH-000146,-0.03310708641639347
ACH-000148,-0.0875539241244123
ACH-000150,-0.17582837879987553
ACH-000152,-0.17756761018440834
ACH-000153,-0.1875199194237124
ACH-000159,-0.07569592862696707
ACH-000160,-0.017086520358505983
ACH-000163,-0.035101393471509534
ACH-000167,-0.1254734450098876
ACH-000168,-0.111530553675771
ACH-000169,-0.11183345653014788
ACH-000178,-0.08469138357032514
ACH-000183,0.08509280490350217
ACH-000188,-0.2443750959541272
ACH-000189,-0.20930845038768214
ACH-000190,0.11598960562814604
ACH-000198,-0.12158407898304655
ACH-000203,0.5136082907246915
ACH-000204,-0.023352923193584608
ACH-000206,-0.12751379741883712
ACH-000207,-0.08129677778231931
ACH-000208,0.1575834823406454
ACH-000210,-0.0658702562581147
ACH-000211,-0.008697542736592373
ACH-000215,-0.08035626604851354
ACH-000221,-0.07639020805711791
ACH-000222,-0.10896928203588993
ACH-000223,-0.059396031675306785
ACH-000226,-0.04727673844909827
ACH-000227,-0.06545509786296702
ACH-000228,-0.08523251351332216
ACH-000231,-0.16061539961266674
ACH-000232,-0.07369514311548385
ACH-000233,-0.0981791928203266
ACH-000234,-0.02370521089024729
ACH-000235,-0.011503568830236746
ACH-000237,0.007092700701708474
ACH-000238,-0.1193690934835352
ACH-000242,0.018868881253938964
ACH-000243,-0.14868764657014222
ACH-000244,-0.04638212998957905
ACH-000246,-0.04189896120247937
ACH-000248,0.029667451956869362
ACH-000250,-0.11755804465617065
ACH-000251,0.02784159212135581
ACH-000252,-0.21192436236291567
ACH-000253,-0.05778228323907275
ACH-000255,0.08846470640324522
ACH-000256,-0.172386828814932
ACH-000257,-0.2684994122863909
ACH-000258,-0.00833695375148005
ACH-000259,-0.014982195061912775
ACH-000260,-0.03775400547208524
ACH-000261,-0.026721972261701574
ACH-000262,-0.14361633668046986
ACH-000263,-0.1153786451317306
ACH-000264,-0.08353139865727721
ACH-000265,-0.030215608839807624
ACH-000266,-0.061359908558896
ACH-000272,-0.037228447866781325
ACH-000274,-0.09614098695034301
ACH-000277,-0.14388527604343798
ACH-000278,-0.0005191002543088115
ACH-000279,-0.05942036393920989
ACH-000280,-0.1251942872294936
ACH-000281,-0.16300414369556468
ACH-000288,-0.3120561138379143
ACH-000291,0.00838870558140146
ACH-000293,-0.12341558134529285
ACH-000294,-0.14718410258260026
ACH-000295,-0.1665468300748547
ACH-000296,-0.2493821439685399
ACH-000302,-0.06089103516500551
ACH-000304,0.037100359729597535
ACH-000307,0.05261773820703567
ACH-000308,-0.07039985115122482
ACH-000310,-0.03967795700759204
ACH-000311,-0.038327451707002906
ACH-000312,-0.11456907371863667
ACH-000315,0.00649740954864141
ACH-000316,-0.032947127579992574
ACH-000317,0.1820087839235337
ACH-000318,-0.04755890457327782
ACH-000319,-0.04533499671897092
ACH-000320,-0.2743397334520951
ACH-000322,-0.07173182246919582
ACH-000323,-0.2303161540981617
ACH-000324,0.02390178050674164
ACH-000329,-0.03803171372689405
ACH-000330,-0.029157585645533723
ACH-000331,-0.05636857906066355
ACH-000332,-0.021906149196369563
ACH-000334,-0.032595828028879927
ACH-000335,0.1149363938724896
ACH-000336,0.02444152859377092
ACH-000337,-0.024933794984605875
ACH-000338,0.15706265823517115
ACH-000339,-0.14797894827053906
ACH-000341,-0.049207596839007516
ACH-000348,0.00036584267710134934
ACH-000350,-0.045259075960875736
ACH-000352,-0.04933156613706579
ACH-000356,-0.07836168182612903
ACH-000361,-0.001033350771445145
ACH-000362,-0.16484908717976016
ACH-000363,-0.038534059316578495
ACH-000364,-0.09123447895838173
ACH-000365,-0.1456732595131467
ACH-000366,0.010214858639781731
ACH-000368,0.06560890469203529
ACH-000374,0.034428659530732715
ACH-000375,-0.17467243317903952
ACH-000376,-0.04608610819027601
ACH-000381,-0.12554409269566438
ACH-000383,-0.12028700510815026
ACH-000387,-0.11359018424175353
ACH-000389,-0.12259038159124885
ACH-000390,0.06113908132686945
ACH-000393,-0.027116935220717803
ACH-000395,0.030434056275380456
ACH-000396,-0.1786306406828121
ACH-000397,0.00743248186970973
ACH-000401,-0.12393205054986756
ACH-000402,-0.1952624304499298
ACH-000403,-0.032983731473938634
ACH-000404,0.03749915022620659
ACH-000406,-0.07572208802678101
ACH-000407,-0.1326627219354632
ACH-000408,-0.03484769425591993
ACH-000410,-0.04425218799923928
ACH-000411,-0.07380862533051816
ACH-000414,0.06998720589274794
ACH-000415,-0.11964294389786598
ACH-000416,-0.00634114329624545
ACH-000420,-0.12726913642689064
ACH-000421,-0.10812468682727208
ACH-000424,-0.1298288418321454
ACH-000425,0.0155202846050182
ACH-000426,0.017024528680799858
ACH-000427,-0.03912381785528065
ACH-000433,0.10836752749533787
ACH-000435,-0.04294238377164127
ACH-000436,-0.058429884003567585
ACH-000444,-0.12043185774548375
ACH-000445,-0.1921796053637813
ACH-000448,-0.07879448726728001
ACH-000450,-0.07625921033091454
ACH-000452,-0.06642079985702097
ACH-000454,-0.020093114642992987
ACH-000458,-0.14387026837335518
ACH-000459,0.004857102269286763
ACH-000460,0.0026713232193605143
ACH-000461,-0.0852354254128732
ACH-000463,-0.11503599505210195
ACH-000464,-0.13394293696104126
ACH-000466,-0.055049926719090966
ACH-000467,-0.039466796050774605
ACH-000468,-0.14173546329259085
ACH-000469,-0.12540866489120847
ACH-000470,-0.08196026038868733
ACH-000471,-0.09586359837942594
ACH-000472,-0.02602175612887029
ACH-000473,-0.12393263175527296
ACH-000475,-0.03720378523430218
ACH-000476,0.015913480093751056
ACH-000477,0.14864673428499411
ACH-000479,-0.3213085678776412
ACH-000480,-0.09738243577200552
ACH-000481,0.02805342365733789
ACH-000483,-0.0973328364144199
ACH-000484,-0.10381821255753973
ACH-000485,-0.023528621105357618
ACH-000486,-0.02325292686349764
ACH-000487,-0.07539322785852476
ACH-000488,-0.1895063497314321
ACH-000490,-0.10894995445275832
ACH-000491,0.004560232914836247
ACH-000495,0.08848976521290468
ACH-000496,-0.1208563730459325
ACH-000499,-0.05075373967802812
ACH-000500,0.1647849948602087
ACH-000502,-0.10164972468648273
ACH-000503,-0.10088149472230552
ACH-000505,-0.1009379658887751
ACH-000507,-0.021148912288972897
ACH-000510,-0.019934828289647436
ACH-000511,-0.08742790425544228
ACH-000512,-0.003558748925356474
ACH-000516,-0.037742744116934034
ACH-000517,-0.026121190213370813
ACH-000518,-0.03354889309997002
ACH-000520,0.057162056427108976
ACH-000521,-0.03122802055118612
ACH-000522,-0.012914388504140102
ACH-000524,-0.023759502654394308
ACH-000527,-0.10549440843067748
ACH-000528,-0.007398203128191041
ACH-000537,0.06349208162857302
ACH-000541,0.08134259051363839
ACH-000542,-0.08165927379010092
ACH-000544,-0.11183955871968117
ACH-000545,-0.1544070828237966
ACH-000547,0.24881756966535845
ACH-000548,-0.0745235975611665
ACH-000549,0.06591558156130667
ACH-000550,-0.17377183005278735
ACH-000552,-0.015662450770535585
ACH-000556,-0.19749948451134008
ACH-000557,-0.046110255112123716
ACH-000569,0.07779058754301152
ACH-000570,-0.12353180169745505
ACH-000571,-0.05627768441716311
ACH-000573,-0.15531430828658355
ACH-000576,-0.01821134198195723
ACH-000579,0.1871916140585293
ACH-000580,0.01410318598209039
ACH-000584,-0.054693087179602855
ACH-000585,-0.1907680892927272
ACH-000588,-0.10647929941854843
ACH-000589,-0.118677831548523
ACH-000591,-0.11928894871495074
ACH-000593,-0.14284270229025647
ACH-000600,-0.033882391649241735
ACH-000601,-0.059929513456191484
ACH-000605,0.027317934624382846
ACH-000606,-0.20558800081328074
ACH-000608,-0.06307652616835632
ACH-000614,0.036835577263841485
ACH-000616,-0.0622065100298181
ACH-000618,-0.07197092507465809
ACH-000619,-0.08024034647545412
ACH-000620,-0.18538432722692172
ACH-000621,-0.17450681636247184
ACH-000622,-0.13487398065112166
ACH-000623,-0.05122804833562637
ACH-000624,-0.11115670795716516
ACH-000627,-0.11110590208343132
ACH-000630,-0.05455145786019279
ACH-000631,-0.18227256991062848
ACH-000632,-0.11518496163107735
ACH-000633,-0.13294998729069285
ACH-000637,0.03210744732521935
ACH-000638,-0.028165882539382726
ACH-000646,-0.0437683757517958
ACH-000647,-0.023387974184334723
ACH-000648,-0.0036778148367512704
ACH-000649,-0.07315636332314054
ACH-000651,-0.19287048611137428
