,ZBTB7B (51043)
ACH-000760,-0.1870335535023699
ACH-000762,-0.4844988028420923
ACH-000763,-0.4108025067802958
ACH-000764,-0.12430613344516067
ACH-000765,-0.17380378938015226
ACH-000766,-0.24098071527511
ACH-000767,-0.3627619039265732
ACH-000768,-0.0785716422450689
ACH-000769,-0.3457889094677679
ACH-000770,-0.22419470760352048
ACH-000771,-0.3473693066983746
ACH-000773,-0.030774885284541326
ACH-000776,-0.33865581751717144
ACH-000777,-0.2005697638732209
ACH-000778,0.1355772289278393
ACH-000781,-0.4833713357871824
ACH-000782,-0.2312473159725793
ACH-000783,-0.4045453862478383
ACH-000784,-0.07033325229943167
ACH-000785,-0.3334968517776903
ACH-000787,-0.21933264296851832
ACH-000788,-0.02491911065922457
ACH-000791,-0.2317272168951646
ACH-000792,-0.12419125694381405
ACH-000794,-0.3090251632533848
ACH-000796,-0.028605365290428317
ACH-000798,-0.2592251224997468
ACH-000799,-0.1638819505755302
ACH-000800,-0.4408305853026027
ACH-000802,-0.15230234023447264
ACH-000804,0.044439555236923056
ACH-000805,-0.02770232938086061
ACH-000809,-0.2771149679541544
ACH-000810,-0.47473995968313
ACH-000811,-0.0356729353340554
ACH-000817,-0.5989128094258492
ACH-000819,-0.08413914226518669
ACH-000820,-0.2789091481131584
ACH-000821,-0.24504887340413564
ACH-000822,-0.1796511365032971
ACH-000823,-0.2772573821565115
ACH-000824,-0.2316282949341661
ACH-000827,-0.038715778602598436
ACH-000829,0.029110952206167075
ACH-000831,-0.2464328679721094
ACH-000832,-0.14472059556839675
ACH-000833,-0.3394754033125986
ACH-000834,-0.33938432817147396
ACH-000835,-0.03511667844778222
ACH-000836,-0.2409275780366083
ACH-000837,-0.31547508911701444
ACH-000838,-0.4053685518982991
ACH-000839,-0.183430210683156
ACH-000840,0.0614220876807287
ACH-000841,-0.2999574044934205
ACH-000843,0.013437057207942284
ACH-000846,-0.19475152001104307
ACH-000847,-0.08532013384661494
ACH-000848,-0.2213562405248112
ACH-000849,-0.2780858581213573
ACH-000851,-0.09640335876866014
ACH-000855,-0.12733981857615892
ACH-000856,-0.24109133498841254
ACH-000858,-0.2702915486651298
ACH-000859,-0.4382613325177329
ACH-000861,-0.2576257968937107
ACH-000862,-0.2350082108659305
ACH-000865,-0.3048301917815445
ACH-000866,-0.13700552263644325
ACH-000867,-0.40666014300283465
ACH-000869,-0.3004351736743009
ACH-000872,-0.3764673062302913
ACH-000873,-0.2559838372100913
ACH-000876,-0.19210204607188436
ACH-000878,-0.3015407315088833
ACH-000880,0.16699352757448935
ACH-000881,-0.15550147935730066
ACH-000882,-0.17410579424318576
ACH-000884,-0.17907326119895156
ACH-000885,-0.2337352205984305
ACH-000887,-0.21090491934486216
ACH-000889,-0.3623276823451865
ACH-000896,-0.3389152843680304
ACH-000898,-0.11014909613667848
ACH-000900,-0.3819863049220069
ACH-000901,-0.19993335826260808
ACH-000905,-0.2124196327760016
ACH-000906,-0.037018745231048464
ACH-000907,-0.17756793435883292
ACH-000910,-0.6693421954191815
ACH-000911,-0.07494110333966676
ACH-000912,-0.3816801631098081
ACH-000913,-0.35819313926994706
ACH-000915,-0.16742892528914113
ACH-000916,0.0025582052613224338
ACH-000917,-0.4070706433251348
ACH-000920,-0.17831422958271442
ACH-000921,-0.2312300009379724
ACH-000924,-0.3326309476836464
ACH-000926,-0.4970200641017628
ACH-000928,-0.20269226158137787
ACH-000929,-0.3150872955868107
ACH-000932,-0.18446018828613836
ACH-000935,-0.04558068660637783
ACH-000936,-0.29481233495454084
ACH-000937,-0.16546482515458613
ACH-000938,-0.12866920888425182
ACH-000939,-0.2233487995107766
ACH-000941,-0.13782199535129594
ACH-000943,-0.21187239980786526
ACH-000946,-0.21221331974557564
ACH-000947,-0.2353370793475144
ACH-000948,-0.3047309118086172
ACH-000950,-0.1606483836659464
ACH-000953,-0.3050356986194888
ACH-000954,-0.10102317983443962
ACH-000957,-0.006668114038204773
ACH-000958,-0.07148429850422906
ACH-000960,-0.1339759823628531
ACH-000963,-0.04818796776051574
ACH-000968,-0.20701450977457134
ACH-000969,-0.3213090224110881
ACH-000972,-0.06475697887350232
ACH-000973,-0.1638231498932895
ACH-000974,-0.21971686094054133
ACH-000978,-0.16931665730253745
ACH-000984,-0.35265289038859104
ACH-000986,-0.24995174119491897
ACH-000988,0.07145748748255659
ACH-000993,-0.1794888121434437
ACH-000994,-0.21120760776689787
ACH-000996,-0.18515796085091574
ACH-001001,-0.17847417653334846
ACH-001020,-0.1870926307367756
ACH-001028,-0.2298152541208833
ACH-001031,-0.02614314503969516
ACH-001038,-0.21048127869240052
ACH-001048,-0.06149826181228014
ACH-001050,-0.051633091464812535
ACH-001053,0.06299599097886778
ACH-001054,-0.2187268547390845
ACH-001061,-0.2553356231984417
ACH-001067,-0.01278658894490246
ACH-001075,-0.175628036691104
ACH-001096,-0.18668868454034648
ACH-001111,-0.3701878626284454
ACH-001119,0.050610836404379834
ACH-001128,-0.3773472156056005
ACH-001134,-0.042511334395389434
ACH-001151,-0.2481390933530948
ACH-001163,-0.2705318862471073
ACH-001164,0.05341950979524706
ACH-001183,-0.21919334180097932
ACH-001192,-0.2966050500857481
ACH-001193,-0.1277279311034212
ACH-001196,-0.31808071215845685
ACH-001197,-0.17155774447905175
ACH-001205,-0.0142189261837687
ACH-001211,-0.06489488074957557
ACH-001212,-0.1534164098470598
ACH-001228,-0.4856513245020229
ACH-001232,-0.3883943425674914
ACH-001239,-0.2184261317028813
ACH-001270,-0.2365253868631245
ACH-001274,-0.2611883591290161
ACH-001275,-0.22397477004592428
ACH-001277,-0.3806568087033228
ACH-001278,-0.0020780051375086333
ACH-001280,-0.010994440311148893
ACH-001283,-0.04356569777173319
ACH-001289,-0.2447783882111213
ACH-001300,-0.2386267430338602
ACH-001301,-0.2596091767883031
ACH-001302,0.07037766504340487
ACH-001306,-0.10447521914025963
ACH-001318,-0.14696316642735907
ACH-001322,-0.33053937383543525
ACH-001328,-0.3011735502418675
ACH-001332,-0.2361995308191827
ACH-001336,-0.1800036643436421
ACH-001346,-0.11657828819305785
ACH-001353,-0.26252834120922963
ACH-001354,-0.12706211198110368
ACH-001367,-0.3261060327789643
ACH-001368,-0.2300623589403501
ACH-001374,0.13781626669916353
ACH-001377,-0.12235084492977236
ACH-001380,-0.20449282742561095
ACH-001391,-0.2994817768218261
ACH-001408,-0.09815961347172904
ACH-001430,-0.410267353210166
ACH-001431,-0.31596810801647324
ACH-001450,0.09190412898180654
ACH-001496,-0.4395009436852969
ACH-001500,-0.3013066104786118
ACH-001523,-0.2465507714262182
ACH-001532,-0.09970074470387914
ACH-001550,-0.2806879252076141
ACH-001552,0.03974869520409036
ACH-001554,-0.27091126397903714
ACH-001654,-0.10875450229745864
ACH-001735,-0.1925524981549432
ACH-001736,-0.1941173799847938
ACH-001737,-0.5280720853873008
ACH-001740,-0.14041243740551834
ACH-001745,-0.185442306776052
ACH-001765,-0.30536389902474753
