,SHC3 (53358)
ACH-000004,0.09103961137486682
ACH-000005,0.13645645267485074
ACH-000007,-0.08189560978689582
ACH-000009,-0.1740035777500313
ACH-000011,-0.03863716306775025
ACH-000012,-0.0790382334530497
ACH-000013,-0.0977503555718403
ACH-000014,-0.04627599674678395
ACH-000015,-0.136879797454794
ACH-000017,0.030173218842526627
ACH-000018,-0.008521812013217427
ACH-000019,-0.04720078116883306
ACH-000021,-0.09131253785740873
ACH-000022,-0.06774030157511253
ACH-000025,-0.06107368959799477
ACH-000028,-0.016372473903145654
ACH-000030,-0.050879820499764083
ACH-000035,-0.06735702821013335
ACH-000036,-0.0244444214238035
ACH-000037,-0.06251789572681117
ACH-000039,0.021160879455007144
ACH-000040,-0.10750238594445992
ACH-000041,-0.1751480080299061
ACH-000042,-0.026176922337172986
ACH-000045,0.05635496514219046
ACH-000047,-0.12775786582117216
ACH-000052,-0.06645993202889004
ACH-000053,-0.026589499810862092
ACH-000054,-0.09487907781751954
ACH-000055,-0.008699463267997577
ACH-000060,-0.14576531822981525
ACH-000067,0.013998355991166084
ACH-000070,-0.13051780514303546
ACH-000075,-0.131293108095552
ACH-000078,-0.15577073466935226
ACH-000082,-0.020632944021645363
ACH-000085,-0.11311446871678513
ACH-000086,-0.01805355432117028
ACH-000087,-0.1997359889873216
ACH-000092,0.01355071040439928
ACH-000095,-0.0005228028363573766
ACH-000097,-0.19035232190487966
ACH-000098,0.0003502749408068832
ACH-000099,-0.10964301142264456
ACH-000108,-0.06570987941667289
ACH-000113,-0.03349720406880629
ACH-000116,0.006745482020322458
ACH-000118,-0.031967999642960536
ACH-000120,-0.044550967116706086
ACH-000123,-0.10707688980950594
ACH-000127,-0.07788464496126918
ACH-000128,-0.01371882577691606
ACH-000132,-0.0855316063249469
ACH-000133,-0.0989867977667275
ACH-000137,-0.062430979291250625
ACH-000138,-0.03990089803468374
ACH-000142,-0.03445744636394248
ACH-000143,-0.12297740549940388
ACH-000146,-0.11441249618717872
ACH-000148,-0.1224599746622389
ACH-000150,-0.07916613778431726
ACH-000152,-0.0497319761284448
ACH-000153,-0.07077571297096429
ACH-000159,-0.1026821223733778
ACH-000160,-0.01872085411627201
ACH-000163,-0.1215604317051665
ACH-000167,-0.010748704820164776
ACH-000168,-0.030126449023552014
ACH-000169,-0.0507140611842284
