,BOLL (66037)
ACH-000004,0.10771277338786528
ACH-000005,-0.2662110958852069
ACH-000007,-0.09475325700264693
ACH-000009,-0.07486567255762383
ACH-000011,0.148767087772301
ACH-000012,0.042365915158652685
ACH-000013,0.054630873117042525
ACH-000014,0.15818035110466924
ACH-000015,0.08985571106357529
ACH-000017,0.07926813922329598
ACH-000018,0.17364397630579695
ACH-000019,-0.0014647374796125925
ACH-000021,0.02057517598468621
ACH-000022,-0.05781890195966755
ACH-000025,0.08822497251443012
ACH-000028,0.05184164655280505
ACH-000030,0.05221325528682414
ACH-000035,0.09377790862202803
ACH-000036,0.08474440133775198
ACH-000037,0.06026155921151523
ACH-000039,0.11049960120414913
ACH-000040,0.0214386845413464
ACH-000041,-0.008972401821331693
ACH-000042,0.11224990056625424
ACH-000045,0.024435837806030182
ACH-000047,-0.0275827204227466
ACH-000052,-0.030142174140615288
ACH-000053,0.028561113842681063
ACH-000054,0.07646938813552456
ACH-000055,0.12368185496251925
ACH-000060,0.02308159612132215
ACH-000067,0.05119795001531603
ACH-000070,0.15869599078957006
ACH-000075,0.022624282908856867
ACH-000078,0.06772134968064082
ACH-000082,0.044776621569022464
ACH-000085,0.2322183321047259
ACH-000086,-0.024397847066434032
ACH-000087,0.024260491025358363
ACH-000092,-0.022917998397873986
ACH-000095,0.04958095937935128
ACH-000097,0.07486484874829054
ACH-000098,0.06812321019957744
ACH-000099,0.057300666817121135
ACH-000108,0.0683468512070098
ACH-000113,0.0063095518910746854
ACH-000116,0.057196020166663336
ACH-000118,0.1463753433402298
ACH-000120,0.1688211068083137
ACH-000123,0.22457837037983144
ACH-000127,-0.0168600401547768
ACH-000128,0.016952852351663727
ACH-000132,0.15865531098808222
ACH-000133,-0.010001635980265416
ACH-000137,0.02443621027155323
ACH-000138,0.10861991139449208
ACH-000142,0.13005836107861188
ACH-000143,-0.001265927348545367
ACH-000146,-0.014636966545904897
ACH-000148,-0.012946142996159636
ACH-000150,0.04675590215761318
ACH-000152,-0.004253976653027655
ACH-000153,0.14831014154540367
ACH-000159,0.03622102299545833
ACH-000160,0.061098443688026326
ACH-000163,-0.013269396660060348
ACH-000167,0.10794760772691983
ACH-000168,0.15152805788290985
ACH-000169,0.06180681807796319
ACH-000178,0.11321568362478154
ACH-000183,-0.02850342074191032
ACH-000188,0.13134559604180446
ACH-000189,-0.07658135677157091
ACH-000190,0.061393128037681925
ACH-000198,0.05550405004384358
ACH-000203,0.2847718447042295
ACH-000204,0.006514515073212401
ACH-000206,-0.03380482100463187
ACH-000207,0.3052863286967237
ACH-000208,-0.23487243133026206
ACH-000210,0.1937037531520391
ACH-000211,0.04856951797759751
ACH-000215,0.1443793903347872
ACH-000221,-0.022367233249016915
ACH-000222,0.09045673648223364
ACH-000223,-0.0948337331681656
ACH-000226,-0.050473453100658185
ACH-000227,0.043437986056566256
ACH-000228,0.021447638947051647
ACH-000231,-0.0425977489512973
ACH-000232,-0.010664781058003244
ACH-000233,-0.06903207723526962
ACH-000234,0.06429748506582246
ACH-000235,0.08594322109881035
ACH-000237,0.0851602292010976
ACH-000238,0.1113097123703742
ACH-000242,0.22122912083608567
ACH-000243,-0.02240792959485269
ACH-000244,0.11637429946624045
ACH-000246,0.09404851295392176
ACH-000248,0.15398961795436208
ACH-000250,0.06632208547978925
ACH-000251,-0.07492014019308091
ACH-000252,-0.11909900864830092
ACH-000253,0.04719850396678287
ACH-000255,0.0686818835292562
ACH-000256,0.23334298728466385
ACH-000257,-0.018753230411183867
ACH-000258,-0.044711189068529014
ACH-000259,0.11234808038150276
ACH-000260,0.08760061609142615
ACH-000261,0.2767658350887363
ACH-000262,0.08567786752598734
ACH-000263,-0.055616143116147716
ACH-000264,0.026939590526505842
ACH-000265,-0.004562419130222483
ACH-000266,0.09075994059356876
ACH-000272,-0.08254187277859731
ACH-000274,-0.036952876506088986
ACH-000277,0.12579511404519012
ACH-000278,0.08869850207149607
ACH-000279,0.02923300987795912
ACH-000280,0.1533505588412311
ACH-000281,0.15475003087027006
ACH-000288,-0.012630555102342959
ACH-000291,-0.07347497952397508
ACH-000293,0.03705473257940725
ACH-000294,0.11782150204885325
ACH-000295,-0.053423101238379116
ACH-000296,0.2406830310908605
ACH-000302,0.05931589001674607
ACH-000304,0.1290475430986548
ACH-000307,-0.07360688454663263
ACH-000308,-0.009126499726370026
ACH-000310,-0.0019144783592864828
ACH-000311,0.1998237244654256
ACH-000312,0.06680090375286651
ACH-000315,0.16229452159325033
ACH-000316,0.1026876641560909
ACH-000317,0.09608585657566686
ACH-000318,-0.0029285121650844442
ACH-000319,0.090347516585807
ACH-000320,0.21357554935865186
ACH-000322,-0.15015189676405286
ACH-000323,0.1164856643781536
ACH-000324,-0.07238360711138711
ACH-000329,0.042489164093083925
ACH-000330,0.016132691527990198
ACH-000331,-0.019830288687110783
ACH-000332,0.07421008849463344
ACH-000334,-0.00713133734704423
ACH-000335,0.1109182341337908
ACH-000336,0.017176695425745257
ACH-000337,0.11628086562469415
ACH-000338,-0.0696357849666663
ACH-000339,0.016004388809978783
ACH-000341,-0.036600142908257416
ACH-000348,0.0755896526153856
ACH-000350,0.04464537253135531
ACH-000352,0.024875849822171538
ACH-000356,-0.009037457979714794
ACH-000361,-0.07892280993970438
ACH-000362,0.04503582782658419
ACH-000363,-0.03149535226961179
ACH-000364,0.023262860396249745
ACH-000365,0.04962790421401049
ACH-000366,0.10575273101206326
ACH-000368,0.2284056194016987
ACH-000374,0.018587370818904082
ACH-000375,0.1592231922294988
ACH-000376,0.019484793486161844
ACH-000381,-0.17293600405595372
ACH-000383,0.061244108700487535
ACH-000387,0.006596134081104983
ACH-000389,0.22706029081323345
ACH-000390,0.08161590664298105
ACH-000393,0.09163032792289083
ACH-000395,0.06103202774270205
ACH-000396,0.2545150798119261
ACH-000397,0.13063073418817706
ACH-000401,0.11203262891230437
ACH-000402,0.285319382654472
ACH-000403,0.011975989698236059
ACH-000404,0.24984590046995345
ACH-000406,-0.05033327820808551
ACH-000407,0.16775511927749473
ACH-000408,-0.0577685622580085
ACH-000410,-0.06365830728805189
ACH-000411,-0.02601731500626641
ACH-000414,0.12445899631137188
ACH-000415,0.037064587312987736
ACH-000416,0.06731131539184533
ACH-000420,0.055974645387676936
ACH-000421,0.015239974145435103
ACH-000424,0.057996591119361424
ACH-000425,0.0237689147644823
ACH-000426,0.04730208310409585
ACH-000427,0.1255768522980505
ACH-000433,-0.0063713105730822395
ACH-000435,-0.030765989636074083
ACH-000436,0.2108144822321872
ACH-000444,0.021566559720636674
ACH-000445,0.07292753716709117
ACH-000448,0.0740238321059197
ACH-000450,0.3676001213734171
ACH-000452,0.08496695225854352
ACH-000454,0.08535914866960563
ACH-000458,-0.01370702948486332
ACH-000459,-0.09537180489523986
ACH-000460,0.02887057280714767
ACH-000461,0.03572521304568973
ACH-000463,-0.043016379118683716
ACH-000464,-0.08761606264806335
ACH-000466,0.1410544368494701
ACH-000467,-0.030221054778718413
ACH-000468,0.03280369540142096
ACH-000469,-0.0253088910410584
ACH-000470,0.038225987668150864
ACH-000471,0.07095695462543422
ACH-000472,0.02618919285346873
ACH-000473,0.06958238932581548
ACH-000475,0.07606698012815367
ACH-000476,0.03918437654458788
ACH-000477,0.06897772537541941
ACH-000479,-0.14447265154749145
ACH-000480,0.08116389079016156
ACH-000481,0.21443491730078548
ACH-000483,0.06614967740165385
ACH-000484,0.08542409598112519
ACH-000485,-0.0534367689722236
ACH-000486,0.0649707639626398
ACH-000487,-0.03510361681701922
ACH-000488,0.08662716426000618
ACH-000490,-0.0262880716212124
ACH-000491,-0.05291434800709918
ACH-000495,-0.08855574630920618
ACH-000496,-0.019944466379245213
ACH-000499,-0.15177216089836
ACH-000500,0.14418094831717412
ACH-000502,-0.0029783530362625264
ACH-000503,0.008893146345165779
ACH-000505,0.05122279033572005
ACH-000507,-0.09012854104819597
ACH-000510,-0.02248987153020672
ACH-000511,-0.12307653201518405
ACH-000512,-0.0605449107501912
ACH-000516,-0.07232935581033223
ACH-000517,0.10956433728313826
ACH-000518,0.2326902750918127
ACH-000520,-0.020798413154892576
ACH-000521,-0.036037549449940406
ACH-000522,-0.06491810927371845
ACH-000524,0.1102857293878197
ACH-000527,0.07410277703725847
ACH-000528,-0.003295036101583703
ACH-000537,0.11423985833802007
ACH-000541,0.1381536996762827
ACH-000542,0.10692323690526903
ACH-000544,0.10782155144822976
ACH-000545,0.13969176934514166
ACH-000547,0.03139772344107377
ACH-000548,-0.027106571626091557
ACH-000549,0.1190716504707676
ACH-000550,0.039551533117078326
ACH-000552,0.17047662621654985
ACH-000556,0.10615577668743308
ACH-000557,-0.041133227062959965
ACH-000569,0.23549565710671705
ACH-000570,0.06993202411906263
ACH-000571,0.10235913304300376
ACH-000573,-0.013106971415089805
ACH-000576,-0.0946072500449701
