,PRPF18 (8559)
ACH-000004,-0.5217319325415319
ACH-000005,-0.7527176007684342
ACH-000007,-0.426116686518927
ACH-000009,-0.364890919102622
ACH-000011,-0.3954620887914284
ACH-000012,-0.6174370556207024
ACH-000013,-0.6962016992432674
ACH-000014,-0.5216637072508341
ACH-000015,-0.3971955071010143
ACH-000017,-0.30075693496449185
ACH-000018,-0.3099652457701871
ACH-000019,-0.4519072803254928
ACH-000021,-0.7781993890575328
ACH-000022,-0.4662603830823859
ACH-000025,-0.3495284267223383
ACH-000028,-0.4856241440841861
ACH-000030,-0.5294527782977071
ACH-000035,-0.6125761941018489
ACH-000036,-0.4223551547320597
ACH-000037,-0.1082351116105252
ACH-000039,-0.5901085371738071
ACH-000040,-0.4575364758206588
ACH-000041,-0.360620210132396
ACH-000042,-0.438824458701454
ACH-000045,-0.37968685075886377
ACH-000047,-0.4609532714852374
ACH-000052,-0.19837741768954412
ACH-000053,-0.7455244964187693
ACH-000054,-0.43849864720962384
ACH-000055,-0.4779617600022679
ACH-000060,-0.6809057189960267
ACH-000067,-0.4769391377197795
ACH-000070,-0.26245490986404524
ACH-000075,-0.27994515297449296
ACH-000078,-0.4836973578164755
ACH-000082,-0.5598668083557492
ACH-000085,-0.5286968248459387
ACH-000086,-0.34075292466584656
ACH-000087,-0.3575338307595135
ACH-000092,-0.5326412823828508
ACH-000095,-0.39924711037886784
ACH-000097,-0.42473789500840825
ACH-000098,-0.4029995784495677
ACH-000099,-0.3490767909629704
ACH-000108,-0.4560097880691322
ACH-000113,-0.4082515520430451
ACH-000116,-0.6943251730198128
ACH-000118,-0.4970179832770162
ACH-000120,-0.4306905802073163
ACH-000123,-0.4691243194843602
ACH-000127,-0.4831855800628032
ACH-000128,-0.24895489980776436
ACH-000132,-0.6806674340324901
ACH-000133,-0.5229373439750568
ACH-000137,-0.3107172598818089
ACH-000138,-0.2524781092566398
ACH-000142,-0.4554468121711186
ACH-000143,-0.14663637321350395
ACH-000146,-0.5263089914599869
ACH-000148,-0.4195857982543537
ACH-000150,-0.2569545369932445
ACH-000152,-0.3734785926215041
ACH-000153,-0.3202562663534075
ACH-000159,-0.4333800289627952
ACH-000160,-0.4140432838837406
ACH-000163,-0.3920336289673861
ACH-000167,-0.5379101969756094
ACH-000168,-0.4684263504508386
ACH-000169,-0.5796467733112864
ACH-000178,-0.5144666660178865
ACH-000183,-0.32531407722720923
ACH-000188,-0.3730589373144951
ACH-000189,-0.5933835370991659
ACH-000190,-0.7754415630423364
ACH-000198,-0.4927070283196803
ACH-000203,-0.4461811285344256
ACH-000204,-0.5126963863643719
ACH-000206,-0.521734471135424
ACH-000207,-0.4855609551174455
ACH-000208,-0.48017946198111294
ACH-000210,-0.7927459583405877
ACH-000211,-0.4125189925114922
ACH-000215,-0.2449036782737909
ACH-000221,-0.5765407574646992
ACH-000222,-0.4664413347722476
ACH-000223,-0.5419234708514357
ACH-000226,-0.4891668286154182
ACH-000227,-0.6624875263261372
ACH-000228,-0.4760051285071472
ACH-000231,-0.4712738620474749
ACH-000232,-0.4227281646524793
ACH-000233,-0.491725345319541
ACH-000234,-0.3791488241699227
ACH-000235,-0.34944097377013617
ACH-000237,-0.3619842290388279
ACH-000238,-0.3744308810207757
ACH-000242,-0.30114038510653823
ACH-000243,-0.5491795015839304
ACH-000244,-0.5213423325850909
ACH-000246,-0.331340877259773
ACH-000248,-0.3865843570865408
ACH-000250,-0.3496599838801815
ACH-000251,-0.5956897599203026
ACH-000252,-0.3874044068556843
ACH-000253,-0.5968259119337093
ACH-000255,-0.2671276215180906
ACH-000256,-0.1998885728234363
ACH-000257,-0.1748586893054209
ACH-000258,-0.22148929438568696
ACH-000259,-0.3829956122651004
ACH-000260,-0.4951741738429204
ACH-000261,-0.3433104330078751
ACH-000262,-0.4097508657705756
