,PTGR1 (22949)
ACH-000004,-0.057255773164301686
ACH-000005,-0.018829782191268057
ACH-000007,-0.0855226091750246
ACH-000009,-0.1804774968805326
ACH-000011,-0.10157321291390917
ACH-000012,-0.24414638861020466
ACH-000013,-0.15465809317813015
ACH-000014,0.024767477743398162
ACH-000015,-0.2078927283655065
ACH-000017,-0.07838888095901173
ACH-000018,-0.18503032673923786
ACH-000019,-0.07652656600099643
ACH-000021,-0.09069589852689246
ACH-000022,-0.2605138529436155
ACH-000025,-0.040376292118091024
ACH-000028,-0.1502704742459603
ACH-000030,-0.0733402492829303
ACH-000035,-0.12926407741658086
ACH-000036,-0.0038448933316812734
ACH-000037,0.010140630070247562
ACH-000039,-0.21288132568398252
ACH-000040,-0.06736161647313806
ACH-000041,-0.15295745166699765
ACH-000042,-0.06928717575202897
ACH-000045,-0.0016195796312802706
ACH-000047,-0.114198467759964
ACH-000052,-0.15971680935419566
ACH-000053,-0.12647751153349912
ACH-000054,-0.05114074492570722
ACH-000055,-0.14516845034757886
ACH-000060,-0.042405541495296316
ACH-000067,-0.08869464507246642
ACH-000070,-0.1960442584174456
ACH-000075,-0.1636399906385415
ACH-000078,-0.08718984714269215
ACH-000082,-0.07116729320711868
ACH-000085,-0.059019486553888875
ACH-000086,-0.21449825869253974
ACH-000087,-0.005893086106824728
ACH-000092,-0.12986490530795286
ACH-000095,-0.0004055488326576698
ACH-000097,-0.17939323634957285
ACH-000098,-0.0714399877809516
ACH-000099,-0.1203682529731978
ACH-000108,0.06791890396571884
ACH-000113,-0.06405840695559396
ACH-000116,-0.0549966963054409
ACH-000118,-0.12339901388262665
ACH-000120,-0.16983835854802176
ACH-000123,-0.11144460235403053
ACH-000127,-0.1223166219010857
ACH-000128,-0.03170554585072222
ACH-000132,-0.04355985736696626
ACH-000133,-0.2387101163558329
ACH-000137,-0.1323788513246434
ACH-000138,-0.03168856909424882
ACH-000142,0.002559508482286772
ACH-000143,-0.23660175763468985
ACH-000146,-0.020570655833815947
ACH-000148,-0.0744750213672155
ACH-000150,0.012250016305335136
ACH-000152,-0.3107197065654009
ACH-000153,0.05822695705822231
ACH-000159,-0.24819400422499016
ACH-000160,-0.10136257344110088
ACH-000163,-0.05863396150864121
ACH-000167,0.05278788819011851
ACH-000168,-0.19727313021632414
ACH-000169,-0.11110708790483832
ACH-000178,-0.145139045526123
ACH-000183,-0.24238428372564635
ACH-000188,-0.01274238646219903
ACH-000189,-0.2036937751548837
ACH-000190,0.11782043670954273
ACH-000198,-0.1084563392120204
ACH-000203,0.09464288414958423
ACH-000204,-0.3007751083373797
ACH-000206,-0.15302576123402525
ACH-000207,-0.08140563921166825
ACH-000208,-0.11174953224016757
ACH-000210,-0.3431485139116845
ACH-000211,-0.11212809298629904
ACH-000215,-0.15204829687488494
ACH-000221,-0.12068969262171204
ACH-000222,0.016000557521525897
ACH-000223,-0.10651317608009196
ACH-000226,-0.1119794579994867
ACH-000227,-0.20158724708010609
ACH-000228,-0.0420715014414166
ACH-000231,-0.099360893455107
ACH-000232,-0.07539194265149961
ACH-000233,-0.12748329945248388
ACH-000234,-0.20862763354315966
ACH-000235,-0.0799574810856898
ACH-000237,-0.13699494591502792
ACH-000238,-0.2576316324315803
ACH-000242,0.06660141893629637
ACH-000243,-0.05411727328248897
ACH-000244,-0.01743122257734749
ACH-000246,-0.07527473274146944
ACH-000248,-0.07687260037967651
ACH-000250,-0.13869512540027376
ACH-000251,0.16257169798877322
ACH-000252,-0.1985070573433292
ACH-000253,-0.13364932353723924
ACH-000255,-0.2513140885083722
ACH-000256,-0.09733809696844717
ACH-000257,-0.17429683344145672
ACH-000258,-0.0568446015940365
ACH-000259,-0.12157539625914032
ACH-000260,-0.1469886588849616
ACH-000261,0.01730336378182204
ACH-000262,-0.3988895837838579
ACH-000263,-0.06850461242577377
ACH-000264,-0.13764608858615052
ACH-000265,0.07377512399447203
ACH-000266,-0.08823237167094279
ACH-000272,-0.12960646562669892
ACH-000274,-0.08253887993738665
ACH-000277,-0.08494744859670736
ACH-000278,-0.15200816131390293
ACH-000279,-0.01885586083549807
ACH-000280,-0.12756465546281878
ACH-000281,-0.0367539266662442
ACH-000288,-0.03842736889760985
ACH-000291,-0.026258629416277532
ACH-000293,-0.16557712284380766
ACH-000294,-0.07150958953089658
ACH-000295,-0.011015145849403614
ACH-000296,-0.04440754134711705
ACH-000302,-0.07951056441843643
ACH-000304,-0.16330701917525314
ACH-000307,-0.04034568317513994
ACH-000308,-0.13039222797252994
ACH-000310,-0.1188122179936547
ACH-000311,-0.017661010209762375
ACH-000312,-0.07610240195665688
ACH-000315,0.021015297918752614
ACH-000316,-0.05813999435540064
ACH-000317,-0.02220188883294016
ACH-000318,-0.13405780330983058
ACH-000319,0.0023272310171067877
ACH-000320,0.05652384799987579
ACH-000322,-0.03993824618458467
ACH-000323,-0.13970569098171878
ACH-000324,-0.24290317442508805
ACH-000329,-0.10157211644980417
ACH-000330,-0.0631484012525025
ACH-000331,-0.1447368084310558
ACH-000332,-0.02027642078451776
ACH-000334,-0.32082036112318124
ACH-000335,-0.3101488181788137
ACH-000336,0.002137513267366321
ACH-000337,-0.1365531008388128
ACH-000338,0.1736810057168075
ACH-000339,-0.1358539485893468
ACH-000341,0.052155415172603865
ACH-000348,-0.20158801661569095
ACH-000350,-0.02423656952343864
ACH-000352,-0.06516932166177762
ACH-000356,-0.06449718187403962
