,ATRAID (51374)
ACH-000004,-0.0048886361276186535
ACH-000005,-0.08224478453022592
ACH-000007,-0.13219402504444036
ACH-000009,0.08961158525621467
ACH-000011,0.025560955504149857
ACH-000012,0.09994693339721716
ACH-000013,0.1543396282080187
ACH-000014,0.07310751032883528
ACH-000015,0.1476229091462881
ACH-000017,0.06803821759491377
ACH-000018,-0.006737473788287003
ACH-000019,0.11004490151493362
ACH-000021,0.1250862690000153
ACH-000022,0.08785470516807023
ACH-000025,0.1345876769649734
ACH-000028,0.13041471099164936
ACH-000030,0.08587760894591649
ACH-000035,0.034343592660012294
ACH-000036,-0.005950688124849185
ACH-000037,0.04245110076085268
ACH-000039,0.006899757952480482
ACH-000040,-0.059720142839668186
ACH-000041,0.14604903990485607
ACH-000042,0.02642449188532967
ACH-000045,-0.0021134502323644886
ACH-000047,0.16344351453242986
ACH-000052,0.0345106988845397
ACH-000053,0.13450644922897195
ACH-000054,0.0888041924563201
ACH-000055,0.12144501976713265
ACH-000060,0.11241565152879042
ACH-000067,0.16700701366064902
ACH-000070,0.06870816077655371
ACH-000075,0.15879501089833972
ACH-000078,0.09166066171277956
ACH-000082,0.1154136025144708
ACH-000085,0.14373697840155486
ACH-000086,0.1570913804027262
ACH-000087,0.236178762102939
ACH-000092,-0.0532905737791839
ACH-000095,-0.024516019749550127
ACH-000097,0.11915733858632943
ACH-000098,0.056392685737098484
ACH-000099,0.039321141379180184
ACH-000108,0.10232108723319967
ACH-000113,0.13437466978113882
ACH-000116,0.08347135836297191
ACH-000118,0.1486507391361268
ACH-000120,0.1235489195292706
ACH-000123,0.13032463384503828
ACH-000127,0.1182022643901856
ACH-000128,0.011432220934166404
ACH-000132,0.03790716257646656
ACH-000133,0.1937456310016433
ACH-000137,0.27316471850921714
ACH-000138,0.17392551592947944
ACH-000142,0.03605784342565943
ACH-000143,0.1250237783872296
ACH-000146,0.04071110099195438
ACH-000148,0.16420649750168725
ACH-000150,0.11210904308499144
ACH-000152,0.08172605095120579
ACH-000153,0.12423239872128515
ACH-000159,0.10210150891105263
ACH-000160,0.07627761914989711
ACH-000163,0.1716694338365834
ACH-000167,0.1996882651007515
ACH-000168,0.04073297759450329
ACH-000169,0.11642411399609087
ACH-000178,0.1328969515436198
ACH-000183,0.023634657754309056
ACH-000188,0.13526056423383967
ACH-000189,0.25093349786057706
ACH-000190,-0.1836904408161028
ACH-000198,0.03786806436062752
ACH-000203,0.04189484112025799
ACH-000204,0.1952270369983769
ACH-000206,-0.013190367397505318
ACH-000207,0.17924704599947427
ACH-000208,0.1012924959143688
ACH-000210,-0.09886989315294058
ACH-000211,0.04922535643951737
ACH-000215,0.05904664607211449
ACH-000221,0.2165899724310268
ACH-000222,0.1654054275123381
ACH-000223,0.06877957519413283
ACH-000226,0.0637985936308539
ACH-000227,-0.036030425036426866
ACH-000228,0.2536928451427906
ACH-000231,0.0910059034745982
ACH-000232,0.11221312952073163
ACH-000233,-0.0005275659931585383
ACH-000234,0.17672331414069542
ACH-000235,0.05623777788893835
ACH-000237,0.016524967124756953
ACH-000238,-0.08267017555938949
ACH-000242,0.06561014184909009
ACH-000243,0.02498693993855288
ACH-000244,-0.07771620147476059
ACH-000246,0.1930022523677218
ACH-000248,0.04349463685672833
ACH-000250,0.10098335188770707
ACH-000251,0.07286398390111946
ACH-000252,-0.056931136869815574
ACH-000253,0.02911056466692405
ACH-000255,0.08360414375557866
ACH-000256,0.10977597705773584
ACH-000257,0.2361407399981416
ACH-000258,-0.0651335163693888
ACH-000259,0.053081211148602016
ACH-000260,0.07202561591256035
ACH-000261,0.09370867451710813
ACH-000262,0.0069633377667324145
ACH-000263,-0.18949280993208975
ACH-000264,0.15361414542825566
ACH-000265,0.07974353827850236
ACH-000266,0.03333869078834048
ACH-000272,-0.031008744370602512
ACH-000274,0.04191408723263755
ACH-000277,-0.03143669407880427
ACH-000278,-0.06952082046443953
ACH-000279,0.01268385684414707
ACH-000280,0.14257541550359226
ACH-000281,-0.10046895982040342
ACH-000288,0.10837012154391
ACH-000291,0.06630598633501471
ACH-000293,0.08247987752517609
ACH-000294,0.054357791369251306
ACH-000295,-0.04466459571841889
ACH-000296,0.12191521342159538
ACH-000302,0.10051171232480098
ACH-000304,-0.03285601670694214
ACH-000307,0.06953210758860595
ACH-000308,0.07438335875343102
ACH-000310,0.2552347224065821
ACH-000311,0.10624076563577567
ACH-000312,-0.0056305772670611496
ACH-000315,0.050916331657833054
ACH-000316,0.12244443271095752
ACH-000317,0.19791533634118852
ACH-000318,0.028904815177407964
ACH-000319,0.05931185389599115
ACH-000320,-0.07671476979103836
ACH-000322,0.17629655561765864
ACH-000323,0.308565240663603
ACH-000324,0.05302768672692116
ACH-000329,0.14447875974631907
ACH-000330,-0.03016301294984866
ACH-000331,0.05037448359221454
ACH-000332,0.06226342022965214
ACH-000334,0.03440080491357283
ACH-000335,0.08363065159617128
ACH-000336,0.22805740406346925
ACH-000337,0.1876233764369698
ACH-000338,-0.09038677593199387
ACH-000339,0.09938111048009723
ACH-000341,0.015470458539536838
ACH-000348,0.02332705382563297
ACH-000350,0.070144054118696
ACH-000352,0.18056227977869346
ACH-000356,0.11808702390625575
ACH-000361,-0.05588471357486042
ACH-000362,0.02712715916861552
ACH-000363,0.06869101468417628
ACH-000364,-0.005148197891260576
ACH-000365,0.0911733143783504
ACH-000366,0.035831141695515656
ACH-000368,0.0050416012013133095
ACH-000374,0.1371589731361846
ACH-000375,0.0773398666066788
ACH-000376,0.1060011336466351
ACH-000381,0.09762568828338854
ACH-000383,0.11079018879017856
ACH-000387,0.009121943614307605
ACH-000389,0.06684353325351325
ACH-000390,0.09253947739161228
ACH-000393,0.07081460234104454
ACH-000395,0.13296217265040586
ACH-000396,0.18546033822225505
