,TACR2 (6865)
ACH-000004,-0.05564121996249475
ACH-000005,0.015777430772591684
ACH-000007,0.09407694949651027
ACH-000009,0.09169962571200133
ACH-000011,0.11715534981360826
ACH-000012,0.0471357223760923
ACH-000013,0.17042154631609588
ACH-000014,-0.045791623071760316
ACH-000015,0.1402210997212789
ACH-000017,0.013810428531257685
ACH-000018,0.035526680120441426
ACH-000019,0.1263319008810005
ACH-000021,0.10558789336284784
ACH-000022,0.08392334495172699
ACH-000025,-0.026388075034506214
ACH-000028,0.025855053673152037
ACH-000030,-0.16523709975415987
ACH-000035,-0.024069842655519758
ACH-000036,0.06551335736019973
ACH-000037,-0.05950556096363562
ACH-000039,-0.011022221957052715
ACH-000040,-0.03822086653174838
ACH-000041,-0.005415662042664521
ACH-000042,-0.025349848388938074
ACH-000045,0.026220858968880174
ACH-000047,0.0850328049236272
ACH-000052,0.04216075328717765
ACH-000053,0.03193654130861001
ACH-000054,0.07041984708951493
ACH-000055,-0.06300093602169128
ACH-000060,0.0012972421644883805
ACH-000067,-0.2011356615660536
ACH-000070,0.05099487748494679
ACH-000075,0.045745408732075464
ACH-000078,0.09497414096106578
ACH-000082,0.06521960361536289
ACH-000085,-0.045308852472800115
ACH-000086,-0.11981524395688148
ACH-000087,-0.1961282321092706
ACH-000092,0.10907888357657702
ACH-000095,0.04990195759812592
ACH-000097,0.09759700155620556
ACH-000098,-0.01218724995433973
ACH-000099,0.12741370059774915
ACH-000108,0.15713614701283185
ACH-000113,-0.08222365394853334
ACH-000116,0.17818694778347222
ACH-000118,0.05417605043105525
ACH-000120,0.11219846091417264
ACH-000123,0.07618854725618135
ACH-000127,0.10170239954573808
ACH-000128,-0.0806449490831895
ACH-000132,-0.14371459480323984
ACH-000133,-0.061664197515272086
ACH-000137,0.0373334372758884
ACH-000138,0.03389707735750342
ACH-000142,0.011023133788606329
ACH-000143,0.034064009837047056
ACH-000146,-0.03812571351825099
ACH-000148,0.06373904504850275
ACH-000150,0.012591447892595134
ACH-000152,-0.016915030586592182
ACH-000153,0.24555155136742704
ACH-000159,0.08967200107316342
ACH-000160,0.04805212302708597
ACH-000163,-0.06306692807944461
ACH-000167,-0.15220194934284886
ACH-000168,-0.07724814895570792
ACH-000169,-0.05004648201059606
ACH-000178,0.14229159535325053
ACH-000183,0.13702724527565915
ACH-000188,-0.05552210393605672
ACH-000189,-0.0938223952155582
ACH-000190,-0.11585989164626392
ACH-000198,0.10542636640434437
ACH-000203,-0.2065224115862892
ACH-000204,0.052273609249406335
ACH-000206,0.21573959581508995
ACH-000207,0.0791236336600065
ACH-000208,0.3063602983762452
ACH-000210,0.28374455790198977
ACH-000211,0.0593374702641562
ACH-000215,0.032013764166677706
ACH-000221,-0.04182701599264667
ACH-000222,0.14836720151226726
