,TAPBPL (55080)
ACH-000004,0.1148757476614059
ACH-000005,0.031968905368840755
ACH-000007,0.1221608056105946
ACH-000009,-0.030100962868602033
ACH-000011,0.03634205378353832
ACH-000012,0.05321175434061148
ACH-000013,0.08457427737051962
ACH-000014,-0.053076165095077
ACH-000015,-0.043446760277894535
ACH-000017,-0.038927778815324034
ACH-000018,0.10164895546764527
ACH-000019,0.06885386982969394
ACH-000021,0.027646274948316518
ACH-000022,0.0019679806807591693
ACH-000025,0.08910732904843481
ACH-000028,0.1156559230258709
ACH-000030,0.08620912133211993
ACH-000035,0.1351700009835171
ACH-000036,0.15613929710848398
ACH-000037,0.03280396370961308
ACH-000039,-0.03218441981832215
ACH-000040,-0.11289072437193942
ACH-000041,0.14512716205022275
ACH-000042,0.1424237129903901
ACH-000045,-0.0006764933924148043
ACH-000047,0.12405390463526535
ACH-000052,-0.1830046493387938
ACH-000053,-0.11948692597015223
ACH-000054,-0.030172302245203626
ACH-000055,-0.04360471003440797
ACH-000060,0.07764912846032354
ACH-000067,-0.08220521845749157
ACH-000070,0.2021455320841799
ACH-000075,0.08942207225302888
ACH-000078,-0.02982559290662912
ACH-000082,-0.0028611345658423547
ACH-000085,-0.008906567124611613
ACH-000086,-0.1807964596105416
ACH-000087,-0.05500435836018571
ACH-000092,0.06705098551463393
ACH-000095,0.03546634402314668
ACH-000097,-0.001067681856915202
ACH-000098,-0.011425115772248041
ACH-000099,0.019986078447314357
ACH-000108,-0.007878003135096042
ACH-000113,0.026329136980863418
ACH-000116,-0.06640891210819681
ACH-000118,0.014568273730869347
ACH-000120,0.03696251633904896
ACH-000123,0.03705911654623962
ACH-000127,0.06596957496681585
ACH-000128,0.06668158825960432
ACH-000132,0.101582014023231
ACH-000133,0.005805114048990868
ACH-000137,0.08849685864846324
ACH-000138,0.012264256508005918
ACH-000142,0.019620976340173967
ACH-000143,0.0652922339685175
ACH-000146,-0.07495967997367013
ACH-000148,0.12706369065120926
ACH-000150,0.09880645853676646
ACH-000152,0.010067836564849008
ACH-000153,-0.016401075403826803
ACH-000159,-0.06132702823353159
ACH-000160,-0.1268932947570475
ACH-000163,-0.0029193381633411393
ACH-000167,-0.060170980984489725
ACH-000168,0.2263538679517301
ACH-000169,0.04332062477302049
ACH-000178,0.1310717910477336
ACH-000183,0.0923025963212221
ACH-000188,0.13562539475681773
ACH-000189,0.04305511713057943
ACH-000190,-0.09593253199652904
ACH-000198,0.12464346808360074
ACH-000203,0.4413831639799132
ACH-000204,-0.08651922959152487
ACH-000206,-0.12701940193649444
ACH-000207,0.0917630908516394
ACH-000208,0.06600063974995886
ACH-000210,-0.152384548645297
ACH-000211,0.01805749298162093
ACH-000215,0.032282321679922725
ACH-000221,-0.03726653177429797
ACH-000222,0.02980170461550577
ACH-000223,0.1571500572744428
ACH-000226,0.08517717140775212
ACH-000227,0.12021490069789045
ACH-000228,-0.188447307033148
ACH-000231,-0.018540750865161312
ACH-000232,0.014824794632546524
ACH-000233,0.0784791202290479
ACH-000234,0.020374514876778386
ACH-000235,0.05214466267385017
ACH-000237,-0.07471261147912628
ACH-000238,0.024988907884370186
ACH-000242,0.09752401322689327
ACH-000243,0.021138916184723563
ACH-000244,0.17460184343489807
ACH-000246,0.011503527468664386
ACH-000248,-0.021703341414507013
ACH-000250,0.014605498132209856
ACH-000251,-0.09781781838710284
ACH-000252,-0.011780903683921812
ACH-000253,0.028504918693854537
ACH-000255,-0.044015732270034434
ACH-000256,-0.0025906105268205227
ACH-000257,0.02006753195057472
ACH-000258,-0.04961553268550389
ACH-000259,0.05311511812748184
ACH-000260,0.05476473032568188
ACH-000261,-0.06379620322537036
ACH-000262,-0.0657193463499301
ACH-000263,0.05642055983235375
ACH-000264,0.05533237672324807
ACH-000265,0.09319881848306452
ACH-000266,0.05281803670443922
ACH-000272,0.06699871060707492
ACH-000274,0.004617085557783831
ACH-000277,0.062092978235843664
ACH-000278,0.21107824594256608
ACH-000279,0.08245969021958811
ACH-000280,0.08255624599847551
ACH-000281,-0.034981050284906764
ACH-000288,-0.06505562675467909
ACH-000291,0.02391174080158652
ACH-000293,0.04891998094454266
ACH-000294,0.028858311394357614
ACH-000295,-0.10387592051173904
ACH-000296,-0.06341187621517692
ACH-000302,-0.0007856530414335562
ACH-000304,-0.1219675026076044
ACH-000307,-0.0449521617625384
ACH-000308,-0.06733289168631168
ACH-000310,-0.0955400476049102
ACH-000311,0.042506718164230586
ACH-000312,0.05779567925410629
ACH-000315,-0.03453752647714343
ACH-000316,0.05854775710327227
ACH-000317,-0.025611670470776185
ACH-000318,-0.008225166282014081
ACH-000319,-0.09247118472639468
ACH-000320,-0.057246798573267185
ACH-000322,-0.034539928640578955
ACH-000323,0.03651293831903827
ACH-000324,0.013493761796869464
ACH-000329,-0.013651006477498655
ACH-000330,-0.09139868387036372
ACH-000331,0.048024842848200015
ACH-000332,-0.009205001829853513
ACH-000334,-0.0026768710188611483
ACH-000335,-0.05585223435861598
ACH-000336,0.02393940784744541
ACH-000337,0.03367533124977285
ACH-000338,0.1064875971025286
ACH-000339,0.050078164094062565
ACH-000341,-0.033113248675182866
ACH-000348,-0.005001816888696111
ACH-000350,-0.03624672650453319
ACH-000352,-0.015854857134747918
ACH-000356,0.032627121259076415
ACH-000361,-0.0018709603823412284
ACH-000362,0.06129682961418341
ACH-000363,-0.09632963360656688
ACH-000364,0.033554975346751316
ACH-000365,-0.0584384443094761
ACH-000366,0.06952006807108578
ACH-000368,0.02213078772843104
ACH-000374,0.11787667927318272
ACH-000375,0.07932192278315572
ACH-000376,0.057595479066671035
ACH-000381,-0.13258939134018155
ACH-000383,-0.044657374565800025
ACH-000387,-0.0415284290158108
ACH-000389,0.06230142848404234
ACH-000390,0.01221810984301616
ACH-000393,-0.045541860671470084
ACH-000395,0.05886099092130634
ACH-000396,0.15833471042444386
ACH-000397,-0.02063306344745969
ACH-000401,0.020593749605900647
ACH-000402,-0.13256394067027802
ACH-000403,0.07046354164148075
ACH-000404,0.2719854042831496
ACH-000406,-0.047444442002098235
ACH-000407,0.03474533251092312
ACH-000408,0.12256501475736355
ACH-000410,0.11144927200921607
ACH-000411,-0.0746276084219211
ACH-000414,0.01461613478960215
ACH-000415,0.07851464201078502
ACH-000416,0.06087405153951536
ACH-000420,-0.09890637430376632
ACH-000421,-0.009244949061218677
ACH-000424,-0.07039202821933721
ACH-000425,0.0818072526725509
ACH-000426,0.06674511495231934
ACH-000427,0.06889498495433502
ACH-000433,-0.10336900643209716
ACH-000435,0.25129845258780764
ACH-000436,0.08034964864134572
ACH-000444,0.014279905005824222
ACH-000445,0.10457882063636492
ACH-000448,0.17381985304845038
ACH-000450,-0.1431368848071846
ACH-000452,0.04579943011219745
ACH-000454,-0.13081728347245702
ACH-000458,0.025978604164348527
ACH-000459,0.17864840911670904
ACH-000460,-0.04555270632457282
ACH-000461,0.01016523587641676
ACH-000463,-0.17039736524974947
ACH-000464,0.014039480034086605
ACH-000466,0.013539886665272465
ACH-000467,0.033445696000284755
ACH-000468,-0.2648312025902805
ACH-000469,-0.04892880602228413
ACH-000470,-0.08072861186364329
ACH-000471,0.048405415609216684
ACH-000472,-0.03936001217344895
ACH-000473,-0.07103026967678923
ACH-000475,-0.007668285297625785
ACH-000476,0.1380286781983052
ACH-000477,0.35235151146810145
ACH-000479,0.21894519573465512
ACH-000480,-0.04798490620157593
ACH-000481,-0.012614759015456391
ACH-000483,0.0014146355334109894
ACH-000484,0.016309827360642775
ACH-000485,0.07779486202607608
ACH-000486,0.11488590387232148
ACH-000487,0.02154773190437583
ACH-000488,-0.002705258841335825
ACH-000490,-0.0562784505792318
ACH-000491,-0.06696583465201808
ACH-000495,0.07088667746121499
ACH-000496,-0.18257794820879947
