,HNRNPH1 (3187)
ACH-000004,-1.2271866161713203
ACH-000005,-1.2119821345239266
ACH-000007,-0.3674051530008645
ACH-000009,-0.5313590587226523
ACH-000011,-0.8177663951500347
ACH-000012,-1.1218994469748207
ACH-000013,-0.9300414851756048
ACH-000014,-1.067458956996368
ACH-000015,-0.9812291383662964
ACH-000017,-1.0990595909581908
ACH-000018,-0.9496552310313416
ACH-000019,-0.5569296578320746
ACH-000021,-1.192414097758753
ACH-000022,-0.6657079244957046
ACH-000025,-1.1656073436195071
ACH-000028,-0.9170153708552928
ACH-000030,-0.7015573150694056
ACH-000035,-1.0287581011785267
ACH-000036,-0.971342889212349
ACH-000037,-1.5296013523903098
ACH-000039,-1.4514914173607796
ACH-000040,-1.2476222010034457
ACH-000041,-1.135782686653678
ACH-000042,-1.2367301952462806
ACH-000045,-1.1137675685068724
ACH-000047,-1.0669706146661349
ACH-000052,-1.0539423969456794
ACH-000053,-1.136091711840626
ACH-000054,-0.9753286005169932
ACH-000055,-1.1677217250281735
ACH-000060,-1.1697898463210383
ACH-000067,-1.242938271583321
ACH-000070,-0.7486953108289243
ACH-000075,-0.969708812891428
ACH-000078,-1.3606602030693808
ACH-000082,-1.2271048764303631
ACH-000085,-0.843044424704208
ACH-000086,-1.026480221586125
ACH-000087,-1.0927551475710096
ACH-000092,-0.8952362370483129
ACH-000095,-1.192474188037555
ACH-000097,-1.1547969055447698
ACH-000098,-1.08399272748153
ACH-000099,-1.204774038938328
ACH-000108,-0.4298563525131136
ACH-000113,-0.9892083491418231
ACH-000116,-1.2285625580340598
ACH-000118,-1.1888053154061469
ACH-000120,-1.086771000855669
ACH-000123,-1.2135794809355651
ACH-000127,-0.5001689758708494
ACH-000128,-1.1848499013977143
ACH-000132,-1.1716532044411805
ACH-000133,-1.2960042562565062
ACH-000137,-0.9896593416628098
ACH-000138,-0.8014642489881163
ACH-000142,-0.9547224643161776
ACH-000143,-0.7920001648993309
ACH-000146,-1.299795048303266
ACH-000148,-1.2182435071458408
ACH-000150,-1.2859319314470796
ACH-000152,-1.0713551474159932
ACH-000153,-1.4168183319550889
ACH-000159,-0.9336459867521616
ACH-000160,-0.8892757359818151
ACH-000163,-1.3738856312631886
ACH-000167,-1.2412641045032695
ACH-000168,-1.2158935542808562
ACH-000169,-1.0659938483695623
ACH-000178,-0.9690482942445496
ACH-000183,-1.3130219779803305
ACH-000188,-1.1090274947130332
ACH-000189,-1.1112873665619207
ACH-000190,-1.3060659065980569
ACH-000198,-1.1377896455743586
ACH-000203,-1.2330936414315052
ACH-000204,-1.402483210452709
ACH-000206,-1.1272420642694891
ACH-000207,-0.7217666105433983
ACH-000208,-0.7745130837875043
ACH-000210,-1.025900235607005
ACH-000211,-1.2653033844743646
ACH-000215,-1.2326263770168857
ACH-000221,-1.1166067433633282
ACH-000222,-0.4862157692691081
ACH-000223,-0.9434132272996012
ACH-000226,-1.0748320294463316
ACH-000227,-1.5710493420194451
ACH-000228,-1.2136390417351397
ACH-000231,-1.1440951190402275
ACH-000232,-1.3208850575881983
ACH-000233,-0.4433925035162767
ACH-000234,-1.098853695651674
ACH-000235,-0.4921370863890791
ACH-000237,-1.1815789727874864
ACH-000238,-0.7695479242142615
ACH-000242,-0.9735361922462982
ACH-000243,-0.8517256186450197
ACH-000244,-0.9245079095021224
ACH-000246,-0.7385094679889169
ACH-000248,-1.3831036434109951
ACH-000250,-0.893268273076403
ACH-000251,-1.2185611663751923
ACH-000252,-0.4695352694696
ACH-000253,-0.9500108916702076
ACH-000255,-1.1367192163982298
ACH-000256,-1.2970946440566782
ACH-000257,-1.3512086957388778
ACH-000258,-0.8330969647801282
ACH-000259,-1.118464578381638
ACH-000260,-1.3218392919343271
ACH-000261,-0.7312545633954698
ACH-000262,-1.0107066239705067
ACH-000263,-0.8003819501041519
ACH-000264,-0.8553371695274735
ACH-000265,-1.1010336110455174
ACH-000266,-0.6801758222683489
ACH-000272,-0.5785746374724641
ACH-000274,-0.9300826003446176
ACH-000277,-0.327706209426042
ACH-000278,-1.0317660049896429
ACH-000279,-1.5083181123916694
ACH-000280,-1.0448597088703082
ACH-000281,-0.6196680019323546
ACH-000288,-1.0863855336528387
ACH-000291,-1.0888049412753866
ACH-000293,-1.435394776950388
ACH-000294,-1.1533126897571728
ACH-000295,-1.1418147954640978
ACH-000296,-0.9001734020527169
ACH-000302,-1.3335713784011989
ACH-000304,-1.013717900642709
ACH-000307,-0.4770095776771836
ACH-000308,-1.2799120944709992
ACH-000310,-1.2800277235240831
ACH-000311,-0.9998767132934904
ACH-000312,-1.1962910265448714
ACH-000315,-1.2971592209214722
ACH-000316,-1.1940034150179142
ACH-000317,-0.8563807724584837
ACH-000318,-0.8292738214358281
ACH-000319,-1.2960842522367897
ACH-000320,-1.1499771225677191
ACH-000322,-1.069165320379616
ACH-000323,-1.1878834578953323
ACH-000324,-0.9829204323884332
ACH-000329,-1.261965467424428
ACH-000330,-1.144220904204522
ACH-000331,-0.7518744616576524
ACH-000332,-0.4672822642084627
ACH-000334,-1.0320712918952786
ACH-000335,-1.072924240783382
ACH-000336,-0.5431813459508688
ACH-000337,-1.06752536772601
ACH-000338,-1.9949110846474876
ACH-000339,-0.6423048087472341
ACH-000341,-1.2257070347808918
ACH-000348,-1.2894187091010634
ACH-000350,-1.087897146291634
ACH-000352,-0.9820982309811472
ACH-000356,-0.5887769725356672
ACH-000361,-0.8449224670411402
ACH-000362,-1.0667030737393997
ACH-000363,-0.7328220810501198
ACH-000364,-1.0117579910058179
ACH-000365,-1.0932107831408109
ACH-000366,-1.3585313359678006
ACH-000368,-1.3947889437318794
ACH-000374,-1.2113214686167288
ACH-000375,-1.1354274276798977
ACH-000376,-1.1336126034141674
ACH-000381,-0.5307152354486366
ACH-000383,-0.4222501666480706
ACH-000387,-1.2854322794953037
ACH-000389,-0.907747564956448
ACH-000390,-1.0180720156213483
ACH-000393,-0.6259681294347144
ACH-000395,-1.264285282458518
ACH-000396,-0.8608571834548397
ACH-000397,-0.9109229074038264
ACH-000401,-1.1833141413718786
ACH-000402,-0.7220870730030367
ACH-000403,-0.8702316668341369
ACH-000404,-0.965393514021564
ACH-000406,-1.3326806700706133
ACH-000407,-1.1802521603653646
ACH-000408,-1.0249636036220666
ACH-000410,-1.2040026127363654
ACH-000411,-0.9437702733779012
ACH-000414,-0.6077675576028039
ACH-000415,-0.7397706483629242
ACH-000416,-1.1772619868149632
ACH-000420,-0.6208568772366363
ACH-000421,-0.9244918395828609
ACH-000424,-0.9229210210482852
ACH-000425,-1.1478428224718975
ACH-000426,-1.4662496377757743
ACH-000427,-0.7933777019648381
ACH-000433,-1.217765897175709
ACH-000435,-0.7994842965960921
ACH-000436,-1.313228701042592
ACH-000444,-1.0348520833321166
ACH-000445,-0.850664795338023
ACH-000448,-0.6729372793347688
ACH-000450,-0.8198722663133409
ACH-000452,-1.221697403143138
ACH-000454,-1.0016834041766451
ACH-000458,-1.0198346490791932
ACH-000459,-1.4282641900407906
ACH-000460,-1.1795105050679917
ACH-000461,-1.294569985973303
ACH-000463,-1.0812101499690017
ACH-000464,-1.1599063918013783
ACH-000466,-1.0035868514234365
ACH-000467,-0.8319730622816652
ACH-000468,-1.0533272045606852
ACH-000469,-1.1999411811648049
ACH-000470,-1.4094029886422936
ACH-000471,-0.8855048439896175
ACH-000472,-0.7036354126732262
ACH-000473,-0.7412488284204553
ACH-000475,-1.1425933134810016
ACH-000476,-0.8538210870336157
ACH-000477,-0.8458564585423585
ACH-000479,-0.9335735533701528
ACH-000480,-1.374921822794502
ACH-000481,-1.5140577707135559
ACH-000483,-1.045641956016973
ACH-000484,-1.1368882441840105
ACH-000485,-0.4310218582144988
ACH-000486,-0.8435518821001048
ACH-000487,-1.2763620484063043
ACH-000488,-0.9609546386099372
ACH-000490,-1.0252798731867372
ACH-000491,-1.1270476912573766
ACH-000495,-1.0748345725846176
ACH-000496,-1.233277123322645
ACH-000499,-1.0727764456113191
ACH-000500,-0.7049576242804519
ACH-000502,-1.0951051871383646
ACH-000503,-0.9438686447542723
ACH-000505,-1.0688385634561721
ACH-000507,-1.0434640710517822
ACH-000510,-1.1556526033073176
ACH-000511,-1.155337546646164
ACH-000512,-0.8723069474888402
ACH-000516,-0.9626172206553176
ACH-000517,-1.3927345616535147
ACH-000518,-0.9274105614297099
ACH-000520,-1.1678744295463206
ACH-000521,-1.2229905522029738
ACH-000522,-1.0759733452477374
ACH-000524,-1.3188601597084366
ACH-000527,-0.5372085761153536
ACH-000528,-0.8920592296303996
ACH-000537,-0.9807951530378076
ACH-000541,-1.0283875558587563
ACH-000542,-0.9794316210234782
ACH-000544,-1.1803978411390617
ACH-000545,-1.003021147450004
ACH-000547,-1.243345199148981
ACH-000548,-0.4944227434845199
ACH-000549,-0.7930679448401704
ACH-000550,-0.8121576566226676
ACH-000552,-0.7358002755125232
ACH-000556,-0.831001560459799
ACH-000557,-0.7212979531112294
ACH-000569,-0.9644015109743328
ACH-000570,-1.4050710615814124
ACH-000571,-1.0569834276033256
ACH-000573,-1.0420723209732807
ACH-000576,-1.0932675321038523
ACH-000579,-1.2146712262279211
ACH-000580,-1.0694211913284415
ACH-000584,-1.038886500439665
ACH-000585,-0.7479345781911572
ACH-000588,-0.9517777954246068
ACH-000589,-1.1474500316002072
ACH-000591,-1.1926477653139351
ACH-000593,-1.019416088309693
ACH-000600,-0.7434672744661216
ACH-000601,-1.0842981302972694
ACH-000605,-1.038664043183881
ACH-000606,-1.095015004906878
ACH-000608,-0.6392828400621422
ACH-000614,-1.145395408673649
ACH-000616,-0.8997637232675496
ACH-000618,-1.0404701109751966
ACH-000619,-0.9894493764094908
ACH-000620,-1.0537860143365672
ACH-000621,-1.6204740476562527
ACH-000622,-0.7464181900978408
ACH-000623,-1.4319899787838017
ACH-000624,-1.076121673714364
ACH-000627,-1.0989480612075198
ACH-000630,-1.2245253851230775
ACH-000631,-0.9666324120588546
ACH-000632,-0.9867719032807134
ACH-000633,-1.2394640145675202
ACH-000637,-1.2166773413175576
ACH-000638,-1.2385735514496214
ACH-000646,-0.9018794789757756
ACH-000647,-0.4323256190298044
ACH-000648,-1.3689590505241078
ACH-000649,-1.2939116311148804
ACH-000651,-0.6212054974424687
ACH-000652,-0.8735846215936778
ACH-000653,-1.3237681144989288
ACH-000657,-0.9996217651252388
ACH-000658,-1.5050565495315031
ACH-000661,-0.8361352161972295
ACH-000662,-0.8414574958923796
ACH-000663,-1.033559511564021
ACH-000665,-0.9195182525456956
ACH-000671,-0.5268746422210697
ACH-000672,-1.105464338535801
ACH-000673,-1.2397655912241632
ACH-000676,-0.5189226986725474
ACH-000677,-0.8385693692502856
ACH-000681,-1.0711590758911618
ACH-000683,-1.1744942266787295
ACH-000684,-0.9276244926668455
ACH-000688,-0.9273181311488244
ACH-000693,-0.9303343599032268
ACH-000694,-1.0649877611882892
ACH-000695,-1.1417109767232148
ACH-000696,-0.9562370309587006
ACH-000697,-1.2387970213618362
ACH-000699,-0.6156690078717098
ACH-000701,-1.1845641858418998
ACH-000706,-1.3118006482640163
ACH-000711,-0.8095441707627926
ACH-000713,-0.8485259894508587
ACH-000714,-1.268975876239584
ACH-000718,-1.0214020818998342
ACH-000720,-0.4853712201132786
ACH-000721,-0.9246570237574928
ACH-000724,-0.791305726947708
ACH-000725,-0.598258609310235
ACH-000732,-1.00038230363314
ACH-000734,-0.8504913765647926
ACH-000735,-0.6757356098752061
ACH-000736,-0.9373384130693436
ACH-000738,-0.9489499099243948
ACH-000746,-0.8602174783376548
ACH-000747,-0.8738815870409069
ACH-000748,-1.1622844699071813
ACH-000753,-0.6496777853824688
ACH-000756,-1.0793928693890948
ACH-000757,-0.8622082582555705
ACH-000758,-0.9452493486793171
ACH-000760,-1.0322085971571515
ACH-000762,-1.1058064485480823
ACH-000763,-1.0888699870628156
ACH-000764,-0.988370181779864
ACH-000765,-1.0896860714669752
ACH-000766,-1.170798170144543
ACH-000767,-1.449505917442507
ACH-000768,-0.9448896184738262
ACH-000769,-0.8025352122226219
ACH-000770,-1.0981321606654535
ACH-000771,-0.8468813089135502
ACH-000773,-1.115629647413536
ACH-000776,-1.0592191556542363
ACH-000777,-1.1085816777116513
ACH-000778,-0.6517457592486192
ACH-000781,-1.2874329865128538
ACH-000782,-0.9838616944315624
ACH-000783,-1.0000500483519383
ACH-000784,-1.0627589273454203
ACH-000785,-0.7614578959131335
ACH-000787,-1.1420913929273573
ACH-000788,-0.6908807812559767
ACH-000791,-0.6803426263688167
ACH-000792,-1.2222047207015596
ACH-000794,-1.3136770730914915
ACH-000796,-0.6339949489384303
ACH-000798,-0.8158137636700616
ACH-000799,-1.1348526542706765
ACH-000800,-1.3136417293608629
ACH-000802,-0.8768910008166775
ACH-000804,-1.2145728994104088
ACH-000805,-0.690573678362928
ACH-000809,-1.1972182642498517
ACH-000810,-0.6774574485468471
ACH-000811,-0.9796300656666312
ACH-000817,-1.1287146229841594
ACH-000819,-0.9802044538714512
ACH-000820,-1.1782740684965844
ACH-000821,-0.6509743290938067
ACH-000822,-0.7481172813544031
ACH-000823,-0.9376551847127621
ACH-000824,-0.938219924424751
ACH-000827,-1.0627685343480096
ACH-000829,-0.8589737011521618
ACH-000831,-1.1140296062074615
ACH-000832,-1.073808225957289
ACH-000833,-1.439364062400068
ACH-000834,-1.32364814139757
ACH-000835,-1.082030904411886
ACH-000836,-0.7804556968921255
ACH-000837,-1.281395812895619
ACH-000838,-1.1850608878246622
ACH-000839,-0.8748828345992223
ACH-000840,-0.8251123523950404
ACH-000841,-1.1168402721446828
ACH-000843,-1.0749258945541278
ACH-000846,-1.103921351590586
ACH-000847,-1.4523614530862807
ACH-000848,-1.2151204942827605
ACH-000849,-0.8353990245413045
ACH-000851,-1.0595815399138164
ACH-000855,-0.8240239329469169
ACH-000856,-1.1722174452444236
ACH-000858,-0.5456183958838776
ACH-000859,-1.4005125830969327
ACH-000861,-1.3658662332250966
ACH-000862,-1.2921331125852324
ACH-000865,-1.2191234137378673
ACH-000866,-1.0374759771473785
ACH-000867,-1.3272529037112553
ACH-000869,-1.1289435095204885
ACH-000872,-0.7856354994421122
ACH-000873,-1.1209785121465452
ACH-000876,-0.5288884829851609
ACH-000878,-1.3204477050169552
ACH-000880,-1.2274134734630695
ACH-000881,-1.0932164377064026
ACH-000882,-1.0744589103026696
ACH-000884,-1.0866215608073226
ACH-000885,-0.8362906721474391
ACH-000887,-0.6800974070021414
ACH-000889,-1.2322376353935665
ACH-000896,-0.8339143640876941
ACH-000898,-0.9171495265117406
ACH-000900,-0.9592448527785884
ACH-000901,-1.1834164138197314
ACH-000905,-1.1350837383135988
ACH-000906,-1.1305251731365429
ACH-000907,-1.2643682968609828
ACH-000910,-0.840993305122045
ACH-000911,-0.7799936810493361
ACH-000912,-1.2682406856706254
ACH-000913,-1.3700579106935722
ACH-000915,-0.9400433198829368
ACH-000916,-0.9051240272810928
ACH-000917,-1.0826237791231221
ACH-000920,-0.6716219416867378
