,QSER1 (79832)
ACH-000004,0.1258651838590331
ACH-000005,-0.09302480263214996
ACH-000007,0.10433019771663392
ACH-000009,0.11752710611736375
ACH-000011,0.015513343604919275
ACH-000012,0.04471551696809968
ACH-000013,0.07254935042542468
ACH-000014,0.03300369037796636
ACH-000015,0.18927434068471505
ACH-000017,0.13559380244985714
ACH-000018,0.042790098452480205
ACH-000019,0.02515275390141765
ACH-000021,0.010363152663858684
ACH-000022,0.08136933097247351
ACH-000025,-0.09481998317213763
ACH-000028,-0.07439556516491935
ACH-000030,-0.06670854809057708
ACH-000035,-0.07172241803331868
ACH-000036,-0.02715276281986297
ACH-000037,0.18455932588193824
ACH-000039,0.1012847526002274
ACH-000040,-0.12442498666670967
ACH-000041,0.14967942639947776
ACH-000042,0.03701821509630395
ACH-000045,0.016563814873271597
ACH-000047,0.2532699546092919
ACH-000052,0.17320994840610446
ACH-000053,0.06488971105359789
ACH-000054,-0.04549108326524687
ACH-000055,0.03342790092743534
ACH-000060,-0.026174473342622243
ACH-000067,-0.1944137755434354
ACH-000070,0.2182794048678228
ACH-000075,0.03274355967212758
ACH-000078,0.1369168497387708
ACH-000082,0.12548118014748064
ACH-000085,0.06375407489859683
ACH-000086,0.02270128542392912
ACH-000087,0.13250574544822555
ACH-000092,0.19383500724738556
ACH-000095,-0.040899708299658166
ACH-000097,-0.24404023812285214
ACH-000098,0.005121317017462631
ACH-000099,0.16406717904814558
ACH-000108,0.01278833654960403
ACH-000113,0.13984314091469674
ACH-000116,0.03640857994602058
ACH-000118,0.13900851559815727
ACH-000120,0.14748178494720698
ACH-000123,-0.20099832804924986
ACH-000127,0.07622291624083212
ACH-000128,0.0981540932907868
ACH-000132,0.052444070386171895
ACH-000133,-0.024060989885612314
ACH-000137,-0.0647962427640334
ACH-000138,0.0012981472242875574
ACH-000142,-0.1257817780509683
ACH-000143,0.14215700816595622
ACH-000146,0.12369360892049422
ACH-000148,-0.05637556673172744
ACH-000150,-0.029898892299843986
ACH-000152,0.006410293668225985
ACH-000153,0.27875030148038016
ACH-000159,0.04109049897977673
ACH-000160,0.0579310535584231
ACH-000163,0.17537022157879578
ACH-000167,0.1162186610158624
ACH-000168,0.2076977347585379
ACH-000169,0.015182660685475175
ACH-000178,0.10793376384162803
ACH-000183,-0.003481260480258958
ACH-000188,0.13161357550014102
ACH-000189,0.17417890430525612
ACH-000190,0.10214464428826264
ACH-000198,0.08278698406677837
ACH-000203,-0.055171225695788105
ACH-000204,0.10976639008859727
ACH-000206,-0.05233548566754957
ACH-000207,-0.0032031085552118354
ACH-000208,-0.19918428473053615
ACH-000210,0.21070496203931674
ACH-000211,0.07767267392343273
ACH-000215,-0.04731260052922246
ACH-000221,-0.06179118344577371
ACH-000222,0.038596292167320925
ACH-000223,0.13181386942451334
ACH-000226,0.10770215370891244
ACH-000227,0.16928485618610473
ACH-000228,0.2404889235633618
ACH-000231,0.07525480312577186
ACH-000232,-0.09609182076639924
ACH-000233,0.07200659962806079
ACH-000234,0.0011639791499824415
ACH-000235,0.006324252340407561
ACH-000237,0.08837930280010585
ACH-000238,0.2490097467965108
ACH-000242,0.17930910008102227
ACH-000243,-0.06555954149802658
ACH-000244,-0.01938364004978851
ACH-000246,-0.0031270421167491963
ACH-000248,0.10044082383324396
ACH-000250,0.080964994193338
ACH-000251,0.18510992012719188
ACH-000252,-0.1371551553198185
ACH-000253,-0.012330048323557856
ACH-000255,-0.10517997836226373
ACH-000256,0.05504210482737184
ACH-000257,0.053811896332275184
ACH-000258,0.0058114030879987425
ACH-000259,0.07709792170666596
ACH-000260,-0.0026549794467395664
ACH-000261,0.053588424586120925
ACH-000262,-0.01794567899648969
ACH-000263,0.1667258815059298
ACH-000264,0.10272287865697688
ACH-000265,-0.0615242638590888
ACH-000266,0.11805881674737442
ACH-000272,-0.003002389628352138
ACH-000274,0.032214142804656315
ACH-000277,-0.07225131721944072
ACH-000278,-0.04808372879672861
ACH-000279,0.1266173890920082
ACH-000280,0.09296305671423448
ACH-000281,0.07907644359957486
ACH-000288,0.1533389469540017
ACH-000291,0.05177196408455373
ACH-000293,-0.04905484823880391
ACH-000294,0.16080468994451386
ACH-000295,0.06655155098020239
ACH-000296,0.08376172096182284
ACH-000302,0.08349382710760231
ACH-000304,0.2754571932184836
ACH-000307,-0.06324347232898188
ACH-000308,0.11987763892462655
ACH-000310,0.03899609751112448
ACH-000311,0.14994320613883808
ACH-000312,0.17677505331435914
ACH-000315,0.1184194513685072
ACH-000316,-0.012233941219256502
ACH-000317,0.04526508290297671
ACH-000318,-0.005898264042051999
ACH-000319,-0.07493210556907755
ACH-000320,0.03308588466226968
ACH-000322,0.2678246944091013
ACH-000323,-0.07782696416785975
ACH-000324,-0.07139321589833378
ACH-000329,0.032330854478403906
ACH-000330,-0.1583454600922417
ACH-000331,0.1911262841518118
ACH-000332,0.032615159200403594
ACH-000334,0.3904060962595309
ACH-000335,-0.0099156594007294
ACH-000336,-0.05798427891045872
ACH-000337,-0.18829682313849053
ACH-000338,0.14313045782820946
ACH-000339,0.030037436029389818
ACH-000341,0.22474228908341587
ACH-000348,0.06997040507535993
ACH-000350,0.013221644104818374
ACH-000352,-0.14885084355877407
ACH-000356,0.11922246376560915
ACH-000361,-0.062178847016762226
ACH-000362,0.1075724230633335
ACH-000363,0.09485916607206143
ACH-000364,0.1763579127924208
ACH-000365,0.14245238799879742
ACH-000366,0.07588708779248285
ACH-000368,0.051672554710836455
ACH-000374,0.23450207928816494
ACH-000375,-0.03046266485774287
ACH-000376,0.0011816029173158512
ACH-000381,0.04673748466465825
ACH-000383,0.009275659104368485
ACH-000387,0.09757892386758668
ACH-000389,-0.01091535681133817
ACH-000390,0.0979959167089033
ACH-000393,-0.15242276810602742
ACH-000395,0.08553346319067746
ACH-000396,-0.06470535940446041
ACH-000397,0.13071048946425076
ACH-000401,0.1764882370614227
ACH-000402,0.11460292667422675
ACH-000403,0.11517726538536392
ACH-000404,0.12876239696718653
ACH-000406,0.113606410441302
ACH-000407,-0.07538716751969411
ACH-000408,0.011139533672876279
ACH-000410,0.007778660256634324
ACH-000411,0.046546772303782825
ACH-000414,0.17144076446212705
ACH-000415,-0.062421376300350676
ACH-000416,0.19265227793665693
ACH-000420,0.047235108998028255
ACH-000421,0.03367618406060604
ACH-000424,-0.00026095605734731604
ACH-000425,0.015304813597558226
ACH-000426,0.06642021174802848
ACH-000427,0.021480938919175418
ACH-000433,0.15420875255056168
ACH-000435,-0.06473954940827888
ACH-000436,-0.22019077746246732
ACH-000444,-0.05426093319275382
ACH-000445,0.03675731852004838
ACH-000448,0.14635238013176707
ACH-000450,-0.01385186974586606
ACH-000452,0.0673399839644611
ACH-000454,0.15108709971711462
ACH-000458,-0.11596204721646128
ACH-000459,0.2476486660203843
ACH-000460,0.07035207918756245
ACH-000461,0.12883462318794414
ACH-000463,0.12287945470749573
ACH-000464,0.13381967179360835
ACH-000466,0.07304012976494133
ACH-000467,0.07476175699566945
ACH-000468,0.16189471422345372
ACH-000469,-0.010252321690818907
ACH-000470,0.16044174919840098
ACH-000471,0.15481124476029395
ACH-000472,0.07771419329432408
ACH-000473,0.00035948579370097587
ACH-000475,0.10322345782685728
ACH-000476,0.0419834596026967
ACH-000477,0.12650756213399408
ACH-000479,0.09918659320550123
ACH-000480,0.08215000949785221
ACH-000481,0.13424505730348826
ACH-000483,0.06471860440582902
ACH-000484,0.31829649247245945
ACH-000485,0.004451196010135677
ACH-000486,0.008682292832662144
ACH-000487,0.13902282158875595
ACH-000488,0.1222803862207086
ACH-000490,0.09763556812169824
ACH-000491,-0.014241428032593557
ACH-000495,-0.07884918253434157
ACH-000496,0.014310125690781937
ACH-000499,0.2812101876341328
ACH-000500,0.016226340007797473
ACH-000502,0.14036686229709094
ACH-000503,0.048126892189205316
ACH-000505,-0.06554420771415014
ACH-000507,0.1480079792974667
ACH-000510,-0.014522693990712694
ACH-000511,0.14545586255529971
ACH-000512,-0.03143343235309329
ACH-000516,0.012163032340736877
ACH-000517,-0.017058788477588648
ACH-000518,-0.07480336587670848
ACH-000520,0.008005995516006705
ACH-000521,0.22023968425710294
ACH-000522,-0.037016198543996535
ACH-000524,0.09854823743465832
ACH-000527,0.009793510287081713
ACH-000528,0.07693059734252629
ACH-000537,-0.00964854090048769
ACH-000541,0.06035858157793288
