,VAX2 (25806)
ACH-000004,-0.027797207368888112
ACH-000005,-0.1154171753210778
ACH-000007,-0.05291503536142447
ACH-000009,0.02799035362411234
ACH-000011,0.028232695397971293
ACH-000012,0.04184615062845429
ACH-000013,0.08959964486413828
ACH-000014,0.050272150801148316
ACH-000015,0.025928635948421833
ACH-000017,-0.01963064768953944
ACH-000018,0.031246786477380536
ACH-000019,-0.06134485530800665
ACH-000021,-0.07345309434121265
ACH-000022,-0.08551145298046328
ACH-000025,-0.0021379051650967282
ACH-000028,-0.12403044469157468
ACH-000030,-0.026222693319941228
ACH-000035,0.083066058175639
ACH-000036,0.0023540270388152274
ACH-000037,0.005242873561143213
ACH-000039,0.13735404463357712
ACH-000040,0.09607604149167452
ACH-000041,0.09853613679590556
ACH-000042,0.06290646066358853
ACH-000045,0.06629738577084401
ACH-000047,-0.09851146133628727
ACH-000052,-0.045789117890210576
ACH-000053,-0.050056943417736297
ACH-000054,0.03318883274304223
ACH-000055,-0.05541977599938428
ACH-000060,0.07808985972120874
ACH-000067,-0.04200678209191402
ACH-000070,0.011515950842974484
ACH-000075,0.04376992599964038
ACH-000078,0.028261776524016638
ACH-000082,0.04544770829281874
ACH-000085,0.044075619200500314
ACH-000086,-0.09519876195344652
ACH-000087,0.042404796447561885
ACH-000092,-0.06201383307231453
ACH-000095,0.02121462848696227
ACH-000097,-0.06370895936888872
ACH-000098,-0.015427612388166959
ACH-000099,0.08849101024008597
ACH-000108,0.013661654002814338
ACH-000113,0.02869674191920645
ACH-000116,0.05416387140227174
ACH-000118,0.003020638395580963
ACH-000120,0.1421029654827966
ACH-000123,-0.06647491894755332
ACH-000127,-0.027502912877863384
ACH-000128,0.04657394277256241
ACH-000132,-0.02364847638286364
ACH-000133,-0.059011975030318124
ACH-000137,0.007522518139970469
ACH-000138,-0.0029996091125986646
ACH-000142,0.026568549402599586
ACH-000143,0.06402020225371582
ACH-000146,0.030894964824274087
ACH-000148,-0.0014524475663991814
ACH-000150,0.05267504638657599
ACH-000152,0.026887759827882867
ACH-000153,0.16275032966168282
ACH-000159,0.04229319970998813
ACH-000160,-0.1050633718615939
ACH-000163,-0.026227109499647017
ACH-000167,0.010982825323846321
ACH-000168,0.14230739116007154
ACH-000169,0.014011032393963221
ACH-000178,0.03147134619480352
ACH-000183,0.07983256622125391
ACH-000188,-0.023208959978495643
ACH-000189,-0.15262969741680565
ACH-000190,0.01399640460264481
ACH-000198,0.005568747446223974
ACH-000203,-0.13758737954697545
ACH-000204,0.15537900747433805
ACH-000206,-0.023960033123622226
ACH-000207,-0.1105701573573685
ACH-000208,-0.038549835751901414
ACH-000210,0.03968088953221044
ACH-000211,-0.04220199712739765
ACH-000215,-0.0010109547852771763
ACH-000221,0.0013147225276088981
ACH-000222,-0.053091565763086775
ACH-000223,-0.05032246435657647
ACH-000226,-0.06523062745402593
ACH-000227,-0.008721580605791113
ACH-000228,0.1163481074114804
ACH-000231,-0.01816828251168704
ACH-000232,0.04679846364547692
ACH-000233,-0.024373004317842888
ACH-000234,-0.08992691373888836
ACH-000235,0.011603040088116972
ACH-000237,-0.024532176092051567
ACH-000238,-0.07476351671749074
ACH-000242,-0.03313136464828456
ACH-000243,-0.1017682333694404
ACH-000244,-0.03405453610068808
ACH-000246,-0.02050470146416692
ACH-000248,-0.2318524588378484
ACH-000250,-0.026717751984234425
ACH-000251,-0.20292723125713655
ACH-000252,-0.10957628749039752
ACH-000253,0.1147320796466116
ACH-000255,-0.09209841467048348
ACH-000256,0.07389457109257591
ACH-000257,0.21531986896860691
ACH-000258,0.027369554614023874
ACH-000259,0.006128789812196833
ACH-000260,0.07441500023110424
ACH-000261,-0.06203328964935077
ACH-000262,-0.18328092373646887
ACH-000263,-0.08089512172295336
ACH-000264,-0.04520877017946202
ACH-000265,-0.05992253929435585
ACH-000266,-0.0126775604429005
ACH-000272,0.01002798635933898
ACH-000274,-0.04818596758739208
ACH-000277,-0.03775239411904618
ACH-000278,0.017273842486331504
ACH-000279,-0.06018000131209113
ACH-000280,0.0641076055086452
ACH-000281,0.1044312888573441
ACH-000288,0.0786853780590314
ACH-000291,-0.07411619341309532
ACH-000293,0.03830066957654199
ACH-000294,0.010177331969106985
ACH-000295,0.07061216322478771
ACH-000296,0.0265218503250356
ACH-000302,0.0658387456340521
ACH-000304,-0.049355621402933585
ACH-000307,-0.08014571817007496
ACH-000308,-0.019745930227888002
ACH-000310,0.060940281640476365
ACH-000311,-0.0753400995983528
ACH-000312,0.1459970697097206
ACH-000315,-0.15188532188843076
ACH-000316,0.13276941933258574
