,TAPBP (6892)
ACH-000004,-0.13119340898506926
ACH-000005,0.0920758229097781
ACH-000007,-0.07837513705804446
ACH-000009,0.0505332879982073
ACH-000011,-0.038443470136802896
ACH-000012,-0.06162971642581198
ACH-000013,-0.040954241269443366
ACH-000014,-0.1604105673471595
ACH-000015,-0.008605980507982162
ACH-000017,-0.15758559465384014
ACH-000018,-0.06272028275802127
ACH-000019,-0.030190667374897843
ACH-000021,-0.03403572133967648
ACH-000022,0.12456256947300827
ACH-000025,-0.14556888098309678
ACH-000028,-0.044761760531070685
ACH-000030,-0.04325016070075747
ACH-000035,-0.09905980538665338
ACH-000036,-0.10004256251916566
ACH-000037,0.00393816645157329
ACH-000039,-0.09460869757871963
ACH-000040,-0.2570268990140485
ACH-000041,-0.028196769901001117
ACH-000042,0.009290290287385351
ACH-000045,-0.10313149183563416
ACH-000047,0.04081449715528021
ACH-000052,0.0855224279687727
ACH-000053,-0.08131544869465765
ACH-000054,-0.07763412492306758
ACH-000055,-0.10826935368215136
ACH-000060,-0.2547328364318318
ACH-000067,-0.17039381326491695
ACH-000070,0.061955455052192826
ACH-000075,-0.0014272123986477047
ACH-000078,-0.04861213455082701
ACH-000082,-0.12265486505013093
ACH-000085,0.039737407041687
ACH-000086,0.02888905640868978
ACH-000087,0.34233792074772307
ACH-000092,-0.13104356752545604
ACH-000095,0.05559346255857862
ACH-000097,-0.09631345957584188
ACH-000098,-0.05061326235332956
ACH-000099,0.09824769654012146
ACH-000108,-0.10877902012577999
ACH-000113,-0.002759579287234311
ACH-000116,-0.07990433055064143
ACH-000118,-0.05212300200618702
ACH-000120,0.016256806616202962
ACH-000123,-0.05783616998094208
ACH-000127,-0.07929485257212587
ACH-000128,0.012243778070547441
ACH-000132,-0.04311447805782349
ACH-000133,-0.11993697570539688
ACH-000137,-0.03637851877098898
ACH-000138,-0.1329414210236767
ACH-000142,-0.0498161381133614
ACH-000143,0.11190785682953763
ACH-000146,-0.08018514505795975
ACH-000148,-0.042305007198743465
ACH-000150,0.08481392650838629
ACH-000152,-0.1404481488275246
ACH-000153,-0.10945387192467118
ACH-000159,-0.05725345619940906
ACH-000160,0.031629519039383575
ACH-000163,-0.11868438104467258
ACH-000167,-0.4168972444673093
ACH-000168,-0.050529731973799286
ACH-000169,-0.10742184371423967
ACH-000178,-0.0164128083858179
ACH-000183,-0.13789431479576567
ACH-000188,-0.020097464789065662
ACH-000189,-0.12624743267871788
ACH-000190,-0.144171527391483
ACH-000198,0.025624570567316332
ACH-000203,-0.131894311331018
ACH-000204,0.0720326699068926
ACH-000206,-0.32298755704852444
ACH-000207,-0.20829223096532995
ACH-000208,0.10805684645904126
ACH-000210,-0.2912619545404905
ACH-000211,-0.12407581403013908
ACH-000215,-0.08825920885779492
ACH-000221,-0.06456490251295544
ACH-000222,-0.16235063831301424
ACH-000223,-0.1289184037112424
ACH-000226,-0.0012363333480934775
ACH-000227,-0.01480955289655906
ACH-000228,-0.09556320108322512
ACH-000231,-0.08695899000113971
ACH-000232,0.020269596429118224
ACH-000233,-0.03766287823871724
ACH-000234,-0.037003436846384116
ACH-000235,-0.07469371045775833
ACH-000237,-0.06357837624801015
ACH-000238,-0.02262722475723887
ACH-000242,-0.30190227788254154
ACH-000243,-0.04200337246373388
ACH-000244,-0.1085149702177744
ACH-000246,-0.07308327977707628
ACH-000248,-0.2574386658240762
ACH-000250,-0.06923177770616641
ACH-000251,0.021024498413538668
ACH-000252,0.038612202983313054
ACH-000253,0.040056984789028485
ACH-000255,-0.04565805390533808
ACH-000256,-0.10012071368303696
ACH-000257,0.1335426782054144
ACH-000258,0.025853227397812102
ACH-000259,-0.032652468267228736
ACH-000260,0.015884201965848718
ACH-000261,-0.15282825580985612
ACH-000262,-0.08047553167404946
ACH-000263,0.04995013155224814
ACH-000264,-0.0897743057170704
ACH-000265,-0.058211602941969275
ACH-000266,-0.11613137620406168
ACH-000272,-0.209366760817148
ACH-000274,-0.06058943261607514
ACH-000277,0.01196206782434848
ACH-000278,-0.07081224751316581
ACH-000279,-0.08742952180742881
ACH-000280,-0.08840537925102343
ACH-000281,0.025036439182088626
ACH-000288,0.010889452876725842
ACH-000291,-0.0560873520725853
ACH-000293,-0.0861139600375479
ACH-000294,0.17638137788854308
ACH-000295,0.13831813495837167
ACH-000296,-0.2832697462664055
ACH-000302,-0.11423984042871553
ACH-000304,-0.2507729773253653
ACH-000307,0.02247919489656874
ACH-000308,-0.05868565446795264
ACH-000310,-0.026772998182540742
ACH-000311,-0.061126482818250616
ACH-000312,-0.05952884563325218
ACH-000315,0.014268036982782659
ACH-000316,-0.03203828523673572
ACH-000317,-0.031009782606644942
ACH-000318,-0.021447964018211956
