,STAB1 (23166)
ACH-000004,-0.2093478651993396
ACH-000005,0.0044183937800758594
ACH-000007,-0.1866578797543376
ACH-000009,-0.008645020290744331
ACH-000011,0.09912292506535003
ACH-000012,-0.02739305174448088
ACH-000013,-0.056808663006643424
ACH-000014,0.17983043083642705
ACH-000015,-0.06385139587898499
ACH-000017,0.04251930715506543
ACH-000018,-0.3372342429135898
ACH-000019,0.10204737751903298
ACH-000021,-0.09668768186297468
ACH-000022,-0.006486199775429732
ACH-000025,-0.10308157047029706
ACH-000028,-0.020613709769217874
ACH-000030,-0.03271341088108011
ACH-000035,0.13288832820610838
ACH-000036,-0.11363587011359255
ACH-000037,0.17055678255000387
ACH-000039,-0.02615921246644869
ACH-000040,-0.06801997535967852
ACH-000041,0.12810593839172899
ACH-000042,-0.2573021457003854
ACH-000045,0.042138908001629435
ACH-000047,-0.07134915922894719
ACH-000052,-0.2130965956376453
ACH-000053,-0.08368746098438352
ACH-000054,-0.06388715529245698
ACH-000055,-0.11772258978578648
ACH-000060,-0.19917023971539985
ACH-000067,-0.23349109630883835
ACH-000070,-0.022904541580367928
ACH-000075,-0.10229525306845384
ACH-000078,-0.04223233401497263
ACH-000082,-0.041773779751630366
ACH-000085,-0.02746172081672785
ACH-000086,-0.10388249828249084
ACH-000087,-0.4289413790600248
ACH-000092,0.021092106384425564
ACH-000095,-0.016000898410895085
ACH-000097,-0.020349909070721414
ACH-000098,-0.0788456508735627
ACH-000099,0.06729285561099638
ACH-000108,-0.10989815009246534
ACH-000113,-0.024792313841122075
ACH-000116,0.07165170914392154
ACH-000118,-0.09626044164989438
ACH-000120,-0.1188442727597404
ACH-000123,-0.10553775244449476
ACH-000127,-0.06260847292483522
ACH-000128,-0.052207106080176216
ACH-000132,-0.07673318847908261
ACH-000133,-0.04278797676840716
ACH-000137,0.10364838869585244
ACH-000138,-0.07663875484755928
ACH-000142,-0.16871815165307974
ACH-000143,-0.04762986264593323
ACH-000146,-0.14864316011184625
ACH-000148,0.01077557021051543
ACH-000150,-0.15580307379921726
ACH-000152,-0.15544701050361862
ACH-000153,-0.03647811743791598
ACH-000159,-0.10790232577611468
ACH-000160,-0.07793497382200698
ACH-000163,-0.13754240396938675
ACH-000167,0.32428103034216643
ACH-000168,-0.28967986506899235
ACH-000169,-0.0929314579171656
ACH-000178,-0.018126909589439803
ACH-000183,-0.17888925060879368
ACH-000188,-0.14981972426113455
ACH-000189,-0.19083730569569368
ACH-000190,-0.08618787111027662
ACH-000198,0.16071110956298307
ACH-000203,0.3778940440564602
ACH-000204,-0.08032882890327116
ACH-000206,-0.03793281408828023
ACH-000207,-0.14870589851624594
ACH-000208,0.07746267260416187
ACH-000210,0.27405545451272384
ACH-000211,0.05365907954517905
ACH-000215,-0.04903226318733382
ACH-000221,-0.03899003045840385
ACH-000222,-0.24672416580234696
ACH-000223,-0.06290425261683147
ACH-000226,0.06794135049259421
ACH-000227,-0.2444859277370133
ACH-000228,-0.1070227459070373
ACH-000231,-0.18610298835212372
ACH-000232,0.04097262172107169
ACH-000233,-0.11005699819299697
ACH-000234,0.014874675388259616
ACH-000235,-0.039039435554477635
ACH-000237,-0.13834868067467682
ACH-000238,-0.2088263259012408
ACH-000242,0.012488401268040458
ACH-000243,-0.0040438548919240645
ACH-000244,0.03525657554447113
ACH-000246,-0.008746537421807254
ACH-000248,0.0005888164271029737
ACH-000250,-0.035276302889406835
ACH-000251,-0.08825269594187317
ACH-000252,0.18028550744399546
ACH-000253,-0.07707288393754982
ACH-000255,0.05704118855012912
ACH-000256,-0.24479731909840466
ACH-000257,0.00272854843314255
ACH-000258,-0.07288998175475796
ACH-000259,-0.0903585840550058
ACH-000260,-0.013060521889549322
ACH-000261,-0.0654203470257989
ACH-000262,0.015396030023195369
ACH-000263,0.3920290736244901
ACH-000264,-0.018424762305835684
ACH-000265,-0.1682509274194722
ACH-000266,-0.04232844539810047
ACH-000272,0.0946988445792647
ACH-000274,-0.07358086437825866
ACH-000277,0.017666686889579324
ACH-000278,-0.06839019300699489
ACH-000279,-0.08118528653220994
ACH-000280,-0.14894586386585673
ACH-000281,-0.018271616810388542
ACH-000288,0.013148295621181428
ACH-000291,0.1390882915946169
ACH-000293,0.00038856780690449134
ACH-000294,-0.12671317424085854
ACH-000295,-0.1611068875887182
ACH-000296,0.026888672302060525
ACH-000302,-0.08876558285635627
ACH-000304,0.036570620989766565
ACH-000307,0.007349128527177123
ACH-000308,-0.04281089281841514
ACH-000310,-0.07129499522900774
ACH-000311,-0.0047905761264251
ACH-000312,-0.01576665526331564
ACH-000315,0.10441317293190527
ACH-000316,-0.04547098206783853
ACH-000317,-0.08715149876432701
ACH-000318,-0.04462084053833678
ACH-000319,-0.13451179877415906
ACH-000320,-0.17852911925053758
ACH-000322,-0.0499645885209218
ACH-000323,-0.1578169012427746
ACH-000324,0.14062673494758576
ACH-000329,-0.13628825725125754
ACH-000330,0.17341745898337765
ACH-000331,0.08753329583285803
ACH-000332,-0.02783286324341096
ACH-000334,-0.01678419627286076
ACH-000335,0.22016041223822055
ACH-000336,-0.01840067952438541
ACH-000337,-0.052776900305980035
ACH-000338,-0.5842764052591417
ACH-000339,-0.0494726850432277
ACH-000341,-0.02924577797628985
ACH-000348,0.024012357670695397
ACH-000350,0.044423683703319145
ACH-000352,0.09058167945363976
ACH-000356,-0.20422268061538507
ACH-000361,0.03205663217236211
ACH-000362,-0.10610155083421567
ACH-000363,0.074354404437323
ACH-000364,-0.043458687846717664
ACH-000365,-0.20857151588968464
ACH-000366,-0.06704873320104089
ACH-000368,-0.17250771933876066
ACH-000374,-0.15862019496687632
ACH-000375,-0.1890051255116785
ACH-000376,0.01590474796802735
ACH-000381,-0.1713893248228796
ACH-000383,-0.06020353697935137
ACH-000387,-0.02219150419858873
ACH-000389,-0.03477996065463553
ACH-000390,-0.20791257141958108
ACH-000393,-0.14911052253636425
ACH-000395,-0.2456562995913417
ACH-000396,0.06223849139514679
ACH-000397,-0.05143643126169335
ACH-000401,-0.01600199752445734
ACH-000402,-0.03379585874100308
ACH-000403,-0.014978065141998913
ACH-000404,-0.0270686165563733
ACH-000406,-0.08243511370133394
ACH-000407,-0.05086434836077595
ACH-000408,-0.17648835444348865
ACH-000410,0.08377349377393306
ACH-000411,0.06989932776084651
ACH-000414,-0.048711096306598735
ACH-000415,-0.14575831269854114
ACH-000416,-0.08523072285263866
ACH-000420,-0.05750435229606313
ACH-000421,-0.05664876628383862
ACH-000424,-0.04667911213131277
ACH-000425,0.13026791433760468
ACH-000426,-0.15645097209356745
ACH-000427,0.04165799035790404
ACH-000433,-0.1644538922004489
ACH-000435,-0.12188137307041973
ACH-000436,0.00013655358888770832
ACH-000444,-0.2232496637866775
ACH-000445,-0.2035403971861952
ACH-000448,-0.107392907791091
ACH-000450,-0.027030571351562283
ACH-000452,-0.08879159466153931
ACH-000454,-0.27099761695438873
