,THUMPD2 (80745)
ACH-000004,0.0027616524554622307
ACH-000005,-0.25829845237813803
ACH-000007,-0.19170105156448847
ACH-000009,0.006759196259709781
ACH-000011,-0.23030583240007904
ACH-000012,-0.034660167786822724
ACH-000013,-0.054858602059426484
ACH-000014,-0.2372346398913745
ACH-000015,-0.12078727660033856
ACH-000017,-0.0935287394319874
ACH-000018,-0.025960399625919044
ACH-000019,-0.2585859195521468
ACH-000021,-0.025675282420292957
ACH-000022,0.033241511249904286
ACH-000025,-0.047113320082739336
ACH-000028,-0.11984200199470735
ACH-000030,-0.07832698208964609
ACH-000035,-0.20128776410563776
ACH-000036,-0.18443425135658184
ACH-000037,-0.1658817659388723
ACH-000039,-0.17345384304775008
ACH-000040,-0.0042210700451264654
ACH-000041,-0.08439050514061051
ACH-000042,-0.15918233363704434
ACH-000045,-0.07245873150522933
ACH-000047,-0.07711437650305153
ACH-000052,-0.10923246449468887
ACH-000053,-0.10893306954758572
ACH-000054,-0.1822406044822511
ACH-000055,-0.14925992446386233
ACH-000060,-0.16640380605984714
ACH-000067,-0.1279582885208415
ACH-000070,-0.018527829898201932
ACH-000075,0.21093868121093745
ACH-000078,-0.1994252970427488
ACH-000082,-0.08492833617975783
ACH-000085,-0.1566811842717683
ACH-000086,-0.15056215603344414
ACH-000087,-0.08472557070627873
ACH-000092,-0.3000745649336255
ACH-000095,-0.1822119978804601
ACH-000097,-0.14497528319689276
ACH-000098,-0.07618629382129062
ACH-000099,-0.12215609251903425
ACH-000108,-0.09382131723712388
ACH-000113,-0.22111988041010308
ACH-000116,-0.2670224074903801
ACH-000118,-0.07791128406341763
ACH-000120,-0.19249392042567112
ACH-000123,-0.040634449114139146
ACH-000127,-0.07821661954142267
ACH-000128,-0.1574862241078861
ACH-000132,-0.3291478948819479
ACH-000133,-0.21995270481163184
ACH-000137,-0.17544221860525872
ACH-000138,-0.0027206803800302885
ACH-000142,-0.11996427163767732
ACH-000143,-0.23503862645310156
ACH-000146,-0.05063156006432958
ACH-000148,0.00038587119086047936
ACH-000150,-0.1931907604367163
ACH-000152,-0.10979557495139187
ACH-000153,-0.03990047936195521
ACH-000159,-0.0633752561302359
ACH-000160,0.1947545296283652
ACH-000163,-0.10981611598687567
ACH-000167,0.2954720054033884
ACH-000168,-0.12008285409212398
ACH-000169,-0.17279590257993774
ACH-000178,-0.058752363213116526
ACH-000183,0.01676451611983783
ACH-000188,-0.07908901775200505
ACH-000189,-0.09724074385522913
ACH-000190,0.13665978564830106
ACH-000198,-0.1337116783061858
ACH-000203,-0.3370632583515156
ACH-000204,-0.10634726359761937
ACH-000206,-0.28576374180501324
ACH-000207,-0.2277556403570251
ACH-000208,-0.2019020728935295
ACH-000210,0.038290233712471464
ACH-000211,-0.10138302289615583
ACH-000215,-0.0968353208472389
ACH-000221,0.05556832095803725
ACH-000222,-0.01770949996092729
ACH-000223,-0.02888967004923558
ACH-000226,-0.02990751495903277
ACH-000227,-0.04141351982227757
ACH-000228,-0.1266327463784671
ACH-000231,-0.26122672627459875
ACH-000232,-0.08587756003779941
ACH-000233,-0.12802807044642403
ACH-000234,-0.3123287297654417
ACH-000235,-0.10010901063450182
ACH-000237,-0.11564832755008915
ACH-000238,-0.18686620312634125
ACH-000242,-0.16074004434465633
ACH-000243,-0.04833008984191195
ACH-000244,-0.3186335032774099
ACH-000246,-0.08165385288476139
ACH-000248,0.055923709753479926
ACH-000250,-0.03549817854214445
ACH-000251,-0.15415381987571386
ACH-000252,-0.119770624516888
ACH-000253,-0.1689164297015556
ACH-000255,0.05551594769480569
ACH-000256,-0.05769538318859097
ACH-000257,0.17508678429588548
ACH-000258,-0.33804000087305275
ACH-000259,-0.20423027644742547
ACH-000260,-0.0752693469231742
ACH-000261,-0.06890382959061712
ACH-000262,-0.0681606891663089
ACH-000263,-0.13184517146034894
ACH-000264,-0.2203087347367796
ACH-000265,-0.03636460718161896
ACH-000266,-0.09500177003929536
ACH-000272,-0.08508668260970265
ACH-000274,-0.1654958397718444
ACH-000277,-0.09913242122280384
ACH-000278,-0.12333092419675735
ACH-000279,0.017884618872747633
ACH-000280,-0.04224860817353353
ACH-000281,-0.04893439545569707
ACH-000288,-0.16195811272625407
ACH-000291,-0.0817719470994371
ACH-000293,-0.19821012864321985
ACH-000294,-0.05433152433990054
ACH-000295,-0.14510110660706768
ACH-000296,-0.034973251787709034
ACH-000302,-0.03922750753285798
ACH-000304,-0.3549194625159486
ACH-000307,-0.05482365298687178
ACH-000308,-0.08321314740034715
ACH-000310,-0.20058312801895373
ACH-000311,-0.18048085379879167
ACH-000312,-0.22222941408560148
ACH-000315,-0.03388217600392921
ACH-000316,0.006454852674154592
ACH-000317,-0.05284848913148134
ACH-000318,-0.14001963837670148
ACH-000319,-0.09943754213962684
ACH-000320,-0.2266798532401341
ACH-000322,-0.09585027965848056
ACH-000323,-0.1564517999041624
ACH-000324,-0.08300139728825552
ACH-000329,0.034089919060215745
ACH-000330,-0.2028638283395921
ACH-000331,-0.21265281621215426
ACH-000332,-0.11335466506022912
ACH-000334,-0.07931705741755679
ACH-000335,-0.2766211310542798
ACH-000336,-0.22172552660922928
ACH-000337,-0.1553712769831909
ACH-000338,-0.7525750448278862
ACH-000339,-0.1076141649037848
ACH-000341,0.033131752070243624
ACH-000348,-0.06575397399814062
ACH-000350,-0.181058823121778
ACH-000352,-0.2557265570749175
ACH-000356,-0.10341907058885327
ACH-000361,-0.07072238431194243
ACH-000362,-0.15158271135212062
ACH-000363,-0.06894441938456396
ACH-000364,0.023872483256647443
ACH-000365,-0.17074349820622714
ACH-000366,-0.16645486768814075
ACH-000368,-0.14150906431683075
ACH-000374,-0.11019691737346284
ACH-000375,0.043425998744792485
ACH-000376,-0.09927332439897348
ACH-000381,-0.3488962263764645
ACH-000383,-0.06957890532018943
ACH-000387,-0.009131996048196351
ACH-000389,-0.3622431474772689
ACH-000390,-0.0847357329922847
ACH-000393,-0.0546521060140414
ACH-000395,-0.10059959424058076
ACH-000396,-0.25053660203547434
ACH-000397,-0.16598924611188431
ACH-000401,-0.11591082321954024
ACH-000402,-0.4225512631655622
ACH-000403,-0.11270841641504667
ACH-000404,-0.0852573351048194
ACH-000406,-0.021680406814480916
ACH-000407,-0.2286353708651307
ACH-000408,-0.2526008874703267
ACH-000410,-0.15576658959067585
ACH-000411,0.03188116306765094
ACH-000414,-0.0077125565306702904
ACH-000415,-0.118693244849362
ACH-000416,-0.06117266803943627
ACH-000420,-0.04211341321968933
ACH-000421,-0.09631308029939
ACH-000424,-0.12879448965220386
ACH-000425,-0.12619788952768835
ACH-000426,-0.08679650432917521
ACH-000427,0.00889021929137879
ACH-000433,0.09894503877409344
ACH-000435,0.1832488437585345
ACH-000436,-0.2571381991901858
ACH-000444,0.0019333866529849667
ACH-000445,0.002544468022995486
ACH-000448,-0.3165923316263703
ACH-000450,0.2098414250202685
ACH-000452,-0.026207608653822885
ACH-000454,-0.27549897189893
ACH-000458,-0.19012648270146565
ACH-000459,-0.07209099416444821
ACH-000460,-0.12619307907574406
ACH-000461,0.09420408459436104
ACH-000463,-0.2880977816263758
ACH-000464,-0.1068202626301592
ACH-000466,-0.07817015453996737
ACH-000467,-0.12472007143648972
ACH-000468,-0.036008543440715
ACH-000469,-0.08593130411861022
ACH-000470,-0.1250766117492787
ACH-000471,-0.0025534694554510537
ACH-000472,-0.14947357082743798
ACH-000473,-0.07921482342275997
ACH-000475,-0.09277818781177176
ACH-000476,-0.15317348966174393
ACH-000477,-0.11281623182621273
ACH-000479,-0.2779707609895183
ACH-000480,-0.2526623215651513
ACH-000481,-0.08183524171740413
ACH-000483,-0.10258351171284097
ACH-000484,-0.026971729729727816
ACH-000485,-0.1774953371734628
ACH-000486,-0.13206057087701253
ACH-000487,-0.13173590629556614
ACH-000488,-0.14948895866846545
ACH-000490,-0.12314614009273045
ACH-000491,-0.15956309318829295
ACH-000495,-0.2652252532975505
ACH-000496,-0.05302425454045706
ACH-000499,-0.1413234849290401
ACH-000500,0.09759200711417644
ACH-000502,-0.02918772158958328
ACH-000503,-0.25104968654238496
ACH-000505,-0.14161099005039182
ACH-000507,-0.06929492304028248
ACH-000510,5.891685041968802e-05
ACH-000511,-0.12234580858805613
