,NRG2 (9542)
ACH-000004,-0.06609928544691449
ACH-000005,-0.17167182423736346
ACH-000007,0.1106637372723531
ACH-000009,-0.016122771408992063
ACH-000011,0.13244197703053842
ACH-000012,-0.0383583407183879
ACH-000013,0.02693177368284386
ACH-000014,0.02088221812104671
ACH-000015,-0.0368827231402314
ACH-000017,-0.02130657367896096
ACH-000018,-0.02393853977894365
ACH-000019,0.056066558506271805
ACH-000021,-0.10519363501314956
ACH-000022,-0.06384089820376272
ACH-000025,-0.005924596719291525
ACH-000028,0.13596016346077416
ACH-000030,0.013639586681884436
ACH-000035,-0.1103912608071012
ACH-000036,-0.12698195289318728
ACH-000037,-0.04755044206577015
ACH-000039,-0.1930698946328286
ACH-000040,0.11608560797520075
ACH-000041,-0.062338965799783236
ACH-000042,-0.04604039639798674
ACH-000045,0.002421921000294821
ACH-000047,0.0213450107762973
ACH-000052,-0.019071489559579536
ACH-000053,-0.02511788678197557
ACH-000054,-0.08128782908822126
ACH-000055,-0.1847354689162616
ACH-000060,-0.07575601048835548
ACH-000067,-0.09528866533629003
ACH-000070,0.038278213728280566
ACH-000075,0.07441802094356725
ACH-000078,0.03965366052731385
ACH-000082,0.012712795623563323
ACH-000085,-0.071821608646833
ACH-000086,0.025288854490950433
ACH-000087,-0.139105530200034
ACH-000092,0.09255950306135706
ACH-000095,-0.019214104784443343
ACH-000097,0.03971995777708416
ACH-000098,0.010415536079046855
ACH-000099,-0.021279790538316228
ACH-000108,0.003094455680919664
ACH-000113,0.10051458474388324
ACH-000116,-0.06193930398240199
ACH-000118,-0.021095829606222742
ACH-000120,0.048436515438383884
ACH-000123,-0.06965647920053994
ACH-000127,0.0823843697317557
ACH-000128,-0.10673717779706778
ACH-000132,-0.0816104160539671
ACH-000133,-0.012658612551281341
ACH-000137,-0.06975330407819817
ACH-000138,0.0041487489394728665
ACH-000142,0.023207859639771147
ACH-000143,-0.053747683069333176
ACH-000146,-0.09966473956838164
ACH-000148,-0.028022802525964573
ACH-000150,-0.2733817810345026
ACH-000152,-0.052699579834384606
ACH-000153,0.09924379537493028
ACH-000159,-0.035975229868642364
ACH-000160,0.028148099120146975
ACH-000163,-0.023312806728492445
ACH-000167,-0.1331132263275779
ACH-000168,-0.09032939047153676
ACH-000169,-0.06462119754692051
ACH-000178,-0.08535130649332269
ACH-000183,-0.07343088287442781
ACH-000188,-0.10909507491235264
ACH-000189,0.05894328508718245
ACH-000190,0.026926401806929533
ACH-000198,0.04454398368475642
ACH-000203,0.1864085769115439
ACH-000204,-0.03366440162088388
ACH-000206,0.003369129360174558
ACH-000207,0.08786962482585185
ACH-000208,0.14847894530045438
ACH-000210,0.06264063767659445
ACH-000211,0.03863505894086669
ACH-000215,-0.002766744910058625
ACH-000221,-0.036565452137840834
ACH-000222,0.04352243778552888
ACH-000223,-0.012687115678090496
ACH-000226,-0.07340178644944438
ACH-000227,-0.11473884256068048
ACH-000228,-0.0986117767502704
ACH-000231,-0.05583647806139373
ACH-000232,-0.12192085816975595
ACH-000233,0.012282905975213351
ACH-000234,0.005478232827735213
ACH-000235,-0.05438526078486658
ACH-000237,-0.09093608048981988
ACH-000238,-0.0720524681816136
ACH-000242,-0.16864586176390062
ACH-000243,0.0210946972248576
ACH-000244,-0.00694179175288322
ACH-000246,-0.08176095660836781
ACH-000248,-0.12312109514269975
ACH-000250,-0.06367800813726636
ACH-000251,-0.19957096005463934
