,MTG1 (92170)
ACH-000260,-0.1630572444439591
ACH-000261,-0.1263674472989812
ACH-000262,-0.1632236022374534
ACH-000263,-0.3909333671245603
ACH-000264,-0.2425776391880604
ACH-000265,-0.6762423966769722
ACH-000266,-0.2240083219402273
ACH-000272,-0.2721926338299798
ACH-000274,-0.24832382532552286
ACH-000277,-0.12193006221180758
ACH-000278,-0.3589327208604919
ACH-000279,-0.5527234624222682
ACH-000280,-0.20016247322635444
ACH-000281,-0.4878239387198562
ACH-000288,-0.6124454540836713
ACH-000291,-0.29238032787725377
ACH-000293,-0.35494100755059005
ACH-000294,-0.1508495002932748
ACH-000295,-0.28051130028814597
ACH-000296,-0.06924635286354623
ACH-000302,-0.2506988396913417
ACH-000304,-0.20109611101304764
ACH-000307,-0.30063044303314823
ACH-000308,-0.2586858555394943
ACH-000310,-0.22425161673482036
ACH-000311,-0.23706486252886544
ACH-000312,-0.300811180173581
ACH-000315,-0.2212536092004889
ACH-000316,-0.2383302076811659
ACH-000317,-0.5021592053128406
ACH-000318,-0.34011717379249323
ACH-000319,-0.22800661640483486
ACH-000320,-0.415290656521709
ACH-000322,-0.36012102371281024
ACH-000323,-0.38166637063590464
ACH-000324,-0.14180659352183655
ACH-000329,-0.3257652123115333
ACH-000330,-0.4684979948944499
ACH-000331,-0.0799011141205016
ACH-000332,-0.1864602637258426
ACH-000334,-0.3302897433682674
ACH-000335,-0.3564106345028284
ACH-000336,-0.4199709189468562
ACH-000337,-0.39952821817259604
ACH-000338,-0.4073430640419405
ACH-000339,-0.24448738597987724
ACH-000341,-0.10989060446091847
ACH-000348,-0.21222661507038906
ACH-000350,-0.3934411700038203
ACH-000352,-0.08518589925119233
ACH-000356,-0.20088592108391495
ACH-000361,-0.23882117476599346
ACH-000362,-0.045076788673280084
ACH-000363,-0.2817116169153925
ACH-000364,-0.3651270870651969
ACH-000365,-0.4307843892181889
ACH-000366,-0.16876257876644388
ACH-000368,-0.4771048495781581
ACH-000374,-0.4581501001485198
ACH-000375,-0.41980619770251
ACH-000376,-0.593686143028176
ACH-000381,-0.5040803272883397
ACH-000383,-0.3081943842775891
ACH-000387,-0.3203149008817862
ACH-000389,-0.043332070339785415
ACH-000390,-0.2793481631491261
ACH-000393,-0.28094961192304696
ACH-000395,-0.054321851292682834
ACH-000396,-0.3193906292951027
ACH-000397,-0.10765117097969973
ACH-000401,-0.00921278481955523
ACH-000402,-0.16647270645725462
ACH-000403,-0.16581735600398714
ACH-000404,-0.8135719703993871
ACH-000406,-0.5664888079493455
ACH-000407,-0.1404876909304128
ACH-000408,-0.32961335786970625
ACH-000410,-0.21082876312432647
ACH-000411,-0.14858745742129545
ACH-000414,-0.19681883761929486
ACH-000415,-0.1966333691411971
ACH-000416,-0.0790236647927431
ACH-000420,-0.3183994687647773
ACH-000421,-0.16484128726219813
ACH-000424,-0.3321969680736443
ACH-000425,-0.2487991388026665
ACH-000426,-0.1597588466498751
ACH-000427,-0.4692627291387556
ACH-000433,-0.3232722842415666
ACH-000435,-0.5561874800546099
ACH-000436,-0.04773026449490519
ACH-000444,-0.1680503577038902
ACH-000445,-0.14355786613938715
ACH-000448,-0.19339067993761308
ACH-000450,-0.4810558657644953
ACH-000452,-0.2369804862828741
ACH-000454,-0.4757905747831496
ACH-000458,-0.4514447156699196
ACH-000459,-0.8959178749294415
ACH-000460,-0.17812552237954696
ACH-000461,-0.3720382936274367
ACH-000463,-0.2877140735872574
ACH-000464,-0.2825048918398821
ACH-000466,-0.29422956326610483
ACH-000467,-0.3998090723576842
ACH-000468,-0.38861091058245134
ACH-000469,-0.7571597302419177
ACH-000470,-0.24628655750889014
ACH-000471,-0.17373676742526076
ACH-000472,-0.27758545347879743
ACH-000473,-0.4061917687395796
ACH-000475,-0.37314590857015023
ACH-000476,-0.4111822876749582
ACH-000477,-0.3234462248353675
ACH-000479,-0.16910236466752182
ACH-000480,-0.2982020658806104
ACH-000481,-0.1554097786996869
ACH-000483,-0.3012599893164109
ACH-000484,-0.4629192230099463
ACH-000485,-0.18548314632855276
ACH-000486,-0.21844926628448805
ACH-000487,-0.5261382401523019
ACH-000488,-0.5043711291119577
ACH-000490,-0.3755879878078379
ACH-000491,-0.3912829728421111
ACH-000495,-0.2506116070071053
ACH-000496,-0.1403264924118094
ACH-000499,-0.6878915095620952
ACH-000500,-0.13019631567902726
ACH-000502,-0.19960144109598202
ACH-000503,-0.5271707469673259
ACH-000505,-0.23976368356812935
ACH-000507,-0.6030769596843316
ACH-000510,-0.3341099873138526
ACH-000511,-0.1934009570902748
ACH-000512,-0.7192903889714506
ACH-000516,-0.13419770355270794
ACH-000517,-0.1692054900246065
ACH-000518,-0.2867036109446069
ACH-000520,-0.23280612980040075
ACH-000521,-0.24785450934891906
ACH-000522,-0.2768917473513059
ACH-000524,-0.15607048807041915
ACH-000527,-0.2441297078791809
ACH-000528,-0.30475335916333524
ACH-000537,-0.4912657108258341
ACH-000541,-0.07313009676086997
ACH-000542,-0.10644365794457553
ACH-000544,-0.5019980756984037
ACH-000545,-0.35846128611101363
ACH-000547,-0.4148841323596218
ACH-000548,-0.17755300481521402
ACH-000549,-0.24193967645803394
ACH-000550,-0.349902020688345
ACH-000552,-0.4691064591455399
ACH-000556,-0.14317591561091414
ACH-000557,-0.2472653751106959
ACH-000569,-0.1705656939288657
ACH-000570,-0.49423774177102
ACH-000571,-0.2456924276804235
ACH-000573,-0.3759059621167123
ACH-000576,-0.11008354841718894
ACH-000579,-0.8480852707220871
ACH-000580,-0.3509818749446075
ACH-000584,-0.3507004748794572
ACH-000585,-0.21078078754037333
ACH-000588,-0.5142332704251876
ACH-000589,-0.4789322679780079
ACH-000591,-0.3007699574057749
ACH-000593,-0.4557889746198358
ACH-000600,-0.2083194223871281
ACH-000601,-0.3304586584863317
ACH-000605,-0.39279497427576265
ACH-000606,-0.21134042809061385
ACH-000608,-0.28073574613379826
ACH-000614,-0.3759477057474799
ACH-000616,-0.22062833152444933
ACH-000618,-0.6205347666818352
ACH-000619,-0.2523064155188622
ACH-000620,-0.19191237781387585
ACH-000621,-0.28987676265128964
ACH-000622,-0.2900078182516576
ACH-000623,-0.3413883301626837
ACH-000624,0.0006492844443143912
ACH-000627,-0.3681775007290334
ACH-000630,-0.3812315791069961
ACH-000631,-0.715400490637307
ACH-000632,-0.3203059756223423
ACH-000633,-0.5994998765259791
ACH-000637,-0.43618779236591787
ACH-000638,-0.15333052376142145
ACH-000646,-0.3297429533240223
ACH-000647,-0.5510556262815683
ACH-000648,-0.31877554178060263
ACH-000649,-0.13841997517571267
ACH-000651,-0.9994844273616122
ACH-000652,-0.32441396011962603
ACH-000653,-0.19123399744360545
ACH-000657,-0.35313124921779737
ACH-000658,-0.3160528722320772
ACH-000661,-0.16270303311252132
ACH-000662,-0.09933520793190166
ACH-000663,-0.28157073553018563
ACH-000665,-0.1414210343750381
ACH-000671,-0.5543418920055581
ACH-000672,-0.2940902895088966
ACH-000673,-0.06027366481961709
ACH-000676,-0.6823852929666875
ACH-000677,-0.4677385392537944
ACH-000681,-0.36642550280324376
ACH-000683,-0.3263944422313727
ACH-000684,-0.2476869668889122
ACH-000688,-0.4178773333757949
ACH-000693,-0.49167566213534103
ACH-000694,-0.5430313542169204
ACH-000695,-0.2016946916020188
ACH-000696,-0.4629881366433721
ACH-000697,-0.7154188512232323
ACH-000699,-0.3407078089745693
ACH-000701,-0.3265688424074321
ACH-000706,-0.4761756862748218
ACH-000711,-0.16629236509478773
ACH-000713,-0.16953623009425
ACH-000714,-0.1421687166230968
ACH-000718,-0.2373983670384279
ACH-000720,-0.4065017906627121
ACH-000721,-0.36414023870414397
ACH-000724,-0.4746286945192834
ACH-000725,-0.25697118732745355
ACH-000732,-0.19847257014147812
ACH-000734,-0.5602944963907609
ACH-000735,-0.15441811267434766
ACH-000736,-0.25600397447764034
ACH-000738,-0.6195298496429891
ACH-000746,-0.3503407164862299
ACH-000747,-0.7154565228787431
ACH-000748,-0.21716947498133152
ACH-000753,-0.3649042680521423
ACH-000756,-0.18522497342573915
ACH-000757,-0.5742270255711736
ACH-000758,-0.5554310513682076
ACH-000760,-0.3395433166999028
ACH-000762,-0.2927454044148567
ACH-000763,0.17138031067943618
ACH-000764,-0.28466267289056224
ACH-000765,-0.398564853798136
ACH-000766,-0.130272626954889
ACH-000767,-0.3204160717882297
ACH-000768,-0.2149335883674142
ACH-000769,-0.446538242174896
ACH-000770,-0.27707612627715944
ACH-000771,-0.364585115099622
ACH-000773,-0.002658986734834939
ACH-000776,-0.2044619105152024
ACH-000777,-0.3118177796627676
ACH-000778,-0.2631048932535165
ACH-000781,-0.3265516144937946
ACH-000782,-0.5891483353052158
ACH-000783,-0.17703053771647034
ACH-000784,-0.7017505287375304
ACH-000785,-0.2097489881150103
ACH-000787,-0.5161439653943779
ACH-000788,-0.23345497327926484
ACH-000791,-0.25647613384950196
ACH-000792,-0.3217360709900628
ACH-000794,-0.2376296295949577
ACH-000796,-0.2215449138997047
ACH-000798,-0.3427560704723221
ACH-000799,-0.1258887257852886
ACH-000800,-0.3735920855623283
ACH-000802,-0.3761982720906706
ACH-000804,-0.35234590323173803
ACH-000805,-0.29584218130020673
ACH-000809,-0.4867248966623843
ACH-000810,-0.4255485864068294
ACH-000811,-0.2592179769465462
ACH-000817,-0.4059497368625143
ACH-000819,-0.23891444897617736
ACH-000820,-0.6330199587410263
ACH-000821,-0.3291306128957306
ACH-000822,-0.22202428412336792
ACH-000823,-0.42465577244078667
ACH-000824,-0.09433068797600172
ACH-000827,-0.04336475262311767
ACH-000829,-0.28218211917922537
ACH-000831,-1.015318742835709
ACH-000832,-0.4831026406116716
ACH-000833,-0.3881910055014029
ACH-000834,-0.40959234029101743
ACH-000835,-0.2956980276296846
ACH-000836,-0.13108810754891626
ACH-000837,-0.35765481332188304
ACH-000838,-0.20408839891844216
ACH-000839,-0.27160183391076104
ACH-000840,-0.3494449144501205
ACH-000841,-0.23191990010856825
ACH-000843,-0.5076168017713587
ACH-000846,-0.11920660849830818
ACH-000847,-0.8040546307621567
ACH-000848,-0.5303039056442018
ACH-000849,-0.3621077489487625
ACH-000851,-0.31573292860627233
ACH-000855,-0.5847024679284251
ACH-000856,-0.5644450056169996
ACH-000858,-0.5734086207553267
ACH-000859,-0.19764097113349616
ACH-000861,-0.3102436221262128
ACH-000862,-0.3482757230896664
ACH-000865,-0.5188753979188543
ACH-000866,-0.4163140986048322
ACH-000867,-0.2166013302403174
ACH-000869,-0.24738327404162505
ACH-000872,-0.4222326089263732
ACH-000873,-0.491495266752216
ACH-000876,-0.3945866509558949
ACH-000878,-0.5632883479792228
ACH-000880,-0.11786681978035375
ACH-000881,-0.1565020214948147
ACH-000882,-0.5013054848248447
ACH-000884,-0.3957261796187552
ACH-000885,-0.4157518430909949
ACH-000887,-0.39448192428375395
ACH-000889,-0.451612608650224
ACH-000896,-0.29227949804489084
ACH-000898,-0.3431274108695493
ACH-000900,-0.5174840503845316
ACH-000901,-0.2096423609726206
ACH-000905,-0.3331928454147414
ACH-000906,-0.2407420947918313
ACH-000907,-0.4466304530400431
ACH-000910,-0.5668485295089781
ACH-000911,-0.4821214401457557
ACH-000912,-0.23913625542064754
ACH-000913,-0.5338527864327036
ACH-000915,-0.5081968498405094
ACH-000916,-0.5861728049223481
ACH-000917,-0.30238685053738595
ACH-000920,-0.27458899320407165
ACH-000921,-0.2756426353115604
ACH-000924,-0.6915728634257974
ACH-000926,-0.24486747176548454
ACH-000928,-0.2708423675564634
ACH-000929,-0.3683593258643617
ACH-000932,-0.5392075437493143
ACH-000935,-0.4746435623658906
ACH-000936,-0.4165391178269807
ACH-000937,-0.31563213507684273
ACH-000938,-0.4415915129216343
ACH-000939,-0.4296365382727395
ACH-000941,-0.3572428495117935
ACH-000943,-0.6262538882209231
ACH-000946,-0.2504632833089463
ACH-000947,-0.5647857656451092
ACH-000948,-0.17855742246722836
ACH-000950,-0.31139757694603803
ACH-000953,-0.006583731152992888
ACH-000954,-0.5406630192366226
ACH-000957,-0.36849069394063866
ACH-000958,-0.2881668958788263
ACH-000960,-0.15778200220054667
ACH-000963,-0.3458114168108711
ACH-000968,-0.5611936754987552
ACH-000969,-0.5545474854399162
ACH-000972,-0.26012522687044903
ACH-000973,-0.4657760129715852
ACH-000974,-0.19569604039113014
ACH-000978,-0.3044907040560871
ACH-000984,-0.37839856916403575
ACH-000986,-0.21008904500500594
ACH-000988,-0.16139753659846792
ACH-000993,-0.19828519980950315
ACH-000994,-0.41149529569748255
ACH-000996,-0.023467701850036653
ACH-001001,-0.5777206519947354
ACH-001020,-0.19942162620184944
ACH-001028,-0.5805376848286651
ACH-001031,-0.26412828573286395
ACH-001038,-0.5014366516351795
ACH-001048,-0.2508805583835202
ACH-001050,-0.1417817614790038
ACH-001053,-0.4890262470812739
ACH-001054,-0.3874852991565126
ACH-001061,-0.5000290488739297
ACH-001067,-0.3883262842630686
ACH-001075,-0.2691162044286137
ACH-001096,-0.27049835228783553
ACH-001111,-0.4991676455235486
ACH-001119,-0.23924534050926585
ACH-001128,-0.5062651115920463
ACH-001134,-0.4397255626080773
ACH-001151,-0.08613232924550533
ACH-001163,-0.4962967741724828
ACH-001164,-0.3837614931237188
ACH-001183,-0.17310332490639035
ACH-001192,-0.1596746931972107
ACH-001193,-0.3037660240247967
ACH-001196,-0.2969095047186381
ACH-001197,-0.3008224499784629
ACH-001205,-0.15892038217019042
ACH-001211,-0.1018550549619612
ACH-001212,-0.22417270862384467
ACH-001228,-0.2066417634277792
ACH-001232,-0.16932080293589113
ACH-001239,-0.4449188394479528
ACH-001270,-0.4844381657841026
ACH-001274,-0.17731523197916926
ACH-001275,-0.6250423284124887
ACH-001277,-0.3570532138772077
ACH-001278,-0.7102979131662385
ACH-001280,-0.48681140007038703
ACH-001283,-0.37762597793242014
ACH-001289,-0.13739006390252814
ACH-001300,-0.5235829276109438
ACH-001301,-0.2535672590701176
ACH-001302,-0.4160281878333335
ACH-001306,-0.26744493770815625
ACH-001318,-0.5517817960645582
ACH-001322,-0.5056541338483117
ACH-001328,-0.12596111204453894
ACH-001332,-0.6795382954436583
ACH-001336,-0.48617610100245706
ACH-001346,-0.26387491058853274
ACH-001353,-0.03999715663597156
ACH-001354,0.00459125450657657
ACH-001367,-0.8402384538306655
ACH-001368,-0.2866063704310545
ACH-001374,0.19325057527171294
ACH-001377,-0.3508937140804091
ACH-001380,-0.4661384361515292
ACH-001391,-0.14274443866006847
ACH-001408,-0.02258642434535838
ACH-001430,-0.3300336834736214
ACH-001431,-0.20879167721310765
ACH-001450,-0.3757598092710373
ACH-001496,-0.5370502867843184
ACH-001500,-0.6959397822217928
ACH-001523,-0.4666216569792924
ACH-001532,-0.1819016961970724
ACH-001550,-0.5281766450812653
ACH-001552,-0.3282204357264424
ACH-001554,-0.35491675807306
ACH-001654,-0.18225605970698613
ACH-001735,-0.09156551286883456
ACH-001736,-0.41956099709979655
ACH-001737,-0.2371368526668064
ACH-001740,-0.3261404568962643
ACH-001745,-0.1592478905755989
ACH-001765,-0.3015830494925991
