,MRAP2 (112609)
ACH-000261,0.010365294961537966
ACH-000262,-0.36040156133651546
ACH-000263,-0.21288914171210105
ACH-000264,0.027563344681020518
ACH-000265,-0.0738421353686492
ACH-000266,-0.04271686452795375
ACH-000272,0.011039148449275366
ACH-000274,-0.04314132278639342
ACH-000277,-0.014260666572727374
ACH-000278,0.01692782725536626
ACH-000279,-0.06814445114130384
ACH-000280,-0.039776872035651605
ACH-000281,0.05817667565260081
ACH-000288,-0.04740087517841901
ACH-000291,0.013641385075847116
ACH-000293,-0.1710144406267397
ACH-000294,0.1468543922857126
ACH-000295,0.14156911326691182
ACH-000296,0.09693417017786576
ACH-000302,-0.07772562379561591
ACH-000304,-0.14043115290137972
ACH-000307,0.06447586736774727
ACH-000308,-0.0368943877096415
ACH-000310,-0.05919392295097961
ACH-000311,-0.006130396322259074
ACH-000312,0.004401449515107725
ACH-000315,0.016036167666273183
ACH-000316,0.02032452279990291
ACH-000317,-0.21447174330353266
ACH-000318,-0.021717476070696167
ACH-000319,-0.032446758166268394
ACH-000320,-0.041986350908697734
ACH-000322,-0.08425572487073316
ACH-000323,0.053556743317935376
ACH-000324,0.003345299319405982
ACH-000329,-0.015323912965444657
ACH-000330,0.06566974123540181
ACH-000331,-0.04577834276708305
ACH-000332,0.002733710145590297
ACH-000334,-0.11892961803099693
ACH-000335,-0.06810343095599597
ACH-000336,-0.21212626162383835
ACH-000337,0.04904476399303919
ACH-000338,0.10641999852462387
ACH-000339,-0.05417798361166233
ACH-000341,0.08858442789824522
ACH-000348,-0.0020661770794411847
ACH-000350,0.05575085173876428
ACH-000352,0.05144239914146777
ACH-000356,-0.2299490192244015
ACH-000361,-0.10460422638593614
ACH-000362,-0.025050233287814597
ACH-000363,-0.013304674343712162
ACH-000364,-0.10249903948346308
ACH-000365,-0.10397947557164833
ACH-000366,0.019787187752739847
ACH-000368,0.09886984007232233
ACH-000374,0.0573459303499779
ACH-000375,-0.17078140102598666
ACH-000376,-0.05414604395264767
ACH-000381,-0.06796895665321173
ACH-000383,0.004570839270084774
ACH-000387,-0.10813122159392076
ACH-000389,0.13192775202307927
ACH-000390,-0.012101768133407062
ACH-000393,-0.06739147208716041
ACH-000395,-0.02270130047688944
ACH-000396,0.07228839030259042
ACH-000397,0.03665170560053186
ACH-000401,0.07100243027660158
ACH-000402,-0.07989941363600674
ACH-000403,-0.035190738666976244
ACH-000404,0.1142409448664848
ACH-000406,-0.0546662462198219
ACH-000407,0.02140398255497012
ACH-000408,0.12235163607807982
ACH-000410,-0.001461241884968226
ACH-000411,0.14585432856361974
ACH-000414,-0.006736798983740954
ACH-000415,-0.08452383936957766
ACH-000416,0.0034279927452388623
ACH-000420,-0.12991253636018982
ACH-000421,-0.007353797367853338
ACH-000424,0.006183440818073332
ACH-000425,-0.001578875257630797
ACH-000426,-0.03504669806535088
ACH-000427,0.006074606762818714
ACH-000433,-0.05496991374246057
ACH-000435,0.19240762842985312
ACH-000436,0.05970836350391499
ACH-000444,0.04087508812393152
ACH-000445,-0.014690942897194088
ACH-000448,0.017051184807174782
ACH-000450,-0.02301311086095869
ACH-000452,-0.0966651290701008
ACH-000454,-0.16561781091628533
ACH-000458,-0.03082824157337868
ACH-000459,-0.06766547818528221
ACH-000460,0.012878293357418231
ACH-000461,-0.03290230484960155
ACH-000463,-0.15834406955501473
ACH-000464,-0.16026739466944068
ACH-000466,0.043227234392092674
ACH-000467,0.04902734431965913
ACH-000468,-0.0026412924858528453
ACH-000469,-0.1779156325864618
ACH-000470,0.013103202083991121
ACH-000471,-0.04698223647275557
ACH-000472,-0.07798152205919781
ACH-000473,-0.023406145686367674
ACH-000475,-0.07842992749653324
ACH-000476,-0.10678868447795968
ACH-000477,-0.0991937785659442
ACH-000479,-0.032183306393023456
ACH-000480,-0.07385378407959617
ACH-000481,-0.006779090269368454
ACH-000483,0.11470874402233736
ACH-000484,0.09125639845206447
ACH-000485,-0.1991223296669442
ACH-000486,0.012345604280861743
ACH-000487,-0.031521358410799505
ACH-000488,-0.009720474602412687
ACH-000490,-0.012218965803134757
ACH-000491,-0.06661903516783761
ACH-000495,0.07756275218824815
ACH-000496,-0.13171691092769014
ACH-000499,0.015621552889247606
ACH-000500,-0.08773459581993273
ACH-000502,-0.01269069222256464
ACH-000503,0.07669303922641238
ACH-000505,-0.055127465557751366
ACH-000507,0.019257335688988804
ACH-000510,0.00928763010277847
ACH-000511,-0.005592336139701561
ACH-000512,-0.08654051943410901
ACH-000516,-0.0350530038252936
ACH-000517,0.010445235178434315
ACH-000518,0.1298189957618525
ACH-000520,-0.022817956510481668
ACH-000521,0.052291282054171016
ACH-000522,0.03248924279216925
ACH-000524,-0.04151543170462793
ACH-000527,-0.04901617390837848
ACH-000528,0.04073074290933111
ACH-000537,-0.02518598494161138
ACH-000541,-0.11387035672248233
ACH-000542,0.04732580818162313
ACH-000544,-0.08338278178548268
ACH-000545,-0.04928437719377685
ACH-000547,-0.14738380420403094
ACH-000548,0.035931979975902084
ACH-000549,0.21916135076206905
ACH-000550,-0.13826011913911224
ACH-000552,-0.04995996438223038
ACH-000556,-0.029346670773586374
ACH-000557,0.010844117461200462
ACH-000569,-0.20054840910470784
ACH-000570,0.11373799136302958
ACH-000571,0.05739109549682374
ACH-000573,-0.007230236410289528
ACH-000576,-0.0191976945205887
ACH-000579,0.02287272184337216
ACH-000580,0.059283549343671124
ACH-000584,-0.0491789468685232
ACH-000585,-0.040273756392180726
ACH-000588,-0.08099138392411484
ACH-000589,-0.13722084684991714
ACH-000591,-0.015609655857415831
ACH-000593,0.0428936854290831
ACH-000600,0.06406908320199442
ACH-000601,0.003923357397053165
ACH-000605,0.01617259227140294
ACH-000606,0.030751379640981163
ACH-000608,-0.02160760346606469
ACH-000614,0.06412450286054414
ACH-000616,-0.024452105271305737
ACH-000618,-0.1223237279833502
ACH-000619,-0.06855865373440066
ACH-000620,-0.003937364237885779
ACH-000621,0.0528209093395849
ACH-000622,0.006234124187002427
ACH-000623,-0.01940059635638306
ACH-000624,0.0066799818005525745
ACH-000627,-0.032685885547514955
ACH-000630,0.04066050215979651
ACH-000631,-0.2484783945687273
ACH-000632,-0.04365839139322575
ACH-000633,-0.03295545087461085
ACH-000637,-0.010153544160921431
ACH-000638,-0.0926378869117071
ACH-000646,-0.0017458901788380671
ACH-000647,-0.030788452207677282
ACH-000648,-0.05296585237335616
ACH-000649,-0.0029838330933568353
ACH-000651,-0.1013782813892916
ACH-000652,-0.04956172438788538
ACH-000653,-0.018440325566548527
ACH-000657,-0.12683832556030644
ACH-000658,-0.05460652241706918
ACH-000661,-0.1124258262639945
ACH-000662,-0.02535990896831539
ACH-000663,0.0015215388652442606
ACH-000665,-0.052279752710261626
ACH-000671,-0.024284477549558838
ACH-000672,-0.2503882831830093
ACH-000673,0.04573051343530799
ACH-000676,-0.03413702363398115
ACH-000677,-0.0514738160306986
ACH-000681,-0.04435471194034207
ACH-000683,-0.11212401237591912
ACH-000684,-0.2066432776288997
ACH-000688,0.06426428254059485
ACH-000693,-0.10192712132899433
ACH-000694,0.0012527955051653728
ACH-000695,0.045035678626422285
ACH-000696,-0.005427721358221192
ACH-000697,-0.2230566473905803
ACH-000699,-0.04281576597995141
ACH-000701,-0.014122575347980972
ACH-000706,-0.005640765808711396
ACH-000711,0.007862969662363445
ACH-000713,-0.22315434068718304
ACH-000714,-0.08448884734862026
ACH-000718,-0.013408597465102041
ACH-000720,-0.01490833969323886
ACH-000721,-0.07919480349679248
ACH-000724,-0.18930368655737675
ACH-000725,-0.1805528783592229
ACH-000732,-0.005172189917334525
ACH-000734,-0.17597138521229394
ACH-000735,-0.0266387924971502
ACH-000736,-0.04235769582304951
ACH-000738,-0.09013496973007668
ACH-000746,-0.037771517806337015
ACH-000747,-0.054602171314827565
ACH-000748,-0.05437511057184021
ACH-000753,-0.12902936507867632
ACH-000756,-0.05694246167251225
ACH-000757,0.0011676799904620494
ACH-000758,-0.018287851520115767
ACH-000760,-0.03528226444213906
ACH-000762,0.053403959467282665
ACH-000763,-0.09903927734037854
ACH-000764,0.015477465460268075
ACH-000765,-0.16134275551053698
ACH-000766,0.04136268905211528
ACH-000767,0.055125136527035816
ACH-000768,-0.1252487537585804
ACH-000769,-0.028793282645258638
ACH-000770,-0.028808904885523963
ACH-000771,-0.07636848634467643
ACH-000773,0.02026191887164453
ACH-000776,-0.03017944677200227
ACH-000777,0.023872290280681854
ACH-000778,-0.029942478403876982
ACH-000781,-0.07542680495098546
ACH-000782,0.09367309458864982
ACH-000783,-0.0586695735454621
ACH-000784,-0.04590039772022799
ACH-000785,-0.11510647307307025
ACH-000787,-0.03098291321227051
ACH-000788,-0.008636386831824652
ACH-000791,-0.050817565252044034
ACH-000792,-0.023925031910245868
ACH-000794,-0.09813633344102403
ACH-000796,-0.035540479974977474
ACH-000798,0.19790322181185974
ACH-000799,-0.021205742603359525
ACH-000800,0.07433867667511998
ACH-000802,-0.07015731406073474
ACH-000804,-0.10912176301239866
ACH-000805,0.0986103676346878
ACH-000809,-0.07547692710149187
ACH-000810,-0.07537699546544388
ACH-000811,-0.0626765889136534
ACH-000817,0.04248444949425309
ACH-000819,-0.03945755331193841
ACH-000820,-0.10252115085911363
ACH-000821,0.011833425890689843
ACH-000822,-0.02339656623917701
ACH-000823,-0.10029071561905847
ACH-000824,0.033291184158745185
ACH-000827,0.014931476432624147
ACH-000829,0.04718337073012591
ACH-000831,-0.03052664830248616
ACH-000832,0.031027315881982664
ACH-000833,-0.05367187072383482
ACH-000834,-0.05271659334685765
ACH-000835,-0.031546456560365733
ACH-000836,-0.03770618289402519
ACH-000837,0.004930550886803743
ACH-000838,-0.027308910004953942
ACH-000839,-0.0903696693571698
ACH-000840,-0.2308204253786754
ACH-000841,-0.14916370325680092
ACH-000843,0.0370043162131007
ACH-000846,-0.05133043378747878
ACH-000847,-0.11025152104027193
ACH-000848,0.018674890242760492
ACH-000849,-0.09824011403081652
ACH-000851,0.06512032608757755
ACH-000855,-0.023105482728728262
ACH-000856,-0.1305374641800113
ACH-000858,0.06635535087782557
ACH-000859,-0.0017017758880740375
ACH-000861,-0.054282122650427055
ACH-000862,-0.013704633668863654
ACH-000865,-0.03148686504641971
ACH-000866,0.001978100623125333
ACH-000867,-0.0019755000820653413
ACH-000869,0.050652467656545436
ACH-000872,-0.07073358644679728
ACH-000873,-0.015693785517366374
ACH-000876,-0.06418884217672967
ACH-000878,0.0012295281849783555
ACH-000880,-0.18086322327393747
ACH-000881,-0.07209134244794996
ACH-000882,0.01916248549898391
ACH-000884,0.002753912490277618
ACH-000885,-0.00828335156866025
ACH-000887,-0.08473351946527229
ACH-000889,-0.035610973536134106
ACH-000896,-0.03842563235262579
ACH-000898,-0.0005515833842816778
ACH-000900,-0.05996453035791782
ACH-000901,-0.02359473108471444
ACH-000905,-0.020012838566059225
ACH-000906,-0.028717584105099118
ACH-000907,0.03353447614876096
ACH-000910,-0.04668409696651681
ACH-000911,0.002882701760542261
ACH-000912,-0.08596928143559439
ACH-000913,-0.10686417478230707
ACH-000915,-0.04467421792137563
ACH-000916,0.15453095026975444
ACH-000917,0.025979518026357302
ACH-000920,-0.08118455012167586
ACH-000921,0.1327817998891751
ACH-000924,0.005990842192526964
ACH-000926,-0.03728061379410502
ACH-000928,-0.025615866854240183
ACH-000929,0.03308173280147677
ACH-000932,-0.11272531347727467
ACH-000935,-0.039833776526350784
ACH-000936,-0.03408747304104627
ACH-000937,-0.07831428001938154
ACH-000938,-0.08343649892575132
ACH-000939,-0.028150495348748507
ACH-000941,-0.012571986774995693
ACH-000943,-0.06772588053367784
ACH-000946,-0.14080804621478407
ACH-000947,-0.05105694989186178
ACH-000948,-0.0349936210694839
ACH-000950,-0.0854484037804455
ACH-000953,-0.13207901308330294
ACH-000954,0.27105749866508705
ACH-000957,-0.05857754647204391
ACH-000958,-0.0500362488216479
ACH-000960,-0.04430643526049334
ACH-000963,-0.13061885149309024
ACH-000968,-0.017693070389180804
ACH-000969,-0.09028763602468436
ACH-000972,-0.031584434558085656
ACH-000973,0.0031780771672717967
ACH-000974,-0.04252256363932918
ACH-000978,0.04728941360144594
ACH-000984,0.11455968756397117
ACH-000986,0.0540338103256439
ACH-000988,-0.09859268638676963
ACH-000993,0.02209564372070753
ACH-000994,-0.1885923276835315
ACH-000996,0.07285223618344898
ACH-001001,-0.0955383829801266
ACH-001020,0.13660954072701825
ACH-001028,0.08031530833806755
ACH-001031,-0.06702187161478683
ACH-001038,-0.09520186914487597
ACH-001048,0.004451036723086074
ACH-001050,-0.03694113698341007
ACH-001053,-0.02427065354641287
ACH-001054,0.14285915395083598
ACH-001061,-0.062329369679813326
ACH-001067,0.030692846414030743
ACH-001075,-0.045461889440400416
ACH-001096,-0.043141847378844966
ACH-001111,0.2263848687654635
ACH-001119,0.0660741757241074
ACH-001128,-0.20147968587770568
ACH-001134,0.1079357691228358
ACH-001151,-0.016885784243962573
ACH-001163,-0.05163921786209255
ACH-001164,-0.11615552401467112
ACH-001183,-0.0319812524380825
ACH-001192,-0.14112301447346576
ACH-001193,-0.2935350369817221
ACH-001196,-0.02721780448578725
ACH-001197,0.0022084305374313372
ACH-001205,0.04809981618684097
ACH-001211,0.04925368116029449
ACH-001212,-0.05204252843079592
ACH-001228,0.10093406127029808
ACH-001232,-0.11132636706534846
ACH-001239,0.022129739540937155
ACH-001270,-0.02347051655470844
ACH-001274,0.07688172736597837
ACH-001275,-0.10987583876368333
ACH-001277,-0.13590659061354018
ACH-001278,-0.04286837808582397
ACH-001280,-0.07917097391225131
ACH-001283,-0.015276777403811162
ACH-001289,0.06902974568609829
ACH-001300,0.0008486261295030707
ACH-001301,0.016283318193671834
ACH-001302,0.09914125585299102
ACH-001306,-0.05658924687562687
ACH-001318,-0.013836149086867255
ACH-001322,0.09916357500265602
ACH-001328,-0.045515703132229135
ACH-001332,0.27528080868916577
ACH-001336,0.008332895158785835
ACH-001346,-0.016992544623903694
ACH-001353,-0.052110378992754655
ACH-001354,-0.0833973864659783
ACH-001367,0.14865195090845418
ACH-001368,-0.12106045487406687
ACH-001374,0.0216124083352336
ACH-001377,-0.04223647853346185
ACH-001380,-0.1497375065508968
ACH-001391,-0.10149922944804199
ACH-001408,0.003420781786239783
ACH-001430,0.0660043437118623
ACH-001431,0.0491013663510081
ACH-001450,0.01355004148550855
ACH-001496,0.03056410760513633
ACH-001500,-0.02128754107566697
ACH-001523,0.02857602059045466
ACH-001532,-0.08525108365660486
ACH-001550,-0.012760117751153951
ACH-001552,-0.08562035210374723
ACH-001554,-0.002568338558014825
ACH-001654,0.0551087580181785
ACH-001735,-0.04957727914380241
ACH-001736,0.007683623865832038
ACH-001737,0.08652440654071628
ACH-001740,0.0255658743086244
ACH-001745,-0.04041353891410758
ACH-001765,0.09249320385648276
