,ARRB2 (409)
ACH-000004,0.02522152656714064
ACH-000005,0.2245902715762841
ACH-000007,0.18558197582484712
ACH-000009,-0.04967922558829314
ACH-000011,0.3249904653101948
ACH-000012,-0.06245270694889316
ACH-000013,-0.030151464713395776
ACH-000014,0.09516909726051748
ACH-000015,-0.026189253582143083
ACH-000017,-0.11276960162642978
ACH-000018,0.04785359025818765
ACH-000019,0.16287965952473174
ACH-000021,-0.05503694420122896
ACH-000022,0.016898327739243574
ACH-000025,0.0080881604110363
ACH-000028,0.007941892915951909
ACH-000030,0.10136539338291783
ACH-000035,0.05637285051206206
ACH-000036,-0.278257676501148
ACH-000037,0.10766424458743244
ACH-000039,0.08265331279688727
ACH-000040,-0.03328834726975237
ACH-000041,0.04383371254804603
ACH-000042,-0.0013568822664953067
ACH-000045,-0.07871820946693933
ACH-000047,0.12629796961460418
ACH-000052,0.21698200361759112
ACH-000053,-0.0949940734520534
ACH-000054,0.13978312097211298
ACH-000055,-0.1275205248636818
ACH-000060,0.07887206880266172
ACH-000067,0.01837631247847097
ACH-000070,-0.07684881117778894
ACH-000075,-0.1305371563274366
ACH-000078,-0.01966751165321268
ACH-000082,-0.10158013020094547
ACH-000085,0.025345454457500888
ACH-000086,0.16844245603596392
ACH-000087,0.07482402462577266
ACH-000092,0.039078653184347834
ACH-000095,0.02423719423085624
ACH-000097,0.024854583358880585
ACH-000098,-0.017756332408580443
ACH-000099,0.1031851709032332
ACH-000108,-0.0817856818625126
ACH-000113,-0.06183100026819656
ACH-000116,-0.07947753166731561
ACH-000118,0.021689402693832696
ACH-000120,0.07151252975978592
ACH-000123,-0.0751035000940761
ACH-000127,-0.12112470736810918
ACH-000128,0.09078845506971067
ACH-000132,0.034854752662458
ACH-000133,-0.10150531131374847
ACH-000137,-0.03910135334194488
ACH-000138,-0.01572952675867606
ACH-000142,-0.011742260225403941
ACH-000143,0.2289087742806309
ACH-000146,0.0268827792223995
ACH-000148,0.02791687762728053
ACH-000150,-0.1175800482085887
ACH-000152,-0.17698266448963146
ACH-000153,0.16302996184459445
ACH-000159,0.031849558238639886
ACH-000160,-0.08572497935087041
ACH-000163,0.1586345156943756
ACH-000167,-0.16988271408578348
ACH-000168,-0.06707618901443604
ACH-000169,0.1113380467674306
ACH-000178,0.10999685041831743
ACH-000183,-0.06395384908871378
ACH-000188,-0.16438840456986165
ACH-000189,0.2990388218948886
ACH-000190,-0.026395939676989697
ACH-000198,-0.05323611170026141
ACH-000203,0.09948196577293596
ACH-000204,0.15029791074963778
ACH-000206,0.027526211725988403
ACH-000207,0.11185973258613767
ACH-000208,-0.10733807689425563
ACH-000210,0.08080255480004922
ACH-000211,-0.007458571241020967
ACH-000215,0.07109449913336705
ACH-000221,0.011193514365966441
ACH-000222,0.14322567965458438
ACH-000223,-0.009081250147181813
ACH-000226,-0.029731848662461313
ACH-000227,-0.049087314360062084
ACH-000228,0.08027163356945126
ACH-000231,-0.00018760369065512318
ACH-000232,0.13657695161477815
ACH-000233,-0.1063921271779291
ACH-000234,-0.01435572373571932
ACH-000235,-0.0277732141064934
ACH-000237,0.15287856743289288
ACH-000238,-0.113609938090599
ACH-000242,0.2453427622791101
ACH-000243,-0.08193788633797633
ACH-000244,-0.1244008246404322
ACH-000246,-0.031233453834887386
ACH-000248,-0.1078609948508207
ACH-000250,-0.006736294075712497
ACH-000251,-0.23331211002951785
ACH-000252,0.2385651876439487
ACH-000253,0.1476290399461194
ACH-000255,0.10805654148146113
ACH-000256,-0.04347668084895322
ACH-000257,0.06490653897111104
ACH-000258,0.16138060150639452
ACH-000259,0.08689570878847151
ACH-000260,-0.010254622443604802
ACH-000261,0.1196588392472457
ACH-000262,-0.019554835933062568
ACH-000263,0.2111349196913276
ACH-000264,0.061791266599733885
ACH-000265,0.12298157614399127
ACH-000266,0.06141126980524191
ACH-000272,0.03927407376784992
ACH-000274,-0.03053541213122101
ACH-000277,-0.18388123887455102
ACH-000278,0.009616862610572027
ACH-000279,-0.014226996168278556
ACH-000280,0.06865339359833163
ACH-000281,0.06534001059610157
ACH-000288,-0.19958838047097754
ACH-000291,0.2195645625858165
ACH-000293,0.16807048683869094
ACH-000294,0.08731905515704634
ACH-000295,-0.07178613107241114
ACH-000296,0.1023891208151829
ACH-000302,0.020815631122667
ACH-000304,-0.06226996193722845
ACH-000307,0.08796607217292716
ACH-000308,-0.023177665983535604
ACH-000310,-0.08729962002362376
ACH-000311,0.03575846271397043
ACH-000312,-0.042782924455180525
ACH-000315,0.3138270010067277
ACH-000316,-0.030433395713239917
ACH-000317,0.15765149002306295
ACH-000318,0.10456259576745502
ACH-000319,-0.046774241525773065
ACH-000320,0.12115268829263515
ACH-000322,0.2500861327508593
ACH-000323,-0.04290867630813931
ACH-000324,-0.0816494334466409
ACH-000329,-0.10462268395598744
ACH-000330,-0.13568324943645393
ACH-000331,0.058760206951233025
ACH-000332,-0.02242161045415891
ACH-000334,0.1530848720242396
ACH-000335,0.10185549925353593
ACH-000336,-0.09592624096364774
ACH-000337,0.20708342988104705
ACH-000338,0.2888714107636723
ACH-000339,-0.1169370923347783
ACH-000341,-0.0422198749725127
ACH-000348,0.05789693755756019
ACH-000350,0.008411862714828461
ACH-000352,0.14232132453629245
ACH-000356,-0.06797371473861187
ACH-000361,-0.06485647859110966
ACH-000362,0.22070425482231595
ACH-000363,0.04381615331628058
ACH-000364,0.04341273319375466
ACH-000365,0.017849321468570867
ACH-000366,0.07364859199381672
