,DepMap_ID
102228,ACH-000316
124387,ACH-000377
151361,ACH-000445
153551,ACH-000450
193571,ACH-000549
221923,ACH-000609
254244,ACH-000672
254245,ACH-000672
254246,ACH-000672
255867,ACH-000675
307711,ACH-000768
312589,ACH-000776
361672,ACH-000793
369733,ACH-000804
465600,ACH-000906
476031,ACH-000913
509312,ACH-000930
522744,ACH-000937
540961,ACH-000943
572088,ACH-000954
590089,ACH-000959
703645,ACH-000986
886248,ACH-000999
909433,ACH-001024
943804,ACH-001132
1028429,ACH-001517
1033466,ACH-001521
1087308,ACH-001716
1107972,ACH-002097
1116189,ACH-002121
1148573,ACH-002198
1156629,ACH-002221
1163432,ACH-002229
1204844,ACH-002291
