,AGO2 (27161)
ACH-000004,-0.4223094491615907
ACH-000005,-0.3306716848684838
ACH-000007,-0.07026309468865558
ACH-000009,0.0838609642309055
ACH-000011,-0.16561854430919398
ACH-000012,-0.1864862688747324
ACH-000013,-0.3040927685007898
ACH-000014,-0.1291872467295383
ACH-000015,0.046382038914335164
ACH-000017,-0.14777473886061968
ACH-000018,-0.40130725486612817
ACH-000019,-0.2791898673126817
ACH-000021,-0.11192792948418864
ACH-000022,-0.03536736381233133
ACH-000025,-0.02605440913535657
ACH-000028,-0.08475161696783187
ACH-000030,-0.01439738861542636
ACH-000035,-0.16697121516658167
ACH-000036,-0.42681791191375
ACH-000037,-0.16048171978462852
ACH-000039,0.06294726915443243
ACH-000040,-0.0032622910509489647
ACH-000041,-0.02542126949088075
ACH-000042,-0.06501560907842642
ACH-000045,-0.17809667557012349
ACH-000047,0.0976620239760637
ACH-000052,-0.2310428700089065
ACH-000053,-0.3796233910202757
ACH-000054,-0.205623564166842
ACH-000055,-0.2029804839496229
ACH-000060,-0.11068159960037252
ACH-000067,-0.19596358034149136
ACH-000070,-0.046534994078948094
ACH-000075,-0.0914223285027366
ACH-000078,-0.014124777712984891
ACH-000082,0.013191591381903444
ACH-000085,-0.05663394836507134
ACH-000086,-0.091678417436045
ACH-000087,0.05694519417841017
ACH-000092,-0.4531189910741197
ACH-000095,0.10574223730951304
ACH-000097,0.03612895215857713
ACH-000098,-0.2997784762126709
ACH-000099,0.018678910823878462
ACH-000108,-0.14840255691791607
ACH-000113,-0.01993676647235777
ACH-000116,-0.0017928693660410535
ACH-000118,-0.042141875370125655
ACH-000120,-0.31700857831454665
ACH-000123,-0.14489766926840872
ACH-000127,-0.4807903307659682
ACH-000128,-0.21980217439374827
ACH-000132,0.014762464888106137
ACH-000133,-0.16869425115558925
ACH-000137,0.08722113243162544
ACH-000138,-0.1961286025869644
ACH-000142,-0.28066399605089754
ACH-000143,-0.10157134154129407
ACH-000146,-0.025163277394340447
ACH-000148,-0.1955448604034368
ACH-000150,-0.23256015192853496
ACH-000152,-0.2411009467565795
ACH-000153,-0.22177829465921148
ACH-000159,-0.2722831203091677
ACH-000160,-0.15973492383743856
ACH-000163,-0.2229007859463569
ACH-000167,-0.2154894789565245
ACH-000168,-0.2499087443829676
ACH-000169,-0.08345000314814076
ACH-000178,-0.1905526212388685
ACH-000183,-0.3819829666189247
ACH-000188,-0.0555510706265641
ACH-000189,0.01810561761283325
ACH-000190,-0.12136712029199025
ACH-000198,-0.4388738198009798
ACH-000203,0.5935156767826466
ACH-000204,-0.1709360292042883
ACH-000206,-0.32943032174064113
ACH-000207,-0.17985015448643765
ACH-000208,0.08956160171412887
ACH-000210,-0.3160050249293654
ACH-000211,-0.16403697509218765
ACH-000215,-0.33648938874402745
ACH-000221,-0.16359284396781895
ACH-000222,-0.3517681715914332
ACH-000223,-0.10088256346253277
ACH-000226,-0.17021211268863698
ACH-000227,-0.1851474264855039
ACH-000228,0.07275223371051706
ACH-000231,-0.2251669076126164
ACH-000232,-0.2551079782680083
ACH-000233,-0.3722377217867188
ACH-000234,-0.2632961363690056
ACH-000235,-0.2661022370645414
ACH-000237,0.045177085709098785
ACH-000238,-0.13808867181937753
ACH-000242,-0.04239640465739245
ACH-000243,-0.4401371045263569
ACH-000244,-0.7036600499465729
ACH-000246,-0.3905740826055991
ACH-000248,-0.2570994598695995
ACH-000250,-0.2916823980436627
ACH-000251,-0.4407232998931499
ACH-000252,-0.24666012693366005
ACH-000253,-0.2870158695887673
ACH-000255,0.13242860204851814
ACH-000256,-0.1949619121601579
ACH-000257,-0.2875860662761936
ACH-000258,-0.06220139080276065
ACH-000259,-0.003578410663375973
ACH-000260,0.0397489242116379
ACH-000261,-0.15915366719323387
ACH-000262,0.06636346166680121
ACH-000263,-0.4868423642363718
ACH-000264,-0.3788818499429969
ACH-000265,-0.2930311354470404
ACH-000266,-0.10096932425774756
ACH-000272,-0.2938262459843887
