,CEP41 (95681)
ACH-000004,-0.24469290028877666
ACH-000005,0.13824810128585274
ACH-000007,-0.02796799675926372
ACH-000009,-0.1761659039785906
ACH-000011,-0.1812047321059016
ACH-000012,-0.32293800612213364
ACH-000013,-0.05092803373062417
ACH-000014,-0.3015195646102113
ACH-000015,-0.028954103524758364
ACH-000017,-0.042992558174311545
ACH-000018,-0.06261091833364314
ACH-000019,-0.1227891707186652
ACH-000021,-0.2373816496462623
ACH-000022,-0.10927362248796596
ACH-000025,-0.1541660204018069
ACH-000028,-0.2198090522498178
ACH-000030,0.05151198233183037
ACH-000035,-0.009352178105569842
ACH-000036,-0.047789723744703486
ACH-000037,0.011452437220019962
ACH-000039,0.021817984021483484
ACH-000040,-0.04783552948597874
ACH-000041,-0.07324218562466688
ACH-000042,-0.08405058182691982
ACH-000045,-0.10661312767636504
ACH-000047,-0.07192966400911062
ACH-000052,-0.3180617080904041
ACH-000053,-0.12288496536433532
ACH-000054,-0.061052244038073786
ACH-000055,-0.04597486231527295
ACH-000060,-0.1661981748908759
ACH-000067,-0.19165577473414094
ACH-000070,0.01528945398997198
ACH-000075,-0.15690756331110836
ACH-000078,-0.15132797346018734
ACH-000082,0.021844895078840226
ACH-000085,0.13075858208124602
ACH-000086,0.017606748764895555
ACH-000087,-0.056007169064619486
ACH-000092,0.005319750959919659
ACH-000095,-0.08696682160125882
ACH-000097,0.02300798744325515
ACH-000098,-0.1126984097208861
ACH-000099,-0.2348286421742094
ACH-000108,-0.031056655174802224
ACH-000113,-0.10897476953038247
ACH-000116,-0.0974640372223963
ACH-000118,-0.06159995545435766
ACH-000120,-0.06532118882080913
ACH-000123,0.06488384274714845
ACH-000127,-0.046116310035096836
ACH-000128,-0.021877144930185104
ACH-000132,-0.15468087962170696
ACH-000133,-0.15507111610438126
ACH-000137,-0.10938229147661868
ACH-000138,-0.06731120354556214
ACH-000142,-0.05116160310708317
ACH-000143,0.008362878858040927
ACH-000146,-0.011185558766721941
ACH-000148,-0.17007441894492836
ACH-000150,-0.07627917845852082
ACH-000152,-0.090563679867427
ACH-000153,-0.09244181063512674
ACH-000159,-0.13775677834195926
ACH-000160,-0.09911726400953944
ACH-000163,0.00972809818995562
ACH-000167,-0.16628292280135928
ACH-000168,0.13892290500772264
ACH-000169,0.014194631866064157
ACH-000178,-0.06056171588828967
ACH-000183,-0.07869658328833681
ACH-000188,-0.08558038140812932
ACH-000189,-0.17392881371908284
ACH-000190,-0.12127642630207583
ACH-000198,-0.02819919227207241
ACH-000203,-0.05877728321296385
ACH-000204,-0.17673173404458725
ACH-000206,0.19146758893019625
ACH-000207,0.06634988822843342
ACH-000208,0.08956210481127988
ACH-000210,0.3805630220285456
ACH-000211,-0.08440967267056355
ACH-000215,-0.06458751479136388
ACH-000221,0.04255060220097047
ACH-000222,-0.008231453342925377
ACH-000223,0.02859452162410313
ACH-000226,0.0126429997793835
ACH-000227,-0.16558410688979938
ACH-000228,0.03336619782401517
ACH-000231,-0.04300487859287548
ACH-000232,-0.15262367516630648
ACH-000233,-0.035297562277885684
ACH-000234,0.037830382916497235
ACH-000235,-0.07133924630868334
ACH-000237,-0.08020935549973375
ACH-000238,-0.4023986918063093
ACH-000242,0.030097449284488906
ACH-000243,-0.02225943275589258
ACH-000244,-0.2991578770242824
ACH-000246,-0.1658819672473273
ACH-000248,-0.048275272644497484
ACH-000250,-0.08346737994284932
ACH-000251,-0.09025042325577946
ACH-000252,-0.26043018205255525
ACH-000253,-0.11404863064204528
ACH-000255,-0.0798682632805174
ACH-000256,-0.03179611887881146
ACH-000257,-0.08448045250344577
ACH-000258,-0.2867950223322026
ACH-000259,-0.044419614873888826
ACH-000260,-0.058392392410270014
ACH-000261,-0.11574373165469433
ACH-000262,-0.1884339664805948
ACH-000263,0.0331935710171319
ACH-000264,-0.08574508843986844
ACH-000265,-0.019999280993463132
ACH-000266,-0.03231913226127474
ACH-000272,-0.11640354482568604
ACH-000274,-0.07600589294105363
ACH-000277,0.02514749988752124
ACH-000278,-0.128520977681295
ACH-000279,-0.01093514110388296
ACH-000280,0.04470275516911357
ACH-000281,-0.12586251271076254
ACH-000288,-0.11681274122038372
ACH-000291,-0.10923756421415798
ACH-000293,-0.3235232756253994
ACH-000294,0.017143905922412717
ACH-000295,0.20029235689243655
ACH-000296,-0.18671247737246627
ACH-000302,-0.05241893379235659
ACH-000304,-0.359898165386741
ACH-000307,-0.07953445702699569
ACH-000308,-0.052509182669748806
ACH-000310,0.0017587062949375105
ACH-000311,-0.1002666994044594
ACH-000312,-0.09434402568552112
ACH-000315,-0.22740127809188146
ACH-000316,-0.11834957217333332
ACH-000317,-0.15230634442325303
ACH-000318,-0.1578582678268977
ACH-000319,-0.03460534164594
ACH-000320,-0.08085490753854292
ACH-000322,-0.11811247738680004
ACH-000323,-0.14372373089934362
ACH-000324,0.009433954292202614
ACH-000329,-0.007232390584275177
ACH-000330,-0.1202830947708279
ACH-000331,-0.11200522666059397
ACH-000332,-0.17195858522732332
ACH-000334,-0.08047438323992212
ACH-000335,-0.185565356043796
ACH-000336,-0.2503967169312354
ACH-000337,-0.23126946902578135
ACH-000338,0.008257627299631176
ACH-000339,-0.060134589829616426
ACH-000341,0.0010956110892996944
ACH-000348,-0.1194527488603616
ACH-000350,-0.00646138246325572
ACH-000352,-0.06503298090601145
ACH-000356,0.12919827918697332
ACH-000361,-0.2701515075160673
ACH-000362,0.060915074107982574
ACH-000363,-0.007044662135773744
ACH-000364,-0.17565260432845362
ACH-000365,-0.06460737701572017
ACH-000366,-0.4302721600124355
ACH-000368,0.03805222171919969
ACH-000374,-0.08261998029554321
ACH-000375,-0.25108098669241985
ACH-000376,-0.03303019807173368
ACH-000381,0.048611816793200716
ACH-000383,-0.07663300424918466
ACH-000387,-0.12804969801655391
ACH-000389,-0.08259739646613065
ACH-000390,-0.038443806160880827
ACH-000393,-0.04795656478195676
ACH-000395,-0.26860620166713894
ACH-000396,-0.014428619511875915
ACH-000397,-0.06274698544434389
ACH-000401,-0.3774892911092089
ACH-000402,-0.30609981178011514
ACH-000403,-0.08027269672665159
ACH-000404,-0.16322504053540665
ACH-000406,-0.0182459518562223
ACH-000407,-0.029381845401880005
ACH-000408,-0.022174639204237817
ACH-000410,0.03550482075335986
ACH-000411,-0.14552849835517714
ACH-000414,-0.02830323375361307
ACH-000415,0.01840663203615452
ACH-000416,0.099472163606426
ACH-000420,-0.2665300615148465
ACH-000421,-0.17938735309263665
ACH-000424,-0.3008446006901477
ACH-000425,-0.0009809469195062725
ACH-000426,-0.11526207160396293
ACH-000427,-0.004725022324342515
ACH-000433,-0.06832293566676079
ACH-000435,0.07069083553762079
ACH-000436,0.10198532004928204
ACH-000444,-0.0694017727998017
ACH-000445,0.01660702421261239
ACH-000448,-0.14483028022442954
ACH-000450,-0.1891296032304696
ACH-000452,-0.12337449405924353
ACH-000454,0.12111462752327945
ACH-000458,-0.04310719560397086
ACH-000459,-0.1743017102182788
ACH-000460,-0.05134338701304199
ACH-000461,-0.12429560943880592
ACH-000463,-0.09654154977229057
ACH-000464,-0.08882543896918492
ACH-000466,-0.2303666776488621
ACH-000467,-0.027223082839927627
ACH-000468,0.02573739838155582
ACH-000469,-0.12816703513747135
ACH-000470,-0.02480987287065653
ACH-000471,-0.11499518685495674
ACH-000472,-0.06843795617554009
ACH-000473,0.1019740690079578
ACH-000475,-0.049835197910782274
ACH-000476,-0.06882639002127
ACH-000477,-0.0447302041303213
ACH-000479,-0.00011736112112991177
ACH-000480,0.09156784371783913
ACH-000481,-0.0881304209736687
ACH-000483,-0.0964896929269744
ACH-000484,-0.11453320495571476
ACH-000485,-0.02354398011629316
ACH-000486,0.08023337248754094
ACH-000487,-0.043665273293340634
ACH-000488,-0.1741661121046418
ACH-000490,-0.1821479909325671
ACH-000491,-0.3670300808931389
ACH-000495,-0.21787272822370496
ACH-000496,-0.05724970410688145
ACH-000499,0.04579017707624434
ACH-000500,-0.052221826232566534
ACH-000502,0.009622392561371757
ACH-000503,-0.16642174271482532
ACH-000505,-0.04701168465144913
ACH-000507,-0.2847691263795781
ACH-000510,-0.08184580251931152
ACH-000511,0.01592550945183921
ACH-000512,0.03843788369302861
ACH-000516,-0.021399609630499642
ACH-000517,-0.02403676128228513
ACH-000518,0.09120133475983123
ACH-000520,-0.16051805436520206
ACH-000521,-0.07721593084952176
ACH-000522,-0.04028635491223661
ACH-000524,-0.10197053632727568
ACH-000527,-0.07023214217576715
ACH-000528,0.024626268966796226
ACH-000537,-0.09846342496466903
ACH-000541,-0.12331374938333756
ACH-000542,-0.12317681029710124
ACH-000544,-0.09395147024843044
ACH-000545,-0.0032334591429553656
ACH-000547,-0.03454347740195718
ACH-000548,-0.1671429886532339
ACH-000549,0.014976802327733156
ACH-000550,-0.2204424015366972
ACH-000552,-0.055403311515148664
ACH-000556,-0.02840429121076317
ACH-000557,0.008523020162640881
