,GMCL1 (64395)
ACH-000004,-0.09450338049636683
ACH-000005,0.01742739598957455
ACH-000007,0.036196197854341576
ACH-000009,-0.09530936626452954
ACH-000011,-0.0477223318533649
ACH-000012,-0.15002344266312292
ACH-000013,-0.029642150737265505
ACH-000014,0.009141125238865013
ACH-000015,0.05008596403301795
ACH-000017,-0.07630256180819844
ACH-000018,-0.174712727645331
ACH-000019,-0.0044642327434342745
ACH-000021,-0.0868024900321121
ACH-000022,-0.08051130355602848
ACH-000025,0.02849779806366255
ACH-000028,-0.09892631602359794
ACH-000030,-0.05270897590474871
ACH-000035,-0.08411879353638213
ACH-000036,0.05483545376938683
ACH-000037,-0.07431602359113125
ACH-000039,0.040377067160313855
ACH-000040,-0.009189608770459474
ACH-000041,0.038037170933310965
ACH-000042,0.027836714780802282
ACH-000045,0.10423661386096672
ACH-000047,-0.13235263889615365
ACH-000052,0.21599323285323424
ACH-000053,-0.08406725263255517
ACH-000054,0.04123160110743032
ACH-000055,-0.008038652100116764
ACH-000060,-0.015217292168513922
ACH-000067,0.02681296741994476
ACH-000070,0.011856693477990987
ACH-000075,-0.17186442358130005
ACH-000078,-0.11240252054997923
ACH-000082,0.15663731476888307
ACH-000085,-0.15266638581751624
ACH-000086,0.027135557943473183
ACH-000087,-0.06183262962975927
ACH-000092,-0.11594464267339305
ACH-000095,-0.04469861868383697
ACH-000097,-0.011569096489181988
ACH-000098,0.15005785558013607
ACH-000099,-0.10748653803649866
ACH-000108,0.04852449402192191
ACH-000113,0.15397455112308328
ACH-000116,0.0014980652760039075
ACH-000118,0.08859578223945691
ACH-000120,-0.03671863863155436
ACH-000123,0.008087787767568064
ACH-000127,-0.058043429816362825
ACH-000128,0.03516554792164408
ACH-000132,-0.13670153054013426
ACH-000133,-0.10342406218520307
ACH-000137,0.029663519740494262
ACH-000138,-0.05618584801071695
ACH-000142,-0.14390426268854406
ACH-000143,-0.060619355037549026
ACH-000146,0.020106135186889317
ACH-000148,-0.024281465253959703
ACH-000150,0.03050790114530778
ACH-000152,-0.0852049113082635
ACH-000153,0.21466483978564546
ACH-000159,-0.12943938255341955
ACH-000160,0.09040426795150136
ACH-000163,-0.0855555862295836
ACH-000167,-0.16281019778988792
ACH-000168,-0.04446368098155816
ACH-000169,-0.09442233771328692
ACH-000178,-0.009282015368379156
ACH-000183,-0.10972499660791606
ACH-000188,-0.16881637633628954
ACH-000189,-0.2171554197289928
ACH-000190,0.0373716204259332
ACH-000198,-0.10676620403571677
ACH-000203,-0.047649172468881035
ACH-000204,-0.02682507941585536
ACH-000206,-0.22877662118388065
ACH-000207,0.03376891487811206
ACH-000208,0.0075759214348033906
ACH-000210,0.17600262505115832
ACH-000211,0.05877800230373075
ACH-000215,0.0012625228206044289
ACH-000221,-0.004882848480089325
ACH-000222,0.08943397650503873
ACH-000223,-0.058769931608238735
ACH-000226,0.021096766721144748
ACH-000227,-0.013804008442741876
ACH-000228,-0.007933230770490091
ACH-000231,-0.0706931775846814
ACH-000232,0.0015233980432484973
ACH-000233,-0.03051166056765301
ACH-000234,0.08053614297897503
ACH-000235,-0.04862024021778552
ACH-000237,-0.03579631229049928
ACH-000238,-0.11666787466593595
ACH-000242,-0.1818198439775748
ACH-000243,-0.08524628768124051
ACH-000244,-0.2241373082062877
ACH-000246,0.01289378877070131
ACH-000248,-4.581357226187102e-05
ACH-000250,-0.08900221389190062
ACH-000251,-0.20454228493822388
ACH-000252,0.07712107030887673
ACH-000253,0.00455855781415524
ACH-000255,-0.10160548502075753
ACH-000256,0.040188473008473294
ACH-000257,-0.00984818172015418
ACH-000258,-0.06840502912022564
ACH-000259,-0.15379773679090547
ACH-000260,-0.01711615539152039
ACH-000261,-0.0268043008297103
ACH-000262,-0.08730337911638837
ACH-000263,-0.08994483902438209
ACH-000264,-0.11258653420026453
ACH-000265,0.03697845036664422
ACH-000266,-0.03334045882336577
ACH-000272,-0.007300313828761043
ACH-000274,-0.03135003011860838
ACH-000277,0.017240631836730656
ACH-000278,-0.12260080130470145
ACH-000279,-0.014538116217930594
ACH-000280,-0.001391512404734044
ACH-000281,0.0015003987860347384
ACH-000288,-0.03819601198430153
ACH-000291,-0.14299937537914806
ACH-000293,0.08877388451347386
ACH-000294,0.08147514223936901
ACH-000295,0.14815450728881496
ACH-000296,-0.03026470421200196
ACH-000302,0.04868586489784918
ACH-000304,0.1837354715474519
ACH-000307,-0.07553196214876333
ACH-000308,0.019166382784267563
ACH-000310,-0.059303726954854676
ACH-000311,0.010971837000648422
ACH-000312,0.005566689721739654
ACH-000315,-0.29617972325387143
ACH-000316,0.024265070113020943
ACH-000317,-0.0017160788890173105
ACH-000318,-0.14390556051911665
ACH-000319,-0.1529940802154885
ACH-000320,0.02214881024697364
ACH-000322,-0.009913347169580495
ACH-000323,-0.14934362082776706
ACH-000324,-0.0430919909279391
ACH-000329,-0.01410610562116965
ACH-000330,0.021797881677014973
ACH-000331,0.002427078492972681
ACH-000332,-0.0432495866999918
ACH-000334,-0.0852067814388942
ACH-000335,0.1109719222452811
ACH-000336,0.028284653261606025
ACH-000337,0.19286202473095707
ACH-000338,-0.17856278585254146
ACH-000339,0.0008554931397639058
ACH-000341,-0.04101233470938092
ACH-000348,0.05048253923253045
ACH-000350,0.029241265155570326
ACH-000352,-0.13187568361094582
ACH-000356,-0.04004238062461312
ACH-000361,0.144459249539876
ACH-000362,0.09963767044760836
ACH-000363,-0.14304623583556653
ACH-000364,0.04883704909638914
ACH-000365,-0.10853181986414266
ACH-000366,-0.033652249554939916
ACH-000368,-0.2430119093873876
ACH-000374,-0.05054241210960203
ACH-000375,-0.11375393198022705
ACH-000376,-0.14535491067000858
ACH-000381,-0.1115033070839817
ACH-000383,-0.028504674999719638
ACH-000387,0.04926445794738635
ACH-000389,-0.07595265426030873
ACH-000390,-0.10454293854652223
ACH-000393,-0.01587244925944954
ACH-000395,-0.015326607515218891
ACH-000396,-0.16267278904109755
ACH-000397,-0.179047870314605
ACH-000401,0.014252680877828373
ACH-000402,0.17590957101479485
ACH-000403,-0.05294029852783731
ACH-000404,0.09203211119084544
ACH-000406,0.036129510294825126
ACH-000407,-0.121033528678705
ACH-000408,-0.32064818494748265
ACH-000410,-0.1763904401889463
ACH-000411,-0.042164356554661456
ACH-000414,-0.03559954033880231
ACH-000415,-0.014762969867770056
ACH-000416,0.0405339940912305
ACH-000420,-0.10160992908259492
ACH-000421,0.005342602685040252
ACH-000424,-0.078656812688741
ACH-000425,-0.061868108609436284
ACH-000426,-0.21806834651869986
ACH-000427,-0.013548551808671695
ACH-000433,-0.021531810425807256
ACH-000435,-0.17074462816454064
ACH-000436,0.19579927431517224
ACH-000444,-0.03272064509771558
ACH-000445,-0.05176779250906967
ACH-000448,-0.04138773281437783
ACH-000450,-0.017166354742229918
ACH-000452,-0.02667247757424204
ACH-000454,-0.1647741755321349
ACH-000458,0.004583643003319872
ACH-000459,0.03859987548578631
ACH-000460,-0.029489852497118663
ACH-000461,0.006300273097849898
ACH-000463,-0.08271097436501593
