,PDE1C (5137)
ACH-000183,-0.282203965405091
ACH-000188,-0.05417395056538486
ACH-000189,-0.10495675025801372
ACH-000190,-0.390386540958688
ACH-000198,-0.2361510031099316
ACH-000203,0.11489103135660755
ACH-000204,-0.10462802991407352
ACH-000206,-0.2926028066194367
ACH-000207,-0.14207482799512264
ACH-000208,-0.24910601310158365
ACH-000210,-0.19292988203195374
ACH-000211,-0.20518997658615987
ACH-000215,-0.1533007516951333
ACH-000221,-0.2831058324834129
ACH-000222,-0.18894474880005685
ACH-000223,-0.09426874548094387
ACH-000226,-0.22257655330658527
ACH-000227,-0.21095788882069375
ACH-000228,-0.4232492562496023
ACH-000231,-0.1136967628996303
ACH-000232,-0.10105828689992692
ACH-000233,-0.12466420532946565
ACH-000234,-0.15839804096766916
ACH-000235,-0.21015882541075065
ACH-000237,-0.2444375530776611
ACH-000238,-0.1373409026543945
ACH-000242,-0.013173080950231505
ACH-000243,-0.08516066546343601
ACH-000244,-0.17356399267433378
ACH-000246,-0.14415977958672932
ACH-000248,-0.4172088685696165
ACH-000250,-0.19908749365644612
ACH-000251,-0.2832374844815035
ACH-000252,-0.13804066324493675
ACH-000253,-0.18010615786535886
ACH-000255,-0.04149258582257645
ACH-000256,-0.08919194528747634
ACH-000257,0.04684737533886585
ACH-000258,-0.18697082698965609
ACH-000259,-0.16734264012832573
ACH-000260,-0.3027641980722933
ACH-000261,-0.2128447261498536
ACH-000262,-0.3288751001891059
ACH-000263,-0.5644017432030823
ACH-000264,-0.27139126706434397
ACH-000265,-0.22022466385701706
ACH-000266,-0.20575192693606487
ACH-000272,-0.19973571528787995
ACH-000274,-0.13688329461083973
ACH-000277,-0.3229944627554722
ACH-000278,-0.1843273183995986
ACH-000279,-0.1868156476664656
ACH-000280,-0.2136973544012765
ACH-000281,-0.2718488914244824
ACH-000288,-0.1749380421539665
ACH-000291,-0.2503477986785075
ACH-000293,-0.3531397741782465
ACH-000294,-0.3883811831265832
ACH-000295,-0.4498808553800438
ACH-000296,-0.2366580516462773
ACH-000302,-0.2503646778832451
ACH-000304,-0.1797229109991242
ACH-000307,-0.29917200415715833
ACH-000308,-0.23920896471490125
ACH-000310,-0.1778945264908852
ACH-000311,-0.2143500637785011
ACH-000312,-0.14840153660820288
ACH-000315,-0.2848120246070932
ACH-000316,-0.0598895654886028
ACH-000317,-0.05756749017431136
ACH-000318,-0.2442961363511901
ACH-000319,-0.15906816334743928
ACH-000320,-0.3028630572447804
ACH-000322,-0.2643193948669592
ACH-000323,-0.08479331247562026
ACH-000324,-0.20710788502723607
ACH-000329,-0.2263249780260875
ACH-000330,-0.2190807424315388
ACH-000331,-0.2695949042868532
ACH-000332,-0.17573031031383052
ACH-000334,-0.08447125545664116
ACH-000335,-0.06100671421737231
ACH-000336,-0.25621630695798003
ACH-000337,-0.4833291932202295
ACH-000338,-0.2737611157594115
ACH-000339,-0.2491616204287686
ACH-000341,-0.32890325462181963
ACH-000348,-0.2194607592281251
ACH-000350,-0.4106795642748248
ACH-000352,-0.14553915617489951
ACH-000356,-0.1994816701490256
ACH-000361,0.05372402461373773
ACH-000362,-0.22393527003778632
ACH-000363,-0.3036072431023715
ACH-000364,-0.2959533537967714
ACH-000365,-0.26955057026637685
ACH-000366,-0.20201850614996236
ACH-000368,-0.11077561368086856
ACH-000374,-0.21096917989728484
ACH-000375,-0.15234899094654186
ACH-000376,-0.21692204083681732
ACH-000381,-0.21089446241147367
ACH-000383,-0.278869956384117
ACH-000387,-0.2291232559878031
ACH-000389,-0.3725977177760696
ACH-000390,-0.22875218101274555
ACH-000393,-0.27696994204398706
ACH-000395,-0.2938993529673429
ACH-000396,-0.148752971531662
ACH-000397,-0.2893884133796711
ACH-000401,-0.1589881554106514
ACH-000402,-0.13286634244684045
ACH-000403,-0.2720303577828277
ACH-000404,-0.4977323199138025
ACH-000406,-0.35381664311706273
ACH-000407,-0.182164896393912
ACH-000408,-0.45383918035736204
ACH-000410,-0.09515074612052793
ACH-000411,-0.05320038697505551
ACH-000414,-0.05283133920970561
ACH-000415,-0.2536138062842192
ACH-000416,-0.3099600817331049
ACH-000420,-0.27626799448868034
ACH-000421,-0.17915928910368575
ACH-000424,-0.3847579047800375
ACH-000425,-0.17774401461824454
ACH-000426,-0.1785625675218557
ACH-000427,-0.2823535435292976
ACH-000433,-0.15985802274345626
ACH-000435,-0.0038198272139554974
ACH-000436,-0.022060637090331483
ACH-000444,-0.1844377129906312
ACH-000445,-0.12482609445873785
ACH-000448,-0.17070915139001042
ACH-000450,-0.07914581730098973
ACH-000452,-0.3621843913589648
ACH-000454,-0.14595330703309348
ACH-000458,-0.2176852105061112
ACH-000459,-0.3390379358058961
ACH-000460,-0.27626052831749554
ACH-000461,-0.17724245639533834
ACH-000463,-0.2051964102698681
ACH-000464,-0.2768025415565853
ACH-000466,-0.2917457170694414
ACH-000467,-0.17701956382503806
ACH-000468,-0.20349063626283592
ACH-000469,-0.1409154599251076
ACH-000470,-0.23422986964132664
ACH-000471,-0.21056325314083094
ACH-000472,-0.25809344913184074
ACH-000473,-0.2147364854935645
ACH-000475,-0.16936384965064233
ACH-000476,-0.24553402375578
ACH-000477,-0.19676633312528166
ACH-000479,-0.1910761145366224
ACH-000480,-0.2293050024963232
ACH-000481,-0.1768782472842164
ACH-000483,-0.08721571478217709
ACH-000484,-0.2501242250649084
ACH-000485,-0.2711906475982196
ACH-000486,-0.08136899881043358
ACH-000487,-0.16319764725000555
ACH-000488,-0.213259872398803
ACH-000490,-0.3482083837430714
ACH-000491,-0.1446539189171575
ACH-000495,-0.1874639968189587
ACH-000496,-0.21576840463410268
ACH-000499,-0.11623778404348185
ACH-000500,-0.12726240995701069
ACH-000502,-0.12166298376467415
ACH-000503,-0.09244641633141312
ACH-000505,-0.14060740096655802
ACH-000507,-0.1549228658637197
ACH-000510,-0.1816034717251873
ACH-000511,-0.14955940217691951
ACH-000512,-0.17423787217666115
ACH-000516,-0.1585650695705297
ACH-000517,-0.1617379018884934
ACH-000518,-0.2953490801757395
ACH-000520,-0.12654983253954247
ACH-000521,-0.08373851744757624
ACH-000522,-0.17061060877494558
ACH-000524,-0.2319190204580874
ACH-000527,-0.20693645555177498
ACH-000528,-0.1573574263685984
ACH-000537,-0.2464610752687017
ACH-000541,-0.238094344099732
ACH-000542,-0.09566658629399856
ACH-000544,-0.3007568561480703
ACH-000545,-0.25641292859676673
ACH-000547,-0.18646396382265684
ACH-000548,-0.1900329084762139
ACH-000549,-0.4187526603708381
ACH-000550,-0.103147067935022
ACH-000552,-0.23840282627925455
ACH-000556,-0.15448753007566593
ACH-000557,-0.2956649371822245
ACH-000569,-0.1872658581472839
ACH-000570,-0.16621502841094293
ACH-000571,-0.2724731826104074
ACH-000573,-0.15487876467526107
ACH-000576,-0.18147327491394774
ACH-000579,-0.24292750183154085
ACH-000580,-0.15235410186635592
ACH-000584,-0.21509999634826746
ACH-000585,-0.1336376476969888
ACH-000588,-0.2479962141917672
ACH-000589,-0.13873029154636166
ACH-000591,-0.2110273547242377
ACH-000593,-0.13567590590920114
ACH-000600,-0.1308857359046456
ACH-000601,-0.18770826051039205
ACH-000605,-0.4046274242035453
ACH-000606,-0.09574314179747956
ACH-000608,-0.25609359138914217
ACH-000614,-0.2346329963791259
ACH-000616,-0.19671743522126706
ACH-000618,-0.1902603544608497
ACH-000619,-0.11371253368471318
ACH-000620,-0.2458968008042195
ACH-000621,-0.17080646991264756
ACH-000622,-0.2380029020936509
ACH-000623,-0.22187116693002967
ACH-000624,-0.1722019659904677
ACH-000627,-0.10939767210766776
ACH-000630,-0.27340321229430004
ACH-000631,-0.1124968216213308
ACH-000632,-0.35627608670183897
ACH-000633,-0.19290904111032306
ACH-000637,-0.15349244396896625
ACH-000638,-0.05196956757712181
ACH-000646,-0.16997244210132062
ACH-000647,-0.24046867957927615
ACH-000648,-0.14805122180250951
ACH-000649,-0.2210706804071834
ACH-000651,-0.1911240324475756
ACH-000652,-0.2736760971135269
ACH-000653,-0.20987995098281534
ACH-000657,-0.2982216179200156
ACH-000658,-0.29712537685813
ACH-000661,-0.21423757800790666
ACH-000662,0.03156587918513912
ACH-000663,-0.2803258910730257
ACH-000665,-0.1062278391562864
ACH-000671,-0.2252871087009742
ACH-000672,0.17982389508547034
ACH-000673,-0.2314967074345459
ACH-000676,-0.14801608753382162
ACH-000677,-0.2450478402628693
ACH-000681,-0.17070055209376575
ACH-000683,-0.15476488706830988
ACH-000684,-0.24172205905495464
ACH-000688,-0.09258802247320193
ACH-000693,-0.13746179066107286
ACH-000694,-0.264886662618984
ACH-000695,-0.07273732231011411
ACH-000696,-0.12817847527952647
ACH-000697,0.07695617574239366
ACH-000699,-0.18075351471013487
ACH-000701,-0.1841802734849374
ACH-000706,-0.2557537876594474
ACH-000711,-0.15054505784590402
ACH-000713,-0.6840692365095535
ACH-000714,0.03039662350131233
ACH-000718,-0.1164274784922774
ACH-000720,-0.3019769765356455
ACH-000721,-0.14066312132309886
ACH-000724,-0.2739654397144526
ACH-000725,-0.10850950191754467
ACH-000732,-0.1727855676534449
ACH-000734,-0.1628294362979704
ACH-000735,-0.2512281946842477
ACH-000736,-0.15554737404452454
ACH-000738,-0.10410924110183777
ACH-000746,-0.1630043409335548
ACH-000747,-0.1086006852217412
ACH-000748,-0.2431511329079124
ACH-000753,-0.2518487062331388
ACH-000756,-0.1963395597773641
ACH-000757,-0.1860878357805086
ACH-000758,-0.20132472314171745
ACH-000760,-0.3567719119150881
ACH-000762,-0.05938247997930535
ACH-000763,-0.14669637291462567
ACH-000764,-0.3266692543736086
ACH-000765,-0.09969648034063912
ACH-000766,-0.07861242034684099
ACH-000767,-0.2589429400645701
ACH-000768,-0.1975576287585768
ACH-000769,-0.17611162049353238
ACH-000770,-0.1665357139632777
ACH-000771,-0.16516809944417404
ACH-000773,-0.1744733477737379
ACH-000776,-0.15717198967387147
ACH-000777,-0.17583526391548093
ACH-000778,-0.1970103795204516
ACH-000781,-0.2050698743254795
ACH-000782,-0.02132942119597684
ACH-000783,-0.2290991207797492
ACH-000784,-0.15051555950045634
ACH-000785,-0.15314081593940368
ACH-000787,-0.1495369571697198
ACH-000788,-0.22746967532588536
ACH-000791,-0.10608904445913124
ACH-000792,-0.1930621192149768
ACH-000794,-0.12363264982442508
ACH-000796,-0.19509592398907152
ACH-000798,-0.226193702791422
ACH-000799,-0.151608994389555
ACH-000800,-0.3329427742215513
ACH-000802,-0.15010539704055595
ACH-000804,-0.2387328739250405
ACH-000805,-0.24611520676227736
ACH-000809,-0.2457688168364184
ACH-000810,-0.07152971535112294
ACH-000811,-0.276694437656448
ACH-000817,-0.19926270756219897
ACH-000819,-0.2698042751737392
ACH-000820,0.02175076603930798
ACH-000821,-0.291840902568349
ACH-000822,-0.1425751386336985
ACH-000823,-0.1625116934763871
ACH-000824,-0.238532212516456
ACH-000827,-0.31294986749813114
ACH-000829,-0.11509365739235172
ACH-000831,-0.2586140879433441
ACH-000832,-0.335350665051188
ACH-000833,-0.09354392738079376
ACH-000834,-0.2761152854237574
ACH-000835,-0.2535677937754034
ACH-000836,-0.1848787381132052
ACH-000837,-0.16049395403330546
ACH-000838,-0.23033748988177896
ACH-000839,-0.20492030119846527
ACH-000840,-0.060619159234587175
ACH-000841,-0.18521112814114574
ACH-000843,-0.29154919448570826
ACH-000846,-0.11647599765815095
ACH-000847,-0.4069882537597471
ACH-000848,-0.3061852900720992
ACH-000849,-0.06223130252599985
ACH-000851,-0.20542858059793734
ACH-000855,-0.19683014014509093
ACH-000856,-0.1684054061179492
ACH-000858,-0.1971155459553643
ACH-000859,-0.07270454983576917
ACH-000861,-0.14933598203671808
ACH-000862,-0.3077000337955592
ACH-000865,-0.258186625833013
ACH-000866,-0.2296639706698497
ACH-000867,-0.1991808974211788
ACH-000869,-0.32513029146340194
ACH-000872,-0.013310939701384885
ACH-000873,-0.3440990864450313
ACH-000876,-0.2294903385068641
ACH-000878,-0.4845916579511215
ACH-000880,-0.14513176019368512
ACH-000881,-0.2527821516538837
ACH-000882,-0.2514637318559727
ACH-000884,-0.1484442741221453
ACH-000885,-0.17827459623073588
ACH-000887,-0.18367507221190027
ACH-000889,-0.3394679118438712
ACH-000896,-0.33845972726185786
ACH-000898,-0.2868186334687357
ACH-000900,-0.24444602543120206
ACH-000901,-0.2306726425006973
ACH-000905,-0.16848014880510276
ACH-000906,-0.22107194246286516
ACH-000907,-0.12960805734994682
ACH-000910,-0.22492187419819348
ACH-000911,-0.22864713295515554
ACH-000912,-0.1963994067177702
ACH-000913,-0.25454999140083084
ACH-000915,-0.22357304348944249
ACH-000916,0.14781850680181252
ACH-000917,-0.11861327622329512
ACH-000920,-0.11847082879844635
ACH-000921,-0.1633007601561593
ACH-000924,-0.12053294707741295
ACH-000926,-0.3203184071503624
ACH-000928,-0.12022554167523232
ACH-000929,0.035729434093069064
ACH-000932,-0.1990545025849479
ACH-000935,-0.17995095616715814
ACH-000936,-0.15424203905157272
ACH-000937,-0.36404870900882136
ACH-000938,-0.3451993976065531
ACH-000939,-0.1858912215240037
ACH-000941,-0.1750561407948097
ACH-000943,-0.2600599419726285
ACH-000946,-0.23531027921726766
ACH-000947,-0.2087895764408829
ACH-000948,-0.3501236809953407
ACH-000950,-0.3831948332598173
ACH-000953,-0.17131410178089548
ACH-000954,-0.06410874015606115
ACH-000957,-0.06381758351360158
ACH-000958,-0.3024285312948302
ACH-000960,-0.29767086397868314
ACH-000963,-0.23964649139435204
ACH-000968,-0.10223654053436107
ACH-000969,-0.4067116768232651
ACH-000972,0.0836257700526187
ACH-000973,-0.2412646572932232
ACH-000974,-0.19225085179518875
ACH-000978,-0.2395061445210766
ACH-000984,-0.19152382668773055
ACH-000986,-0.20254017133408256
ACH-000988,-0.2531684619460691
ACH-000993,-0.14555898032318626
ACH-000994,-0.22833947536027802
ACH-000996,-0.18388310843872036
ACH-001001,-0.2668857123405712
ACH-001020,-0.1214583631421233
ACH-001028,-0.2246409554691846
ACH-001031,-0.17924566900868982
ACH-001038,-0.09658526321164257
ACH-001048,-0.2352906108916385
ACH-001050,-0.1952093983503798
ACH-001053,-0.20830520608011788
ACH-001054,-0.2321764833459763
ACH-001061,-0.267064245609099
ACH-001067,-0.01660389314977629
ACH-001075,-0.2928282074628903
ACH-001096,-0.1343496518699566
ACH-001111,-0.2201214707510893
ACH-001119,-0.15492459729251784
ACH-001128,-0.25402601203200004
ACH-001134,-0.12997050520731854
ACH-001151,-0.195801971241595
ACH-001163,-0.30628562556795924
ACH-001164,-0.000250599198376319
ACH-001183,-0.1225573761632023
ACH-001192,-0.3724205081427856
ACH-001193,-0.32509182294652483
ACH-001196,-0.3732186512764084
ACH-001197,-0.21999550174310487
ACH-001205,-0.18367424079426126
ACH-001211,-0.4567095125704394
ACH-001212,0.05540798638525145
ACH-001228,-0.2788977808927297
ACH-001232,-0.2421777443941999
ACH-001239,-0.15874746261922865
ACH-001270,-0.09634900012643208
ACH-001274,-0.1403522273469965
ACH-001275,-0.40493627857286224
ACH-001277,-0.16976826442921947
ACH-001278,-0.3742061273274231
ACH-001280,-0.22175915001933247
ACH-001283,-0.20189300125191328
ACH-001289,-0.2691776554416335
ACH-001300,-0.29395208252592364
ACH-001301,-0.0910448496412118
ACH-001302,-0.16629994862453198
ACH-001306,-0.1569737108479209
ACH-001318,-0.20964728707724614
ACH-001322,-0.1555062339158604
ACH-001328,-0.1611263480369986
ACH-001332,-0.21683246358720898
ACH-001336,-0.21803248857610436
ACH-001346,-0.19317226953602706
ACH-001353,-0.2531515318005626
ACH-001354,-0.2610214545134828
ACH-001367,-0.33487948002243395
ACH-001368,-0.18235981148789934
ACH-001374,0.01040263869679334
ACH-001377,-0.2039596754592823
ACH-001380,-0.20422011945168467
ACH-001391,-0.2800581860192118
ACH-001408,-0.0900226233511224
ACH-001430,-0.5409164060032119
ACH-001431,-0.4202773973343314
ACH-001450,-0.3111273819227384
ACH-001496,-0.11616866971298465
ACH-001500,-0.1931468347000324
ACH-001523,-0.23832738178000284
ACH-001532,-0.1844695328327232
ACH-001550,-0.1900978811620697
ACH-001552,-0.19849414825797204
ACH-001554,-0.17951176636669966
ACH-001654,-0.27035822243778485
ACH-001735,-0.18550017682170952
ACH-001736,-0.13612857655063998
ACH-001737,0.02773688262105435
ACH-001740,-0.050642711267922885
ACH-001745,-0.23724367134513624
ACH-001765,-0.16252483640495122
