,RGPD1 (400966)
ACH-000004,0.10164657772486996
ACH-000005,0.5656019661749789
ACH-000007,0.2255346041895897
ACH-000009,-0.0826520239551247
ACH-000011,0.03592814127401976
ACH-000012,-6.105348265652503e-05
ACH-000013,-0.061694532080018585
ACH-000014,0.15049681047270225
ACH-000015,0.0026828483893618113
ACH-000017,0.01896741417282409
ACH-000018,0.0640844022612686
ACH-000019,0.023102258097238544
ACH-000021,0.009731315831777448
ACH-000022,-0.024213924993403885
ACH-000025,-0.07454952295494906
ACH-000028,0.04620492960056601
ACH-000030,-0.12396839821010296
ACH-000035,-0.0397667242600559
ACH-000036,-0.026902751254144142
ACH-000037,-0.03284165952842412
ACH-000039,-0.022616723623631062
ACH-000040,0.051579399053725716
ACH-000041,-0.0767297459705056
ACH-000042,0.08519741176147562
ACH-000045,0.0993471476788564
ACH-000047,-0.0148429092801338
ACH-000052,0.046337739350665985
ACH-000053,-0.06513949490493041
ACH-000054,0.10724274875094444
ACH-000055,0.07174251477944342
ACH-000060,-0.05645465034247042
ACH-000067,-0.005370778158246411
ACH-000070,0.28410751847625565
ACH-000075,0.14936843146700182
ACH-000078,-0.01437689620467152
ACH-000082,0.05159989367423495
ACH-000085,0.007419790236301459
ACH-000086,-0.04645979973085755
ACH-000087,0.1405482052606982
ACH-000092,0.01852932237195369
ACH-000095,0.16851726161132208
ACH-000097,-0.029187546733970386
ACH-000098,0.022188757753590457
ACH-000099,-0.019591151604994514
ACH-000108,0.17344435676424572
ACH-000113,0.035235372801854965
ACH-000116,0.01227075330528907
ACH-000118,-0.00997443944643637
ACH-000120,0.17846699875084618
ACH-000123,-0.0014628572906061888
ACH-000127,0.09827244153533288
ACH-000128,0.1279048894003694
ACH-000132,0.01162250545762318
ACH-000133,-0.01254643348030952
ACH-000137,0.04525509903617258
ACH-000138,0.08230097039499218
ACH-000142,0.05392466275111663
ACH-000143,-0.04734342636554232
ACH-000146,0.05596708823860428
ACH-000148,0.1992793524857254
ACH-000150,-0.1974422172463274
ACH-000152,0.03317409749008424
ACH-000153,-0.04833962269659692
ACH-000159,0.038932475945595485
ACH-000160,0.3037165233034652
ACH-000163,-0.047822093756215066
ACH-000167,0.359934428661262
ACH-000168,-0.16628328583624294
ACH-000169,-0.016520522094990366
ACH-000178,-0.02274455062988201
ACH-000183,0.09848842039049367
ACH-000188,0.14888896284955344
ACH-000189,-0.2658891881791523
ACH-000190,0.0686776425522339
ACH-000198,-0.05053549604508124
ACH-000203,-0.11771227120347325
ACH-000204,-0.2419144781318446
ACH-000206,0.07744213013031159
ACH-000207,-0.0013041114667292845
ACH-000208,-0.05184001683198638
ACH-000210,0.04524370191432795
ACH-000211,-0.011722387896150287
ACH-000215,-0.14370278853416935
ACH-000221,-0.017155493397948494
ACH-000222,0.041271289083103985
ACH-000223,-0.01802388912027139
ACH-000226,0.049134011179260036
ACH-000227,-0.05043014469913152
ACH-000228,-0.09213503324851928
ACH-000231,-0.0711614136396139
ACH-000232,-0.056789711346030426
ACH-000233,0.01845406934937686
ACH-000234,-0.12433120419483885
ACH-000235,0.06271664125500191
ACH-000237,0.110700886444091
ACH-000238,-0.039435681977973605
ACH-000242,0.05083551573254006
ACH-000243,-0.03025436851877268
ACH-000244,-0.0093764758524072
ACH-000246,-0.004465298780358042
ACH-000248,0.11627677329973445
ACH-000250,-0.09430324753850476
ACH-000251,-0.042295204436016455
ACH-000252,0.10979856973359294
ACH-000253,-0.028725569741411543
ACH-000255,-0.07835813881719586
ACH-000256,-0.09340732509615354
ACH-000257,0.10009175477999692
ACH-000258,-0.2569410397182588
ACH-000259,0.02087479316226576
ACH-000260,-0.12223308323883805
ACH-000261,-0.16411067377046892
ACH-000262,-0.018096226944712846
ACH-000263,0.09260759738605033
ACH-000264,-0.13124146547164608
ACH-000265,-0.058020334030870736
ACH-000266,0.09115764528390463
ACH-000272,-0.19921182394517215
ACH-000274,-0.029472290775793438
ACH-000277,0.09591755648390858
ACH-000278,-0.0033096203268628732
ACH-000279,-0.03914920918663349
ACH-000280,0.0004765707934729958
ACH-000281,0.15236608109809782
ACH-000288,-0.11091442704205537
ACH-000291,-0.06551764888472232
ACH-000293,0.0984294628951281
ACH-000294,0.08951412903996263
ACH-000295,-0.002125284357184406
ACH-000296,0.15447164652359555
ACH-000302,0.034916261748652165
ACH-000304,0.2923879919296716
ACH-000307,-0.0463080324766449
ACH-000308,-0.02013150491426129
ACH-000310,-0.14893035856219028
ACH-000311,0.02674652859217994
ACH-000312,0.025553425430497847
ACH-000315,0.3169293300955208
ACH-000316,0.06204578346012653
ACH-000317,-0.046881757508155736
ACH-000318,-0.05665256264167976
ACH-000319,0.14217781953959746
ACH-000320,0.09600722584716187
ACH-000322,0.1873084719367044
