,RSG1 (79363)
ACH-000228,-0.21239493382660973
ACH-000231,-0.1282152259505173
ACH-000232,-0.17549688347477774
ACH-000233,-0.18755530982110827
ACH-000234,-0.31894778163156456
ACH-000235,-0.16561689693785722
ACH-000237,-0.13688706530336225
ACH-000238,-0.31848482600336714
ACH-000242,-0.17398849059555627
ACH-000243,-0.1228967334409853
ACH-000244,-0.22092818214562066
ACH-000246,-0.2515240814795422
ACH-000248,-0.3344627278371197
ACH-000250,-0.16178201725259028
ACH-000251,-0.06614229417345176
ACH-000252,-0.14455691014540176
ACH-000253,-0.19958032085027289
ACH-000255,-0.15239407792370652
ACH-000256,-0.29403084211090563
ACH-000257,-0.23515029316987215
ACH-000258,-0.240845784723184
ACH-000259,-0.11700751148235282
ACH-000260,-0.19807330469014212
ACH-000261,-0.12742694776655156
ACH-000262,-0.16873025146313614
ACH-000263,-0.2903261241822723
ACH-000264,-0.17326348465306632
ACH-000265,-0.22199302276153896
ACH-000266,-0.19724862878735888
ACH-000272,-0.14478077608208664
ACH-000274,-0.14956427632780672
ACH-000277,-0.19966550128383131
ACH-000278,-0.07236067195372897
ACH-000279,-0.4552874107632738
ACH-000280,-0.16330776170991204
ACH-000281,-0.32466293661446355
ACH-000288,-0.1055469140197519
ACH-000291,-0.22644555838671085
ACH-000293,-0.3055879040865349
ACH-000294,-0.0676464778333482
ACH-000295,-0.36576143608611816
ACH-000296,-0.12090448472623487
ACH-000302,-0.2578649707760926
ACH-000304,-0.12412528189400145
ACH-000307,-0.1440339723266357
ACH-000308,-0.15555248927548956
ACH-000310,-0.034596495226537904
ACH-000311,-0.14032121104153264
ACH-000312,-0.3154890360186592
ACH-000315,-0.2561856560377533
ACH-000316,-0.4104264705578139
ACH-000317,-0.4404431349389011
ACH-000318,-0.1114104327426262
ACH-000319,-0.16140872281621751
ACH-000320,-0.1049949729517702
ACH-000322,0.019590309966434218
ACH-000323,-0.2156953182286373
ACH-000324,-0.18633756711755536
ACH-000329,-0.27996128519406344
ACH-000330,-0.19161494554293115
ACH-000331,-0.2007740404090572
ACH-000332,-0.1916550728369217
ACH-000334,-0.3711940048606427
ACH-000335,-0.08433233381162365
ACH-000336,-0.32561811442671085
ACH-000337,-0.18050654768377547
ACH-000338,-0.15859860556990832
ACH-000339,-0.11554768843583098
ACH-000341,-0.13167080360526415
ACH-000348,-0.21725225024132735
ACH-000350,-0.2064798210064196
ACH-000352,-0.10771214218909286
ACH-000356,-0.3584940996351934
ACH-000361,-0.12403570948427038
ACH-000362,-0.2180359055348124
ACH-000363,-0.13391987215693565
ACH-000364,-0.35675468452209985
ACH-000365,-0.12775093661150064
ACH-000366,-0.24473153006079976
ACH-000368,0.09470145390410964
ACH-000374,-0.12191026557481645
ACH-000375,-0.24834514563959906
ACH-000376,-0.2020699128204006
ACH-000381,-0.2575850966211584
ACH-000383,-0.16389466037701306
ACH-000387,-0.4002890446369247
ACH-000389,-0.2285902120509935
ACH-000390,-0.1824995701491052
ACH-000393,-0.2704395469637527
ACH-000395,-0.4347864431808055
ACH-000396,-0.01501465189670754
ACH-000397,-0.14843246096032994
ACH-000401,0.02284574947414739
ACH-000402,-0.3119536146092973
ACH-000403,-0.14216887117246654
ACH-000404,-0.4103430613986225
ACH-000406,-0.2302271469575877
ACH-000407,-0.3442430108694186
ACH-000408,-0.3323677482995531
ACH-000410,-0.128990785560242
ACH-000411,0.01795101649451895
ACH-000414,-0.10904826355724788
ACH-000415,-0.24658969499437824
ACH-000416,-0.2473549623395615
ACH-000420,-0.24199732237986374
ACH-000421,-0.1591395091532675
ACH-000424,-0.08351751463276863
ACH-000425,-0.17844811495340127
ACH-000426,-0.33734552302049353
ACH-000427,-0.17779433720666465
ACH-000433,-0.12205773282545285
ACH-000435,-0.2875963176224298
ACH-000436,-0.13994391851164567
ACH-000444,-0.3228619733590392
ACH-000445,-0.4462604924531225
ACH-000448,-0.17105085994938338
ACH-000450,-0.3320178592197047
ACH-000452,-0.2557063800691484
ACH-000454,-0.12804879750816087
ACH-000458,-0.1908078122784771
ACH-000459,-0.04518168194662688
ACH-000460,-0.1472561701101318
ACH-000461,-0.21282054347958332
ACH-000463,-0.1441235715063626
ACH-000464,-0.11325014949117365
ACH-000466,-0.27567795817747903
ACH-000467,-0.15772746208535154
ACH-000468,-0.10292491474743573
ACH-000469,-0.15643136536617375
ACH-000470,-0.07957116690629308
ACH-000471,-0.24899281893192024
ACH-000472,-0.1417338561437246
ACH-000473,-0.1681571011368214
ACH-000475,-0.16321918707414787
ACH-000476,-0.20317422945476998
ACH-000477,-0.1641091521642174
ACH-000479,0.03450503958242653
ACH-000480,-0.2142067564682944
ACH-000481,-0.2525429859067814
ACH-000483,-0.22818962452265346
ACH-000484,-0.21057939785086804
ACH-000485,-0.1342127262220463
ACH-000486,-0.09573445066197164
ACH-000487,-0.3278623649314201
ACH-000488,-0.17608576385362892
ACH-000490,-0.2124011190337972
ACH-000491,-0.20812339783977574
ACH-000495,-0.07493474655910612
ACH-000496,-0.2240098740329285
ACH-000499,-0.26263455506051114
ACH-000500,-0.24254880564404704
ACH-000502,-0.1692293811668203
ACH-000503,-0.06537173542239058
ACH-000505,-0.23160696863177024
ACH-000507,-0.2771706574816962
ACH-000510,-0.17117635587301866
ACH-000511,-0.2256905500210388
ACH-000512,-0.2179454348937467
ACH-000516,-0.1967157654241708
ACH-000517,-0.22286508000125768
ACH-000518,-0.20591928301450116
ACH-000520,-0.2636956132551151
ACH-000521,-0.18418854517302086
ACH-000522,-0.10791603839051936
ACH-000524,-0.20493202875864885
ACH-000527,-0.13778411661162507
ACH-000528,-0.13613193785701738
ACH-000537,-0.2115516594965535
ACH-000541,-0.024666053118873432
ACH-000542,-0.2071217705702229
ACH-000544,-0.08967178067184607
ACH-000545,-0.3173097155407013
ACH-000547,-0.5250918935759934
ACH-000548,-0.10196399817165863
ACH-000549,-0.18314090723662
ACH-000550,-0.4225916300819166
ACH-000552,-0.2163663018104188
ACH-000556,-0.2809486238671629
ACH-000557,-0.13665118723132869
ACH-000569,-0.0657036211390737
ACH-000570,-0.13320313001401446
ACH-000571,-0.10545367982277028
ACH-000573,-0.17697094375125216
ACH-000576,-0.10286987581438882
ACH-000579,-0.186591278153814
ACH-000580,-0.1937404192511009
ACH-000584,-0.1537792727367094
ACH-000585,-0.19477145329801265
ACH-000588,-0.1855552794611844
ACH-000589,-0.12523497085020327
ACH-000591,-0.30862108725603704
ACH-000593,-0.1637349761913779
ACH-000600,-0.18333629934458973
ACH-000601,-0.23142184769421764
ACH-000605,-0.3394508460503584
ACH-000606,-0.16097795792030392
ACH-000608,-0.16214881014487956
ACH-000614,-0.09727111409339133
ACH-000616,-0.22250385765110656
ACH-000618,-0.25462493560529503
ACH-000619,-0.051644707086089134
ACH-000620,-0.09508515947577363
ACH-000621,-0.21512808240848025
ACH-000622,-0.1911663565833233
ACH-000623,-0.2286322852106741
ACH-000624,-0.03977898829757755
ACH-000627,-0.33370238237076866
ACH-000630,-0.19707368447514545
ACH-000631,-0.4992992272887316
ACH-000632,-0.2271596641378569
ACH-000633,-0.20912205206173332
ACH-000637,-0.16847103235210348
ACH-000638,-0.2829428480425136
ACH-000646,-0.10601230208432676
ACH-000647,-0.13861292311308615
ACH-000648,-0.07015182125410009
ACH-000649,-0.2077973877057424
ACH-000651,-0.1863276450345415
ACH-000652,-0.2738836976046628
ACH-000653,-0.0989711305870651
ACH-000657,-0.20277372475757746
ACH-000658,-0.13134711483532124
ACH-000661,-0.276408819576144
ACH-000662,-0.08846924229966276
ACH-000663,-0.2345343922815209
ACH-000665,-0.19515472264068495
ACH-000671,-0.1555886626726233
ACH-000672,-0.4340656587878545
ACH-000673,-0.15595381091901928
ACH-000676,-0.21164959702471867
ACH-000677,-0.11312996316318892
ACH-000681,-0.16525880623974318
ACH-000683,-0.2481227457153165
ACH-000684,-0.19207019116230806
ACH-000688,-0.063307865453636
ACH-000693,-0.2255647343624273
ACH-000694,-0.17148577641354598
ACH-000695,-0.2362988346944397
ACH-000696,-0.207749443263818
ACH-000697,-0.4139821224986958
ACH-000699,-0.2781779150094871
ACH-000701,-0.09923604922901684
ACH-000706,-0.2708450879909472
ACH-000711,-0.22534778833737365
ACH-000713,-0.19993706037120249
ACH-000714,-0.1650541267826625
ACH-000718,-0.22554687973984114
ACH-000720,-0.21038578433386088
ACH-000721,-0.24006973489120145
ACH-000724,-0.1706226170819447
ACH-000725,-0.19370952368334046
ACH-000732,-0.2464860941768159
ACH-000734,-0.26686511343483016
ACH-000735,-0.23608465870642825
ACH-000736,-0.1446574245057702
ACH-000738,-0.18157457179054176
ACH-000746,-0.09260179177500504
ACH-000747,-0.2658948480402773
ACH-000748,-0.0721322432164794
ACH-000753,-0.17704489336203866
ACH-000756,-0.20815963084588945
ACH-000757,-0.1844066287912416
ACH-000758,-0.2477803652674789
ACH-000760,-0.1934594753946101
ACH-000762,-0.19687488764335406
ACH-000763,-0.290785996488828
ACH-000764,-0.2663455579947276
ACH-000765,-0.2561727452207612
ACH-000766,-0.2347929494690629
ACH-000767,-0.09236217032069616
ACH-000768,0.04724091335385073
ACH-000769,-0.06433661821650981
ACH-000770,-0.2850598281055325
ACH-000771,-0.3054371639655441
ACH-000773,-0.060225896276935816
ACH-000776,-0.11359496652391984
ACH-000777,-0.0877135459146173
ACH-000778,-0.058904381630736226
ACH-000781,-0.16696840608086833
ACH-000782,-0.1725661095932117
ACH-000783,-0.2292879072713292
ACH-000784,-0.2654642078299883
ACH-000785,-0.19413207287578987
ACH-000787,-0.16827462060692613
ACH-000788,-0.18680102670508625
ACH-000791,-0.13965721035402026
ACH-000792,-0.14605181955231786
ACH-000794,-0.19980671224025628
ACH-000796,-0.15508533091491716
ACH-000798,-0.3198880147985149
ACH-000799,-0.009400904180750971
ACH-000800,-0.33691956845149074
ACH-000802,-0.09599415587255823
ACH-000804,-0.027963606736291318
ACH-000805,-0.1847063958581185
ACH-000809,-0.15058828918634895
ACH-000810,-0.11248063472120867
ACH-000811,-0.2138397000959116
ACH-000817,-0.2430639397471045
ACH-000819,-0.08406748940839373
ACH-000820,-0.3764995215477984
ACH-000821,-0.16666491393981345
ACH-000822,-0.2643080061197332
ACH-000823,-0.2381924143946595
ACH-000824,-0.25033558560161245
ACH-000827,-0.10137750268000494
ACH-000829,-0.2065151891146056
ACH-000831,-0.2475323054373416
ACH-000832,-0.024254791351757888
ACH-000833,-0.1056083434799494
ACH-000834,-0.23906907333648345
ACH-000835,-0.1491389403944925
ACH-000836,-0.12401977171717506
ACH-000837,-0.2958113043027193
ACH-000838,-0.0930241119001362
ACH-000839,-0.238691082123912
ACH-000840,-0.20182667595970244
ACH-000841,-0.2985860787807491
ACH-000843,-0.20820755215998754
ACH-000846,-0.14305629882209775
ACH-000847,-0.15153092116612313
ACH-000848,-0.1306073491848754
ACH-000849,-0.07640135960015683
ACH-000851,-0.22549370856741496
ACH-000855,-0.3928809966314519
ACH-000856,-0.2111665802767459
ACH-000858,-0.13500463841249769
ACH-000859,-0.168478569226745
ACH-000861,-0.12834449994493846
ACH-000862,-0.08610237427215893
ACH-000865,-0.03684545689511902
ACH-000866,-0.2183124083893232
ACH-000867,-0.16694527638993525
ACH-000869,-0.2691878986733313
ACH-000872,-0.2329748846922905
ACH-000873,-0.0839331304610178
ACH-000876,-0.19015688183410454
ACH-000878,-0.09600405075201626
ACH-000880,-0.3576268604269261
ACH-000881,-0.056943286705523476
ACH-000882,-0.18295268470951656
ACH-000884,-0.2713865124758124
ACH-000885,-0.1450128197345631
ACH-000887,-0.16331040671986433
ACH-000889,-0.1998446303862539
ACH-000896,-0.18134833858118252
ACH-000898,-0.2859135492388397
ACH-000900,-0.17289418430766154
ACH-000901,-0.3017476563086259
ACH-000905,-0.22752254754533344
ACH-000906,-0.08091799914971179
ACH-000907,-0.2159519090419664
ACH-000910,-0.2194658882370501
ACH-000911,-0.2488812043869616
ACH-000912,-0.2927010515416605
ACH-000913,-0.0552236047156598
ACH-000915,-0.3866141429380012
ACH-000916,0.18212841439594493
ACH-000917,-0.197971314109336
ACH-000920,-0.277550954168128
ACH-000921,-0.10901605212361724
ACH-000924,-0.22507183874888506
ACH-000926,-0.2500716006030049
ACH-000928,-0.3008189054251741
ACH-000929,-0.14100243911072152
ACH-000932,-0.17503535832491965
ACH-000935,-0.1801792706403612
ACH-000936,-0.05992806123720432
ACH-000937,-0.17309279838070224
ACH-000938,-0.14278531529555555
ACH-000939,0.007691081750797637
ACH-000941,-0.21531539069145586
ACH-000943,-0.1507445866109237
ACH-000946,-0.06170339687180119
ACH-000947,-0.16658071750430492
ACH-000948,-0.10012926658085147
ACH-000950,-0.3788071177489806
ACH-000953,-0.13024013211551427
ACH-000954,-0.4262903094361607
ACH-000957,-0.1988426090882481
ACH-000958,-0.2946898730388812
ACH-000960,-0.07169678704247259
ACH-000963,-0.2879139278911811
ACH-000968,-0.12583232774788852
ACH-000969,-0.15797523089152193
ACH-000972,-0.3310898700301482
ACH-000973,-0.2533530813000292
ACH-000974,-0.21333797029737808
ACH-000978,-0.14024605363676768
ACH-000984,-0.16790024556807534
ACH-000986,-0.30163385518282737
ACH-000988,-0.2493591042335628
ACH-000993,-0.1634150422725946
ACH-000994,-0.38557102736869214
ACH-000996,-0.12412617166676425
ACH-001001,-0.12255406755174765
ACH-001020,-0.3190130216653216
ACH-001028,-0.13136154919935264
ACH-001031,-0.17049458747245513
ACH-001038,-0.2839881335312386
ACH-001048,-0.20687117854230133
ACH-001050,-0.2168605254149041
ACH-001053,-0.26589649402617416
ACH-001054,-0.15791378048064855
ACH-001061,-0.20448399000129044
ACH-001067,-0.3640995681273225
ACH-001075,-0.036960545512681374
ACH-001096,-0.18112944880540616
ACH-001111,0.02436037936766684
ACH-001119,-0.05474730625435231
ACH-001128,-0.2605647674527393
ACH-001134,-0.2375453297270755
ACH-001151,-0.14650353349865933
ACH-001163,-0.15662508675834536
ACH-001164,-0.1645922817701176
ACH-001183,-0.1583324995411447
ACH-001192,-0.062375427785498413
ACH-001193,-0.09111687333503272
ACH-001196,-0.056257898662204466
ACH-001197,-0.1579947951005611
ACH-001205,-0.12308554286405307
ACH-001211,-0.27985294067327604
ACH-001212,-0.07618386586376508
ACH-001228,-0.14806088550695212
ACH-001232,-0.2308245952643825
ACH-001239,-0.2635454549302746
ACH-001270,0.02997446769615162
ACH-001274,-0.16289987616605806
ACH-001275,-0.3373289963037028
ACH-001277,-0.21958508101388768
ACH-001278,-0.317933557546868
ACH-001280,0.004876734170610051
ACH-001283,-0.0006571483116597488
ACH-001289,-0.16693898518090167
ACH-001300,-0.3894019682333545
ACH-001301,-0.11062717422521344
ACH-001302,0.1517140480909756
ACH-001306,-0.28137629900318817
ACH-001318,-0.010963616810045351
ACH-001322,-0.37967330727696935
ACH-001328,-0.2900289944703092
ACH-001332,-0.36085360076322587
ACH-001336,-0.1902080459905144
ACH-001346,-0.21472638944861505
ACH-001353,-0.1762081158742509
ACH-001354,-0.2598669442546363
ACH-001367,0.11899171746228154
ACH-001368,-0.25297545433700885
ACH-001374,-0.25309119067282804
ACH-001377,-0.208223366251703
ACH-001380,-0.22240040003665146
ACH-001391,-0.2539809380693415
ACH-001408,-0.12044268027776098
ACH-001430,-0.19843934436969404
ACH-001431,-0.2341234555081759
ACH-001450,-0.16736189896879236
ACH-001496,-0.08183831847967357
ACH-001500,0.050941936597532274
ACH-001523,-0.08372722717260331
ACH-001532,-0.16953531142884126
ACH-001550,-0.01497583249704931
ACH-001552,-0.2517756341757534
ACH-001554,-0.1886312361568903
ACH-001654,-0.1377230082266846
ACH-001735,-0.14862328181505155
ACH-001736,-0.06366390333976239
ACH-001737,0.4976224111534779
ACH-001740,-0.11208316958385003
ACH-001745,-0.3590735012986648
ACH-001765,-0.3058496203396992
