,SNAPIN (23557)
ACH-000234,-0.204953153539308
ACH-000235,-0.2367511677898241
ACH-000237,-0.1555894132401283
ACH-000238,-0.15135013521893678
ACH-000242,-0.5230222316582435
ACH-000243,-0.3098601993610796
ACH-000244,-0.32607314676003896
ACH-000246,-0.07561762420936516
ACH-000248,-0.19255764966790348
ACH-000250,-0.117051798203046
ACH-000251,-0.21060444468451944
ACH-000252,-0.212522164568804
ACH-000253,-0.1044673557477392
ACH-000255,-0.1862537040677466
ACH-000256,-0.2343960994987169
ACH-000257,-0.11074669129790933
ACH-000258,-0.04323561792729573
ACH-000259,-0.18339441143190827
ACH-000260,-0.32047247427257297
ACH-000261,-0.15906388208226366
ACH-000262,-0.1365175401991644
ACH-000263,-0.0375290256049754
ACH-000264,-0.2438583721019284
ACH-000265,-0.12346533478313752
ACH-000266,-0.13763626091916112
ACH-000272,-0.3549128216222533
ACH-000274,0.07031110854934174
ACH-000277,-0.2834865881291161
ACH-000278,-0.05522819284589883
ACH-000279,-0.09177643159844733
ACH-000280,-0.25993868353672106
ACH-000281,-0.18460840227140754
ACH-000288,-0.11959079380876775
ACH-000291,-0.1888774031522996
ACH-000293,-0.11044057269742802
ACH-000294,-0.40763158760816987
ACH-000295,-0.41043490562480295
ACH-000296,-0.3832607177064147
ACH-000302,0.01021776835464886
ACH-000304,-0.3710412912012781
ACH-000307,-0.1521076539846324
ACH-000308,-0.2092915016513525
ACH-000310,-0.2115691369579665
ACH-000311,-0.07559893734814505
ACH-000312,-0.13533406856475655
ACH-000315,-0.16473850254207445
ACH-000316,-0.03550758540878881
ACH-000317,0.07220380249951877
ACH-000318,-0.2559104013703272
ACH-000319,-0.2315400717660596
ACH-000320,-0.11805798435762528
ACH-000322,-0.06535276969502192
ACH-000323,-0.04603839652504242
ACH-000324,-0.040723821475345166
ACH-000329,-0.08836635608376281
ACH-000330,-0.13500060721055152
ACH-000331,-0.22799375923114804
ACH-000332,-0.08980117005258363
ACH-000334,-0.2478958069339416
ACH-000335,-0.08875632746681013
ACH-000336,-0.541847650750536
ACH-000337,-0.4077960795295167
ACH-000338,0.02548573316277684
ACH-000339,-0.06418620596714902
ACH-000341,-0.2462091700773813
ACH-000348,-0.12725965185187926
ACH-000350,-0.0788830871572328
ACH-000352,-0.1830868322282633
ACH-000356,-0.21577411096149085
ACH-000361,-0.20200132271609852
ACH-000362,-0.06749576328636622
ACH-000363,-0.13035284998390512
ACH-000364,-0.3033428546473636
ACH-000365,-0.1385463643287852
ACH-000366,-0.20019463745576144
ACH-000368,0.06148296380665206
ACH-000374,-0.3026347532426785
ACH-000375,-0.32322863511738553
ACH-000376,-0.018184867121826674
ACH-000381,-0.2526715500908543
ACH-000383,-0.3041728487039784
ACH-000387,-0.11258810280061124
ACH-000389,0.06950645172694414
ACH-000390,-0.26689982324443823
ACH-000393,0.0069741015304022325
ACH-000395,-0.18793888891580493
ACH-000396,-0.19998123898601686
ACH-000397,-0.2555127737885734
ACH-000401,-0.12040551781549425
ACH-000402,0.08713578255267407
ACH-000403,-0.05409261391583211
ACH-000404,-0.6078358545442609
ACH-000406,-0.14239687538549287
ACH-000407,-0.40364643362719904
ACH-000408,-0.14422516239984615
ACH-000410,-0.3383653741192975
ACH-000411,-0.1649598519857638
ACH-000414,-0.08376830304489599
ACH-000415,-0.1499659405827847
ACH-000416,-0.2064729589766564
ACH-000420,-0.2077703019567005
ACH-000421,-0.1791242972343586
ACH-000424,0.04380114790311141
ACH-000425,-0.18048203019012807
ACH-000426,-0.20681144122304607
ACH-000427,-0.0788657966559179
ACH-000433,-0.3535257828859333
ACH-000435,-0.3266565707465351
ACH-000436,-0.3411842272515152
ACH-000444,-0.21250184757932947
ACH-000445,-0.03370095755419132
ACH-000448,-0.18559650507839945
ACH-000450,-0.20041494988701464
ACH-000452,0.011502592487267349
ACH-000454,-0.2805940652731485
ACH-000458,-0.16521669845105486
ACH-000459,-0.08082474828563763
ACH-000460,-0.2167933810895757
ACH-000461,-0.2642731653515834
ACH-000463,-0.1856620968748852
ACH-000464,-0.36447853879923103
ACH-000466,-0.1183009605441432
ACH-000467,-0.09635581709740358
ACH-000468,-0.1474952074078318
ACH-000469,-0.020026190003518487
ACH-000470,-0.4367174861510022
ACH-000471,-0.15096473710537234
ACH-000472,-0.11216258772985407
ACH-000473,-0.2478026372092885
ACH-000475,-0.1887771742072774
ACH-000476,-0.13175890379320734
ACH-000477,-0.03914808337064685
ACH-000479,0.11124244617490622
ACH-000480,-0.1403243775311868
ACH-000481,-0.20965267169304885
ACH-000483,-0.1913702951725662
ACH-000484,-0.3520171716390633
ACH-000485,-0.3266286825319459
ACH-000486,-0.044016380374988485
ACH-000487,-0.16976782443395186
ACH-000488,-0.060126897747718025
ACH-000490,-0.21207345237078334
ACH-000491,-0.08154452649209336
ACH-000495,-0.2528011348957701
ACH-000496,-0.2173655560499705
ACH-000499,-0.11098036322950132
ACH-000500,-0.022867493191799933
ACH-000502,-0.040262838312452816
ACH-000503,0.20738621687868294
ACH-000505,-0.2360596918521473
ACH-000507,-0.14316484483435138
ACH-000510,-0.3601891866779109
ACH-000511,-0.1183919168797446
ACH-000512,-0.2665033227098542
ACH-000516,-0.09811183734913012
ACH-000517,-0.23947154995404116
ACH-000518,-0.1232639143582081
ACH-000520,-0.1726180002223143
ACH-000521,-0.2239499368295193
ACH-000522,-0.1934694783080266
ACH-000524,-0.15475710447955954
ACH-000527,-0.22111528050168527
ACH-000528,-0.1250897614149012
ACH-000537,-0.22869459146101406
ACH-000541,-0.19348989451271514
ACH-000542,-0.20831510088382452
ACH-000544,-0.1937909701111746
ACH-000545,-0.3104730566151185
ACH-000547,-0.19601366238049192
ACH-000548,-0.19712570485562267
ACH-000549,-0.2376849787124917
ACH-000550,-0.03932055270874114
ACH-000552,-0.2792354911430143
ACH-000556,-0.1846741956683364
ACH-000557,-0.18597200325219798
ACH-000569,-0.07829441765270509
ACH-000570,0.1983299258413502
ACH-000571,-0.20309853879210127
ACH-000573,-0.20755716971051705
ACH-000576,-0.011584118189645522
ACH-000579,-0.06664093011163237
ACH-000580,-0.15969476619675846
ACH-000584,-0.1819769829361556
ACH-000585,-0.1908748442083572
ACH-000588,-0.4197613430800528
ACH-000589,-0.12185307620092264
ACH-000591,0.06754710727252326
ACH-000593,-0.33349729990026794
ACH-000600,-0.15675662728233655
ACH-000601,-0.03987809341483912
ACH-000605,-0.15143706423991038
ACH-000606,-0.08765495704378558
ACH-000608,-0.2350088643244804
ACH-000614,-0.2634224978063564
ACH-000616,-0.1703937813470746
ACH-000618,-0.1020697566735971
ACH-000619,-0.18492190614751366
ACH-000620,-0.17668986982150614
ACH-000621,-0.09604998925161792
ACH-000622,-0.1724938016955694
ACH-000623,-0.03496315314096042
ACH-000624,-0.15385288598155708
ACH-000627,-0.11689409664848305
ACH-000630,-0.2984105869110604
ACH-000631,-0.07512618548688371
ACH-000632,0.005847403418052611
ACH-000633,-0.16753016030813578
ACH-000637,-0.01025811004287018
ACH-000638,-0.24044958758432905
ACH-000646,-0.08586464399440602
ACH-000647,-0.2400138101009463
ACH-000648,-0.08228889098633516
ACH-000649,-0.28894676608767633
ACH-000651,-0.08442403617785979
ACH-000652,-0.2136539140411736
ACH-000653,-0.15486903239953342
ACH-000657,-0.2277587314336385
ACH-000658,-0.2730328807773191
ACH-000661,-0.2811518773253443
ACH-000662,-0.4489623323499038
ACH-000663,-0.2342777688346473
ACH-000665,-0.14862068021532926
ACH-000671,-0.424627383018338
ACH-000672,0.022434658555362683
ACH-000673,-0.11250481245632424
ACH-000676,-0.20386086068768566
ACH-000677,-0.17557421593355502
ACH-000681,-0.033475689904828874
ACH-000683,-0.27269078602018804
ACH-000684,-0.26553498812716203
ACH-000688,-0.1341616847003571
ACH-000693,-0.1292244125306542
ACH-000694,-0.21708389951124926
ACH-000695,-0.06564944228879767
ACH-000696,-0.13497992926887434
ACH-000697,-0.1783517080320682
ACH-000699,-0.17047623260482855
ACH-000701,-0.10775124688686513
ACH-000706,-0.20053685673312066
ACH-000711,-0.12908500713579335
ACH-000713,-0.31948827275210145
ACH-000714,-0.17219223602481906
ACH-000718,-0.16561393408125333
ACH-000720,-0.1547631645759522
ACH-000721,-0.14758732936584995
ACH-000724,-0.15586082465409953
ACH-000725,-0.32755257506658336
ACH-000732,-0.2229046329947971
ACH-000734,-0.19828354958609287
ACH-000735,-0.19035232328979715
ACH-000736,0.014431531108419382
ACH-000738,-0.02895710036155784
ACH-000746,-0.4609462096091994
ACH-000747,-0.1637007072849942
ACH-000748,-0.2782898576934965
ACH-000753,-0.1857113267015508
ACH-000756,-0.17524727988081254
ACH-000757,-0.15975096775263198
ACH-000758,-0.28674059515981976
ACH-000760,-0.5402380188715159
ACH-000762,-0.2803823336912313
ACH-000763,-0.19786011796078345
ACH-000764,-0.2359011036892481
ACH-000765,-0.2832996379507307
ACH-000766,-0.3615302344940498
ACH-000767,-0.1112662552428836
ACH-000768,-0.2384102401132093
ACH-000769,-0.2043703702069784
ACH-000770,-0.07698839922257764
ACH-000771,-0.1263744999997509
ACH-000773,-0.227386877332842
ACH-000776,-0.09147755817389244
ACH-000777,-0.045928802278720586
ACH-000778,-0.11213281506626008
ACH-000781,-0.05328195576327102
ACH-000782,-0.15687130652640316
ACH-000783,-0.1534557863761815
ACH-000784,-0.19491370129005767
ACH-000785,-0.32199757856441563
ACH-000787,-0.2740053802406728
ACH-000788,-0.11968580358325555
ACH-000791,-0.18096156888977288
ACH-000792,-0.1077670048958725
ACH-000794,-0.12016125736730256
ACH-000796,-0.11228632540123357
ACH-000798,-0.14681012938297153
ACH-000799,0.05318989240452413
ACH-000800,-0.039044944726644236
ACH-000802,-0.16452423617894274
ACH-000804,-0.21963247882853668
ACH-000805,-0.23996622588969654
ACH-000809,-0.156686429877613
ACH-000810,-0.2313471148848585
ACH-000811,-0.13597482053142712
ACH-000817,-0.1928632801867064
ACH-000819,-0.1506151315271338
ACH-000820,0.08880316318202609
ACH-000821,-0.3365133366696646
ACH-000822,-0.2469470751555676
ACH-000823,-0.2330023717424429
ACH-000824,-0.16182066421294627
ACH-000827,-0.12529431083445558
ACH-000829,-0.2621335177871718
ACH-000831,-0.08092539017156644
ACH-000832,-0.12134620265100365
ACH-000833,-0.11593985695453901
ACH-000834,-0.3244493339342909
ACH-000835,-0.05090333273408913
ACH-000836,-0.3352228224728948
ACH-000837,0.012580984088232279
ACH-000838,-0.2999705100900372
ACH-000839,-0.04669000397521418
ACH-000840,-0.17053669968879634
ACH-000841,-0.18612373428998968
ACH-000843,-0.2445295915286776
ACH-000846,-0.26921512438864603
ACH-000847,0.008308363732677867
ACH-000848,-0.3293468876532893
ACH-000849,-0.17562586794892918
ACH-000851,0.0002152442161610739
ACH-000855,-0.23624493380704886
ACH-000856,-0.077961440385803
ACH-000858,-0.0538657302992267
ACH-000859,-0.2815736513356003
ACH-000861,-0.25874294999203856
ACH-000862,-0.027546662473539724
ACH-000865,-0.32953561205832954
ACH-000866,-0.08626119040697934
ACH-000867,-0.1963379671968118
ACH-000869,-0.32326380901938084
ACH-000872,-0.03875483772957857
ACH-000873,-0.3216849409796899
ACH-000876,-0.09171335170867516
ACH-000878,-0.25195611457843803
ACH-000880,-0.3698667495307526
ACH-000881,-0.21029045680854616
ACH-000882,-0.3325937095051994
ACH-000884,0.13571227355922574
ACH-000885,-0.08363012271894991
ACH-000887,-0.18736529194625096
ACH-000889,-0.2336153766548524
ACH-000896,-0.15917070977073108
ACH-000898,-0.3240584642348201
ACH-000900,-0.1676493721763652
ACH-000901,-0.11067936020471164
ACH-000905,-0.06966226953477213
ACH-000906,-0.0780328448735344
ACH-000907,-0.3469877277760506
ACH-000910,-0.022177950612015763
ACH-000911,-0.11783444468272265
ACH-000912,-0.010887246001708824
ACH-000913,-0.27533761011734714
ACH-000915,-0.06806886041605116
ACH-000916,0.12384110294145036
ACH-000917,-0.3715211578605659
ACH-000920,-0.2902810879862828
ACH-000921,-0.2249180124051512
ACH-000924,-0.21443164338967255
ACH-000926,-0.15741925478436275
ACH-000928,-0.1012309648631594
ACH-000929,-0.3298888105146741
ACH-000932,-0.24611322555933215
ACH-000935,0.021464286028189214
ACH-000936,-0.3273223662600794
ACH-000937,-0.04938202532653151
ACH-000938,-0.18251282942453748
ACH-000939,-0.029743110812242467
ACH-000941,-0.15173421819260666
ACH-000943,-0.13029678744525305
ACH-000946,-0.14658422310055896
ACH-000947,-0.13108894306673705
ACH-000948,-0.1431193091680386
ACH-000950,-0.5400641703251569
ACH-000953,-0.13479523400904012
ACH-000954,-0.2980280628317767
ACH-000957,-0.1963731236190429
ACH-000958,0.01928942615807904
ACH-000960,-0.012664039935776186
ACH-000963,-0.01998242169935053
ACH-000968,-0.31978123104778233
ACH-000969,-0.1909624402219454
ACH-000972,-0.006013270883568561
ACH-000973,-0.19230734251892828
ACH-000974,-0.18100037455785825
ACH-000978,-0.2657570140418818
ACH-000984,-0.243637909288072
ACH-000986,-0.13313140396269155
ACH-000988,-0.001049753271235278
ACH-000993,-0.022702264926650687
ACH-000994,-0.1947781637784967
ACH-000996,-0.1642522803959396
ACH-001001,-0.14554501261506034
ACH-001020,0.051812945738653714
ACH-001028,-0.14076470476534672
ACH-001031,-0.2247820303591356
ACH-001038,-0.12899871035473612
ACH-001048,-0.17556731521992894
ACH-001050,-0.17568212309695164
ACH-001053,0.07488159154369707
ACH-001054,-0.20157715868062415
ACH-001061,-0.11856220168474102
ACH-001067,-0.2291380834860568
ACH-001075,-0.08050081287508122
ACH-001096,-0.11607022297717295
ACH-001111,-0.1961870861298752
ACH-001119,-0.01539915429633268
ACH-001128,-0.2709082300364112
ACH-001134,-0.08374648334405829
ACH-001151,-0.2304448840105325
ACH-001163,-0.29920127036014704
ACH-001164,-0.08176296397074366
ACH-001183,-0.2100432125943102
ACH-001192,-0.17831122194546406
ACH-001193,-0.0649046783380198
ACH-001196,-0.10982553773483493
ACH-001197,-0.14301506334069836
ACH-001205,-0.3090665776005672
ACH-001211,-0.10289528054968516
ACH-001212,-0.4207032844029639
ACH-001228,-0.174001973028633
ACH-001232,-0.09510457901375396
ACH-001239,-0.03769201725818615
ACH-001270,-0.2570570993099733
ACH-001274,-0.0440943366835828
ACH-001275,-0.22446272083787408
ACH-001277,0.0015854301873825226
ACH-001278,-0.27165801493821384
ACH-001280,-0.1269019800228974
ACH-001283,-0.11711941309924692
ACH-001289,-0.032742115927497616
ACH-001300,-0.38281224693175386
ACH-001301,-0.2582920586091532
ACH-001302,0.049520108690990834
ACH-001306,-0.13785637495897382
ACH-001318,-0.4068113313708352
ACH-001322,-0.20446996925129676
ACH-001328,-0.053214034940343234
ACH-001332,-0.587228124724984
ACH-001336,-0.19754477247019125
ACH-001346,-0.2616693850410277
ACH-001353,-0.11131079933700982
ACH-001354,-0.14634761013206882
ACH-001367,-0.02494648531190061
ACH-001368,-0.10942345527696797
ACH-001374,-0.16958358533573456
ACH-001377,-0.1240859180150261
ACH-001380,-0.2384736975904226
ACH-001391,-0.3901557715728684
ACH-001408,-0.17307069877126566
ACH-001430,-0.20817668358637734
ACH-001431,-0.13276717878568114
ACH-001450,0.08427537467799859
ACH-001496,-0.2441588553531813
ACH-001500,-0.22371448811677075
ACH-001523,-0.28084051312155645
ACH-001532,-0.0721920730422355
ACH-001550,-0.14934641912996646
ACH-001552,-0.18550831889972608
ACH-001554,-0.2922981095221935
ACH-001654,-0.132039635662641
ACH-001735,-0.17681620194977601
ACH-001736,-0.17889500691210644
ACH-001737,-0.28958201008127643
ACH-001740,-0.2355017983165864
ACH-001745,-0.28265434304708875
ACH-001765,-0.17998905654285732
