,PPIP5K1 (9677)
ACH-000004,0.23275434036779255
ACH-000005,0.16703988419682256
ACH-000007,0.006884320200170371
ACH-000009,-0.03730502791951288
ACH-000011,0.2810462016241373
ACH-000012,-0.19211892772079087
ACH-000013,0.09380316919515312
ACH-000014,-0.020335478639840275
ACH-000015,0.11859881825130347
ACH-000017,0.2183516678513931
ACH-000018,0.23606390531782798
ACH-000019,0.364652693872271
ACH-000021,0.14462919895767126
ACH-000022,0.1377319082641233
ACH-000025,0.08396685892124306
ACH-000028,0.06648536731347568
ACH-000030,0.09261822094202128
ACH-000035,0.0730011435662155
ACH-000036,0.17492641984257698
ACH-000037,-0.042986928805697336
ACH-000039,0.20713871825199756
ACH-000040,0.19506735730438385
ACH-000041,0.31028663982517346
ACH-000042,0.18424333800704715
ACH-000045,0.12420521702876818
ACH-000047,0.08434200204439997
ACH-000052,0.3045229842986274
ACH-000053,0.20640846534591248
ACH-000054,0.05243523774307547
ACH-000055,0.21480203009596335
ACH-000060,0.25801792974770404
ACH-000067,0.005415458233827372
ACH-000070,0.005712328437205309
ACH-000075,0.1922898443444066
ACH-000078,0.06836670083377036
ACH-000082,0.20901330673435625
ACH-000085,0.1465862888118882
ACH-000086,0.2050569386841362
ACH-000087,0.20365949181776435
ACH-000092,0.29588435549020786
ACH-000095,0.22442535076432804
ACH-000097,-0.027863975792188668
ACH-000098,0.1960916210043939
ACH-000099,0.11931589195783368
ACH-000108,0.1632599940717321
ACH-000113,0.2591612785365613
ACH-000116,0.19221338134493834
ACH-000118,0.2050027832489164
ACH-000120,0.18667211457611094
ACH-000123,0.02312714962971792
ACH-000127,0.1333190770527706
ACH-000128,0.21991142185971554
ACH-000132,0.12003155390769593
ACH-000133,0.23062789978055465
ACH-000137,0.13965327054871315
ACH-000138,0.20791567902782992
ACH-000142,0.2353288687093111
ACH-000143,0.03699963565372191
ACH-000146,0.08957483017199101
ACH-000148,-0.003832880733580276
ACH-000150,-0.005192686799145143
ACH-000152,0.13114161308829575
ACH-000153,-0.09254927702675893
ACH-000159,0.1400606600682819
ACH-000160,0.23462027217314002
ACH-000163,0.062290278956472524
ACH-000167,0.05054376422184935
ACH-000168,0.2303661429770281
ACH-000169,-0.04039309312040546
ACH-000178,0.04355501622391986
ACH-000183,0.061572805846453124
ACH-000188,0.14916870969359766
ACH-000189,0.007881753936366911
ACH-000190,0.019587605045473987
ACH-000198,0.17346256387763148
ACH-000203,-0.3423133605775187
ACH-000204,0.12530174083227066
ACH-000206,0.2919004004081964
ACH-000207,-0.0172247602437948
ACH-000208,0.0630165910661874
ACH-000210,0.06896386698109527
ACH-000211,0.13261228374182835
ACH-000215,0.10128337853598701
ACH-000221,-0.04317832039101297
ACH-000222,0.14672704094041691
ACH-000223,0.05723709619583733
ACH-000226,0.11175338078615653
ACH-000227,0.10332474517879693
ACH-000228,0.1396721973858702
ACH-000231,0.1860105575550423
ACH-000232,0.2426985782784252
ACH-000233,0.16728324780040155
ACH-000234,0.022864083448101136
ACH-000235,0.08347406707970652
ACH-000237,-0.014116991798617138
ACH-000238,0.13383659459814518
ACH-000242,-0.2195499465735788
ACH-000243,0.06324643287344052
ACH-000244,0.3783338460746187
ACH-000246,0.16674068990856386
ACH-000248,0.16818586034586835
ACH-000250,0.2510711593572064
ACH-000251,0.0750299764426497
ACH-000252,-0.099485488408289
ACH-000253,0.10578959898846188
ACH-000255,0.06447351358214701
ACH-000256,0.09531523262024688
ACH-000257,0.2477682000090457
ACH-000258,0.17573256685756888
ACH-000259,0.15274089214466413
ACH-000260,0.05454974349969703
ACH-000261,0.026088258839464046
ACH-000262,0.0417209772801946
ACH-000263,0.22338784370525694
ACH-000264,0.17740042123895225
ACH-000265,0.08460576491346501
ACH-000266,0.0480475219156486
ACH-000272,0.1172695539479838
ACH-000274,0.024088592812186463
ACH-000277,0.2942614564359395
ACH-000278,-0.007239185000816416
ACH-000279,0.08364336566147566
ACH-000280,0.12056935670410435
ACH-000281,0.14568210727575706
ACH-000288,0.044485193403905984
ACH-000291,0.13142248955647293
ACH-000293,0.07157042575872412
ACH-000294,0.03878333835559916
ACH-000295,0.1955124152257717
ACH-000296,-0.018694823013334173
ACH-000302,0.135117058233755
ACH-000304,-0.08587138870984258
ACH-000307,0.17294066335890548
ACH-000308,0.1029466986581682
ACH-000310,0.08215264332034652
ACH-000311,0.10336989874345813
ACH-000312,0.28547347846205195
ACH-000315,0.016381848598284836
ACH-000316,0.03596571310681023
ACH-000317,0.2419801082436597
ACH-000318,0.15818170559968406
ACH-000319,0.1378716409011061
ACH-000320,0.12055883059487715
ACH-000322,0.052929233498833696
ACH-000323,0.16648893374559487
ACH-000324,0.016582833961414196
ACH-000329,0.17314609630959749
ACH-000330,0.10908148122198236
ACH-000331,0.11273726043432755
ACH-000332,0.1365197590035458
ACH-000334,0.13594804241224415
ACH-000335,0.32529548612256354
ACH-000336,0.17783579694922025
ACH-000337,0.1806131788231683
ACH-000338,-0.13185671132283602
ACH-000339,0.21458958711297166
ACH-000341,0.05407949319299854
ACH-000348,0.21552383653569185
ACH-000350,0.15869364195140767
ACH-000352,0.040486433054071576
ACH-000356,0.267274743128609
ACH-000361,-0.19542004366614432
ACH-000362,0.16701102466689996
ACH-000363,0.10562496489533604
ACH-000364,0.11539783260959954
ACH-000365,0.15018847924465786
ACH-000366,0.17293318356671467
ACH-000368,-0.03409214647879789
