,TRPM5 (29850)
ACH-000004,0.13090765139240484
ACH-000005,-0.0410070339467981
ACH-000007,-0.25789198336371943
ACH-000009,-0.08900169077057983
ACH-000011,-0.2587091656444028
ACH-000012,-0.2814118710494833
ACH-000013,0.046188862726062166
ACH-000014,-0.009701882305152924
ACH-000015,-0.08584728307293055
ACH-000017,-0.16493217993534398
ACH-000018,-0.1125457401928936
ACH-000019,-0.3166011047436146
ACH-000021,-0.10902812383988893
ACH-000022,-0.11698048365644735
ACH-000025,-0.13670752233631964
ACH-000028,-0.40392023029871743
ACH-000030,-0.1670650373378438
ACH-000035,0.018385822222488173
ACH-000036,-0.08257933941763146
ACH-000037,-0.07825616910401094
ACH-000039,-0.16787286920804867
ACH-000040,-0.05487774053835712
ACH-000041,0.01102309763553783
ACH-000042,-0.08097115891417407
ACH-000045,0.042692714760773146
ACH-000047,-0.26787686908573416
ACH-000052,0.17511197555788574
ACH-000053,-0.04006926574644129
ACH-000054,0.025943784925950987
ACH-000055,0.04956087433484983
ACH-000060,-0.030435645565025093
ACH-000067,0.0287025357907643
ACH-000070,-0.27368288371457833
ACH-000075,0.12399211133279055
ACH-000078,-0.04530141637782062
ACH-000082,0.07835386876874456
ACH-000085,0.14045644103278904
ACH-000086,0.023064616346966504
ACH-000087,0.0991857863371464
ACH-000092,-0.037597898786482765
ACH-000095,-0.012297078526403176
ACH-000097,-0.19669568567517706
ACH-000098,-0.03212367601718424
ACH-000099,-0.18361021194978264
ACH-000108,-0.19692011504985
ACH-000113,-0.007917976297658664
ACH-000116,-0.14735031489207498
ACH-000118,-0.0041178174624579966
ACH-000120,0.051606833028581205
ACH-000123,-0.12161823411264153
ACH-000127,0.019559494160924812
ACH-000128,-0.056461170140889826
ACH-000132,0.016180650748227433
ACH-000133,-0.07384630243331029
ACH-000137,0.04631522590501149
ACH-000138,-0.11490251915472224
ACH-000142,-0.13617355875179207
ACH-000143,-0.08477277883683537
ACH-000146,-0.09068783124099307
ACH-000148,-0.0595808308121085
ACH-000150,-0.209054266634756
ACH-000152,0.009200273123797913
ACH-000153,-0.058293787773791225
ACH-000159,-0.0019002778556462168
ACH-000160,0.07083631157630021
ACH-000163,-0.026604364156073475
ACH-000167,0.07562272453483837
ACH-000168,-0.031563675767566114
ACH-000169,-0.05192152960274888
ACH-000178,-0.0937515463347397
ACH-000183,0.067169847006451
ACH-000188,-0.09415956740294017
ACH-000189,-0.18883662034611529
ACH-000190,-0.052387601867275736
ACH-000198,0.0062487841412980465
ACH-000203,-0.09298370751075337
ACH-000204,-0.16949786666502592
ACH-000206,0.028736179231874482
ACH-000207,-0.04477918363426204
ACH-000208,0.3020126313190057
ACH-000210,-0.12139529582888485
ACH-000211,0.0035801400067662454
ACH-000215,-0.043467015530348214
ACH-000221,0.08775129789381918
ACH-000222,-0.17966433801485304
ACH-000223,-0.025541344960624587
ACH-000226,0.009071579761550872
ACH-000227,-0.09878909943113752
ACH-000228,0.10539880258029312
ACH-000231,-0.10456775371746238
ACH-000232,-0.04597115073384365
ACH-000233,-0.06021298219337079
ACH-000234,-0.11679828510416487
ACH-000235,-0.0683298908522339
ACH-000237,-0.07146093913274387
ACH-000238,-0.07422897211986508
ACH-000242,-0.15845454990065289
ACH-000243,-0.014589017256922434
ACH-000244,-0.20072515514878708
ACH-000246,-0.1171542887042622
ACH-000248,0.1510312785174627
ACH-000250,-0.041106057691852785
ACH-000251,0.1146881351149566
ACH-000252,-0.26604267671645737
ACH-000253,-0.1253404844987861
ACH-000255,0.04964359799942274
ACH-000256,-0.24114137273631314
ACH-000257,-0.03746951301532688
ACH-000258,-0.17063791479672655
ACH-000259,-0.07168588771641671
ACH-000260,-0.06644581424450338
ACH-000261,-0.0654832630506357
ACH-000262,0.007799609763486142
